Date,Open,High,Low,Close,Adj Close,Volume
2015-01-22,115.150002,116.309998,114.379997,115.930000,112.944794,434800
2015-01-23,116.059998,116.570000,115.440002,115.930000,112.944794,691500
2015-01-26,116.040001,118.089996,115.010002,118.040001,115.000458,206800
2015-01-27,116.769997,117.839996,115.849998,117.500000,114.474373,179700
2015-01-28,117.910004,118.970001,115.050003,115.400002,112.428452,221300
2015-01-29,115.980003,116.910004,114.470001,116.309998,113.315010,218000
2015-01-30,115.800003,116.209999,113.029999,113.599998,110.674812,273100
2015-02-02,114.110001,114.779999,111.550003,114.779999,111.824409,245700
2015-02-03,115.610001,117.500000,113.940002,117.440002,114.415932,342700
2015-02-04,117.290001,118.739998,116.410004,118.050003,115.010201,346800
2015-02-05,118.260002,119.970001,117.260002,119.000000,115.935738,392100
2015-02-06,119.050003,119.050003,117.650002,118.169998,115.127113,312600
2015-02-09,118.099998,119.949997,117.080002,119.190002,116.120880,344500
2015-02-10,119.629997,120.419998,118.910004,119.900002,116.812576,349600
2015-02-11,119.860001,120.949997,119.519997,120.040001,116.948967,342800
2015-02-12,121.290001,121.529999,119.540001,120.449997,117.348412,281600
2015-02-13,120.209999,121.639999,120.129997,121.150002,118.030388,428800
2015-02-17,121.410004,121.889999,120.730003,121.860001,118.722099,315200
2015-02-18,121.269997,122.199997,121.160004,121.610001,118.478539,311600
2015-02-19,121.610001,122.139999,121.019997,121.400002,118.273941,288800
2015-02-20,121.169998,123.120003,120.449997,122.730003,119.569695,531300
2015-02-23,123.220001,123.980003,122.180000,123.489998,120.310127,551800
2015-02-24,125.879997,129.309998,124.930000,126.750000,123.486183,1605200
2015-02-25,127.239998,130.630005,126.750000,129.179993,125.853607,867700
2015-02-26,129.339996,130.639999,128.679993,130.000000,126.652512,544100
2015-02-27,129.820007,131.240005,129.639999,130.160004,126.808380,409000
2015-03-02,130.460007,130.539993,129.460007,130.000000,126.652512,415200
2015-03-03,130.740005,131.750000,129.570007,131.529999,128.143112,517100
2015-03-04,131.369995,132.619995,130.119995,131.320007,127.938522,543900
2015-03-05,131.389999,132.500000,130.699997,131.550003,128.162598,291600
2015-03-06,131.350006,132.740005,131.350006,131.949997,128.552277,411600
2015-03-09,131.649994,132.089996,130.339996,130.690002,127.324722,434900
2015-03-10,129.240005,131.000000,129.190002,129.679993,126.340714,564500
2015-03-11,130.000000,131.130005,129.940002,130.279999,126.925316,577800
2015-03-12,130.539993,131.320007,129.399994,130.639999,127.276031,392200
2015-03-13,130.649994,132.419998,130.649994,131.929993,128.532806,332500
2015-03-16,132.160004,132.729996,131.259995,131.690002,128.299011,357200
2015-03-17,131.820007,134.910004,131.380005,134.720001,131.250961,428300
2015-03-18,133.960007,134.839996,132.380005,134.320007,130.861267,283000
2015-03-19,134.080002,136.839996,133.600006,136.619995,133.102066,273000
2015-03-20,137.070007,138.100006,136.059998,137.110001,133.579407,400500
2015-03-23,137.110001,138.399994,136.270004,136.839996,133.316360,565400
2015-03-24,136.639999,137.350006,135.710007,136.740005,133.218948,251400
2015-03-25,136.419998,137.139999,133.509995,133.679993,130.237732,542600
2015-03-26,133.289993,134.630005,131.970001,134.070007,130.617722,350900
2015-03-27,133.660004,136.589996,132.899994,135.410004,131.982224,423600
2015-03-30,136.330002,137.660004,135.419998,137.070007,133.600235,372600
2015-03-31,135.690002,137.949997,135.479996,136.509995,133.054398,556200
2015-04-01,136.669998,139.539993,136.339996,137.880005,134.389694,370400
2015-04-02,138.089996,139.229996,137.240005,137.860001,134.370224,297700
2015-04-06,137.039993,138.869995,136.649994,138.039993,134.545700,273500
2015-04-07,138.520004,139.460007,137.440002,137.759995,134.272751,326100
2015-04-08,137.649994,140.850006,137.649994,140.710007,137.148132,373200
2015-04-09,140.460007,141.399994,139.690002,139.770004,136.231888,249200
2015-04-10,140.229996,142.820007,139.860001,142.220001,138.619934,321300
2015-04-13,141.710007,144.210007,141.520004,141.619995,138.035049,334400
2015-04-14,141.360001,141.710007,138.580002,139.699997,136.163696,324200
2015-04-15,140.179993,141.160004,138.139999,138.229996,134.730850,300100
2015-04-16,138.440002,139.770004,138.020004,138.229996,134.730850,217200
2015-04-17,138.110001,138.110001,134.690002,134.889999,131.475418,283500
2015-04-20,135.559998,136.990005,135.000000,136.550003,133.093430,299700
2015-04-21,136.880005,137.130005,135.520004,136.779999,133.317566,284700
2015-04-22,136.740005,136.740005,134.919998,136.440002,132.986252,249800
2015-04-23,136.139999,138.919998,135.570007,137.850006,134.360504,248400
2015-04-24,138.259995,138.259995,136.139999,136.529999,133.073914,236100
2015-04-27,136.710007,137.179993,133.240005,133.600006,130.218094,273800
2015-04-28,133.160004,134.289993,131.759995,133.229996,129.857437,395900
2015-04-29,132.279999,133.130005,130.949997,131.619995,128.288177,278800
2015-04-30,131.429993,132.550003,130.210007,131.589996,128.258972,301300
2015-05-01,131.919998,133.779999,131.820007,133.380005,130.003693,236600
2015-05-04,133.570007,133.919998,131.059998,131.070007,127.752113,366400
2015-05-05,131.479996,131.479996,126.480003,126.750000,123.541466,671400
2015-05-06,127.320000,128.289993,125.459999,126.589996,123.385513,587800
2015-05-07,126.599998,129.550003,126.209999,128.809998,125.549324,370000
2015-05-08,129.809998,130.949997,128.729996,129.779999,126.494789,276500
2015-05-11,129.850006,130.919998,129.119995,129.550003,126.270592,318300
2015-05-12,129.089996,129.520004,127.050003,127.910004,124.672112,406300
2015-05-13,127.379997,128.380005,125.529999,126.540001,123.336800,360400
2015-05-14,126.169998,126.540001,121.669998,124.199997,121.056030,974700
2015-05-15,118.620003,120.000000,112.300003,115.459999,112.537262,2584300
2015-05-18,115.610001,117.419998,114.139999,117.199997,114.233238,1273500
