Date,Open,High,Low,Close,Adj Close,Volume
2015-01-22,70.669998,72.110001,70.389999,71.949997,65.468918,2523000
2015-01-23,72.080002,72.110001,71.410004,71.430000,64.995758,1746700
2015-01-26,71.269997,71.769997,71.059998,71.730003,65.268730,1663500
2015-01-27,71.040001,71.790001,70.919998,71.440002,65.004852,1526200
2015-01-28,71.650002,72.540001,70.300003,70.320000,63.985744,2539200
2015-01-29,70.519997,71.250000,70.269997,71.050003,64.649986,2854900
2015-01-30,70.489998,70.839996,69.699997,69.790001,63.503490,2486700
2015-02-02,69.739998,70.989998,69.169998,70.910004,64.522591,3005600
2015-02-03,71.160004,72.059998,70.510002,72.029999,65.541695,2988100
2015-02-04,71.800003,72.870003,71.720001,72.580002,66.042175,3677400
2015-02-05,69.680000,72.519997,69.040001,72.300003,65.787392,4825000
2015-02-06,72.000000,72.209999,70.720001,70.930000,64.540794,4198100
2015-02-09,70.320000,70.690002,69.849998,70.029999,63.721863,3555200
2015-02-10,70.550003,70.589996,69.650002,70.050003,63.740082,3063500
2015-02-11,70.139999,71.419998,69.989998,71.180000,64.768265,3840100
2015-02-12,71.239998,71.690002,71.160004,71.570000,65.123146,2063400
2015-02-13,71.370003,71.739998,71.139999,71.459999,65.023048,2016900
2015-02-17,71.480003,71.860001,71.139999,71.269997,64.850159,2027000
2015-02-18,71.070000,71.230003,70.510002,70.709999,64.340607,2446200
2015-02-19,70.650002,71.269997,70.589996,71.169998,64.759171,2001900
2015-02-20,71.089996,71.720001,70.470001,71.599998,65.150444,2121000
2015-02-23,71.370003,71.400002,71.050003,71.260002,64.841072,1814800
2015-02-24,71.070000,71.870003,71.070000,71.669998,65.214134,1848000
2015-02-25,71.540001,71.769997,71.089996,71.120003,64.713692,2083500
2015-02-26,70.870003,71.419998,70.870003,71.309998,65.161423,1903400
2015-02-27,71.070000,71.269997,70.589996,70.599998,64.512642,2199600
2015-03-02,70.599998,71.180000,70.570000,70.980003,64.859894,1687800
2015-03-03,70.650002,70.900002,70.269997,70.489998,64.412125,1910300
2015-03-04,70.129997,70.230003,69.489998,69.500000,63.507484,2344000
2015-03-05,69.790001,69.910004,69.300003,69.559998,63.562321,3138000
2015-03-06,69.360001,69.970001,68.860001,69.139999,63.178528,2637700
2015-03-09,68.879997,69.750000,68.750000,69.589996,63.589733,1855900
2015-03-10,68.930000,69.139999,68.379997,68.389999,62.493214,2164900
2015-03-11,68.730003,69.440002,68.430000,69.089996,63.132843,2382500
2015-03-12,69.400002,70.419998,69.330002,70.400002,64.329903,1635500
2015-03-13,70.019997,70.220001,69.250000,69.559998,63.562321,1955000
