Date,Open,High,Low,Close,Adj Close,Volume
2015-01-22,81.250000,82.139999,81.019997,82.050003,68.651634,383600
2015-01-23,82.110001,82.419998,81.709999,82.110001,68.701843,328400
2015-01-26,82.040001,82.510002,81.809998,82.489998,69.019768,654300
2015-01-27,82.470001,82.809998,82.169998,82.480003,69.011421,225600
2015-01-28,82.470001,83.500000,81.660004,81.720001,68.375526,543200
2015-01-29,81.580002,81.870003,80.449997,80.720001,67.538818,862400
2015-01-30,80.699997,80.709999,79.260002,79.320000,66.367416,686900
2015-02-02,79.309998,79.739998,77.769997,79.570000,66.576607,549100
2015-02-03,79.169998,79.540001,78.440002,79.269997,66.325592,576300
2015-02-04,79.239998,79.550003,77.900002,78.720001,65.865433,760100
2015-02-05,79.010002,79.260002,76.419998,77.529999,64.869720,1317600
2015-02-06,77.529999,77.650002,74.589996,74.879997,62.652451,1087500
2015-02-09,75.370003,75.529999,73.800003,73.820000,61.765564,755400
2015-02-10,73.790001,74.010002,72.919998,73.930000,61.857594,669700
2015-02-11,74.080002,74.309998,73.389999,73.580002,61.564751,545200
2015-02-12,73.790001,74.580002,73.260002,74.410004,62.259212,667300
2015-02-13,74.309998,74.309998,73.360001,73.820000,61.765564,354100
2015-02-17,73.809998,74.739998,73.449997,73.800003,61.748829,367200
2015-02-18,74.099998,75.139999,73.349998,75.099998,62.836536,587500
2015-02-19,74.839996,75.010002,73.650002,73.699997,61.665138,673200
2015-02-20,73.559998,74.669998,73.410004,74.489998,62.326153,495300
2015-02-23,74.809998,75.239998,73.889999,74.459999,62.301041,572800
2015-02-24,74.129997,74.129997,72.629997,73.150002,61.204956,509800
2015-02-25,73.250000,74.120003,72.550003,73.449997,61.455978,391200
2015-02-26,73.419998,73.419998,71.870003,71.970001,60.217659,511400
2015-02-27,72.099998,72.860001,71.720001,72.470001,60.636021,595200
2015-03-02,72.610001,74.029999,72.610001,73.260002,61.296997,519100
2015-03-03,73.209999,73.250000,72.419998,73.099998,61.163116,367800
2015-03-04,73.260002,73.430000,72.830002,73.239998,61.280266,702300
2015-03-05,73.339996,74.160004,73.339996,73.519997,61.514530,556500
2015-03-06,72.589996,72.589996,70.669998,71.150002,59.531548,544400
2015-03-09,71.639999,72.000000,71.260002,71.769997,60.050304,401000
2015-03-10,71.699997,72.389999,71.629997,71.849998,60.117245,401600
2015-03-11,71.849998,72.360001,71.629997,72.269997,60.468662,575200
2015-03-12,72.739998,74.110001,72.230003,73.940002,61.865971,875800
2015-03-13,74.050003,74.440002,73.400002,74.150002,62.041672,747900
2015-03-16,74.440002,75.940002,74.110001,75.360001,63.054081,554200
2015-03-17,75.349998,76.510002,75.300003,76.430000,63.949364,979700
2015-03-18,76.629997,77.919998,75.910004,77.720001,65.028702,624000
2015-03-19,77.419998,78.349998,77.180000,77.459999,64.811157,605500
2015-03-20,77.720001,79.800003,77.720001,79.589996,66.593338,971900
2015-03-23,79.589996,79.989998,79.059998,79.169998,66.241920,566300
2015-03-24,79.180000,79.419998,78.230003,78.290001,65.505630,482800
2015-03-25,78.389999,78.680000,76.769997,76.910004,64.350960,276600
2015-03-26,76.870003,77.639999,76.339996,76.720001,64.191994,274100
2015-03-27,76.779999,77.260002,76.360001,76.730003,64.200371,305600
2015-03-30,77.070000,78.029999,76.790001,77.870003,65.154198,283100
2015-03-31,77.589996,78.250000,77.000000,77.269997,64.652176,407600
2015-04-01,77.290001,77.620003,76.480003,77.320000,64.694008,463500
2015-04-02,76.870003,78.320000,76.870003,77.970001,65.237869,393600
2015-04-06,78.269997,78.989998,77.669998,78.800003,65.932343,427300
2015-04-07,78.730003,78.730003,77.430000,77.489998,64.836250,317200
2015-04-08,77.779999,78.529999,77.690002,78.150002,65.388489,390500
