Date,Open,High,Low,Close,Adj Close,Volume
2015-01-22,151.940002,155.720001,151.759995,155.389999,125.216255,6120100
2015-01-23,155.029999,157.600006,154.889999,155.869995,125.603058,4834800
2015-01-26,158.259995,159.460007,155.770004,156.360001,125.997902,7888100
2015-01-27,154.940002,155.089996,152.589996,153.669998,123.830261,5659600
2015-01-28,154.000000,154.529999,151.550003,151.550003,122.121933,4495900
2015-01-29,151.380005,155.580002,149.520004,155.479996,125.288780,8320800
2015-01-30,153.910004,155.240005,153.039993,153.309998,123.540154,6563600
2015-02-02,154.000000,154.660004,151.509995,154.660004,124.628014,4712200
2015-02-03,154.750000,158.600006,154.750000,158.470001,127.698143,5539400
2015-02-04,157.210007,158.710007,156.699997,156.960007,126.481407,3678500
2015-02-05,157.289993,158.589996,157.149994,157.910004,127.246925,5253600
2015-02-06,157.339996,158.080002,156.229996,156.720001,127.173882,3256500
2015-02-09,156.000000,157.500000,155.399994,155.750000,126.386787,3057700
2015-02-10,156.740005,158.559998,155.080002,158.559998,128.667007,4440600
2015-02-11,157.759995,159.089996,157.169998,158.199997,128.374893,3626700
2015-02-12,158.720001,159.500000,158.089996,158.520004,128.634552,3333100
2015-02-13,158.779999,160.800003,158.639999,160.399994,130.160095,3706900
2015-02-17,159.750000,161.410004,159.729996,160.960007,130.614532,2894500
2015-02-18,161.860001,162.470001,160.639999,162.190002,131.612671,4358400
2015-02-19,162.050003,164.490005,161.440002,163.889999,132.992111,3504400
2015-02-20,163.639999,164.339996,162.089996,163.649994,132.797379,3353000
2015-02-23,164.229996,164.399994,162.500000,162.910004,132.196899,2714400
2015-02-24,162.490005,164.990005,161.509995,164.830002,133.754959,4701600
2015-02-25,164.940002,164.960007,162.580002,162.809998,132.115738,4004600
2015-02-26,163.740005,164.139999,159.770004,160.869995,130.541504,7110800
2015-02-27,160.869995,162.289993,160.160004,161.940002,131.409790,4410000
2015-03-02,161.940002,161.940002,159.809998,160.479996,130.225037,5917900
2015-03-03,160.270004,161.750000,160.000000,161.029999,130.671371,3234400
2015-03-04,160.539993,160.559998,158.720001,159.419998,129.364853,3633600
2015-03-05,159.860001,161.500000,159.699997,161.179993,130.793060,3791700
2015-03-06,160.190002,161.440002,158.059998,158.500000,128.618332,4540200
2015-03-09,158.199997,161.149994,158.199997,160.770004,130.460358,5193900
2015-03-10,159.600006,160.229996,157.809998,157.809998,128.058411,4601000
2015-03-11,158.570007,159.139999,155.940002,156.800003,127.238823,5709900
2015-03-12,156.270004,158.720001,156.270004,157.979996,128.196350,4567300
2015-03-13,157.460007,157.520004,153.399994,154.279999,125.193916,6064100
2015-03-16,155.050003,157.089996,154.800003,157.080002,127.466026,3749600
2015-03-17,156.199997,157.289993,155.369995,156.960007,127.368652,3311700
2015-03-18,156.850006,160.699997,155.800003,159.809998,129.681366,5738800
2015-03-19,159.699997,160.919998,158.809998,159.809998,129.681366,3878600
2015-03-20,160.949997,163.000000,160.350006,162.880005,132.172577,9006400
2015-03-23,162.770004,165.350006,162.729996,164.630005,133.592651,5930100
2015-03-24,164.789993,164.889999,162.899994,163.000000,132.269943,4346100
2015-03-25,163.080002,163.080002,159.199997,159.199997,129.186356,5428900
2015-03-26,159.270004,161.250000,158.910004,160.589996,130.314255,4396000
2015-03-27,160.789993,160.899994,159.229996,160.399994,130.160095,3477900
2015-03-30,161.309998,163.600006,161.250000,162.669998,132.002151,4138000
2015-03-31,161.080002,162.330002,160.399994,160.500000,130.241257,4255400
2015-04-01,160.229996,160.619995,158.389999,159.179993,129.170105,3700800
2015-04-02,159.520004,162.539993,158.889999,160.449997,130.200714,4671600
2015-04-06,159.690002,162.800003,158.699997,162.039993,131.490952,3465700
2015-04-07,161.669998,163.839996,161.619995,162.070007,131.515259,3148000
2015-04-08,161.720001,163.550003,161.009995,161.850006,131.336777,2524300
2015-04-09,161.699997,162.470001,160.720001,162.339996,131.734344,2263500
2015-04-10,162.339996,163.330002,161.250000,162.860001,132.156326,2515700
2015-04-13,162.369995,164.000000,162.360001,162.380005,131.766861,3868900
2015-04-14,162.419998,162.740005,160.789993,162.300003,131.701889,2719300
