Date,Open,High,Low,Close,Adj Close,Volume
2015-01-22,104.379997,106.309998,103.540001,106.070000,94.738113,5804100
2015-01-23,106.209999,106.480003,105.309998,105.370003,94.112892,4072300
2015-01-26,105.360001,106.500000,105.059998,106.360001,94.997154,4192300
2015-01-27,104.779999,105.809998,104.400002,105.160004,93.925339,4606500
2015-01-28,105.309998,107.430000,104.599998,104.739998,93.550201,4917300
2015-01-29,105.139999,107.739998,104.510002,107.620003,96.122528,6529300
2015-01-30,106.360001,106.860001,104.379997,104.419998,93.264404,7000000
2015-02-02,104.779999,105.000000,101.570000,104.430000,93.273331,5012800
2015-02-03,104.889999,107.320000,104.809998,107.239998,95.783127,5969200
2015-02-04,107.089996,109.000000,106.750000,108.410004,96.828125,6765200
2015-02-05,108.980003,109.339996,108.150002,108.989998,97.346169,4471800
2015-02-06,109.279999,109.739998,108.459999,109.040001,97.390816,4223700
2015-02-09,108.879997,109.459999,108.040001,108.339996,96.765594,4243800
2015-02-10,108.790001,110.849998,108.660004,110.669998,98.846687,5414400
2015-02-11,110.599998,110.800003,109.809998,110.309998,98.525146,4552900
2015-02-12,110.809998,112.199997,110.209999,112.160004,100.177505,4592200
2015-02-13,112.010002,112.389999,111.300003,111.889999,99.936371,5098600
2015-02-17,111.690002,112.230003,110.620003,112.000000,100.034592,6028600
2015-02-18,111.599998,112.169998,111.000000,111.989998,100.025635,3731600
2015-02-19,112.010002,112.449997,110.639999,110.940002,99.087830,5910600
2015-02-20,110.809998,112.250000,110.050003,112.239998,100.248962,7276100
2015-02-23,112.989998,113.160004,111.800003,112.279999,100.284683,5638000
2015-02-24,117.500000,117.919998,115.129997,116.750000,104.277138,12775500
2015-02-25,117.349998,117.349998,115.849998,116.309998,103.884140,7328200
2015-02-26,116.000000,116.419998,115.199997,115.379997,103.053490,5649900
2015-02-27,115.190002,115.669998,114.559998,114.750000,102.490814,5732600
2015-03-02,114.860001,117.059998,114.860001,116.120003,103.714447,5971900
2015-03-03,116.110001,116.120003,114.800003,116.070000,103.669785,3784800
2015-03-04,115.389999,115.470001,114.250000,114.760002,102.499733,3799000
2015-03-05,115.230003,116.099998,115.059998,115.910004,103.526871,4088700
2015-03-06,115.959999,115.959999,114.000000,114.449997,102.222847,5169200
2015-03-09,114.379997,115.480003,114.370003,115.250000,102.937386,5351200
2015-03-10,113.849998,114.339996,112.559998,112.559998,101.052063,5685000
2015-03-11,112.680000,113.800003,112.410004,113.070000,101.509941,4356500
2015-03-12,113.849998,116.459999,113.769997,116.099998,104.230164,5742000
2015-03-13,115.989998,116.309998,114.000000,114.820000,103.081009,4626900
2015-03-16,115.330002,116.610001,115.320000,116.500000,104.589272,4820300
2015-03-17,115.449997,116.080002,115.139999,115.580002,103.763329,3715900
2015-03-18,115.410004,116.419998,113.309998,116.080002,104.212212,4773600
2015-03-19,116.209999,116.430000,115.070000,115.160004,103.386261,3545600
2015-03-20,115.550003,117.989998,115.330002,117.489998,105.478065,8446000
2015-03-23,117.040001,117.750000,116.070000,116.070000,104.203232,4095200
2015-03-24,116.199997,117.830002,116.040001,116.150002,104.275055,4026900
2015-03-25,115.959999,116.610001,113.639999,113.680000,102.057564,4725800
2015-03-26,113.360001,113.430000,111.580002,112.370003,100.881523,5409600
2015-03-27,112.080002,114.230003,112.000000,113.860001,102.219177,3879300
2015-03-30,114.959999,116.050003,114.529999,114.629997,102.910446,3968400
2015-03-31,113.699997,115.370003,113.550003,113.610001,101.994728,4128800
2015-04-01,113.879997,114.000000,112.430000,113.129997,101.563812,4737700
2015-04-02,112.610001,114.919998,112.519997,114.540001,102.829666,4064800
2015-04-06,113.449997,115.550003,113.410004,114.949997,103.197723,3248900
2015-04-07,114.830002,115.790001,114.230003,114.300003,102.614212,3188300
2015-04-08,113.970001,115.809998,113.830002,115.589996,103.772316,3753500
2015-04-09,115.459999,116.250000,114.139999,114.570000,102.856590,4674000
2015-04-10,114.470001,115.650002,114.419998,115.239998,103.458099,3658100
2015-04-13,114.959999,115.430000,114.349998,114.440002,102.739883,2982000
2015-04-14,114.199997,114.980003,113.110001,114.050003,102.389748,4072500
2015-04-15,114.580002,115.209999,113.379997,113.449997,101.851074,4210800
2015-04-16,113.339996,113.989998,113.019997,113.370003,101.779289,4013000
2015-04-17,112.910004,113.110001,111.769997,112.099998,100.639122,6245200
2015-04-20,113.000000,113.690002,112.680000,112.860001,101.321411,4396300
2015-04-21,113.500000,113.980003,112.500000,113.169998,101.599701,3899500
2015-04-22,113.199997,113.309998,112.190002,112.989998,101.438126,4065500
2015-04-23,112.739998,114.510002,112.559998,113.959999,102.308968,3945300
2015-04-24,113.879997,114.040001,112.900002,113.699997,102.075531,2878300
2015-04-27,114.050003,114.110001,111.279999,111.389999,100.001694,5618000
2015-04-28,110.900002,111.769997,110.050003,110.580002,99.274521,5743300
2015-04-29,110.169998,110.309998,108.070000,108.709999,97.595703,7238900
2015-04-30,108.559998,109.209999,106.620003,106.980003,96.042587,9041600
2015-05-01,106.980003,109.790001,106.849998,109.550003,98.349823,6696900
2015-05-04,109.940002,110.449997,109.320000,110.059998,98.807671,3366800
2015-05-05,109.199997,109.879997,107.980003,108.059998,97.012154,4164800
2015-05-06,108.199997,108.910004,107.239998,108.309998,97.236610,3996600
2015-05-07,108.400002,110.720001,108.250000,110.040001,98.789726,5400200
2015-05-08,112.400002,113.480003,112.110001,112.470001,100.971291,6435300
2015-05-11,112.239998,112.910004,111.809998,111.900002,100.459549,3725200
2015-05-12,111.120003,112.820000,110.830002,112.519997,101.016174,4053800
2015-05-13,112.919998,112.949997,111.099998,111.190002,99.822159,4340700
2015-05-14,112.050003,112.220001,110.830002,111.940002,100.495461,3815700
2015-05-15,111.919998,113.400002,111.820000,113.349998,101.761330,4575800
2015-05-18,113.870003,114.599998,113.160004,114.330002,102.641121,6878200
2015-05-19,116.120003,116.480003,112.339996,112.339996,100.854561,11133200
2015-05-20,112.190002,112.889999,111.220001,112.099998,100.639122,7004500
2015-05-21,111.980003,112.330002,111.620003,112.010002,100.558327,4238600
2015-05-22,111.870003,112.529999,111.459999,112.160004,100.692986,3694000
2015-05-26,112.000000,112.180000,110.690002,110.930000,99.588737,4612600
2015-05-27,111.040001,112.529999,110.809998,112.160004,100.692986,4147800
2015-05-28,111.910004,112.699997,111.860001,112.190002,100.719910,2806100
2015-05-29,111.839996,112.589996,111.370003,111.419998,100.028641,5310600
2015-06-01,111.970001,112.339996,111.250000,111.669998,100.253067,5114500
2015-06-02,110.750000,112.180000,110.639999,111.589996,100.713371,6088200
2015-06-03,111.720001,113.480003,111.449997,113.160004,102.130348,6337500
2015-06-04,112.519997,113.160004,111.169998,111.459999,100.596039,4328600
2015-06-05,111.339996,111.360001,110.269997,110.370003,99.612259,4505400
2015-06-08,110.139999,110.809998,109.830002,109.930000,99.215172,3449000
2015-06-09,109.790001,110.250000,109.029999,109.529999,98.854164,3659000
2015-06-10,109.900002,111.190002,109.389999,110.980003,100.162827,3967900
2015-06-11,111.000000,112.330002,111.000000,111.290001,100.442604,3642800
2015-06-12,110.889999,111.589996,110.419998,110.599998,99.819862,4301900
2015-06-15,110.230003,110.459999,109.550003,110.010002,99.287369,3965200
2015-06-16,109.900002,110.449997,109.750000,110.230003,99.485931,3466600
2015-06-17,110.730003,111.290001,109.959999,110.470001,99.702530,5722200
2015-06-18,111.059998,112.300003,110.760002,111.849998,100.948029,7222600
2015-06-19,111.639999,113.300003,111.440002,112.430000,101.471489,9255100
2015-06-22,112.930000,113.620003,112.779999,113.070000,102.049110,3190200
2015-06-23,113.239998,113.589996,112.930000,113.180000,102.148384,3075900
2015-06-24,112.940002,113.680000,112.349998,112.349998,101.399292,3716100
2015-06-25,113.239998,113.709999,112.239998,112.239998,101.300018,4466300
2015-06-26,112.769997,113.339996,112.230003,112.599998,101.624931,4208500
2015-06-29,111.559998,112.320000,110.459999,110.540001,99.765709,5187400
