Date,Open,High,Low,Close,Adj Close,Volume
2015-01-22,20.340000,20.709999,20.129999,20.650000,19.908072,3992800
2015-01-23,20.670000,20.750000,20.500000,20.709999,19.965923,3010400
2015-01-26,20.620001,20.719999,20.490000,20.620001,19.879156,3331000
2015-01-27,20.299999,20.320000,19.590000,19.629999,18.924721,8948700
2015-01-28,19.870001,19.950001,19.299999,19.309999,18.616217,6818200
2015-01-29,19.320000,19.889999,19.230000,19.780001,19.069336,5883500
2015-01-30,19.639999,19.870001,19.170000,19.200001,18.510172,7455000
2015-02-02,19.320000,19.700001,18.940001,19.620001,18.915089,6490100
2015-02-03,19.760000,20.129999,19.660000,20.110001,19.387480,4586700
2015-02-04,20.049999,20.389999,19.990000,20.160000,19.435682,4537900
2015-02-05,20.180000,20.500000,20.160000,20.490000,19.753824,3511200
2015-02-06,20.469999,20.709999,20.309999,20.400000,19.667059,5263100
2015-02-09,20.280001,20.440001,20.150000,20.379999,19.647778,6848600
2015-02-10,20.400000,20.959999,20.309999,20.950001,20.197298,5655100
2015-02-11,21.000000,21.000000,20.670000,20.809999,20.062326,8020800
2015-02-12,22.000000,22.500000,21.870001,22.299999,21.498795,16922600
2015-02-13,22.250000,22.340000,21.910000,22.309999,21.508432,7752100
2015-02-17,22.270000,22.490000,22.129999,22.379999,21.575922,5083500
2015-02-18,22.350000,22.389999,22.080000,22.120001,21.325262,4273700
2015-02-19,22.400000,22.440001,22.080000,22.180000,21.383108,4235800
2015-02-20,22.160000,22.350000,22.000000,22.340000,21.537361,3943800
2015-02-23,22.330000,22.330000,22.049999,22.160000,21.363823,3125200
2015-02-24,22.160000,22.309999,21.959999,22.309999,21.591253,3733900
2015-02-25,22.219999,22.320000,22.040001,22.139999,21.426729,3095500
2015-02-26,22.160000,22.330000,22.020000,22.200001,21.484798,3821600
2015-02-27,22.139999,22.190001,21.980000,22.059999,21.349310,3937300
2015-03-02,22.000000,22.719999,21.969999,22.600000,21.871912,7537800
2015-03-03,22.430000,22.540001,22.110001,22.180000,21.465443,4008600
2015-03-04,22.100000,22.480000,22.010000,22.430000,21.707386,5671000
2015-03-05,22.430000,22.900000,22.370001,22.860001,22.123531,8076400
2015-03-06,22.730000,22.840000,22.530001,22.549999,21.823524,6434800
2015-03-09,22.559999,22.780001,22.510000,22.610001,21.881590,5559700
