,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1993-12-31,0.10860774119006343,0.12874251497005984,0.1888361045130642,0.2140077821011672,0.032620922384701816,0.05523590333716921,0.6875,0.6875,0.6499999999999999,0.03333333333333344,-1.108108108108108,-0.6754966887417219,1.0,30.5,-0.005376344086021501,0.2476007677543186,0.06418918918918927,-0.018701870187018632,0.030685920577617317,-0.08238636363636365,-0.17053206002728516,-0.06853582554517124,0.06639004149377592,0.015789473684210575,-0.07025238534933842
1,1994-03-31,0.10860774119006343,0.12874251497005984,0.1888361045130642,0.2140077821011672,0.032620922384701816,0.05523590333716921,0.6875,0.6875,0.6499999999999999,0.03333333333333344,-1.108108108108108,-0.6754966887417219,1.0,30.5,-0.005376344086021501,0.2476007677543186,0.06418918918918927,-0.018701870187018632,0.030685920577617317,-0.08238636363636365,-0.17053206002728516,-0.06853582554517124,0.06639004149377592,0.015789473684210575,-0.07025238534933842
2,1994-06-30,-0.05106826472120896,-0.1626878868258178,-0.1518481518481518,-0.1581196581196581,0.058823529411764726,0.05523590333716921,0.6875,0.6875,0.6499999999999999,0.03333333333333344,-1.108108108108108,-0.6754966887417219,1.0,30.5,-0.1702702702702703,-0.0543589743589743,0.06418918918918927,-0.018701870187018632,0.057793345008756665,-0.08238636363636365,-0.17053206002728516,0.11580267558528436,0.06639004149377592,0.015789473684210575,-0.005379458743689392
3,1994-09-30,0.10323997803404716,0.0992608236536432,0.16843345111896355,0.15355329949238586,0.04629629629629628,0.009814612868048078,-0.2222222222222222,-0.2222222222222222,-0.18181818181818174,0.03333333333333344,-14.8125,0.2653061224489797,-1.0,-3.523809523809524,0.5179153094462541,0.08459869848156165,0.06418918918918927,-0.018701870187018632,0.044701986754966734,0.024767801857585203,-0.17053206002728516,-0.051704758336455714,0.06639004149377592,0.015789473684210575,-0.047096022632717616
4,1994-12-31,-0.025883524141363856,-0.002881844380403509,-0.09375,-0.10231023102310233,0.0403146509341199,0.017278617710583255,0.1428571428571428,0.1428571428571428,0.11111111111111094,0.03333333333333344,-1.248868778280543,1.2580645161290325,inf,-2.220125786163522,-0.4163090128755365,0.08450000000000002,0.06418918918918927,-0.018701870187018632,0.03645007923930277,0.0392749244712991,-0.17053206002728516,0.06795732911892527,0.06639004149377592,0.015789473684210575,0.11081033880544887
5,1995-03-31,0.09708737864077666,0.15510597302504814,0.13904338153503892,0.14950980392156854,0.061436672967863926,0.1125265392781316,0.10416666666666674,0.10416666666666674,0.06666666666666665,0.03333333333333344,-4.163636363636364,-1.0714285714285714,2.0,-1.963917525773196,0.6875,0.11526048870447216,0.06418918918918927,-0.018701870187018632,0.06116207951070352,0.07558139534883734,-0.17053206002728516,-0.03237143914169438,0.06639004149377592,0.015789473684210575,0.0048738306736890715
6,1995-06-30,0.007452258965999103,-0.03169307756463724,-0.0361328125,-0.04157782515991471,0.04719501335707932,0.020992366412213803,-0.15094339622641506,-0.15094339622641506,-0.12499999999999988,0.03333333333333344,-0.867816091954023,-4.6,-0.6666666666666667,-1.0641711229946524,-0.026143790849673217,-0.08019842910293518,-0.09047619047619047,-0.018701870187018632,0.047550432276656895,-0.13243243243243252,-0.17053206002728516,0.03938061556107808,-0.08171206225680938,0.0,0.010247985605882805
7,1995-09-30,0.02265372168284796,-0.015503875968992276,0.0010131712259371373,-0.005561735261401579,0.04081632653061229,0.022429906542056118,-0.0444444444444444,-0.0444444444444444,-0.0357142857142857,0.03333333333333344,1.608695652173913,-4.194444444444445,-1.0,-15.583333333333336,0.3914988814317673,-0.14876404494382012,-0.04013961605584637,-0.018701870187018632,0.03988995873452539,-0.1869158878504673,-0.11239035087719283,0.017656796027220922,-0.03601694915254239,0.015544041450777256,-0.009989159052191554
8,1995-12-31,0.30108499095840857,0.3937007874015748,0.6103238866396761,0.3333333333333333,0.051470588235294164,0.3619744058500913,0.13953488372093026,0.13953488372093026,0.11111111111111094,0.03333333333333344,-2.783333333333333,-5.6869565217391305,inf,-3.5142857142857142,-0.707395498392283,0.2307286166842659,-0.04242424242424248,-0.09304932735426008,0.04894179894179906,0.1800766283524906,0.2303891290920321,-0.1917585396710646,-0.11208791208791212,0.020408163265306145,0.04528744622604619
9,1996-03-31,0.04725503822098687,0.10608913998744507,0.05719673161533634,0.09060402684563762,0.034965034965035,0.06577181208053684,0.08163265306122458,0.08163265306122458,0.06666666666666665,0.03333333333333344,-2.514018691588785,-0.9146567717996288,-1.0922330097087378,-1.2204545454545457,0.5329670329670331,0.13170313170313164,-0.041772151898734185,-0.08529048207663792,0.03404791929382078,0.08116883116883122,0.13202811244979906,-0.011851520572450758,-0.10396039603960383,0.020000000000000014,0.01421730020951806
