,Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
0,1993-12-31,0.03048910041218722,0.028700906344410807,0.047973437142202924,0.04002371775867175,0.011331444759206777,0.011331444759206777,0.0,0.2653061224489797,-0.7926490984743412,-1.8944281524926687,-1.32580424366872,-1.6168302945301545,1.0628019323671496,-0.09886714727085487,0.08062015503875974,0.013605442176870763,0.04222972972972983,-0.04729729729729737,0.09015715467328378,inf,0.017241379310344973,-0.02628918099089994,0.0
1,1994-03-31,0.03048910041218722,0.028700906344410807,0.047973437142202924,0.04002371775867175,0.011331444759206777,0.011331444759206777,0.0,0.2653061224489797,-0.7926490984743412,-1.8944281524926687,-1.32580424366872,-1.6168302945301545,1.0628019323671496,-0.09886714727085487,0.08062015503875974,0.013605442176870763,0.04222972972972983,-0.04729729729729737,0.09015715467328378,inf,0.017241379310344973,-0.02628918099089994,0.0
2,1994-06-30,-0.015494525886064259,0.0101651697799634,-0.26177209658035616,0.04002371775867175,0.011331444759206777,0.011331444759206777,0.0,0.2653061224489797,-0.7926490984743412,-1.8944281524926687,-1.32580424366872,-1.6168302945301545,-0.32186768149882905,-0.008000000000000007,0.08062015503875974,0.013605442176870763,-0.2625607779578606,-0.04729729729729737,0.09015715467328378,16.25,-0.25,-0.02628918099089994,0.0
3,1994-09-30,0.02823066210117386,0.029208266660656786,0.015391445907947388,0.027366020524515425,0.03361344537815136,0.03361344537815136,0.028985507246376937,0.2653061224489797,-9.568561872909699,0.8918032786885246,-1.6099439775910365,-2.0577535243292404,0.502050507230736,0.09907834101382472,0.08062015503875974,0.013605442176870763,-0.00879120879120876,0.4893617021276597,0.09015715467328378,0.050724637681159424,-0.012711864406779629,-0.02628918099089994,0.0
4,1994-12-31,-0.012108559498956171,-0.008332055970394325,-0.062381577029587576,0.053551609322974425,-0.09485094850948506,-0.09485094850948506,-0.15492957746478875,0.2653061224489797,-0.6124121779859485,1.7660311958405548,-2.4764638346727903,-2.515907136715392,-0.5066819945394454,0.04402515723270462,0.08062015503875974,0.013605442176870763,-0.04434589800443467,0.05238095238095242,0.09015715467328378,0.10344827586206896,-0.051502145922746816,-0.02628918099089994,0.0
5,1995-03-31,0.02815289775890162,0.024080023848166654,0.08549665785792017,-0.006847511193047161,0.05688622754491024,0.05688622754491024,0.16666666666666674,0.2653061224489797,0.11681772406847934,-0.9777568922305764,-0.8678071539657854,-1.2572319909245604,0.2642004078065832,0.08835341365461846,0.08062015503875974,0.013605442176870763,0.08816705336426932,0.14027149321266966,0.09015715467328378,0.049999999999999815,0.05580693815987958,-0.02628918099089994,0.0
6,1995-06-30,0.0445271062895416,0.04603575047976372,0.024488042388658204,0.05197560328825235,0.16147308781869696,0.16147308781869696,0.15714285714285725,0.2653061224489797,0.8304779080252479,41.04225352112676,-9.158823529411764,-0.5435501653803749,0.09539170506912442,0.09409594095940954,0.02247728359636536,0.013605442176870763,0.042643923240937916,0.003968253968253954,0.09015715467328378,0.04166666666666674,-0.018571428571428683,0.005192107995846351,0.0
7,1995-09-30,0.020484171322160183,0.01902622031662271,0.04025719876991896,0.021930930173934996,0.014634146341463428,0.014634146341463428,0.024691358024691246,0.2653061224489797,-0.6315270935960591,-0.4244556113902848,-0.4434030281182408,-1.427536231884058,-0.03723180479596133,0.12225969645868486,0.010757717492984042,0.013605442176870763,0.04703476482617597,0.07509881422924924,0.0743550834597877,0.04571428571428582,0.01892285298398844,0.003099173553719137,0.0
8,1995-12-31,0.010281059522913694,0.003186001820572493,0.10454178984144047,-0.0012333497779970506,-0.07451923076923073,-0.07451923076923073,-0.07228915662650592,0.2653061224489797,-2.1136363636363638,0.1455180442374855,0.8821243523316062,6.779661016949151,-0.3008520865195543,0.046581517655897686,-0.0286904211013419,0.0067114093959730345,0.115234375,0.0,0.0035310734463276368,0.0382513661202184,0.09285714285714276,0.016477857878475666,0.0
9,1996-03-31,0.0047018295237650784,0.007390230377577245,-0.027737226277372296,-0.041244751790565526,0.02857142857142847,0.02857142857142847,0.038961038961039085,0.2653061224489797,-2.0252100840336134,-1.8943089430894309,-1.1300757054370267,-2.7639796659404503,0.7590625,0.06389088298636048,-0.006193425440686018,0.0066666666666668215,-0.024518388791593626,-0.0441176470588236,0.006333567909922565,0.04210526315789487,-0.031372549019607836,0.020263424518743637,0.0
