,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1996-03-31,0.05213458546983918,0.08557061652820286,-0.16362839349416536,0.051372043291598064,0.7440738765815114,0.2084613121506325,3.020585048754062,3.020585048754062,3.333333333333334,3.333333333333334,-0.5476702925949625,-0.9262529580051566,-0.9194953346352956,-0.273255188729971,-0.5152485513876182,0.5665236051502145,-0.0174573055028463,0.05629629629629629,0.6875,-0.4787373958790005,0.077243018419489,0.6575515355490111,0.016925246826516194,0.03409090909090917,0.03254536931627938
1,1996-06-30,0.05213458546983918,0.08557061652820286,-0.16362839349416536,0.051372043291598064,0.7440738765815114,0.2084613121506325,3.020585048754062,3.020585048754062,3.333333333333334,3.333333333333334,-0.5476702925949625,-0.9262529580051566,-0.9194953346352956,-0.273255188729971,-0.5152485513876182,0.5665236051502145,-0.0174573055028463,0.05629629629629629,0.6875,-0.4787373958790005,0.077243018419489,0.6575515355490111,0.016925246826516194,0.03409090909090917,0.03254536931627938
2,1996-09-30,0.14467278870216127,0.2474423007209892,0.1803419421300898,0.3352948483060585,0.08981752991369851,0.07692157874748018,0.6108865534896255,0.6108865534896255,0.6153846153846152,0.6153846153846152,0.6451903292181069,-0.07112068965517238,1.7791682710820176,-0.6689849067771529,-0.3518402013211702,-0.1205479452054794,-0.0174573055028463,0.05629629629629629,0.11111111111111094,-0.4787373958790005,0.077243018419489,-0.047969543147208034,0.016925246826516194,0.03409090909090917,-0.06576301965107989
3,1996-12-31,-0.18149723257382588,-0.3061647871747887,-0.467849240922071,-0.27367123638097235,0.2954603417495536,-0.9821228343039028,0.7315155570424892,0.7315155570424892,0.9523809523809524,0.9047619047619048,-7.016337059329321,0.03274039700953857,-6.133010045029442,-0.4930710773357175,-0.2751759281727736,0.12772585669781944,-0.0174573055028463,0.05629629629629629,0.30000000000000004,0.015138772077375906,0.077243018419489,0.5827779258864303,0.016925246826516194,0.03409090909090917,-0.044776119402985086
4,1997-03-31,0.12405098802447713,0.1738159226554048,0.23703405314419726,-0.17800368206195472,0.046746727040063,58.55791603439554,-0.6557820500434741,-0.6557820500434741,-0.7073170731707317,-0.7,-1.2690373796562162,1.3037943085371944,-1.4224711518995885,-2.2054673721340388,0.4576498158687648,0.060773480662983374,-0.0174573055028463,0.05629629629629629,0.02564102564102577,-0.18392709196354606,0.077243018419489,-0.06872157655381518,0.016925246826516194,0.03409090909090917,0.4280523255813955
5,1997-06-30,0.14192196501736642,0.14225962157929686,0.2270279699947666,-0.06738596969578936,0.07310582194679283,0.09839824707421063,0.6915520628683693,0.6915520628683693,0.16666666666666674,0.16666666666666674,-0.8652629545564302,0.7163289630512515,-0.3757467335399163,-0.33357717629846384,0.209232889297198,0.203125,-0.0174573055028463,0.05629629629629629,0.07499999999999996,0.17258883248730972,0.077243018419489,-0.060227889310906176,0.016925246826516194,0.03409090909090917,0.2247837150127225
6,1997-09-30,0.20389856979587373,0.26341044374642064,0.3294978484635944,0.5798980913001712,0.08777264641188998,0.10093403024773462,0.4383607101377136,0.4383607101377136,0.4285714285714286,0.4285714285714286,0.07741935483870965,0.10675505050505052,0.01888337341998869,-1.6882546652030737,-0.11908831908831907,0.27056277056277045,-0.009269988412514585,0.05629629629629629,0.09302325581395343,0.18181818181818188,0.16252987681559095,-0.0964203233256351,0.01386962552011095,0.016483516483516425,-0.2003157850999293
7,1997-12-31,0.030926743293280268,-0.017726283112298513,-0.16126042632066728,0.0945608353710925,0.2481047942060275,-0.2725900018260222,0.7967470296458645,0.7967470296458645,2.45,1.0,-32.98935462408517,-0.15287205521647362,-3.1221496735308887,-63.29186602870814,8.421086675291075,0.0017035775127767214,0.056140350877192935,0.05629629629629629,0.2553191489361701,-0.08351648351648355,-0.08587695714059784,0.2106496272630458,-0.06155950752393991,0.1243243243243244,-0.10261872596903254
8,1998-03-31,0.020999647804649024,0.0040902798170909796,-0.04304292392690179,-0.18545085679092851,0.06963324425854922,0.4563061801820938,-0.5532871083718541,-0.5532871083718541,-0.7391304347826086,-0.6000000000000001,-1.4370112312811982,-0.363948555652818,-1.2837262141437091,-2.0108559285147347,-0.9035587595834764,0.11564625850340128,-0.016242155777039358,0.00911640953716697,0.05084745762711873,-0.11111111111111116,-0.06574394463667821,0.04767769176636172,0.032069970845481244,-0.024038461538461675,0.2327022175901801
9,1998-06-30,0.119195113187208,0.19600019497656795,0.1690263443056863,0.0910128684101288,0.08533980231000404,0.15268440802471586,0.5334866340902558,0.5334866340902558,0.0,0.0,-0.7000690098279514,-0.016197332204107573,0.9304304304304304,-1.031534155669816,0.2954437588989085,0.27591463414634143,0.006003752345215664,0.03335649756775538,0.09677419354838723,0.21402877697841727,0.16240740740740756,-0.03039462636439972,0.03672316384180796,0.0,0.09624236730859548
