,Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
0,1993-12-31,0.16659692491319197,0.15783627293820254,0.25690307141643665,0.0640963748094443,-0.008276512714953443,-0.008276512714953443,0.0,-0.3620689655172413,0.028231758350452774,0.1166023649141832,-0.7923370602672484,-1.1206160542395578,0.5102720710716269,-0.008333333333333305,0.011820330969267046,-0.01398601398601407,0.2792792792792791,-0.12149532710280385,0.062404870624048765,inf,0.07805429864253388,-0.0020876826722336927,-0.03225806451612912
1,1994-03-31,0.16659692491319197,0.15783627293820254,0.25690307141643665,0.0640963748094443,-0.008276512714953443,-0.008276512714953443,0.0,-0.3620689655172413,0.028231758350452774,0.1166023649141832,-0.7923370602672484,-1.1206160542395578,0.5102720710716269,-0.008333333333333305,0.011820330969267046,-0.01398601398601407,0.2792792792792791,-0.12149532710280385,0.062404870624048765,inf,0.07805429864253388,-0.0020876826722336927,-0.03225806451612912
2,1994-06-30,0.07701431942355952,0.08535865507269702,-0.0022208537702954607,0.0640963748094443,-0.008276512714953443,-0.008276512714953443,0.0,-0.3620689655172413,0.028231758350452774,0.1166023649141832,-0.7923370602672484,-1.1206160542395578,-0.04075226244343888,0.12184873949579833,0.011820330969267046,-0.01398601398601407,0.0,-0.12149532710280385,0.062404870624048765,1.0,-0.07345225603357808,-0.0020876826722336927,-0.03225806451612912
3,1994-09-30,0.0580093123514489,0.062130996007504276,0.015435773321383016,0.08122316792499062,0.09629853844158087,0.09629853844158087,0.10447761194029836,-0.3620689655172413,0.20387115631509434,0.1446970800602141,3.622586999343401,-3.0423317140874397,0.0867655296441523,0.07116104868913853,0.011820330969267046,-0.01398601398601407,0.021126760563380254,0.06914893617021267,0.062404870624048765,0.5,-0.04077010192525488,-0.0020876826722336927,-0.03225806451612912
4,1994-12-31,-0.011754411381162178,-0.013517536073861636,0.007294657350635171,0.02157400105275586,0.01757845882801501,0.01757845882801501,0.027027027027026973,-0.3620689655172413,0.002197407059669532,0.010086539967629092,0.4469191216158632,-7.530411145090044,-0.5213770278335413,-0.031468531468531465,0.011820330969267046,-0.01398601398601407,0.013793103448275891,-0.04975124378109441,0.062404870624048765,0.3333333333333335,0.018890200708382654,-0.0020876826722336927,-0.03225806451612912
5,1995-03-31,0.2079933242237584,0.21505799308908324,0.13324260589450532,0.04743952246308525,0.09660705979637196,0.09660705979637196,0.09210526315789468,-0.3620689655172413,0.017536112554948913,0.03653659151189359,-0.4838709677419355,-0.9437015453457516,-0.06132743864422153,0.12274368231046927,0.011820330969267046,-0.01398601398601407,0.1360544217687074,0.10994764397905764,0.062404870624048765,0.25,-0.06141367323290847,-0.0020876826722336927,-0.03225806451612912
6,1995-06-30,0.1273334885020625,0.12984498042957116,0.09884106052004428,0.12785088896617558,0.0947651196493584,0.0947651196493584,0.10843373493975904,-0.3620689655172413,0.08076439724305873,0.11510728583739673,-0.7097915398660986,3.5231053604436227,-0.2955135559446893,0.122186495176849,0.010514018691588856,-0.01398601398601407,0.1317365269461077,-0.014150943396226578,0.062404870624048765,0.2,-0.02469135802469136,0.006276150627614996,0.0
7,1995-09-30,-0.09723806712912443,-0.10081046837628872,-0.05556630301541121,-0.06263183791561444,-0.05333849928968104,-0.05333849928968104,-0.03260869565217395,-0.3620689655172413,0.08837168447587396,0.04218787776304178,2.061607025822519,-2.3062934205149164,0.5479557726922089,-0.04011461318051579,-0.005780346820809301,-0.01398601398601407,-0.04232804232804222,-0.15311004784688986,-0.11389684813753598,0.16666666666666674,0.045569620253164585,0.006237006237006293,-0.033333333333333326
8,1995-12-31,0.015926739364528597,0.014128401208728159,0.03589925550266915,-0.0437501862872699,-0.05288767621646207,-0.05288767621646207,-0.3595505617977529,-0.3620689655172413,0.002564644543084693,0.019823023564228714,0.5452326925546944,-3.177537932113249,-0.7708194905869324,0.04179104477611939,-0.029069767441860295,-0.03546099290780147,0.03867403314917128,0.09039548022598876,-0.004042037186742009,0.1428571428571428,0.01937046004842613,0.0020661157024794985,-0.0344827586206895
9,1996-03-31,0.001496725114616515,0.003629570874999377,-0.021693037151715888,-0.001463241469475407,0.03859173188649345,0.03859173188649345,0.035087719298245716,-0.3620689655172413,-0.1688463194640546,-0.006959601962836515,-3.9917433226199712,-1.1785791250628548,0.6006281710558106,0.10601719197707717,-0.007784431137724646,0.0,-0.010638297872340273,0.062176165803108814,0.07548701298701288,0.125,-0.0225653206650831,0.004123711340206171,0.0
10,1996-06-30,-0.02778347653345237,-0.027673917948958016,-0.029005505676906074,0.006784706807251295,-0.008968713521260274,-0.008968713521260274,0.0,-0.3620689655172413,-0.05328567585226185,-0.2886529959390338,-1.7484024523514048,-2.1786001609010457,-0.4422641509433962,0.002590673575129543,-0.0018105009052503675,0.007352941176470562,-0.021505376344086,0.014634146341463428,-0.012830188679245236,0.11111111111111116,-0.0012150668286755595,0.006160164271047153,0.0
11,1996-09-30,0.037257124077338284,0.04031082876290881,0.003149037678946032,0.019476854512685327,0.03029843609688965,0.03029843609688965,0.05084745762711873,-0.3620689655172413,0.17297430717716722,0.09003475188790055,0.4904530323842051,-6.364846416382253,4.254127198917456,0.05943152454780343,0.004232164449818665,-0.007299270072992803,0.005494505494505475,0.08173076923076916,0.07033639143730896,0.2,-0.032846715328467065,0.006122448979591688,0.0
12,1996-12-31,-0.02216615875431249,-0.0279810454707059,0.04518874743689971,0.0436297117728921,0.5139283490859698,0.5139283490859698,0.5,-0.3620689655172413,-0.019668186739098537,0.13111352835604762,-0.4636390053551414,-2.2350658438831985,-1.0,0.2146341463414636,0.14750150511739912,0.15441176470588225,0.06010928961748618,0.2088888888888889,0.2007142857142856,0.08333333333333348,0.06792452830188678,0.12576064908722118,0.0
13,1997-03-31,0.0833222501132167,0.0835677028889461,0.08067816194157884,-0.07852148380478208,-0.3259188922451177,-0.3259188922451177,-0.31182795698924737,-0.3620689655172413,-0.13485434109983094,0.045840202419126015,-2.4113030556329527,-1.4995364170186465,inf,0.01807228915662651,-0.01521511017838395,-0.0127388535031846,0.08247422680412386,-0.04044117647058832,-0.11600237953599045,0.0769230769230771,-0.002355712603062443,0.012612612612612706,0.0
14,1997-06-30,0.11370729180996042,0.110238911715274,0.15116958402407255,0.1763610052572615,2.3585079361558168,2.3585079361558168,2.34375,-0.3620689655172413,0.025075371388743276,-0.10881671940319193,-1.2417492020664012,-2.0,0.0,0.10650887573964507,0.4400639318060735,0.4709677419354839,0.14761904761904754,0.02298850574712641,0.08613728129205933,0.0714285714285714,0.03423848878394331,0.48932384341637,-0.0357142857142857
15,1997-09-30,-0.012636120691140064,-0.019275520542700098,0.056526847737833126,-0.10905979876406824,-0.6826908151773654,-0.6826908151773654,-0.6822429906542056,-0.3620689655172413,0.14155208242103834,-0.12836569377471174,6.972914114604602,-1.192410806351825,-0.8075891936481749,0.18538324420677355,-0.06548279689234182,-0.02631578947368418,0.0663900414937757,0.03370786516853918,-0.2385377942998762,0.13333333333333353,0.06963470319634713,0.010752688172043,-0.03703703703703709
16,1997-12-31,-0.011896855119224892,-0.036695582975280416,0.2278984528102657,-0.0250153663906304,-0.0008846886416385981,-0.0008846886416385981,0.17647058823529416,-0.3620689655172413,-0.10595224644261524,0.08913253549394183,-0.9144032640797582,12.244372990353696,125.29957127545552,-0.0541353383458647,-0.17022961203483766,-0.09459459459459464,0.2490272373540856,-0.11231884057970998,-0.0675345809601301,0.0588235294117645,0.2433297758804696,-0.046099290780141855,-0.03846153846153855
17,1998-03-31,-0.06538251758971314,-0.0748938278288348,0.006770205382816029,0.006977096051699494,0.6709586015792655,0.6709586015792655,-0.2500000000000001,-0.3620689655172413,-0.03150875364507677,0.1888039939667352,-0.038957585427469736,-4.6529902079792835,-0.3830699055903256,0.1192368839427662,0.014790076335877922,0.11442786069651745,0.006230529595015577,-0.10612244897959187,0.15357766143106444,0.11111111111111116,0.07725321888412018,0.11276332094175978,0.0
