,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
72,0.02357107121351465,0.019972255324631094,0.40878382293296256,-0.01789859241899039,-0.28541758247872995,-0.006558422028397404,-0.2523956782346428,-0.2523956782346428,-0.19047619047619035,-0.23809523809523803,1.0869948001210554,-1.2369074358671237,-0.953559510567297,-6.816925230374431,0.4069054428401826,-0.23508771929824557,-0.29850746268656714,0.5102880658436215,-0.2850539291217258,-0.27478753541076484,-0.3933830946136776,-0.3018202080237741,-0.3877551020408163,0.015151515151515138,0.03852301135199365
71,0.02357107121351465,0.019972255324631094,0.40878382293296256,-0.01789859241899039,-0.28541758247872995,-0.006558422028397404,-0.2523956782346428,-0.2523956782346428,-0.19047619047619035,-0.23809523809523803,1.0869948001210554,-1.2369074358671237,-0.953559510567297,-6.816925230374431,0.4069054428401826,-0.23508771929824557,-0.29850746268656714,0.5102880658436215,-0.2850539291217258,-0.27478753541076484,-0.3933830946136776,-0.3018202080237741,-0.3877551020408163,0.015151515151515138,0.03852301135199365
70,-0.03527777046071179,-0.06427177042558019,-0.07457488099252996,-0.1704648078923603,0.02490855183879437,-0.10663063812097273,-0.5942702481871106,-0.5942702481871106,-0.588235294117647,-0.5625,-1.2157377135625396,-1.065822899655235,0.12520413718018508,-1.1579052909151066,-0.04566939637173484,-0.23508771929824557,-0.29850746268656714,0.5102880658436215,0.02155172413793105,-0.27478753541076484,-0.3933830946136776,0.06225059856344761,-0.3877551020408163,0.015151515151515138,0.1280533522749694
69,0.0059129814821135,-0.017543098461182405,0.01898584696025818,0.011338071597631005,-0.015358783149785227,0.08974346005219824,-2.6685966016362492,-2.6685966016362492,-2.428571428571429,-2.428571428571429,0.8825542315918118,24.320468642315646,14.568456700532172,1.2457298876119118,-0.1074691810063233,-0.23508771929824557,-0.29850746268656714,0.5102880658436215,0.3945147679324894,-0.27478753541076484,-0.3933830946136776,-0.021036814425244077,-0.3877551020408163,0.015151515151515138,-0.028580423983768366
68,-0.16664115616123942,-0.2575174319039417,0.07481002783849178,0.2595553769008556,-0.5374757903346528,-0.01929905175654789,-2.6087350079203437,-2.424605868597722,-2.9,-2.8,-4.626006232147494,-2.886581382689167,-10.395369794903667,2.4302194073738974,-0.4130309705138375,-0.23508771929824557,-0.29850746268656714,0.5102880658436215,-0.5370650529500757,-0.27478753541076484,-0.3933830946136776,-0.4451266308518803,-0.3877551020408163,0.015151515151515138,-0.4105297273938564
67,0.11576277795923606,0.21797733502299055,0.13476788944024487,-0.09741578655559913,0.0598998194080087,-0.028543302428381434,-0.588784170300558,-0.6648840410886371,-0.5789473684210527,-0.5555555555555556,-0.8003580700026856,-1.2553633517521965,-1.5087665333743465,-2.305835806132542,0.9188740857601894,-0.23508771929824557,-0.29850746268656714,0.5102880658436215,0.05555555555555558,-0.27478753541076484,-0.3933830946136776,-0.049792531120331995,-0.3877551020408163,0.015151515151515138,0.3494410165556845
66,-0.03376205918152042,-0.021217284198474684,-0.05168376312885692,-0.15589735291826223,0.04684628672839386,-0.030078631212791418,0.44937286202964644,0.6226892084057514,0.625,0.625,-0.19751591785490086,3.3991525423728817,-0.9785271287592152,-1.3576793920113115,-0.17127873411217076,-0.23508771929824557,0.34622823984526097,0.5102880658436215,0.05263157894736836,-0.27478753541076484,-0.3933830946136776,0.08345463367297423,0.11250000000000004,0.014925373134328401,0.15958169224500884
65,-0.013125716501308338,-0.034003611714372384,-0.017938446886036408,0.04885356355542614,0.0181856454438154,-0.07792533954834047,-0.9748249547635905,-1.2066212268743914,-1.3846153846153846,-1.3846153846153846,-0.7074370006146282,-0.020445643100237554,-0.6554647290342113,0.23354804553075081,-0.25494766021081805,-0.23508771929824557,0.8606321839080462,0.5102880658436215,0.01764705882352935,-0.27478753541076484,-0.3933830946136776,0.03179579041648006,0.5617977528089888,0.0,-0.07901928632778943
64,0.029509811091627425,0.08027047112937336,0.03283950833987914,0.02565143961470384,0.004526123039664487,-0.09634806671968799,7.018750000000001,-1.9029217719132894,-1.4,-1.4,15.867265087853323,-0.7627731962817773,1.4718804920913886,-2.0448790397573644,0.35754463433380157,-0.017201834862385357,-0.5235521235521237,-0.446866485013624,0.0028901734104047616,-0.03125,-0.1616228799467908,-0.02430555555555558,-0.47961630695443647,-0.07352941176470595,0.05328529037727847
63,-0.03660370968474702,-0.0024317522295489447,-0.008888341274916112,0.02656085005279829,-0.16732206778440117,-0.08736067322936703,-20.098986749805142,-27.90605427974948,-34.0,-34.0,-0.7418617027299388,0.4974024538521056,-2.38784216139353,-1.1122733994194645,-0.02957011543163357,-0.20070011668611443,-3.59805510534846,-2.389162561576355,-0.16714697406340062,-0.20564516129032262,0.5097183657278859,-0.13567615658362986,0.0,-0.0634920634920636,-0.02825290779570988
62,-0.2198898741492341,-0.25926211917073616,-0.220321726735899,-0.1468582945716499,-0.1952420885377587,-0.04365401763598531,-0.22445315050603987,-0.2134155803848541,-0.21212121212121215,-0.21212121212121215,-1.9721028160364944,-2.2320070864398023,38.05968237704918,16.228170731707316,-0.5249621897609501,0.22627737226277378,1.4198378041172801,1.6737588652482267,-0.19723183391003474,0.47715736040609147,0.0,0.031394750386001036,0.0,-0.016949152542372947,-0.1317457030441085
61,-0.06439565463969643,-0.048112281761223286,-0.05079242897004854,-0.10464086690806063,-0.11867232660940907,-0.11747682787009794,-0.4475636708061461,-0.41948212083847103,-0.4423076923076924,-0.4423076923076924,-1.7361248984748667,-0.6531755542240862,-0.9738341782030179,-1.169185466231569,0.16500046935135648,0.03571428571428559,0.3934003609177621,0.35145888594164476,-0.11637931034482762,0.28865979381443285,0.0,-0.05788423153692612,0.0,-0.017241379310344862,0.06310818546078978
60,0.026099143146463888,0.05960344928504946,0.03028130873873014,0.09389347349461974,0.00812714691093741,0.0049069863903519195,-1.220555317426299,-1.0778249787595582,-1.0689655172413792,-1.0689655172413792,2.2999877405909035,-6.705795974777576,-0.22280701754385968,-1.6410192042173968,-0.10287452410208886,0.21494252873563235,0.15134135060129505,0.06771344455348371,0.004878048780487809,0.3760000000000001,0.0,-0.017478813559322015,0.0,0.01754385964912286,-0.0313187059720913
59,-0.02104935367058547,-0.026620502366425325,-0.026431228908076143,-0.05243841919189973,0.0025863878223726378,-0.06534843151303693,0.03325415676959631,-0.32423580786026196,0.0,0.0,-0.07944498105357012,-1.6423791934116507,0.03676233473073198,-6.794465113243261,0.6644587150470032,-0.2857142857142857,-0.41234131447854727,-0.4779411764705882,0.004854368932038833,-0.2887596899224807,0.0,0.023719676549865287,0.0,0.034482758620689724,0.027236092454490546
58,-0.005321108427817078,-0.26983313348405935,0.0011390804199438165,-0.02425379193867938,-0.032871365155983545,0.032971428095289745,-2.1462904911180773,-6.241518578352181,-5.0,-5.0,-0.6765673237958796,-5.464355572314001,-0.6914463452566096,-2.9644615159331806,-0.7842210580749601,-0.1695364238410596,-0.5408805031446542,-0.6496478873239437,-0.033816425120772875,-0.17438692098092645,0.0,-0.02738283307003686,0.0,-0.033333333333333326,-0.2517022140055011
57,-0.04199121729264521,0.018420458819105034,-0.05075470147219785,-0.13323735738834475,-0.003304006824461081,0.35560216181334203,-2.354785779398359,-1.2454923717059638,-1.25,-1.25,-1.1496662299582008,-1.0620103887328702,-1.8588709677419355,-1.0584865738909053,0.21256199724919767,0.34768740031897916,-0.93210244192972,-1.6733668341708543,-0.010000000000000009,0.3927392739273927,0.0,0.04006497022198152,0.0,0.10344827586206917,0.17499246761072618
56,0.08918411428290907,0.2201493364057341,0.09222841534537429,0.3247086157568311,0.07638458639653045,0.07223273471622216,0.7186112232539361,5.804770872567483,6.000000000000001,5.5,-36.933722384326806,-6.09287477653869,-1.732394366197183,1.525,0.442632248307153,0.1514792899408286,-4.912280701754385,0.708955223880597,0.07575757575757569,0.16350710900473953,0.0,-0.011452368558042547,-0.4423963133640554,0.09375,-0.07892712446792138
55,0.20790905577421248,0.40504740517451854,0.2491032272691236,-0.08669072829923397,-0.028518531705059247,0.2191705560149395,0.09396288466055913,0.08182656826568269,0.0714285714285714,0.0,-0.8979641552114146,-1.4937318222846254,-292.68429487179486,7.555426130848378,2.6249985108588176,0.5323741007194245,1.8721973094170403,0.38427947598253276,-0.596244131455399,0.4256619144602851,3.352863899106673,-0.6577145866245393,1.1074380165289255,0.08571428571428585,0.5384187082405345
54,0.0384624712921382,0.07160838116463775,-0.0015577954355145973,-0.015315333187850944,0.2533350436121087,0.0035459701574065416,0.2742108653639683,0.4006992410676218,0.3333333333333335,0.23076923076923084,-0.04479308776716684,-2.3995192633218227,-0.9043189697325986,-1.0704440763348386,-0.05101121970777489,0.49362843729040917,1.5081967213114753,0.6876971608832807,0.5697674418604652,2.6999999999999997,-0.3278807267459407,0.5276923076923077,1.0196078431372548,0.06578947368421062,0.0882736156351791
53,0.8385879748984495,-0.20003564551208264,0.9993877312039614,0.31088143447164307,0.23303166318210833,0.17739777288912073,-0.03684979215818451,-0.019846584682819968,-0.10000000000000009,1.125,1.0828374196619852,20.329882193570235,41.53396497272466,6.958188377786367,-0.42777839342854374,0.5841939829366862,0.13974478680361058,-0.09906542056074763,1.0296296296296297,0.008880308880308885,-0.2799281544678939,0.24471299093655596,0.2155339805825245,-0.14814814814814825,-0.3897369383750706
52,0.14645449011279155,0.4896869655238265,0.017578834224593054,0.1030621403629568,1.0607690696304846,0.5264913801406144,0.04910766359500762,0.07440993788819883,0.11111111111111116,-0.5294117647058824,2.0694857142857144,-0.9087264504012448,-0.680810390844695,-2.697345519603002,1.268892560382965,0.15617913832199548,-0.29574003276897864,-0.15560165975103735,0.7080291970802917,-0.4301569077688481,-0.3306310800698429,0.7977346278317152,-0.10223642172523961,-0.02898550724637672,0.3504632152588556
