Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
1996-03-31,0.06304421303375118,-0.04843361511685729,0.3162601626016259,0.32847459660488276,-0.034045111442631004,0.3666487551495612,-0.22108843537414968,-0.22108843537414968,-0.23809523809523803,-0.23809523809523803,-1.3392918825561313,-0.8385289323553382,-0.5931758530183727,-3.498368298368298,-0.4276594046764025,-0.015000000000000013,-0.9542168674698795,0.27435064935064934,-0.05309734513274322,0.38020086083213767,-0.3035496545183579,-0.09131156613170999,0.4651741293532339,0.21333333333333337,-0.2837152236628312
1996-06-30,0.06304421303375118,-0.04843361511685729,0.3162601626016259,0.32847459660488276,-0.034045111442631004,0.3666487551495612,-0.22108843537414968,-0.22108843537414968,-0.23809523809523803,-0.23809523809523803,-1.3392918825561313,-0.8385289323553382,-0.5931758530183727,-3.498368298368298,-0.4276594046764025,-0.015000000000000013,-0.9542168674698795,0.27435064935064934,-0.05309734513274322,0.38020086083213767,-0.3035496545183579,-0.09131156613170999,0.4651741293532339,0.21333333333333337,-0.2837152236628312
1996-09-30,0.12621124031007747,0.12681856187290963,0.319421159445866,0.32478439517767654,0.02526393435065244,0.6929226736566185,1.0910792264504057,1.0910792264504057,1.0625,1.0625,-4.857215576482566,1.1539432176656153,3.3483870967741938,-3.3166635566337,1.7534857780256554,0.3058375634517765,-0.9542168674698795,0.27435064935064934,0.009345794392523477,0.38020086083213767,-0.3035496545183579,-0.0895249695493302,0.4651741293532339,0.21333333333333337,-0.14943752604046112
1996-12-31,-0.10093568509356854,-0.19908360695271488,-0.27676720390557075,-0.27989093387866393,0.017289446467916747,0.2119687233877836,-1.0751789976133652,-1.0751789976133652,-1.0606060606060606,-1.0606060606060606,-1.4492246783239855,0.6294669009958993,-0.6275964391691395,-1.9762384212645991,-0.6137330362568361,0.07385811467444126,-0.9542168674698795,0.27435064935064934,0.0,0.0634095634095635,-0.3035496545183579,0.13143812709030112,0.4651741293532339,0.21333333333333337,0.11222990257442977
1997-03-31,0.19039715293976922,0.15395483497394324,0.5419575569836794,0.5558027262400607,0.02234402280814196,0.14078569147237308,2.892857142857143,2.892857142857143,3.5,3.5,-1.7267920094007052,-0.1684342980406256,-0.7689243027888446,-1.0313531353135315,0.04981646565285791,0.3873303167420814,-0.9542168674698795,0.27435064935064934,0.0185185185185186,0.38709677419354827,-0.3035496545183579,-0.14114691102571686,0.4651741293532339,0.21333333333333337,-0.2582823586983116
1997-06-30,-0.03769674283058444,-0.12097065553370001,-0.18647117027975169,-0.1883727297617961,0.0695663452808164,0.18662859062657478,0.9796126401630989,0.9796126401630989,0.8888888888888891,0.8888888888888891,0.19805982215036377,-0.1817985300475573,18.862068965517242,7.671052631578947,0.4114635364635364,-0.0763209393346379,-0.9542168674698795,0.27435064935064934,0.06363636363636349,-0.09302325581395354,-0.3035496545183579,0.11134056100499068,0.4651741293532339,0.21333333333333337,0.08306393085702979
1997-09-30,1.3634346282372598,2.0487041899760245,0.47139908595016955,0.4804902732486225,1.8526154094914706,0.06936579841449597,0.5674562306900104,0.5674562306900104,-0.2941176470588236,-0.2941176470588236,0.07068151147098511,13.513077939233817,75.88194444444444,11.13444613050076,3.5373794567813857,0.2725988700564972,-24.210526315789473,0.27435064935064934,1.5128205128205128,0.19658119658119677,-0.3035496545183579,0.20703004026014238,0.4651741293532339,-0.15384615384615385,1.0592105263157894
1997-12-31,0.06645384351975614,0.03482676493057113,0.17907419467962526,0.1809458706769964,0.03459783471261768,0.17544788632953834,0.45893561103810776,0.45893561103810776,1.0833333333333335,0.41666666666666674,-0.7644556483377973,-0.962535498434428,-0.9949304489206033,-1.0028512117650001,-0.0022813243380259696,0.06492785793562716,0.23242630385487528,0.27435064935064934,-0.06462585034013602,-0.575974025974026,-0.3035496545183579,-0.029890955740859537,0.4651741293532339,-0.1298701298701298,-0.1237427523370015
1998-03-31,0.13468848723393245,0.10148514851485158,0.4392725882177986,0.4308071604673598,0.0365020990419056,0.1404384713567084,-0.19702769646476015,-0.19702769646476015,-0.48,-0.2941176470588236,20.180602006688964,21.58114674441205,2.690423162583519,114.35087719298245,-0.16500224745451353,0.12506513809275654,-0.02023919043238276,-0.01146496815286624,0.036363636363636376,0.20214395099540572,-0.3035496545183579,-0.08648505686326369,0.09337860780984708,-0.10447761194029859,-0.2301745383342898
1998-06-30,0.000415341150266757,-0.032814245351205695,-0.09499911436499975,-0.09493557087204074,0.043125491413884554,0.08933802955989334,0.4601794727986539,0.4601794727986539,0.5384615384615385,0.5,-0.954871309016264,-0.740402823205371,-0.3174411587205793,-0.2772623574144487,-0.2289472452370922,-0.08800370541917546,0.023474178403755985,0.030927835051546282,0.03859649122807007,-0.11974522292993628,-0.22614531660344328,0.04270411117544892,0.11956521739130443,-0.06666666666666654,0.06867517431916847
1998-09-30,0.0628273445626586,-0.06551129106769205,-0.06657750521920669,-0.07754453347460433,0.11308241911373473,0.04831837548726314,-2.3032456308815057,-2.3032456308815057,-2.25,-2.388888888888889,5.216934919524142,-1.2695623342175066,-0.7612732095490716,-2.3053451178451176,0.3765784361340456,-0.23158963941086852,-0.6266055045871559,-0.6287499999999999,0.07094594594594583,-0.26049204052098407,-0.3553293112116642,0.047202554491184046,-0.6428571428571428,0.03571428571428559,0.013008330255652512
