,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
55,0.1511876335302249,0.059776785714285685,0.0010090817356205317,0.012220403709765515,0.253539729501268,0.12112066137392552,0.15476190476190466,0.15476190476190466,0.11764705882352944,0.11764705882352944,-1.9847810608757563,1.423076923076923,-1.4657470999018871,-0.5943201650007932,6.167318982387475,0.20433017591339664,-0.08165548098433995,-0.07899305555555558,0.25806451612903203,-0.04276729559748427,0.035137034434293835,inf,0.08895241298133505,-0.07122507122507127,-0.0060975609756097615,0.046970254899553865
54,0.1511876335302249,0.059776785714285685,0.0010090817356205317,0.012220403709765515,0.253539729501268,0.12112066137392552,0.15476190476190466,0.15476190476190466,0.11764705882352944,0.11764705882352944,-1.9847810608757563,1.423076923076923,-1.4657470999018871,-0.5943201650007932,6.167318982387475,0.20433017591339664,-0.08165548098433995,-0.07899305555555558,0.25806451612903203,-0.04276729559748427,0.035137034434293835,inf,0.08895241298133505,-0.07122507122507127,-0.0060975609756097615,0.046970254899553865
53,0.13848253275109168,0.21138211382113825,0.21781947890818865,0.2538536164708418,0.09520799089644716,0.0,0.0,0.0,0.0,0.0,-1.9847810608757563,1.423076923076923,-1.4657470999018871,-0.5943201650007932,0.34907849829351534,0.20433017591339664,-0.08165548098433995,-0.07899305555555558,0.09401709401709413,-0.04276729559748427,0.035137034434293835,inf,-0.03798641136504011,-0.07122507122507127,-0.0060975609756097615,-0.0338817460627614
52,-0.05410653497626694,-0.07820704524115862,-0.2931550461636422,-0.39528885832187066,0.09004848764719475,0.013343477497512746,0.15515463917525762,0.15515463917525762,0.1578947368421053,0.1578947368421053,-0.8114776321735201,-0.2698412698412699,-0.9941759603469641,-0.19984356667970282,0.2070431086824529,-0.03202247191011243,-0.08165548098433995,-0.07899305555555558,0.08984375,-0.11563731931668852,0.035137034434293835,inf,0.15232744783306584,-0.07122507122507127,-0.0060975609756097615,0.5243912304829708
51,0.006969612489545529,-0.003734721593481205,-0.20881001711557512,0.11714529428490184,0.09140012709171796,0.03424776205602087,0.02721999107541273,0.02721999107541273,0.045454545454545414,0.045454545454545414,-0.8782358581016299,4.1521739130434785,70.57446808510639,-2.6114369501466275,-0.2764084507042254,0.050493325594892724,-0.08165548098433995,-0.07899305555555558,0.08960573476702516,-0.03566121842496284,0.035137034434293835,inf,0.0838556902075498,-0.07122507122507127,-0.0060975609756097615,-0.10820994533779127
50,0.19422631631933962,0.2736188420614185,1.1394739838324037,1.104097734792568,-0.07436519488921234,0.07678132678132688,-2.0073848827106864,-2.0073848827106864,-2.0,-2.0,11.82283464566929,0.24894514767932496,-1.0,-1.8143767060964513,0.31108793882516506,0.22707182320441976,-0.08165548098433995,-0.07899305555555558,-0.07236842105263164,0.12634822804314316,0.035137034434293835,inf,-0.22490682431564069,-0.07122507122507127,-0.0060975609756097615,-0.3946976910259462
49,0.10904339395983054,0.15040880035677118,0.3262732159012294,0.35829200435466313,-0.03389712049203242,-0.011149717367629486,-2.2677878395860285,-2.2677878395860285,-2.260869565217391,-2.260869565217391,0.8949953945348481,-0.6368243243243243,-inf,1.2748603351955308,0.5397667020148462,-0.06393516434038726,-0.08165548098433995,-0.07899305555555558,-0.03546099290780125,0.008207934336525335,0.035137034434293835,inf,-0.1288343558282209,-0.07122507122507127,-0.0060975609756097615,-0.15307476773337259
48,-0.22018889078919868,-0.2987543288365121,-0.5452210898001766,-0.5785911479205628,0.0721623381320986,-0.09109502831969796,-0.363265306122449,-0.363265306122449,-0.3793103448275862,-0.3793103448275862,-2.4005184705119893,-0.6837209302325582,-inf,-3.0710543549443354,-0.726010101010101,0.047138047138047146,-0.08165548098433995,-0.07899305555555558,0.07352941176470584,0.08548168249660781,0.035137034434293835,inf,0.37476208602969185,-0.07122507122507127,-0.0060975609756097615,0.6641128330141042
47,0.09094453650453271,0.13658141077614805,0.16613728604199762,0.18850380388841925,0.06190749299956133,0.10795684034389241,-0.03418803418803418,-0.03418803418803418,0.0,0.0,-1.0915085608514576,1.1617647058823528,-1.0,-1.0530434782608695,0.14055299539170507,-0.045934772622875486,-0.1071863580998782,-0.1272384542884072,0.06164383561643838,-0.11124999999999996,0.035137034434293835,0.0,-0.026581752734321062,-0.11963190184049077,-0.012269938650306678,-0.0437026961040774
46,0.04304413867047896,0.062905317769131,0.021487478247711245,0.011646514935988561,0.051467784979031705,-0.04874492240391626,0.01050884955752207,0.01050884955752207,0.0,0.0,3.5828065739570167,-0.5034013605442177,-inf,3.9850968703427716,0.6143250688705235,-0.17188252286952332,0.8915416098226465,0.9708423326133908,0.05161290322580636,-0.21940928270042204,-0.0733197556008146,0.0,0.008106954913952524,0.9930313588850175,-0.006211180124223614,0.05066015026624848
