,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
71,0.05498930649875167,0.004877944417106983,1.632402823615695,0.10760417907080222,-0.6071447027469972,0.061178291856525346,0.1311768301283558,0.1311768301283558,0.12903225806451601,0.0,-0.5879622884971591,-0.7696611253196931,0.8834368115361506,2.6319119025304594,-0.08996058428008347,0.02604340567612695,-0.007967165620473282,-0.0671641791044777,-0.6081081081081081,1.6185770750988144,0.19573537452159662,inf,-0.6275812274368231,-0.04815229563269874,-0.020000000000000018,-0.09271523178807939
70,0.05498930649875167,0.004877944417106983,1.632402823615695,0.10760417907080222,-0.6071447027469972,0.061178291856525346,0.1311768301283558,0.1311768301283558,0.12903225806451601,0.0,-0.5879622884971591,-0.7696611253196931,0.8834368115361506,2.6319119025304594,-0.08996058428008347,0.02604340567612695,-0.007967165620473282,-0.0671641791044777,-0.6081081081081081,1.6185770750988144,0.19573537452159662,inf,-0.6275812274368231,-0.04815229563269874,-0.020000000000000018,-0.09271523178807939
69,0.1268024934054628,0.20464987544976476,0.057201563683537016,0.255819743557824,0.3271007547997118,0.0,0.0,0.0,0.0,0.0,-0.5879622884971591,-0.7696611253196931,0.8834368115361506,2.6319119025304594,-0.35902721482339317,0.02604340567612695,-0.007967165620473282,-0.0671641791044777,0.3232758620689655,1.6185770750988144,0.19573537452159662,inf,0.17758821248545953,-0.04815229563269874,-0.020000000000000018,-0.040785612160433415
68,-0.07199963301331902,-0.18496956586286606,-0.1527584474622613,-0.21855850335231775,0.11314280320015113,0.07734089355591944,-0.3330146722640176,-0.3330146722640176,-0.34285714285714275,-0.34285714285714275,0.31866855237902825,0.40377052972472827,-0.40879767474833406,-0.7590478033675246,-0.13496422634964222,0.21542466644972347,-0.007967165620473282,-0.0671641791044777,0.10423452768729646,-0.08150943396226418,0.19573537452159662,inf,0.19953901876852154,-0.04815229563269874,-0.020000000000000018,0.042990507570408676
67,0.016304985880855494,0.13945883587695218,0.05498017068761052,0.2546502911837629,-0.051179633304499705,0.08740770390304964,0.42979996260983366,0.42979996260983366,0.4347826086956521,0.4347826086956521,0.6525069904623282,0.21224355277251372,0.8342826308531686,-0.31807228915662655,-0.10639542169681271,0.07389558232931726,-0.007967165620473282,-0.0671641791044777,-0.0471976401179941,-0.0279375513557929,0.19573537452159662,inf,-0.0664287674993137,-0.04815229563269874,-0.020000000000000018,-0.09183903723204201
66,0.030837372682599007,0.16961706371106788,0.0760520296588405,0.21561256284640207,-0.05688531769795235,-0.003379423500894818,-0.04188458856345889,-0.04188458856345889,-0.030303030303030276,-0.030303030303030276,-0.3637522599786751,-0.1268266159178958,-0.41583316990259533,0.3934040047114251,-0.1659031413612565,-0.3166292695088506,-0.007967165620473282,-0.0671641791044777,-0.015479876160990669,-0.2823330515638208,0.19573537452159662,inf,-0.08497500735077934,-0.04815229563269874,-0.020000000000000018,-0.03776710286566187
65,0.035314535285782434,0.015304412343758678,0.07822688021508961,-0.05134021398056787,-0.05967673915000682,0.034360683048729745,0.319656097893827,0.319656097893827,0.375,0.34375,0.09136944879594888,0.5331984120806414,-0.18123321396598036,0.03606649760495917,-0.20607521156756148,-0.14921561473914624,-0.007967165620473282,-0.0671641791044777,-0.05974842767295596,-0.1366313309776207,0.19573537452159662,inf,-0.09190231362467849,-0.04815229563269874,-0.020000000000000018,0.07023584093647806
64,0.0226564180129063,0.04488461538461541,0.01811799927734481,0.06369903957278922,0.03417606063202028,-0.08768057861128731,-0.5797311271975181,-0.5797311271975181,-0.5681818181818181,-0.5813953488372093,0.6210568481490135,-0.5719145047469159,0.26460739424588264,-6.556431873810172,1.442256106169702,0.027444253859348233,-0.007967165620473282,-0.0671641791044777,0.04013377926421402,0.09276944065484316,0.19573537452159662,inf,0.011323425336164039,-0.04815229563269874,-0.020000000000000018,-0.017693421264275422
63,0.07105364675669756,0.06689488472534078,0.00503096578943274,0.08536832088238167,0.23603362163479114,0.030074655763233427,0.8838582677165354,0.8838582677165354,0.8421052631578947,0.9444444444444444,-0.25077220872286976,0.7953036053130931,0.15865982166981896,-0.7444080074396751,0.15093794259617876,0.14983305509181966,-0.03431491847164758,-0.03839999999999999,0.23151125401929273,0.10611735330836458,0.19573537452159662,inf,0.15395381385584317,0.008235294117646896,-0.04761904761904767,-0.017029638120190094
62,-0.017214320171532127,-0.05390268305866386,0.0036534446764091566,-0.0411494649637556,-0.059614057911024365,0.0339501681541845,0.1461598746081505,0.1461598746081505,0.14285714285714302,0.14285714285714302,-0.061895338610378214,0.006936187078874445,-0.3219532671050791,-0.07181156644963615,0.1217258092870237,0.06243194192377488,0.018397177419354982,0.022462562396006636,-0.03916449086161877,-0.13769751693002252,0.04572473708276181,inf,-0.04305639781685866,0.04900816802800456,-0.02142857142857124,-0.013326669998333984
