Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
1993-10-31,-0.10100982433074035,-0.13634698795180722,-0.05394601730966697,0.2708316689302548,-11.45796460176991,0.06757759636792238,-0.2524271844660194,-0.2524271844660194,-0.23529411764705888,-0.23529411764705888,-0.7045925925925927,0.0982556855818062,-0.8620051794302627,-1.7598777046095955,-0.42044892712350435,0.4687499999999998,-0.1806751636238374,-0.0357142857142857,-13.0,0.0,-0.8728278723956082,inf,0.0,6.985074626865671,0.030303030303030276,-0.3204487875497648
1994-01-31,-0.10100982433074035,-0.13634698795180722,-0.05394601730966697,0.2708316689302548,-11.45796460176991,0.06757759636792238,-0.2524271844660194,-0.2524271844660194,-0.23529411764705888,-0.23529411764705888,-0.7045925925925927,0.0982556855818062,-0.8620051794302627,-1.7598777046095955,-0.42044892712350435,0.4687499999999998,-0.1806751636238374,-0.0357142857142857,-13.0,0.0,-0.8728278723956082,inf,0.0,6.985074626865671,0.030303030303030276,-0.3204487875497648
1994-04-30,-0.02590873543839689,-0.03665014954689527,0.013674070628367563,0.040799647953731144,0.8381637402157818,0.06757759636792238,-0.2524271844660194,-0.2524271844660194,-0.23529411764705888,-0.23529411764705888,-0.7045925925925927,0.0982556855818062,-0.8620051794302627,-1.7598777046095955,0.551271114144344,0.37234042553191493,-0.1806751636238374,-0.0357142857142857,0.7916666666666667,0.0,-0.8728278723956082,inf,0.0,6.985074626865671,0.030303030303030276,-0.07435023434171273
1994-07-31,0.007121259514127898,0.035588507877664544,-0.025994512375835388,-0.0744946444390755,-0.39152952008286335,-0.022653854017583352,-1.7932467532467533,-1.7792207792207793,-1.6923076923076923,-1.6923076923076923,-2.0431293881644934,-1.009449135504624,-0.5107238605898123,-0.8056329309811204,0.06907171139463264,0.6744186046511629,-0.1806751636238374,-0.0357142857142857,-0.39534883720930225,0.0,-0.8728278723956082,inf,0.0,6.985074626865671,0.030303030303030276,0.1188722669735327
1994-10-31,-0.01589142070336358,-0.026646679792375116,-0.03109540636042407,-0.08075182735816222,-0.3088708152071118,0.020124680975691422,-0.5910281597904388,-0.5953333333333333,-0.4444444444444444,-0.4444444444444444,0.28173076923076934,6.914893617021277,-0.010958904109588996,-0.04458598726114649,0.06172839506172845,0.7777777777777777,-0.1806751636238374,-0.0357142857142857,-0.3846153846153846,0.0,-0.8728278723956082,inf,0.0,6.985074626865671,0.030303030303030276,0.05893242826288181
1995-01-31,-0.06329819689031957,-0.11840018388690954,-0.06926209579382447,-0.08315978795910639,-0.22441160372194857,-0.048068247067508785,-0.7798238590872698,-0.7734761120263591,-0.8,-0.8,-4.756939234808702,-0.3924731182795699,0.1523545706371192,-10.416666666666666,-0.5474806201550387,-0.04947916666666663,-0.1806751636238374,-0.0357142857142857,-0.25,0.0,-0.8728278723956082,inf,0.0,6.985074626865671,0.030303030303030276,-0.03846153846153855
1995-04-30,0.002145079233162317,0.01918965427334829,-0.005289795918367313,-0.006865933612100528,-0.2388849682427664,0.02516156828953031,1.2000000000000002,1.2000000000000002,1.0,1.0,-0.8103035143769968,1.0176991150442478,-3.9759615384615383,-0.9702654867256637,-0.035974304068522533,-0.04931506849315059,-0.1806751636238374,-0.0357142857142857,-0.25,0.0,-0.8728278723956082,inf,0.0,6.985074626865671,0.009803921568627416,0.02626262626262621
1995-07-31,0.04592522861753623,0.0904067536454336,0.013973235290899444,0.05138268011227787,-1.307834955957348,0.06114986971505432,3.661157024793388,3.661157024793388,3.0,3.0,-5.5336842105263155,1.6315789473684212,-0.04927302100161546,-26.5,0.9515770768547311,0.08069164265129669,-0.1806751636238374,-0.0357142857142857,-1.3333333333333333,0.0,-0.8728278723956082,inf,0.7317073170731707,-0.04859813084112141,0.01941747572815533,0.03710629921259856
1995-10-31,-0.014336226293796162,-0.03275150150150152,0.011600802883473982,-0.02076483820730235,-3.6340361445783134,-0.016317477919917667,-2.2712765957446805,-2.2712765957446805,-5.0,-5.0,0.16600882284652885,-0.6,-2.8020390824129144,-0.43487394957983194,0.2755520145686319,0.1439999999999999,-0.1806751636238374,-0.975925925925926,-3.666666666666667,2.0425531914893615,0.21481985044187635,inf,0.0,-0.9764243614931237,0.01904761904761898,-0.012242573787605737
1996-01-31,-0.07227802417601525,-0.14371301057533714,-0.07850353633948859,-0.17034811804205685,-0.40594625500285875,-0.10419937995732176,-1.18186889818689,-1.18186889818689,-1.1875,-1.1875,-2.559936280366388,-0.5541666666666667,-1.2456388495992456,-4.1090458488228006,-0.6716338003033818,-0.20512820512820507,-0.1806751636238374,3.230769230769231,-0.5,0.0,37.16452154448797,inf,0.0,3.250000000000001,0.0,0.03209069946195253
1996-04-30,0.09547355963582249,0.028524488003852433,0.06117015118890512,0.046949642476799,-2.756496631376323,0.20342487302800127,3.308282208588957,3.308282208588957,3.0,3.0,-1.0607607863160582,16.88317757009346,2.0038387715930903,-0.7627208715291617,-0.4853260869565217,0.28445747800586507,-0.1806751636238374,4.381818181818183,-3.0,0.0,-0.6788856304985338,inf,1.7464788732394365,4.333333333333333,0.01869158878504673,-0.01759448892198856
1996-07-31,0.01570204618626403,0.033957587441476145,-0.03509480068945958,-0.01328179493141135,2.5671232876712327,0.07828197945844995,0.6621573513705945,0.6621573513705945,0.6666666666666667,0.6666666666666667,10.058823529411764,-0.6341782074732166,-2.670926517571885,-1.6993281075027995,0.6594508975712776,0.29680365296803646,-0.1806751636238374,0.679054054054054,2.5000000000000004,-0.5034965034965035,-0.7642009132420091,inf,2.5179487179487174,0.6250000000000002,0.02752293577981657,0.04785369089358471
1996-10-31,0.0837203424635895,-0.5839703806302107,-0.009836176779839279,-0.7941739565844894,1.3548387096774195,0.08191610959093909,0.814735489398158,0.814735489398158,0.7499999999999998,0.0,0.05452127659574457,-0.23928571428571432,-0.697131931166348,1.957566052842274,1.1753102131721285,0.1390845070422535,-0.1806751636238374,2.5472837022132797,1.3571428571428572,-0.6745070422535211,-0.34062742060418283,inf,1.1720116618075802,2.4411764705882355,0.03571428571428559,1.0212515825646595
1997-01-31,-0.0009814496302558151,1.5940201037198283,-0.03934733212299757,4.933886662850601,0.21819960861056753,-0.09156101933666283,-0.6093473386049806,-0.6093473386049806,-0.5999999999999999,-0.29999999999999993,-1.40569266798775,2.1305164319248826,-2.7487373737373737,-2.1372495939361125,-0.6144507825069475,0.26584234930448214,-0.1806751636238374,0.10890527509926251,0.21212121212121215,-0.4630030289917785,-0.6563876651982379,inf,0.2187919463087249,0.09861932938856,0.008620689655172376,-0.5628383517515996
1997-04-30,0.25653645630690214,0.13234277816171391,0.08377212271047041,-0.001977523754401189,1.0348594377510039,0.186319424866084,0.623262839879154,0.623262839879154,0.5714285714285714,0.5714285714285714,-2.1309946714031973,2.322735452909418,4.366787003610108,-0.7386336586527018,-0.4165402124430956,0.19413919413919412,-0.1806751636238374,0.03887468030690533,0.9124999999999999,-0.015310233682514052,0.031623931623931734,inf,0.6200440528634361,0.0694195092758827,-0.02564102564102566,0.13458192610787023
1997-07-31,0.34428171107429817,0.9424560791664851,-0.14499731303670715,0.6014401701140537,1.5182758348464516,0.15702700294091443,0.3374278801414481,0.3374278801414481,0.25,0.25,0.029839026305457317,-0.8379671420834085,4.505852280371317,-39.0264116575592,27.147594278283485,0.22699386503067487,-0.1806751636238374,-0.05711472181191535,1.1176470588235294,-0.3584288052373159,0.09279204639602323,inf,0.8732154996600952,0.03021824286513719,-0.08771929824561397,0.2129713151722894
1997-10-31,0.009449662265269998,-0.23056465730059694,-0.1820805541303232,-0.49275734073694055,0.16548063157674742,0.03943618578140651,1.1587809629835792,1.1587809629835792,0.8545454545454545,0.8545454545454545,2.359893252001525,-0.305849582172702,-1.7967990226023214,-1.5997652863267309,-0.5784574160911045,0.4408333333333332,-0.1806751636238374,0.12845953002610955,0.16358024691358009,-0.31887755102040816,0.3305534495830176,inf,0.1544184358555616,0.20478001086366104,-0.0673076923076924,0.5168439057038743
1998-01-31,0.4338611963627652,0.20851988507926333,1.0791186387516665,0.2842014456971176,0.06495835313315346,0.05812029146597508,-0.6136788499967769,-0.6136788499967769,-0.607843137254902,-0.6176470588235294,-1.7982525814138204,19.736757624398074,-1.721242601735717,-0.6209567925884514,-0.520138089758343,0.22440717177559288,-0.21315955434097122,-0.1355853771402128,0.05835543766578244,0.05243445692883908,0.05356125356125352,inf,-0.2571518390443256,-0.01487826871054998,-0.11340206185567014,-0.05893023483845661
1998-04-30,0.06241421427235805,0.0027513968165855385,0.05117103526305855,0.05431887146464054,0.07496337705635714,0.20836640366030168,0.4154847321875521,0.4154847321875521,0.4249999999999998,0.41025641025641035,-1.4635394456289978,-0.36283768093505686,-0.7451847442493303,-0.22987779182469448,-0.8337330135891287,0.01180916391119502,-0.12423189954581892,-0.08244111349036398,0.07518796992481191,-0.04448398576512458,-0.034613304488912755,inf,0.01163774862462974,-0.022425629290617755,-0.06976744186046502,-0.0489189893201355
1998-07-31,0.054575889095682006,0.14340213009206337,0.03323789636837238,-0.07258985851129274,0.07786532165849525,0.04667336372768727,0.19933985618295424,0.19933985618295424,0.19298245614035103,0.19999999999999996,0.927016252683226,-0.6274069124703882,0.4028032704822293,-2.178112175102599,5.908653846153846,-0.1713352007469655,-0.01128737034777294,-0.03908984830805129,0.07459207459207473,-0.22905027932960897,-0.207843137254902,inf,0.022171093913407214,-0.0065543071161049404,-0.025000000000000022,0.23290972830850132
1998-10-31,0.05122596452603734,0.22172169538263997,0.047204339160086484,0.10634416753529807,0.05543364529442529,-0.24974160206718343,0.4936111657165323,0.4936111657165323,0.5294117647058822,0.5454545454545454,0.40961171228516857,0.7696446038474078,-1.0704175092185084,-1.3165350673478866,-0.27100109354806645,-0.3549295774647888,-0.07096575131132377,-0.11718275652701893,0.0563991323210411,-0.40096618357487923,-0.38189533239038187,inf,0.004092490280335648,-0.008953817153628751,-0.11538461538461553,0.10427403589834738
1999-01-31,-0.021662539986015417,-0.04957915866192264,-0.05617157864021005,-0.09749255904584486,0.014161497525008171,-0.13997884326797705,-0.7434193208739142,-0.7434193208739142,-0.7403846153846154,-0.7352941176470589,-1.387220591555656,-1.4483648088438508,3.97972972972973,-0.4280997798972854,-0.21260057275330702,0.2724890829694324,-0.1009631351710395,-0.08459422283356266,0.0841889117043122,0.20564516129032273,0.2723112128146452,inf,0.03647850010189524,-0.011412268188302321,-0.0724637681159419,0.053108026554013366
1999-04-30,-0.05117253856671311,-0.20611482750494003,-0.11349934653381866,0.09568662807250639,0.0090421559975562,0.1940558940473125,0.8299563990766863,0.8299563990766863,0.8888888888888888,0.8888888888888888,-3.688921282798834,3.419149373330594,9.60515603799186,-0.7864015394483643,-0.05767232421198476,0.04667124227865482,-0.07055781307720721,-0.042073628850488265,0.011363636363636243,-0.03344481605351168,0.09712230215827344,inf,0.06350766810853314,0.020683020683020636,-0.0625,-0.27545367717287494
