,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
102,0.06187079906227044,0.06182708025389494,0.06243416704176363,0.06897691902266323,0.09151139627791283,0.09151139627791283,0.05063291139240489,0.05063291139240489,-0.7320159135973273,-1.2475040522050311,-1.624672453039008,10.58811549930904,-0.008589393981989102,-0.01164079822616415,0.0024375380865326868,-0.008474576271186418,0.02356637863314992,0.021428571428571352,0.12858926342072396,inf,0.001388888888888662,0.006134969325153339,0.0
101,0.06187079906227044,0.06182708025389494,0.06243416704176363,0.06897691902266323,0.09151139627791283,0.09151139627791283,0.05063291139240489,0.05063291139240489,-0.7320159135973273,-1.2475040522050311,-1.624672453039008,10.58811549930904,-0.008589393981989102,-0.01164079822616415,0.0024375380865326868,-0.008474576271186418,0.02356637863314992,0.021428571428571352,0.12858926342072396,inf,0.001388888888888662,0.006134969325153339,0.0
100,-0.017414492309594798,-0.01972060045613311,0.012285427815561523,0.06897691902266323,0.09151139627791283,0.09151139627791283,0.05063291139240489,0.05063291139240489,-0.7320159135973273,-1.2475040522050311,-1.624672453039008,10.58811549930904,-0.10039724098992653,0.047111609646663055,0.0024375380865326868,-0.008474576271186418,0.013814274750575617,0.021428571428571352,0.12858926342072396,1.1052631578947367,0.029126213592232997,0.006134969325153339,0.0
99,0.006155171481061039,0.005303272570398976,0.016779721984500062,-0.0008000353503991864,0.014378188711206219,0.014378188711206219,0.012048192771084265,0.012048192771084265,0.7298162136442039,-0.8622313245470195,-0.6229091139183969,-0.8951200376588734,-0.01170478719492074,0.05302624531333677,0.0024375380865326868,-0.008474576271186418,0.02346707040121121,0.04195804195804209,0.12858926342072396,0.5249999999999999,0.010781671159029615,0.006134969325153339,0.0
98,0.05113614692983237,0.05507699162760704,0.0025422148077201,0.01227315152093511,-0.039829430241342334,-0.039829430241342334,-0.023809523809523836,-0.023809523809523836,0.10588858249035527,-33.086576451995256,-8.64950178410151,-25.620107719928185,0.29158607452915164,-0.11190233977619524,0.0024375380865326868,-0.008474576271186418,0.009615384615384581,-0.134228187919463,0.12858926342072396,0.360655737704918,-0.046666666666666745,0.006134969325153339,0.0
97,0.020312443632051425,0.01798111367691635,0.050566105578272236,-0.006695638178013885,0.0354565876787063,0.0354565876787063,0.03658536585365857,0.03658536585365857,-0.3008239281161583,-0.7481425728310007,-0.9865377605300765,-1.471446419803501,-0.10643286855770662,0.00286368843069873,0.0024375380865326868,-0.008474576271186418,0.03809523809523796,-0.007751937984496138,0.12858926342072396,0.2530120481927711,0.030769230769230882,0.006134969325153339,0.0
96,0.039360085748767704,0.04337597703928031,-0.011137717925931323,0.030081157783137913,0.015096678730679214,0.015096678730679214,0.0117647058823529,0.0117647058823529,-1.520491292979242,2.4697516943818028,58.446851337103425,-1.2391855800859997,0.028489417874068224,0.14962878355225562,-0.007902735562310026,-0.008474576271186418,0.019760056457304165,0.109375,0.12858926342072396,0.22115384615384603,-0.048846675712347465,-0.00261324041811839,0.0
95,-0.002903969358003633,-0.00519308264005125,0.027467293319172192,0.014483373895769036,0.03713115077020057,0.03713115077020057,0.058139534883721034,0.058139534883721034,-5.40375578832254,-0.9115855162113036,-1.2487516304987512,-4.259899549481581,-0.0903000447828034,0.13661202185792343,-0.005514705882353033,-0.008474576271186418,0.02837370242214532,0.11267605633802824,0.12610619469026552,0.1889763779527558,0.029957203994293913,-0.0008733624454149158,0.0
94,0.003432901275713718,0.0020309773829001454,0.021441950719667036,0.04151400635303193,0.011471766918007331,0.011471766918007331,0.01098901098901095,0.0,-2.7849069342428443,-12.082852731709746,-0.5209945682469308,-4.338325729022019,0.3313740548204158,0.11276223776223793,0.0030807147258165024,0.008547008547008517,-0.007402422611036297,0.08227848101265822,0.09037328094302555,0.15231788079470188,0.018005540166204925,0.004370629370629375,0.0
93,-0.012585130694290014,-0.016739320166755944,0.03976528217869424,0.03511428626118995,0.0947892216693269,0.0947892216693269,0.06521739130434767,0.0,-2.819244447922645,-0.9091414022035423,10.74618403247632,-2.580897485416605,-0.3934795094595427,0.02317360565593085,0.020270270270270174,0.033898305084745894,0.050169491525423826,0.03508771929824572,-0.005405405405405461,0.13218390804597702,0.05306122448979589,0.009573542210618013,0.0
92,0.01035436768835174,0.006434130764253032,0.057071855969409446,-0.019334729159689257,0.013850059173627471,0.013850059173627471,0.020408163265306145,0.0,-0.9401195171992682,-1.3099361986250555,-1.2467302887068958,-1.5602187128817078,0.3634412814945893,0.08944337811900183,0.0018061408789884492,0.040983606557376984,0.07295029051000657,0.033898305084745894,0.050724637681159424,0.13197969543147203,0.04651162790697683,0.02112068965517233,0.0
91,-0.029513854398363515,-0.023897602324627898,-0.09323661890257728,-0.01609959792909388,0.027888446215139417,-0.012290540597694188,0.040000000000000036,0.0,3.9455419859514684,-2.2984712603325566,-1.3288377359371535,-0.6697560408298369,0.08803040465012302,0.10570824524312905,0.021033653846153966,0.03937007874015741,-0.029482551143201086,0.032786885245901454,0.06465517241379315,0.11659192825112119,-0.0654320987654321,0.015618404390038032,0.0
90,-0.003950730984965012,-0.004798126240123435,0.006399152269119135,0.0342294956292124,-0.4995309336888363,-0.4791723759934229,-0.5096153846153846,0.0,-0.2506022249032607,3.9474744992011797,1.2028667575396148,-0.4803941487200325,0.04204028963828099,0.1647546207775652,-0.100058858151854,-0.09090909090909094,0.016119032858028515,0.20105820105820116,0.12631578947368416,0.10441767068273089,0.010568031704095038,-0.10681629260182879,0.19999999999999996
89,0.01934267750306673,0.022404455617704322,-0.01763708011526366,-0.009244979605451453,1.035188108392528,0.9648941068139962,1.1568627450980395,0.0,0.3068208739850531,-6.013597432534478,-2.8324325543770765,-3.5791984359726294,-0.10405571680969206,0.04322845417236687,0.020274689339437435,0.016666666666666607,-0.010372178157413203,0.026431718061673992,0.16462976276060393,0.10545454545454547,-0.036601307189542465,0.009771986970684043,0.0
88,0.0282953786351543,0.027489552846019283,0.03842474502206317,0.007888956084949772,0.047975309439937996,0.04969162405750782,0.05454545454545445,0.0,-0.8955287835588444,-0.32049977357787585,0.5940764712089768,-2.243020076911804,0.144365389163851,0.08418568056648312,0.03653846153846163,0.024590163934426146,0.039457459926017346,0.09442060085836901,0.04876543209876538,0.09539473684210531,0.009497964721845165,0.013364055299539324,0.0
87,0.001410709336617133,-0.0007715872908972132,0.02855367428137967,0.026708593226455024,0.05671883432271985,0.058651891417865754,0.06034482758620685,0.0,9.991126360624705,-0.719154310113513,-1.1651253365108787,-1.2583868607203836,-0.032596336848302765,0.18867924528301883,0.023500309214594894,0.02400000000000002,0.033214709371293116,0.14117647058823546,0.13890523837551516,0.08408408408408397,0.026881720430107503,0.022737608003637888,0.0
86,0.010792821689462162,0.011160648251419714,0.00634830637738415,0.01750855545380059,0.020865708011410522,0.0215374420145793,0.04065040650406515,0.0,-0.7893365770692272,0.190714797544993,-2.4125000835209773,-1.6418389502501651,0.021626544762664235,0.14021164021164023,0.15468277945619335,0.15625,0.008036739380022695,0.10652920962199319,0.08578811369509043,0.08033240997229929,-0.003926701570680535,0.15829257447754563,0.0
85,0.005509500915315657,0.004021458355290886,0.023575771532521106,-0.012209708553901577,0.031845176413415555,0.032848760062512916,-0.3046875,-0.03296703296703296,-2.070482030318515,-0.7396027298693937,-0.6281486667391993,-2.0774133450997696,-0.022807480928468737,0.12850258789933955,0.016221873364730577,0.03378378378378377,0.0279043280182234,0.11801242236024834,-0.05378391242265601,0.08205128205128198,0.018396846254927768,0.029942418426103456,0.0
84,-0.03952461160970422,-0.04284102544970125,-2.9360918918919232e-05,0.025602445749909997,0.041556138880616045,0.042824107117366506,0.05617977528089879,0.045454545454545414,-7.399217158859471,-24.809070051747526,-19.88538208093221,-8.720422278849654,0.18019313538328374,0.06705677684643363,0.023686920700308978,0.03921568627450989,0.00720221606648197,0.03888888888888897,0.02012072434607659,0.07582938388625604,0.041290322580645133,0.0242266120014909,0.0
83,-0.019223706244835048,-0.024423209848084326,0.04004628548707312,-0.0014105553964459672,0.027310267782927555,0.02810934377309926,0.03191489361702127,0.032608695652173836,-0.7122368702415349,-1.1589655000207497,-0.4960604515408933,-3.5297057714070164,-0.38623815109632875,-0.08892841262783457,0.01358148893360167,0.04402515723270439,0.03960396039603964,-0.09625668449197866,-0.1272189349112427,0.07048458149779746,0.059479553903345916,0.024017467248908186,0.0
82,0.0647138454513927,0.06737489036129585,0.036260457883263486,0.049923031749159685,0.0215547931904978,0.02216822554338771,0.030927835051546504,0.03157894736842115,1.0293695779905296,6.812529037225169,-3.592907105592752,-1.4765109506057783,0.2998666483879411,-0.06051732552464617,0.005955334987592931,0.024096385542168752,0.02539682539682553,-0.09467455621301768,-0.09435028248587563,0.06584362139917688,-0.026900584795321758,0.01563610518834402,0.0
81,-0.004188128952591241,-0.007913103503112473,0.03683730096339777,-0.023062900339504644,0.008186541629704669,0.00841447132762374,-0.010000000000000009,0.0,0.0987724758689108,-0.9022617668797132,-1.1904209082346948,-1.6940570168468867,-0.16011223281258813,0.11636363636363645,-0.00345337937839163,0.02941176470588247,0.04334365325077405,0.08823529411764697,0.07797878976918282,0.06949806949806958,0.04206730769230771,0.01259622113365988,0.0
80,0.013799147278573676,0.012454616731803814,0.02796816048412687,0.09238082194907604,0.05197596661471171,0.05341100641319585,0.05050505050505061,0.05102040816326525,-0.4834012113415045,1.9716813851609762,-2.1533553158772443,-1.16384931048451,0.031235457844957626,-0.03877772607414298,-0.006435643564356552,0.011428571428571344,0.027200791295746818,-0.08108108108108103,-0.06365740740740744,0.06498194945848379,0.01384083044982698,-0.0010366275051830742,0.0
79,0.009052735894928832,0.00648096812365373,0.03574568649992349,-0.02337831037466942,0.018114253623448207,0.018589024382767105,0.019230769230769162,0.01941747572815533,1.5596036425281667,-0.06259591403762266,-0.7898861819914513,-2.0745119958723883,-0.03254627630930362,-0.11844440858479899,-0.008470353761833471,0.005649717514124353,0.03562831006259026,-0.14052287581699352,-0.14276885043263288,0.0610169491525423,0.026166097838452806,0.0031131096506398226,0.0
78,0.036699540485326754,0.03705471608050148,0.03311725342836813,0.07537615869715997,0.03090708509864215,0.031702369702478084,0.04716981132075482,0.028571428571428692,-0.10927201807573172,2.581004226922501,11.66598894040105,4.6770237285422755,-0.19098172693858073,-0.03551162365000926,-0.005025125628140725,0.011235955056179803,0.027429102742910327,-0.06844106463878319,-0.05984138428262442,0.057507987220447365,-0.003325942350332678,-0.0017241379310344307,0.0
77,0.02605162214734813,0.026046679171207288,0.026101666818241,0.03729961219810218,0.011583495084841244,0.011872396532210061,0.0,0.0185185185185186,-0.4070519569394362,-0.5611130829183341,-0.2790122738129258,-1.8533492629048913,0.20144676744398882,-0.24862402732966393,-0.002525252525252486,0.005555555555555758,0.031221719457013464,-0.2693877551020408,-0.2668711656441717,0.06042296072507547,0.0,-0.014853195164075905,0.0
76,0.03542997667643277,0.03535721979701556,0.036166556999644994,-0.017800971804871835,0.04408719530036698,0.0451738631580767,0.04504504504504481,0.04545454545454519,-0.06180676162310028,0.5045735560970379,0.5500646520350405,0.2365933335260617,0.2073397976770741,0.19045213437736797,-0.005569620253164653,0.0,0.0359806932865292,0.15642458100558643,0.15690376569037645,0.056980056980056926,0.0011123470522802492,0.009467040673211802,0.0
