,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
59,-0.03883115423799033,-0.03653133313845225,-0.06238846988003688,0.013453265239935508,0.01959405435086259,0.021264885419793877,0.06349206349206349,0.025316455696202445,-0.678989176205393,-1.7625566490746514,-1.243108931786105,-16.755157648890616,0.0026568239732600585,0.0744920993227991,0.008168028004667427,0.0,-0.014851485148514865,0.03703703703703698,0.04065040650406515,inf,-0.02784503631961266,0.009127789046653234,0.0
58,-0.03883115423799033,-0.03653133313845225,-0.06238846988003688,0.013453265239935508,0.01959405435086259,0.021264885419793877,0.06349206349206349,0.025316455696202445,-0.678989176205393,-1.7625566490746514,-1.243108931786105,-16.755157648890616,0.0026568239732600585,0.0744920993227991,0.008168028004667427,0.0,-0.014851485148514865,0.03703703703703698,0.04065040650406515,inf,-0.02784503631961266,0.009127789046653234,0.0
57,0.013102839345917605,0.014209560145392652,0.0014539512001947585,0.013453265239935508,0.01959405435086259,0.021264885419793877,0.06349206349206349,0.025316455696202445,-0.678989176205393,-1.7625566490746514,-1.243108931786105,-16.755157648890616,-0.041747764083617245,0.0744920993227991,0.008168028004667427,0.0,0.005025125628140614,0.03703703703703698,0.04065040650406515,1.0714285714285712,-0.00996264009962633,0.009127789046653234,0.0
56,0.028471321885847667,0.029485018843049327,0.017665662801516158,0.0025832221648172116,0.024281705577233748,0.025182499632551147,0.02985074626865658,0.025316455696202445,0.8499303753230638,0.3407072335145196,1.0461392418586337,-3.675281037677579,0.11655282130547939,0.0744920993227991,0.008168028004667427,0.0,0.020000000000000018,0.03703703703703698,0.04065040650406515,0.517241379310345,-0.00880503144654099,0.009127789046653234,0.0
55,0.032143015891315185,0.03650823492027078,-0.014929137722999752,0.0566363888077035,0.02734039903699803,0.028664277180406206,0.02898550724637694,0.025316455696202445,-0.6778677601230139,-0.12062458894557548,0.3670366226598045,0.5103525978463641,0.1576601241661204,0.0744920993227991,0.008168028004667427,0.0,0.002450980392156854,0.03703703703703698,0.04065040650406515,0.34090909090909083,-0.045685279187817174,0.009127789046653234,0.0
54,0.016410720206583962,0.015389445597346896,0.02799864977812838,-0.03460248541018007,-0.0030886644219977333,-0.0029082732476027884,0.014084507042253502,0.025316455696202445,0.1799716322374163,-0.21561471723421932,-0.887366009997894,-1.96462419899232,-0.1313708296693048,0.0744920993227991,0.008168028004667427,0.0,0.036674816625916984,0.03703703703703698,0.04065040650406515,0.27118644067796627,0.013297872340425565,0.009127789046653234,0.0
53,0.058837495958306674,0.06231712053154759,0.01984008257663028,0.031045480592333474,0.013500734029235018,0.013950107631090836,0.0277777777777779,0.025316455696202445,-0.07552898025859545,2.0269164576162417,15.275816968135093,-1.4425023057394688,0.06692371960458465,0.0744920993227991,0.0023148148148146586,0.0,0.01650943396226401,0.03703703703703698,0.04065040650406515,0.21333333333333337,-0.03543307086614178,0.002512562814070307,0.0
52,0.007995940458436879,0.004193486535156943,0.05238638322215827,0.061634569327692734,0.0664889362836576,0.06877251672671125,0.05405405405405417,0.025316455696202445,0.4157748216309929,-1.2202734445582124,-1.3186945255815532,-0.998631971751291,8.581076345515193e-05,0.06162464985994398,0.0034642032332563577,0.0,0.05684454756380508,0.04761904761904767,0.03515625,0.17582417582417587,0.04761904761904767,-0.001002506265664227,0.0
51,0.03907010441791958,0.04097605907588009,0.017838624788485857,-0.001773736643160384,0.012698730126987412,0.01356940777876181,0.012820512820512775,0.025316455696202445,-0.27078341447906795,-3.3680192496992234,-3.1539481646955108,2150.9895287958116,0.1846480196260678,0.04947229551451193,-0.008055235903337232,-0.007352941176470562,0.03183315038419332,-0.005681818181818232,0.017924528301886733,0.1588785046728971,-0.018181818181818188,0.009533366783742947,-0.14285714285714302
50,-0.03009714906567884,-0.03403873059444351,0.01480840143554718,0.0038280731111934863,0.027135992627698835,0.029490366423741587,0.025316455696202445,0.025316455696202445,-1.4741086998643673,-1.8897350213387034,-1.9884295671688643,-2.0413862735080164,-0.1623181821801567,0.037083595223130095,0.002320185614849146,0.007407407407407307,0.012765957446808418,0.005714285714285783,0.009267840593141896,0.14516129032258052,0.051587301587301626,0.007952286282306265,0.16666666666666674
49,0.3901006003413945,0.39007831660320025,0.3903422539126493,0.44454564827353904,0.46460099011487266,0.5022703860892497,0.012345679012345512,0.025316455696202445,-9.01389527458493,-0.564342622501911,-0.3322045347873195,-1.1054034543419906,0.1828752996820293,0.07575757575757569,0.009837962962962798,0.044117647058823595,-0.024159663865546244,0.05681818181818188,0.051423324150596805,0.12676056338028174,0.06163522012578615,0.026627218934911268,0.0
48,0.018913952569828307,0.015849376042756047,0.05214110994669885,-0.06904580052774467,0.016353811149032893,0.019358944117437327,0.0,0.012345679012345512,-0.35113340812892035,-3.071887539433586,-2.0030005649049514,7.274641487687568,0.14287398186209543,0.07774647887323938,-0.004584527220630297,0.021126760563380254,0.04736275565123793,0.10752688172043001,0.05414847161572056,0.11874999999999991,0.033175355450236976,0.04755043227665712,0.0
47,0.022662002897752886,0.022714647046827574,0.02211090575911645,0.29151933302748434,0.30846724284530347,0.30846724284530347,0.012195121951219523,0.012195121951219523,-2.4458766009424724,-0.41762782632700424,0.042006669513303674,-1.1366791043776636,-0.01708665013789601,0.15995818086774705,0.07599309153713318,0.10344827586206895,0.020554984583761593,0.10679611650485432,0.14581607290803644,0.1061452513966481,-0.0011467889908257645,0.044475011462632,0.0
46,-0.009339144662554477,-0.008342557774064563,-0.019777922831873074,-0.23017174248818328,-0.1933026790928758,-0.1933026790928758,0.048192771084337505,0.048192771084337505,-1.9856972343456625,-0.2282667733206929,-1.7425488187343268,8.173989730725513,-0.15947769243295873,0.09463722397476326,0.002675227394328461,0.012499999999999956,-0.002014098690835797,0.07456140350877205,0.08098336948662332,0.101010101010101,-0.010332950631458115,0.03906935908691822,0.0
45,0.032675567330744615,0.03778271140153877,-0.021443437837071366,0.06746613197604168,0.010879872745255925,0.010879872745255925,0.034482758620689724,0.034482758620689724,-0.8521695373246816,2.9626698316319513,-3.350934689393311,-1.458052773695184,0.08690929283348936,0.028406751749691317,0.012273212379935838,0.0,-0.003027245206861706,0.02857142857142847,0.0033444816053511683,0.09633027522935778,-0.05220417633410679,0.02281368821292773,0.0
44,0.012383486462797633,0.011911454365804985,0.017688221832323547,-0.01748443727348259,0.028914240755310683,0.028914240755310683,0.03333333333333344,0.03333333333333344,2.986213221008129,-0.49489419038062077,-0.8889340927583401,-2.0025277492771196,-0.080162142609422,0.1721377101681345,0.022667369530838144,0.006172839506172867,0.024291497975708287,0.17460317460317465,0.1413333333333333,0.08786610878661083,0.004895960832313584,0.011978521272201448,0.0
