,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover
41,-0.10267702585951466,-0.07518300139316092,-0.4011834319526627,0.14388790128620732,1.4824175824175825,1.4824175824175825,1.5000000000000004,1.5000000000000004,2.1434977578475336,-3.4049586776859506,0.16767676767676765,9.312280701754386,1.5390292364462108,-0.5068078668683813,0.8358633776091082,0.5502183406113537,-0.4016393442622951,-0.38888888888888884,0.0,-0.33214709371292994,0.0,0.0
40,-0.00912070685478128,-0.008633358501685007,-0.01729249011857703,-0.022305512386872617,-1.0542275343072156,-1.0542275343072156,-1.0530612244897959,-1.0530612244897959,-0.2667617689015692,-1.9137075219549446,-1.3442906574394464,-1.212487240558013,-0.13963107881498038,-0.1779141104294477,0.21886304909560717,0.011267605633803024,-0.017123287671232945,0.40909090909090917,0.0,-0.008880994671403242,0.0,0.0769230769230771
39,0.0324899236335956,0.003804414458260963,0.5177224736048265,0.02440392706872374,0.12653061224489792,0.12653061224489792,0.15384615384615374,0.15384615384615374,0.05642023346303504,-1.2223150856665275,1.6231155778894473,-1.8943154523618895,0.14514033264033266,-0.11940298507462699,-0.4078863684545262,-0.4540389972144847,0.5168408826945414,-0.12903225806451601,0.0,0.4695340501792111,0.0,0.0
38,0.02838602272920321,-0.003079371541721443,0.38041407867494814,0.02099306316173788,-0.44202898550724634,-0.44202898550724634,-0.4666666666666667,-0.4666666666666667,-0.09208103130755063,-11.00187969924812,-1.3371647509578544,-4.124440465532677,-0.39600590037444683,0.7161016949152543,-0.3856068743286788,-0.33163265306122447,0.380551301684533,0.14814814814814814,0.0,0.3426829268292686,0.0,0.0714285714285714
37,0.0024711751296706552,-0.004599911640115417,0.059603443621201624,-0.05444305381727155,0.18181818181818188,0.18181818181818188,0.125,0.125,0.21027721433400948,-0.6156737455365533,-0.5284090909090908,-0.9744985673352435,-0.016719894796167534,0.41234567901234565,-1.1835664335664335,-1.2213740458015268,-0.21852468108707712,0.032258064516129004,0.0,0.05722070844686655,18.7,0.0
36,0.014536742266954006,0.009451203592501622,0.053136677612954264,-0.05228325612177365,0.8626373626373627,0.8626373626373627,0.5555555555555558,0.44444444444444464,0.01173184357541901,0.7662591687041564,-2.337349397590361,21.730337078651687,-0.38651127244936956,-0.055944055944055826,-0.06984126984126982,0.06896551724137945,0.052519517388218695,0.1875,-0.9750649350649351,0.037800687285223455,0.12690355329949243,-0.06666666666666654
35,0.014159539254634534,-0.000990216074014949,0.12437837692535147,-0.04908220271348762,-0.02359882005899705,-0.02359882005899705,-0.07142857142857151,-0.07692307692307698,-0.08945334069574817,-0.6201550387596899,0.13063063063063063,-1.0128521997034108,0.00809716599190291,0.012962962962962843,-0.07167235494880553,0.06451612903225801,0.12339851652056644,-0.02631578947368418,0.01333333333333342,0.10927152317880795,0.09459459459459452,-0.07142857142857151
34,0.02411213037462212,0.012253125231156181,0.10076981925982587,0.10417540914813261,0.49244712990936557,0.49244712990936557,0.5384615384615385,0.41666666666666674,0.08308065494238925,0.13411078717201175,-9.05179282868526,85.57692307692308,0.6953969725054063,-0.051188299817184535,0.23529411764705888,0.303030303030303,0.10084033613445387,-0.16216216216216217,0.016447368421052655,0.07462686567164178,0.36213991769547316,0.0
33,-0.0023144093877448535,0.007490144066527149,-0.060595530265186937,0.02213776722090266,2.4048582995951415,2.4048582995951415,2.3,2.294117647058824,0.17245240761478153,3.1426735218508997,1.267689262741217,-0.8973789426921368,0.042091836734693855,0.18882466281310206,1.0119047619047619,1.0930232558139532,-0.06052344601962922,0.09677419354838723,-0.021035598705501646,-0.05833333333333346,1.105740181268882,0.0
32,0.005272793389258901,0.0033763323094331277,0.017362957482717878,-0.024725785461981786,-0.6795481569560047,-0.6795481569560047,-0.6818181818181819,-0.6607142857142858,-0.2583572110792741,-0.7063295066708035,-1.2472179794894174,-7.376623376623376,-0.25756251092848403,0.11993517017828204,0.029585798816567976,0.06666666666666665,0.015670342426001183,0.17647058823529416,-0.4173553719008264,0.01179941002949847,0.057388809182209455,0.0
31,0.010253275871746848,0.005999840968070824,0.03699663666939368,-0.016393442622950838,0.10389610389610393,0.10389610389610393,0.1428571428571428,0.10526315789473673,0.3232453316162267,-0.468040147913365,-1.4483671668137688,-2.0563475899524777,0.36646255299105035,0.1085383502170767,0.06321839080459779,0.07291666666666674,0.04514285714285715,0.09999999999999987,0.04539007092198588,0.02696793002915454,0.06648575305291726,0.0
30,0.01632578727397327,0.005148490662297833,0.08450210378681633,-0.038468992248061995,2.2941176470588234,2.2941176470588234,2.291666666666667,2.1428571428571432,-0.019951338199513335,4.353525322740814,3.318897637795276,-1.7602827763496145,-0.2038952085487763,-0.12402088772845954,0.4162162162162164,0.4368932038834952,0.1120831055221434,-0.15909090909090906,-0.19402985074626866,0.06671398154719643,0.4643765903307886,0.0
29,0.012367314087865067,0.011559619254593922,0.016933397995473554,0.05925627330444416,-0.6270408163265306,-0.6270408163265306,-0.620253164556962,-0.6212121212121212,0.055610724925521327,-0.05601929141161199,0.2324521422060164,-0.7810650887573964,-0.05607274301796927,-0.14157973174366623,-0.2290076335877863,-0.20945945945945943,0.02556538839724687,-0.2432432432432432,-0.40067340067340074,0.004657351962741307,-0.19461337966985226,0.0
28,-0.008595163308102838,0.002229674100091561,-0.06946707467313118,0.06926077442679102,-0.19151846785225723,-0.19151846785225723,-0.16666666666666663,-0.16000000000000003,-0.632173095014111,-0.5851837296128906,-1.4792899408284024,9.135135135135135,-0.6020642201834863,0.23611111111111116,-0.0012376237623762387,0.008547008547008517,-0.061840843720038285,0.2142857142857142,0.5280898876404496,-0.06158940397350998,-0.004314994606256839,0.0
27,0.010110088300621545,0.004371862131212323,0.04486440316036733,-0.052406797757807655,0.11167512690355319,0.11167512690355319,0.1200000000000001,0.1428571428571428,1.0562659846547313,0.17669351018474666,-1.804783950617284,-1.0636190476190477,0.09625360230547542,0.002808988764044784,-0.0012391573729861882,0.00847457627118664,0.07613694430250373,0.0588235294117645,-0.012867647058823595,0.034580098800282455,0.008667388949079147,0.0
26,0.023238257295470577,0.021153360105591323,0.03537634628354214,0.026291079812206464,-1.0761035007610351,-1.0761035007610351,-1.0714285714285714,-1.0833333333333333,0.1542288557213931,-1.6292270531400965,-2.1198465963566635,12.479041916167665,1.1834910620399581,0.24229691876750703,-0.5136476426799008,-0.5126050420168068,0.05982905982905984,0.16666666666666674,0.21415270018621957,0.011596180081855145,-0.5220193340494093,0.0
25,-0.000720224850685125,-0.00026469759159564177,-0.003335833563617663,-0.02946020128087834,-21.24,-21.24,-23.0,-18.5,0.1330818965517242,-0.3211772232885477,0.2773972602739727,-0.257219013771657,0.40260052973753924,0.03269447576099216,0.14540816326530615,0.13793103448275867,0.021057347670250914,-0.023809523809523836,1.065950920245399,-0.0026972353337827437,0.14382022471910116,0.0
24,0.022495414779352796,0.027112897624311794,-0.0040995781593488045,0.0771116138763197,-0.8824110671936759,-0.8824110671936759,-0.8863636363636364,-0.8571428571428571,-0.45506419400855924,-9.036757775683318,-3.7292225201072386,-2.9790669856459333,-0.5680686695278969,0.14628820960698685,-0.22717149220489974,-0.22727272727272718,-0.007020623080298383,0.12195121951219523,-0.0007423904974016571,-0.025693035835023692,-0.2180746561886051,0.0
23,-0.03219558041445081,-0.022644339249964895,-0.08893131289026768,-0.053474531769648226,5.4789915966386555,5.4789915966386555,5.999999999999999,5.8,0.5296684118673647,-0.9963644892693796,-1.3531434184675835,-1.0858265336959807,0.11287758346581866,0.11714285714285722,0.0835734870317002,0.05882352941176472,-0.08926204153778172,0.13043478260869557,0.40564635958395256,-0.05898681471200562,0.06281407035175857,0.0
22,0.004189414843851713,-0.002181940248405456,0.04478980224385554,0.011373092926491024,2.670557717250324,2.670557717250324,2.628571428571429,2.617647058823529,0.03936109526525966,-43.58064516129032,0.5125173852573017,2.4049295774647885,0.3453571428571429,0.1918158567774937,1.5877659574468082,1.5555555555555554,0.04609412906356125,0.3076923076923077,0.026427061310782207,0.040560471976401224,1.5555555555555558,0.0
21,0.025459134183052123,0.023854722713307464,0.03522333180127868,0.05887730846589867,-0.6254416961130742,-0.6254416961130742,-0.6220472440944882,-0.6178861788617886,0.3627881448957191,-0.08106060606060606,-0.782528735632184,2.3329886246122027,0.8555880010618528,0.1359084406294706,0.01541623843782114,0.007246376811594235,0.04313543599257885,0.08823529411764697,-0.5849639546858909,0.009922041105598689,-0.012025901942645634,0.0
20,-0.009255159485460296,-0.0025783392678723205,-0.04944300936390056,-0.06346054222068731,-3.150943396226415,-3.150943396226415,-3.1458333333333335,-3.191489361702128,-2.9343536045106724,0.4146743610882111,1.2177589852008457,-2.2832764505119454,-0.5917024320457797,0.11523929471032734,-0.4939271255060729,-0.49640287769784164,-0.03868385949310793,0.06756756756756754,0.05086848635235741,-0.040701754385964906,-0.49531835205992514,0.0
19,0.01322162472757249,0.010807267593323955,0.028470128656957305,0.007651885313911588,-1.3425438596491228,-1.3425438596491228,-1.3398058252427183,-1.3398058252427183,-1.3443681032687904,-1.1445221445221445,-0.550047664442326,-1.2258220502901354,0.32725998598458306,-0.024844720496894457,-0.008000000000000118,-0.014285714285714346,0.05365402405180397,0.012658227848101333,1.0188902007083827,0.014630577907827291,0.0018552875695732052,0.0
18,-0.11282769524235059,-0.12693714665779843,-0.02524616559668058,-0.11527904849039339,0.5032010243277849,0.5032010243277849,0.6000000000000003,0.6000000000000003,0.15477629987908093,3.044354838709677,-0.6313559322033898,-0.21520342612419696,0.19350580781415005,-0.01158077591198603,-0.6915322580645161,-0.681159420289855,0.01097453906935919,-0.0625,-0.021052631578947545,0.09877433309300665,-0.6833333333333333,0.0
17,0.006753833736884651,0.009256085018854998,-0.007157983905124898,0.03412616339193386,-0.2853492333901193,-0.2853492333901193,-0.267857142857143,-0.3214285714285715,0.28638743455497373,-1.0977068793619142,4.517241379310345,1.1759890859481583,0.35279805352798044,-0.006444053895723445,-0.2941176470588235,-0.2727272727272727,0.0169344333478072,-0.013333333333333308,1.894862604540024,-0.013779527559055205,-0.2748538011695907,0.0
16,0.013166924275755054,0.013028381642512077,0.013949916812422636,-0.021700000000000053,-0.37067938021454117,-0.37067938021454117,-0.36585365853658536,-0.3157894736842105,-0.5014245014245013,-36.3469387755102,-1.4083333333333332,-2.157993730407523,-0.301994767822106,-0.04422169811320753,5.472222222222222,5.4375,0.030742954739538808,-0.06756756756756765,0.28662814692529914,0.0013306719893546592,5.637096774193548,0.0
15,-0.017274994619367767,-0.0058268631804837545,-0.08191686300908785,-0.019217009097413862,-0.11363636363636365,-0.11363636363636365,-0.07692307692307698,-0.07692307692307698,0.6971428571428571,-0.5320438799076213,-1.4795918367346939,-1.1461829994585815,0.06324666198172868,0.12152991980259098,-0.07010014306151646,-0.06796116504854377,-0.05965202982601492,0.0869565217391306,-0.8118684843624699,-0.06578073089700986,-0.06318347509112998,0.0
14,-0.0012174305130600027,0.005823539992804827,-0.04426928188442325,-0.057321521625846805,-0.2777777777777778,-0.2777777777777778,-0.25,-0.25,-0.01443001443001446,-1.310919185687847,4.074468085106383,4.9222222222222225,0.3522802379378718,-0.028052805280527893,-0.25538461538461543,-0.27083333333333326,-0.011894273127753263,0.040000000000000036,0.04603580562659837,-0.04338549075391174,-0.2658884565499352,-0.07692307692307698
13,0.003672866577236533,0.0054545048099492455,-0.0077918964277151614,0.07197346600331667,3.062130177514793,3.062130177514793,3.1111111111111116,3.0555555555555554,0.018057589067838054,-13.132936507936508,-3.3207547169811322,-2.135084427767355,-0.29569892473118276,0.09847198641765686,0.28305785123966953,0.24285714285714266,0.027195720017833214,0.11538461538461542,0.4922575387123065,-0.01115241635687736,0.2544169611307421,0.0
12,0.010695547966111052,0.009071168654072759,0.021287906246224564,-0.009488448844884534,-0.6686088856518573,-0.6686088856518573,-0.6621621621621622,-0.6575342465753424,-0.326941514860978,-1.2534750613246115,-1.4155374887082204,-2.1206611570247933,0.4705065926439973,-0.1401339515713549,0.0032206119162641045,-0.022988505747126298,0.02430555555555558,-0.1724137931034483,-0.3533588203167668,0.010526315789473495,-0.022535211267605493,0.0
11,0.017944561001970838,0.012298302694683239,0.054322623385226976,0.045293627655143665,0.31648351648351647,0.31648351648351647,0.3600000000000001,0.32000000000000006,0.3967236467236468,-3.465161290322581,-0.8641304347826086,-1.9759095378564404,-0.31225420795972947,0.09466746554823247,0.04494382022471921,0.03529411764705892,0.07796610169491514,0.06944444444444442,0.10219594594594605,0.03571428571428581,0.037463976945244726,0.0
10,0.01243500663595909,0.013081189713527008,0.008437682330236562,0.011953381810937413,-0.6894824707846411,-0.6894824707846411,-0.6764705882352942,-0.6666666666666667,0.24936257011728702,-0.878304108872023,-6.624,-2.354156171284635,0.614821591948765,-0.09688013136288998,-0.07219662058371734,-0.06818181818181812,0.017688679245283057,-0.15584415584415579,-0.15172413793103445,-0.004310344827586077,-0.0805555555555556,0.0
9,-0.013741220886655747,-0.01570528773333235,-0.0015354488406248423,-0.010827837385569472,11.591397849462366,11.591397849462366,11.272727272727273,11.181818181818182,-0.273469387755102,9.081720430107527,-0.09388335704125172,-1.8448660714285714,-0.32167138810198304,0.046666666666666634,0.3427152317880795,0.36585365853658525,-0.0027037466203166938,0.030769230769230882,0.098464317976513,0.012265512265512424,0.35800604229607247,0.0
8,0.014142210212914952,0.012088779589861876,0.02672223584211819,0.06547915215444333,-0.7339880444064901,-0.7339880444064901,-0.7333333333333334,-0.7313432835820896,-0.2078651685393258,-0.8809726962457338,-1.532182103610675,-1.225891677675033,0.1071204844435163,0.16502605674580195,0.024660912453760675,0.03571428571428559,0.041440743609604924,0.16417910447761197,-0.18503289473684215,0.01282965074839626,0.018909899888765347,0.08333333333333348
7,0.01277931625723916,0.008694995794483296,0.03744464704350081,-0.012701970673391294,0.3386837881219904,0.3386837881219904,0.36111111111111116,0.33333333333333326,-0.024822695035460973,-1.5,3.330383480825959,-0.6374269005847953,0.03508110147114296,0.04274353876739556,0.044524669073405576,0.06034482758620707,0.05169207883971749,0.0,-0.011099899091826404,0.023926812104151818,0.04912663755458513,0.0
6,-0.004177602932847746,-0.008538084632516707,0.021425731801728354,0.021000851385867048,0.2086330935251799,0.2086330935251799,0.22448979591836737,0.22916666666666674,0.1287272727272728,13.021505376344086,1.2431880108991824,10.672043010752688,0.3955903790087463,0.0633937082936129,0.18087557603686633,0.2032520325203253,0.028995756718529053,0.012820512820512775,-0.00612244897959191,0.026116838487972416,0.1873048907388135,0.0
5,0.012404982785296337,0.01581071707118964,-0.007005756191490686,0.010006485685166266,-1.7033730158730158,-1.7033730158730158,-1.7166666666666668,-1.728813559322034,0.15592783505154628,-2.5411554192229038,-1.7166717279076829,-1.8636573007830493,-0.24481002741872304,0.09771402958314646,-0.641951219512195,-0.6351351351351351,-0.0017182130584192379,0.06329113924050622,-0.0924024640657084,-0.01942397856664424,-0.6415425065731815,0.0
4,-0.009096867138020492,-0.002508597874237517,-0.047509025270758176,-0.07549766076506748,-2.1889985895627646,-2.1889985895627646,-2.162790697674419,-2.162790697674419,-0.5975473801560758,-0.8372864488306518,-1.021186440677966,-0.8351999999999999,0.25587828492392806,-0.02613311555737019,0.12534059945504095,0.11111111111111116,-0.05025817555938039,-0.023809523809523836,1.6979638009049776,-0.03893442622950827,0.14180929095354533,0.0
3,-0.010268492582850453,-0.006193268279186537,-0.035151173871610486,0.03820202421115293,0.21233689205219464,0.21233689205219464,0.24,0.21999999999999997,1.3753462603878117,0.45565749235474007,0.8799999999999999,-1.6245954692556634,0.026569383259911872,-0.1283018867924529,0.11380145278450349,0.09999999999999987,-0.018847408481333816,-0.08536585365853655,-0.23522012578616358,-0.02487562189054726,0.09635974304068529,0.0
2,-0.025406347583471378,0.00035692233013184804,-0.18743406137062557,0.4156551658224219,-6.183953033268102,-6.183953033268102,-6.193548387096775,-6.278688524590164,-1.7504373177842565,-0.48389355742296913,-6.5638297872340425,-8.77720207253886,-0.2012873809843101,-0.007215007215007119,-3.0543478260869565,-2.924242424242424,-0.1876616180273366,0.01333333333333342,-0.10910087719298234,-0.16618075801749266,0.0,0.0769230769230771
1,-0.006553502363558228,0.001484267125267058,-0.06878643056438027,-0.4746151768836079,-1.053416383540959,-1.053416383540959,-1.0559006211180124,-1.0559006211180124,-2.5757575757575757,1.8643147896879242,0.32504780114722753,-1.4063957361758828,0.10241773002014765,-0.13808139534883723,-0.1703703703703704,-0.22834645669291342,-0.04638472032742158,0.06578947368421062,0.0,-0.06293706293706292,0.0,-0.07142857142857151
0,0.027818243118594932,0.014521409816558473,0.13853866919813695,0.31457208943716264,0.8303886925795052,0.8303886925795052,0.7777777777777779,0.7777777777777779,-0.2983234714003945,-0.4026527711984841,-0.733044733044733,-0.4311475409836065,0.052848004873591314,-0.07138842046093308,0.15943877551020402,0.11224489795918369,0.14401525989508812,-0.024691358024691357,0.0,0.10820895522388052,0.0,0.0769230769230771
