,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
60,0.03203041271510321,0.02344328183174116,0.10011736029610896,-0.15323962975659922,0.011194029850746245,0.011194029850746245,0.0,0.0,-0.49190476190476196,-0.4485755673587639,-0.5757575757575757,-1.4285714285714286,0.01011560693641611,0.07084729535662992,0.008574490889603492,0.0,0.09102960671674776,0.030303030303030276,-0.02344931921331317,inf,0.057142857142857384,0.008605851979345935,0.0
59,0.03203041271510321,0.02344328183174116,0.10011736029610896,-0.15323962975659922,0.011194029850746245,0.011194029850746245,0.0,0.0,-0.49190476190476196,-0.4485755673587639,-0.5757575757575757,-1.4285714285714286,0.01011560693641611,0.07084729535662992,0.008574490889603492,0.0,0.09102960671674776,0.030303030303030276,-0.02344931921331317,inf,0.057142857142857384,0.008605851979345935,0.0
58,0.017673452593216732,0.012504449982200017,0.05580173970129665,0.0,0.0,0.0,0.0,0.0,-0.49190476190476196,-0.4485755673587639,-0.5757575757575757,-1.4285714285714286,-0.0042918454935622075,0.13097898971837285,0.008574490889603492,0.0,0.0558930741190764,0.030303030303030276,-0.02344931921331317,inf,0.03800675675675658,0.008605851979345935,0.0
57,-0.0017905620054294857,0.0017580099327560994,-0.026892585108036715,0.05708502024291495,0.18819188191881908,0.18819188191881908,0.19999999999999996,0.18181818181818166,-0.1255857544517338,-0.42556917688266205,54.357142857142854,82.66666666666667,0.049568965517241326,0.09723320158102777,0.008574490889603492,0.0,0.013041810510164842,0.03921568627450989,-0.02344931921331317,inf,-0.025223759153783498,0.008605851979345935,0.0
56,0.007676580642672626,-0.0020839731496512526,0.07875399361022373,-0.00038299502106475813,-0.1149068322981367,-0.1149068322981367,-0.0757575757575758,-0.07692307692307698,-0.44801714898177925,-0.28658536585365857,-1.0864516129032258,-1.1135458167330676,0.03901437371663241,0.04106628242074928,0.008574490889603492,0.0,0.0783794017417645,0.028301886792452935,-0.02344931921331317,0.857142857142857,0.07095158597662765,0.008605851979345935,0.0
55,0.011494142868080592,0.015156844210942877,-0.013179327706204669,0.006896551724137945,0.07719298245614037,0.07719298245614037,0.06557377049180335,0.06666666666666665,0.4679611650485438,2.2286324786324787,14.626865671641792,4.543859649122807,0.2081686429512517,0.08581314878892732,0.008574490889603492,0.0,-0.013342696629213502,0.00917431192660545,-0.02344931921331317,0.5384615384615385,-0.024162120031176904,0.008605851979345935,0.0
54,-0.003756303872683109,-0.004103463583114086,-0.0013505402160863822,0.010273972602739656,0.0,0.0,0.01538461538461533,0.0,0.6865079365079365,-0.5751158173395103,-1.5606494746895891,-0.870253164556962,0.02235550708833145,0.03537284894837489,0.008574490889603492,0.0,0.005693950177936058,0.05454545454545445,-0.02344931921331317,0.40000000000000013,0.009584664536741228,0.008605851979345935,0.0
53,-0.0036564981195152946,0.004859646452566757,-0.06250939143501122,-0.011299435028248594,0.08794788273615639,0.08794788273615639,0.09090909090909083,0.09375,-0.3952941176470588,0.010903426791277315,-0.8705281090289608,-0.1707317073170732,0.018133333333333335,0.029547553093259404,0.008574490889603492,0.0,-0.03184713375796189,0.01724137931034475,-0.02344931921331317,0.24999999999999978,-0.05933544303797478,0.008605851979345935,0.0
52,-0.012020170246027417,-0.010743381406268626,-0.021477800929636137,0.049142857142857155,-0.050898203592814384,-0.050898203592814384,-0.02777777777777779,-0.02857142857142847,0.590142671854734,-0.8412942989214176,8.0,12.0,0.23153483499214245,-0.00448430493273555,0.049946865037194366,0.03418803418803407,-0.01900584795321636,0.033898305084745894,-0.02344931921331317,0.22857142857142865,-0.00925147182506314,0.011945392491467643,0.0
51,0.04053219612913184,0.033925368563804126,0.09000819000818994,0.018155410312272968,-0.04100946372239744,-0.04100946372239744,-0.042857142857142705,-0.044117647058823595,0.10358890701468182,6.786407766990291,-0.13596491228070173,-1.1108597285067874,-0.020842194810718806,0.04114114114114131,-0.004048582995951344,-0.008264462809917328,0.09649776453055137,0.05737704918032782,0.00929512006196731,0.16279069767441867,0.04753820033955858,-0.018549747048903775,0.0
