,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
72,-0.012267618673393321,-0.09895944948448698,-0.11027486168086653,-0.16214727440040666,0.6905921379891578,0.038100483521031236,-1.2294044524805063,-1.2294044524805063,-1.1904761904761905,-1.2,-3.7300930713547054,1.3089781846626298,-0.8381239242685026,-1.4138367967562089,-0.5032922532404381,-0.1537180447997336,-0.31869254341164455,-0.3382352941176471,0.6906380179785134,-0.4980988593155893,0.7092696629213482,inf,0.7112211221122111,-0.30927835051546393,-0.03846153846153855,0.07535767143561922
71,-0.012267618673393321,-0.09895944948448698,-0.11027486168086653,-0.16214727440040666,0.6905921379891578,0.038100483521031236,-1.2294044524805063,-1.2294044524805063,-1.1904761904761905,-1.2,-3.7300930713547054,1.3089781846626298,-0.8381239242685026,-1.4138367967562089,-0.5032922532404381,-0.1537180447997336,-0.31869254341164455,-0.3382352941176471,0.6906380179785134,-0.4980988593155893,0.7092696629213482,inf,0.7112211221122111,-0.30927835051546393,-0.03846153846153855,0.07535767143561922
70,0.002143976411595361,-0.01866405926552328,0.003269914482780578,0.034591450985331784,-0.0028402329159662454,0.038100483521031236,-1.2294044524805063,-1.2294044524805063,-1.1904761904761905,-1.2,-3.7300930713547054,1.3089781846626298,-0.8381239242685026,-1.4138367967562089,0.41932274113304446,-0.1537180447997336,-0.31869254341164455,-0.3382352941176471,-0.0037608611075088394,-0.4980988593155893,0.7092696629213482,inf,-0.004821600771456103,-0.30927835051546393,-0.03846153846153855,-0.051496731276522545
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01928564400275512,-0.31869254341164455,-0.3382352941176471,0.0,0.0,0.7092696629213482,inf,0.0,-0.30927835051546393,-0.03846153846153855,0.0
68,0.003307986582660627,0.009701609095527752,0.005714996878777967,0.03669835104629726,-0.010550353103694565,0.04151375340024388,4.496305418719212,4.496305418719212,4.375,4.25,-0.7541896235078054,-0.3875707348900237,-0.13379408116250224,-2.7228260869565215,-0.6355638978719556,-0.0358142677864659,-0.31869254341164455,-0.3382352941176471,-0.013798489976568407,0.0,0.7092696629213482,inf,-0.01405038759689925,-0.30927835051546393,-0.03846153846153855,-0.025997581620314292
67,0.00832194715201151,0.006608881184157811,0.0047514756287996285,-0.08204973970081708,0.021339946130146226,-0.010963526678477775,0.09778176114721049,0.09778176114721049,0.09302325581395343,0.0714285714285714,0.8269437310296521,0.5035853308748208,4.516775777414075,-0.6756564624339094,-0.4529941048712379,0.06828193832599116,-0.31869254341164455,-0.3382352941176471,0.020063357972544882,0.06818181818181812,0.7092696629213482,1.0270270270270272,0.012776412776412949,-0.30927835051546393,-0.03846153846153855,0.09658597144630665
66,-0.002510579436443283,-0.06455447573223683,-0.006243108827738264,0.03959622120462747,0.023151880689283866,0.01675065946918064,0.1852879944482997,0.1852879944482997,0.19148936170212782,0.19999999999999996,2.784250076679276,0.04476086660307943,-3.385856263442854,-1.9647945205479451,0.801474758933636,-0.1958762886597939,-0.31869254341164455,-0.3382352941176471,0.020574534161490687,-0.21276595744680837,0.7092696629213482,0.4933333333333334,0.025715672003881584,-0.30927835051546393,-0.03846153846153855,-0.10019246009283367
65,-0.012193418167751102,0.038384048187766195,-0.010998258023077523,-0.052208835341365445,-0.017392031439441458,-0.1757473646501383,0.02186940349910449,0.02186940349910449,0.0,-0.09259259259259267,-0.8472864813751646,-1.714665797195957,-0.6531544834232246,6.856027261110322,3.484256926952141,0.1334498834498834,-0.31869254341164455,-0.3382352941176471,-0.01939901103081021,0.10810810810810789,0.7092696629213482,0.3392857142857142,-0.0052034058656575954,-0.30927835051546393,-0.03846153846153855,0.09562154001006551
64,0.12522662157353714,1.087610447280801,0.16388822447399476,0.7539665197233412,-0.014020411825317436,0.15665681980238366,-1.3734623032590745,-1.3734623032590745,-1.375,-1.4285714285714286,1.545378151260504,-1.9682829351971822,-0.8049294196728658,-0.9908187240195192,0.007133829518326085,0.04339331619537279,-0.31869254341164455,-0.3382352941176471,-0.015128006206361566,0.0650406504065042,0.7092696629213482,0.2466666666666668,-0.1236329053732762,-0.30927835051546393,-0.03846153846153855,0.19016995865870467
63,-0.09623047844831756,-0.5043931970122602,-0.11409929753135128,-0.455176659959032,0.011972082027805309,0.017541619330274427,-0.8823210901543181,-0.8823210901543181,-0.9047619047619048,-0.9047619047619048,-0.28298378829212356,0.992065436589457,-24.847231794164944,77.5492125984252,0.5563875177779636,0.1425051739430374,-0.3583208395802099,-0.3555555555555556,-0.019824077720887567,0.16030534351145032,0.7092696629213482,0.20320855614973254,0.11991318502441684,-0.3544776119402986,0.0,-0.09031262060980316
