,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
101,0.0436545300140081,0.13315870184745204,0.036518757148096714,0.0684307918400997,0.058302117716871216,0.030573597054764035,0.14338469374761242,0.14338469374761242,0.13157894736842102,0.13157894736842102,3.7722597707904786,0.4993240556660039,15.247579529737205,-1.2894331484904498,-0.5454545454545454,0.12427745664739898,0.010026385224274348,-0.04993065187239931,0.05555555555555558,-0.1962962962962964,0.016270337922402955,inf,0.014041514041513992,0.0071770334928229484,0.031249999999999778,0.0605949320602277
100,0.0436545300140081,0.13315870184745204,0.036518757148096714,0.0684307918400997,0.058302117716871216,0.030573597054764035,0.14338469374761242,0.14338469374761242,0.13157894736842102,0.13157894736842102,3.7722597707904786,0.4993240556660039,15.247579529737205,-1.2894331484904498,-0.5454545454545454,0.12427745664739898,0.010026385224274348,-0.04993065187239931,0.05555555555555558,-0.1962962962962964,0.016270337922402955,inf,0.014041514041513992,0.0071770334928229484,0.031249999999999778,0.0605949320602277
99,0.013778315334370905,0.028152243989986614,-0.009092160974478847,0.001341932886581576,0.05975819169441032,0.030573597054764035,0.14338469374761242,0.14338469374761242,0.13157894736842102,0.13157894736842102,3.7722597707904786,0.4993240556660039,15.247579529737205,-1.2894331484904498,0.34731977818853976,-0.1516709511568124,0.010026385224274348,-0.04993065187239931,0.0592105263157896,-0.1962962962962964,0.016270337922402955,2.0,0.04515352197471412,0.0071770334928229484,0.031249999999999778,0.026800554016620515
98,-0.00488593551024441,-0.003787750398264622,-0.020476194664579173,-0.02644252916886536,0.024421134780854725,-0.049864074564810124,-0.4359060028956454,-0.4359060028956454,-0.4418604651162791,-0.4418604651162791,-0.3354064039408867,-0.27522011244298294,-0.29037200987486167,-1.2208621607237893,-0.056935107696528986,-0.09696969696969693,0.010026385224274348,-0.04993065187239931,0.024844720496894235,-0.14746543778801835,0.016270337922402955,0.3333333333333335,0.029665898617511344,0.0071770334928229484,0.031249999999999778,0.023268361772442292
97,-0.021641749710366365,-0.06570833156126399,-0.03899429802900367,-0.07117108591289989,0.009548496224825342,0.05437141225618358,0.33790720631786764,0.33790720631786764,0.35416666666666674,0.35416666666666674,1.7147688316501437,1.9022319795096965,1.0790547024952017,-4.881927710843374,0.2343613616526039,-0.10067114093959728,0.010026385224274348,-0.04993065187239931,0.0060606060606061,-0.12432432432432428,0.016270337922402955,0.5,0.031888111888112025,0.0071770334928229484,0.031249999999999778,0.005866069074611069
96,0.019397138904319933,0.048267176499150244,0.00011399482725105159,0.004043107959782022,0.052390925514396613,0.12019519926116162,0.3547554047074448,0.3547554047074448,0.3538461538461537,0.3538461538461537,-0.7335199058036552,-0.5142590584734865,-1.061565980035774,-2.6021104903786467,-0.30418385385975255,-0.08955223880597019,0.010026385224274348,-0.04993065187239931,0.054216867469879526,-0.09259259259259267,0.016270337922402955,0.16666666666666674,0.032258064516129004,0.0071770334928229484,0.031249999999999778,0.0440338116768233
95,0.002238798199242664,-0.015079973945140046,-0.028213306725115017,-0.03390283953578477,0.05175462583173829,0.01744328071086132,0.0906268721747181,0.0906268721747181,0.09090909090909083,0.09090909090909083,0.9656762295081966,0.12624584717607967,-10.116213683223993,-0.7183262301433553,-0.12313685636856364,0.061475409836065475,-0.0005224660397074032,-0.04993065187239931,0.05142857142857138,0.006802721088435382,0.016270337922402955,0.2857142857142856,0.04936974789915971,-0.002375296912113911,0.036363636363636376,0.019519236804117268
94,0.027240781401878023,0.021004303148588033,0.037327380334337024,0.09089693763547646,0.01208675656625191,-0.11374464477307344,-0.6277153558052435,-0.6277153558052435,-0.625,-0.625,0.23380896533750328,0.6385047935103245,-0.7812275110517117,-1.2696011004126548,0.03785976434228311,0.12355212355212375,-0.07213800313643493,-0.04993065187239931,0.010869565217391353,0.06756756756756754,0.0862068965517242,0.11111111111111116,-0.014764764764764848,-0.05714285714285716,0.011695906432748648,-0.06408520068948542
93,0.07089291835003109,0.014748302923175194,0.06504512620322633,-0.06493671329283446,0.06284037585486435,0.12194557558210084,1.0887994634473506,1.0887994634473506,1.0555555555555558,1.0555555555555558,-0.1727351939376337,0.4866803566907649,-11.263157894736842,0.6377551020408163,0.05974316024567283,-0.14089347079037806,-0.010140845070422566,0.0029197080291969435,0.06451612903225801,-0.15189873417721522,-0.10544217687074842,0.19999999999999996,-0.007366014732029469,0.005050505050504972,0.0,0.08518055646911793
92,0.06822098018927125,0.1441848589301673,0.09937902251739539,0.07833482333007247,0.037286096400296564,0.07398333903454946,0.11366555355766761,0.11366555355766761,0.12162162162162149,0.12162162162162149,-0.8826082793399508,-0.4139640491958373,0.17999084249084252,-5.744548286604362,-0.2674745345978222,0.03200000000000003,-0.055207740466704514,-0.05676855895196509,0.03535353535353525,-0.02985074626865669,0.0012674271229404788,0.16666666666666674,-0.029170931422722535,-0.03768844221105527,-0.023121387283236983,0.06109831494726636
