Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
1996-03-31,0.07125892748401053,0.06614367879561489,0.086192802018622,0.0,2.0513545664713937,2.0513545664713937,2.062992125984252,-0.07608695652173925,0.1322219973692198,-0.6480535913241625,-0.733446239669555,-1.181927856194957,0.3888602372356884,0.07891414141414144,-0.3164277839029769,-0.05671641791044768,0.09224806201550373,-0.053030303030303094,0.04718066743383198,inf,0.014112112896903062,0.0008997660608243141,0.0
1996-06-30,0.07125892748401053,0.06614367879561489,0.086192802018622,0.0,2.0513545664713937,2.0513545664713937,2.062992125984252,-0.07608695652173925,0.1322219973692198,-0.6480535913241625,-0.733446239669555,-1.181927856194957,0.3888602372356884,0.07891414141414144,-0.3164277839029769,-0.05671641791044768,0.09224806201550373,-0.053030303030303094,0.04718066743383198,inf,0.014112112896903062,0.0008997660608243141,0.0
1996-09-30,0.00630212010595077,-0.00655788532020718,0.04315366620386851,0.0,-0.677609656704451,-0.677609656704451,-0.6760925449871465,-0.07608695652173925,0.35916798856095977,-0.26442257979844574,-0.5202614220583957,4.252652519893899,1.4706646862235426,0.028086600351082458,-0.3164277839029769,-0.05671641791044768,0.039744499645138376,-0.053030303030303094,0.04718066743383198,1.0,0.03672207189795129,0.0008997660608243141,0.0
1996-12-31,0.026045578277738457,0.016672822609585358,0.05162414088368106,0.0,0.1862051656475312,0.1862051656475312,0.17460317460317465,-0.07608695652173925,-0.2520095339853703,-0.10435882740946589,-0.19749778844938704,-1.703572781214493,-0.41880213421507473,0.18838929994308473,-0.3164277839029769,-0.05671641791044768,0.05460750853242313,0.1439999999999999,0.04718066743383198,1.0999999999999996,0.024981357196122156,0.0008997660608243141,0.0
1997-03-31,0.0015626369455910005,0.009179879881219044,-0.018534181704701336,0.0,-0.04329762065052223,-0.04329762065052223,-0.04054054054054057,-0.07608695652173925,0.20459739803094235,-1.1458202540203795,-3.0834304431356494,-1.132962497757043,0.09581070597362307,0.09578544061302674,-0.3164277839029769,-0.05671641791044768,-0.01941747572815522,0.034965034965035,0.04718066743383198,0.23809523809523814,-0.020371044016005757,0.0008997660608243141,0.0
1997-06-30,0.12823604915901,0.15083612709020144,0.06692583290591103,0.0,0.07790823917326795,0.07790823917326795,0.07746478873239449,-0.07608695652173925,0.24012113693581938,-56.25045537340619,-10.034118909767049,-3.3252361673414303,-0.20330383480825964,0.06730769230769251,-0.3164277839029769,-0.05671641791044768,0.06204620462046195,0.08783783783783794,0.04718066743383198,0.23076923076923084,-0.054214630523579665,0.0008997660608243141,0.0
1997-09-30,0.11639957920641097,0.1366201699891425,0.0572303369391296,0.0,0.13396004700352537,0.13396004700352537,-0.43137254901960786,-0.07608695652173925,1.0017064846416384,-0.7837468062309404,-0.9974331343203663,2.8926291352292512,-0.9933353080568721,0.10810810810810789,0.04354838709677411,-0.05671641791044768,0.05655686761963952,0.04347826086956519,0.5681318681318681,0.375,-0.053003533568904526,0.0008997660608243141,0.0
1997-12-31,0.1129159393684549,0.13378053487466213,0.04727755554958968,0.0,-0.031433506044905024,-0.031433506044905024,-0.034482758620689724,-0.07608695652173925,-0.5174545080400976,6.537499393662211,671.2822685788788,-2.3733412852243925,204.6888888888889,0.07871396895787153,-0.0061823802163832875,-0.05671641791044768,0.04705882352941182,0.023809523809523725,-0.005606166783461819,0.0,-0.05887230514096187,0.0008997660608243141,0.0
1998-03-31,0.10466934522157234,0.1288599770433605,0.02228165611204802,0.7306178255904803,0.11503973914815568,0.11503973914815568,0.11904761904761907,-0.07608695652173925,0.12077552201526065,-0.369410947028166,-0.4049778867253445,-0.8573444794267724,0.1419619706136559,0.17540253511476545,0.02255054432348369,-0.03797468354430389,0.023033707865168562,0.12209302325581395,0.13883016208597598,0.13636363636363646,-0.07488986784140972,0.0008997660608243141,0.0
1998-06-30,0.12310968192893501,0.14532482309028283,0.03956213653299234,-0.042784091402377045,-0.07405038228395622,-0.07405038228395622,-0.07446808510638292,-0.07608695652173925,-0.18254086887985976,-0.2389876222828068,-0.21818344781506926,12.637747336377473,1.6953642384105962,0.11250364325269602,-0.009885931558935357,-0.07565789473684215,0.04063701263042274,0.08808290155440424,0.043316831683168244,0.6799999999999999,-0.07428571428571429,0.0008997660608243141,0.0
