Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
2009-06-30,0.028647490567942357,0.07541022863112934,0.006342366126030896,0.004324301351742665,-0.08817302737312427,-0.0005575975942073708,-0.7971754231108723,-0.7971754231108723,-0.7999999999999999,-0.7999999999999999,-0.6175977790008167,-0.3133448018181334,-0.7371542376631999,-1.9136016739033153,-0.5723925497090203,0.28198433420365543,-0.2742772424017791,-0.0884718498659518,0.0,0.20344827586206904,0.0,0.0,-0.28414634146341466,0.0121212121212122,0.0708469055374592
2009-09-30,0.1917182786109093,0.4391649756675706,0.14277754931332232,0.08983384245117088,-0.09080567834841824,-0.003979059827440956,0.27029328287606424,0.27029328287606424,0.2857142857142856,0.2857142857142856,0.874159598638528,2.199555703472904,-163.29112645226468,-1.2827006453748138,0.37842124383090714,0.14731839782756273,-0.06639427987742597,-0.0911764705882353,0.0,0.5931232091690541,0.0,0.0,-0.013628620102214661,-0.053892215568862145,0.32047800108636615
2009-12-31,-0.041968697751485484,-0.13256016324864195,0.03455340284584496,-0.002818684737149746,0.5139497036388989,0.024492185217418028,1.2203892654104913,1.2203892654104913,1.2222222222222223,1.2222222222222223,-0.5311649424201794,-1.1049696750017868,-1.5364233119986885,-2.16429792315437,-0.3196374622356496,0.1662721893491126,-0.11050328227571116,0.5145631067961165,0.0,0.181654676258993,0.24844720496894412,0.0,-0.05872193436960271,-0.05696202531645578,-0.13006993006993017
2010-03-31,0.04745349288148781,0.08603254590397102,0.014653754282624165,0.055548947595292386,-0.11541408422160526,0.03186418277262559,0.2910794447643379,0.2910794447643379,0.30000000000000004,0.30000000000000004,1.3975575765981758,-5.322901088212049,-0.959640639808135,-0.8808068213811688,-0.05599750576319862,0.003044140030441289,-0.17220172201722017,-0.11752136752136744,0.0,0.05936073059360725,0.0,0.0,-0.13944954128440368,-0.033557046979865834,0.028844335161717582
2010-06-30,0.03936397181443274,0.08649225416602979,0.006839772127781529,0.006644886892537727,-0.1458649541661151,0.03651703492679226,0.11276613248927236,0.11276613248927236,0.09615384615384603,0.09615384615384603,-0.4630310159308223,-0.7486295378540068,-0.8766473379019505,-36.183060570271635,2.087032236756508,0.04451188669701556,0.2808320950965826,-0.1452784503631962,0.0,0.19612068965517238,0.0,0.0,0.3198294243070363,-0.03472222222222221,0.079327144038974
2010-09-30,0.02899606345640504,0.054060399780080814,0.009241823312185593,0.0278180892158848,-0.10361018047106696,0.01220747468793415,-0.04679559515934473,-0.04679559515934473,-0.0350877192982455,-0.0350877192982455,0.07242328400628972,-1.4926122981039818,37.936285936285934,0.9465304752313817,1.3159797307154877,-0.07312348668280866,0.19837587006960566,-0.09348441926345596,0.0,-0.31171171171171164,0.0,0.0,0.1873990306946689,0.007194244604316502,0.025549310168625494
2010-12-31,0.03650858404221813,0.05786385839859687,0.005247915988523699,0.25324878624888925,-0.19975087687106996,-0.0003581974531506882,0.028020443820316432,0.028020443820316432,0.036363636363636154,0.0181818181818183,0.4491450221368587,-8.674586319292228,-0.9621839516273872,-1.181530388509768,-0.10314870575916524,0.013061650992685525,0.040658276863504206,-0.20000000000000007,0.0,-0.1710296684118674,0.0,0.0,0.05986394557823127,-0.014285714285714346,-0.15587111775452578
2011-03-31,0.06732243559669371,0.0925706581524921,0.0016245268724555118,-0.046146723679967194,-0.5554483569958966,0.005473746319675898,1.1816239655637975,1.1816239655637975,1.1754385964912282,1.1785714285714284,0.3935480143927641,-0.5310948494646728,0.20844327176780997,-8.095745402727829,0.8160962239648368,0.1335740072202165,0.2679069767441862,-0.55859375,0.0,0.05157894736842117,0.0,0.0,0.3068035943517331,-0.02898550724637672,0.14540088539104756
2011-06-30,0.24775652969331685,0.2833879187592747,0.19820134961377,-0.01003408227980096,-0.8129282469400305,0.11352826544578987,-0.3906740881771552,-0.3906740881771552,-0.3951612903225806,-0.38524590163934425,-0.5095908420634967,4.393987975951903,-434.9825327510917,0.32451754805393507,0.5945121794001316,0.22338489535941775,-0.0359501100513574,-0.8141592920353982,0.0,-0.07207207207207211,0.0,0.0,0.025540275049116046,-0.059701492537313494,0.29640127115004744
2011-09-30,0.016198380660854106,-0.15429872403132805,0.0009170060742365038,-0.04159172058626237,-2.0790023435594533,0.0034789526152170236,-0.04714422272672958,-0.04678276974548934,-0.040000000000000036,-0.053333333333333344,0.769861127883106,-0.15253755340323882,-1.0455671047070898,-2.1692504519698956,-0.4364554642231505,-0.007437709185570851,-0.032724505327245024,-2.0952380952380953,0.0,-0.06472491909385114,0.0,-0.8769716088328076,0.02298850574712641,-0.05555555555555558,-0.11759639591890814
2011-12-31,-0.12007672899139199,-0.30893947808821653,-0.08064556912595,-0.2090894601369433,-5.131359888354906,0.007993835650469627,-0.02047790129726812,-0.02084932889166058,-0.04166666666666674,0.0,-0.2048127006827135,-1.5379231925901684,18.857261154232592,-0.4610477020848822,-0.4174092027286048,-0.02098164106406908,0.0015735641227381247,-5.08695652173913,4.404852521408182,-0.07035755478662042,0.1990049751243781,0.0,0.010299625468164653,-0.008403361344537785,-0.12628575718897828
