,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
96,0.04085493154319075,0.047579049273216434,0.0529890517291316,0.05300824315123065,0.032824749381840546,0.1517114536369406,0.2700435052827843,0.2700435052827843,0.26923076923076916,0.3999999999999999,-1.6917098445595855,-0.6691760769552488,-342.0,-1.6707317073170733,-0.2608269645306682,0.07462686567164178,0.030670926517571973,0.031712473572938826,0.0181818181818183,0.04961832061068705,0.076883116883117,inf,-0.00780990362246603,0.02666666666666684,-0.03741496598639449,-0.00515919811320753
95,0.04085493154319075,0.047579049273216434,0.0529890517291316,0.05300824315123065,0.032824749381840546,0.1517114536369406,0.2700435052827843,0.2700435052827843,0.26923076923076916,0.3999999999999999,-1.6917098445595855,-0.6691760769552488,-342.0,-1.6707317073170733,-0.2608269645306682,0.07462686567164178,0.030670926517571973,0.031712473572938826,0.0181818181818183,0.04961832061068705,0.076883116883117,inf,-0.00780990362246603,0.02666666666666684,-0.03741496598639449,-0.00515919811320753
94,0.2248805948647481,0.27060598236005595,0.48745031700843056,0.48761797319979094,0.04772332903393428,0.12470322215941221,0.22706141424027404,0.22706141424027404,0.21212121212121215,0.3999999999999999,-0.8492207321493295,3.2566371681415927,3.4377880184331797,-1.8515401953418482,0.30047720042417825,0.06944444444444442,0.030670926517571973,0.031712473572938826,0.05357142857142838,0.04961832061068705,0.076883116883117,inf,-0.14453190420365092,0.02666666666666684,-0.03741496598639449,-0.14589815775176573
93,-0.07661129808562228,-0.09959356115300289,-0.19618322022301538,-0.19599737350756963,0.03792401027366932,0.012295184961801375,0.011964107676968982,0.011964107676968982,-0.025000000000000022,0.3999999999999999,-17.909455128205128,-0.5910305910305911,-2.349570471065798,0.020116463737427148,0.47355975047906385,0.032467532467532534,0.030670926517571973,0.031712473572938826,0.033898305084745894,-0.021818181818181848,0.076883116883117,inf,0.12392325763508216,0.02666666666666684,-0.03741496598639449,0.11993292083501994
92,0.034311804358049924,0.04463463742894991,0.033806478328885614,0.033806478328885614,0.03468666803194753,-0.14557020946470134,-0.25339901477832516,-0.25339901477832516,-0.23076923076923084,0.3999999999999999,-0.6374922996730323,-0.1053013798111837,-0.9918158925573587,0.10465317419131637,0.17669193735819833,0.04402515723270439,0.030670926517571973,0.031712473572938826,0.032786885245901676,0.01115241635687747,0.076883116883117,0.0,0.00034837136387388945,0.02666666666666684,-0.03741496598639449,0.01048174730211171
91,0.15818540060246677,0.09201623815967519,0.32021140472879006,0.32021140472879006,0.03809264619774533,0.20727827413379818,0.4175244127738189,0.4175244127738189,0.3999999999999999,0.3999999999999999,-0.8183006535947712,16.053571428571427,-109.67521367521367,-2.1019417475728153,-0.1654674567343868,0.10843373493975905,0.030670926517571973,0.031712473572938826,0.031746031746031855,0.07352941176470584,0.076883116883117,0.0,-0.1036043879505485,0.02666666666666684,-0.03741496598639449,-0.17286663260091972
90,0.09153478100846524,0.1126748097008321,0.1211084329226153,0.1211084329226153,0.06365788553814866,0.23275934683465094,0.42990132191398245,0.42990132191398245,0.4285714285714286,0.3999999999999999,1.402158273381295,-0.9985721085197525,-0.773495871018482,-1.84354128179622,0.16725366994449287,0.08152173913043481,0.09051456912585243,0.031712473572938826,0.06153846153846132,0.047945205479452024,0.017366136034732138,0.0,-0.02564102564102566,0.06168831168831157,0.021201413427561766,-0.007536912337060553
89,0.019006193029189378,0.00812327158211934,-0.007885795044503263,-0.007885795044503263,0.045724443382204605,0.0801788259180447,-0.03346354166666665,-0.03346354166666665,-0.5166666666666666,0.3999999999999999,2.530398322851153,49.766666666666666,-6.151041666666667,-1.7515161725067385,-0.10768339488739231,0.27638190954773867,0.05912450255827162,0.031712473572938826,0.04347826086956519,0.20261437908496727,0.12707444286391656,1.0,0.026315789473684292,0.015290519877675823,0.01730103806228378,0.016184251478369216
88,0.024214481627730766,0.02040446893145753,0.004129569994317128,0.004129569994317128,0.04314660990922148,-0.11454455087655879,-0.2458574700255961,-0.2458574700255961,-0.2413793103448275,0.3999999999999999,0.5615880556498134,6.226526592252134,-0.9967644084934277,-2.504371217215871,0.18154520370069793,0.21653543307086598,0.025764895330112614,0.006147540983606481,0.04166666666666674,0.1657608695652173,0.09465713083718974,0.0,0.01845376845376845,-0.003012048192771122,0.010204081632653184,0.01617151607963252
87,0.1289505047169135,0.09938182033215215,0.21579384243887723,0.21579384243887723,0.05015337003259113,0.15107491491001124,0.46016434440871734,0.46016434440871734,0.40909090909090917,0.3999999999999999,-0.9080834419817471,-0.027348718880610523,-213.875,-0.8645507375949932,0.020811868947043122,0.08090614886731395,0.054421768707483054,0.0386965376782078,0.053333333333333455,0.037296037296037365,0.006917755572636519,0.0,-0.06980736219721528,0.030211480362537735,0.010101010101009944,-0.09572608354933998
