,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
102,0.030529565721629348,0.060530085959885405,0.03789983433159172,0.04343725438826307,0.018761191600195293,0.03017168589924002,0.11233480176211463,0.11233480176211463,0.10588235294117654,0.018867924528301883,0.19886899151743642,-0.43071491615180935,-3.7703081232492996,-2.270175438596491,0.8189655172413792,0.07321848081440874,-0.06319883325230913,0.10843373493975905,0.0183486238532109,-0.01949860724233976,0.1813368630046328,inf,-0.011425603739288581,-0.08115543328748287,0.0181818181818183,0.01629072681704269
101,0.030529565721629348,0.060530085959885405,0.03789983433159172,0.04343725438826307,0.018761191600195293,0.03017168589924002,0.11233480176211463,0.11233480176211463,0.10588235294117654,0.018867924528301883,0.19886899151743642,-0.43071491615180935,-3.7703081232492996,-2.270175438596491,0.8189655172413792,0.07321848081440874,-0.06319883325230913,0.10843373493975905,0.0183486238532109,-0.01949860724233976,0.1813368630046328,inf,-0.011425603739288581,-0.08115543328748287,0.0181818181818183,0.01629072681704269
100,0.004942589917116491,0.0048407069683664705,-0.017042384951623246,-0.012051822838204274,0.0407062677266008,0.03017168589924002,0.11233480176211463,0.11233480176211463,0.10588235294117654,0.018867924528301883,0.19886899151743642,-0.43071491615180935,-3.7703081232492996,-2.270175438596491,-0.5718799368088467,-0.002188982123312644,-0.06319883325230913,0.10843373493975905,0.041184041184041176,-0.01949860724233976,0.1813368630046328,1.0476190476190474,0.03546099290780136,-0.08115543328748287,0.0181818181818183,0.01715054366102442
99,0.024969733656174276,0.004761371274927262,0.01663835315279294,0.02449933922943992,0.03777061262091208,0.0036610021310310437,-0.06402640264026405,-0.06402640264026405,-0.06382978723404253,0.018867924528301883,0.7044025157232705,0.8527131782945736,-0.03640040444893833,-1.0552486187845305,0.07380073800738018,0.028519195612431325,-0.06319883325230913,0.10843373493975905,0.043263288009888656,-0.011363636363636354,0.1813368630046328,0.5348837209302326,0.012683916793505778,-0.08115543328748287,0.0181818181818183,-0.019285871721401726
98,-0.00846006201092575,0.009031610637230347,0.012409691846463788,0.021432823973010606,-0.039872762242935345,0.0457317073170731,-0.25528913963328637,-0.25528913963328637,-0.25,0.018867924528301883,0.009686346863468698,0.21757322175732208,-0.17418677859391396,-3.65,-0.18213058419243988,-0.05794525417703511,-0.06319883325230913,0.10843373493975905,-0.04028436018957349,-0.09770114942528729,0.1813368630046328,0.33333333333333326,-0.03181362725450898,-0.08115543328748287,0.0181818181818183,-0.01213619507809871
97,0.05424602051908223,0.12486877728051282,0.07995339692710979,0.09670681950650861,0.01344479543878574,0.0488338192419826,0.029356060606060552,0.029356060606060552,0.030303030303030276,0.018867924528301883,-0.085427135678392,0.12783505154639174,-0.7890724269377383,-4.679245283018868,0.819327731092437,-0.050566037735849,-0.06319883325230913,0.10843373493975905,0.013580246913580396,-0.009554140127388644,0.1813368630046328,0.23863636363636376,-0.03855109961190173,-0.08115543328748287,0.0181818181818183,0.025708110567626008
96,0.024802259887005684,0.057959624735989035,0.015440631110511749,0.026174764161388975,0.04063557228114201,0.0682021244912141,0.5022999080036799,0.5022999080036799,0.5,0.018867924528301883,-0.1663336663336663,-0.22730042656916516,2.1265060240963853,-1.6051282051282052,-0.2725173210161663,0.12082670906200321,0.01089776855215363,0.10843373493975905,0.03897685749086466,0.10289389067524124,0.1813368630046328,0.21100917431192667,0.015339074273412301,-0.01946107784431128,0.01785714285714257,0.030941554840856256
95,0.0012817685649704202,-0.0023213705371651905,-0.027755644090305398,-0.05899870522227013,0.04920368205727654,0.028020446096654217,0.2774035517452542,0.2774035517452542,0.27450980392156854,0.018867924528301883,0.8238466147393648,-0.6514195583596214,4.019267822736031,-0.9745762711864406,-0.00952380952380949,0.11950354609929081,0.11088295687885008,0.10843373493975905,0.049237983587338885,0.07871720116618075,0.09187675070028001,0.1742424242424243,0.04797243572753773,0.0778625954198473,0.026315789473684292,0.06024096385542177
94,0.5745846467260389,0.774768486202243,0.7731639575649958,0.7748016328028253,0.2708978867109981,2.349319712516386,-3.1447746883988494,-3.1447746883988494,-2.592307692307692,0.018867924528301883,-0.14553219448094612,3.9479638009049776,2.7044145873320535,3077.6666666666665,6.102564102564102,0.18498574596135553,-0.9482439926062847,-0.9516908212560387,-0.2793296089385474,0.12972972972972951,0.048742945100051394,0.14193548387096766,-0.19296914516944863,-0.9660056657223796,0.4273504273504274,0.0
93,0.004414644380726029,-0.02553883266033874,-0.033060291700903854,-0.0718420508579698,0.08437431514354587,-0.5561493717694374,-1.7036209208761735,-1.7036209208761735,-1.5362318840579712,0.018867924528301883,-0.40176855055747784,-0.32738911751257427,-0.94860103626943,-0.9555002165439584,-0.18546931407942235,0.04918470997059621,5.464285714285715,5.4,0.09147286821705425,0.4569377990430623,3.129647749510763,0.12994350282485878,0.0795988718270133,5.625000000000001,-0.0359281437125748,0.04981737012987009
