Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
1993-12-31,0.4346086569962406,0.5626216782228992,0.10696432843526105,0.1623103672284001,0.6386403732308779,0.09771051202550485,0.4353146853146854,0.4353146853146854,0.3333333333333335,-0.44067796610169485,-4.63337947399644,0.5335775335775337,-0.8779091119302493,-0.6228261845610464,1.4184604933554112,0.4642857142857142,0.07128712871287135,0.09688826025459685,0.4347826086956521,-0.23551401869158872,-0.3049522154648132,inf,0.1423239208049334,0.08452830188679239,0.009345794392523477,0.3443798013564334
1994-03-31,0.4346086569962406,0.5626216782228992,0.10696432843526105,0.1623103672284001,0.6386403732308779,0.09771051202550485,0.4353146853146854,0.4353146853146854,0.3333333333333335,-0.44067796610169485,-4.63337947399644,0.5335775335775337,-0.8779091119302493,-0.6228261845610464,1.4184604933554112,0.4642857142857142,0.07128712871287135,0.09688826025459685,0.4347826086956521,-0.23551401869158872,-0.3049522154648132,inf,0.1423239208049334,0.08452830188679239,0.009345794392523477,0.3443798013564334
1994-06-30,0.08309924620576759,0.09439664828621619,0.07136519780694761,0.07806618118455444,0.08803544768977534,0.0,0.0,0.0,0.0,-0.44067796610169485,-4.63337947399644,0.5335775335775337,-0.8779091119302493,-0.6228261845610464,0.22121765387451275,0.09639953542392576,0.07128712871287135,0.09688826025459685,0.06926406926406936,-0.23551401869158872,-0.3049522154648132,inf,0.004546100298337796,0.08452830188679239,0.009345794392523477,0.015158398087268266
1994-09-30,0.07167646235656311,0.07827835736474476,0.08994776404637528,0.43414351498886883,0.06410797688471392,0.3273597702066544,0.4281917838556084,0.4281917838556084,0.3500000000000001,-0.44067796610169485,-0.5462065962773484,0.031050955414012815,-1.1043894830659537,-0.803706055074994,0.035557695901556885,0.1790254237288138,0.07128712871287135,0.09688826025459685,0.06072874493927127,0.10268948655256716,-0.3049522154648132,inf,-0.007071135624381331,0.08452830188679239,0.009345794392523477,-0.24814526955415817
1994-12-31,0.060437758800298225,0.007183965469006015,0.16912137151763096,0.18459608310119724,0.014324740968511218,0.2588634150446627,-0.9266552953946349,-0.9266552953946349,-0.9259259259259259,-0.44067796610169485,0.7387862796833773,14.601930501930502,-2.819637139807898,-5.897109359207601,-0.1681508679627689,0.09793351302785269,0.07128712871287135,0.09688826025459685,0.007633587786259444,0.03325942350332611,-0.3049522154648132,inf,-0.04344110525566158,0.08452830188679239,0.009345794392523477,-0.14976662594367696
1995-03-31,0.09812914047727861,-0.031807915769702655,0.09833197247171355,0.1059273353916852,0.09802994804930232,0.12826732625989634,21.027484143763214,21.027484143763214,20.5,-0.44067796610169485,-0.8753621189129535,0.6004355465366626,0.08739002932551321,1.4817964170725668,-0.5016729663654493,0.1407528641571194,0.07128712871287135,0.09688826025459685,0.08712121212121215,0.1330472103004292,-0.3049522154648132,inf,-0.00014889815366292414,0.08452830188679239,0.009345794392523477,-0.12453024832363135
1995-06-30,0.36128858632272465,0.23254551043409943,0.07967441437067602,0.07817851287961175,0.4990463255703492,0.15440740803439934,0.1486706977637009,0.1486706977637009,0.2093023255813955,-0.44067796610169485,-2.2767017155506366,0.190205962394854,59.16774541531823,-1.5378218348745927,0.5414329487802019,0.24892395982783366,0.07128712871287135,0.09688826025459685,0.4006968641114981,0.14962121212121215,-0.3049522154648132,inf,0.10126582278481022,0.08452830188679239,0.009345794392523477,0.1431697668546419
1995-09-30,0.04426171892161035,0.030004683036048307,-0.02155599429482813,-0.02309354088414839,0.06745072022853238,0.09306076959174092,0.14162767379679142,0.14162767379679142,-0.5,-0.44067796610169485,-12.710446467273515,-0.5930261260441974,-1.1903165368306874,-1.811448540326571,-0.2850237347787832,0.2297530155083285,0.07128712871287135,0.09688826025459685,0.06467661691542315,-0.12191103789126856,-0.3049522154648132,inf,0.022177146720757213,0.08452830188679239,0.009345794392523477,0.05433662199970546
1995-12-31,0.0924526185150647,0.13244911959753036,0.13484945317717356,0.14466455545025148,0.07876080952281561,0.11184898977702651,0.09181731684110361,0.09181731684110361,0.09615384615384603,-0.44067796610169485,-1.6390287237192775,-1.240886164847092,-1.101789919924635,-0.7112313731468425,-0.11511698571862661,-0.16487622606258767,0.2000924214417743,0.22759509993552562,0.0747663551401867,-0.21575984990619146,-0.3049522154648132,inf,-0.012567799973541516,0.24565066109951283,-0.01851851851851849,-0.010649441340782162
1996-03-31,0.08192638851894518,0.07219845250001788,0.12899429251192762,0.13722586464545827,0.0659357667999485,0.13118552036199094,0.06643204290263105,0.06643204290263105,0.07017543859649122,-0.44067796610169485,-1.2352293790546802,-3.2190564537503312,-0.3669597408607126,0.5331925564207469,-0.19945744552993494,-0.2762863534675615,-0.03195995379283778,-0.017331932773109404,0.0608695652173914,-0.3277511961722488,-0.47125000000000006,inf,-0.014737406216505766,-0.012290502793296021,0.0,-0.05717310746426674
1996-06-30,0.057092347940606025,0.09357052963698242,-0.016259023449760157,0.0015330523723837697,0.08348660487403503,0.026950195739597005,0.0027972467548793567,0.0027972467548793567,0.0,-0.44067796610169485,11.529918739226792,-1.0449089280382204,7.228070175438596,-6.403976930360678,1.3464161626560287,-0.06259659969088094,-0.0031821797931583795,0.0016034206306789756,0.07786885245901631,-0.11387900355871883,-0.13869188337273441,inf,0.024884416644003204,-0.015837104072398356,0.018867924528301883,0.09189593861126699
1996-09-30,0.03935760663999144,0.013220303955555401,0.024743196048381044,0.016967784259144247,0.0441322366351542,-0.14746010065075021,-0.24851125180216882,-0.24851125180216882,-0.24590163934426224,-0.44067796610169485,-0.425654429683201,-45.74734042553192,-0.8070362473347548,-1.0366051801586542,-0.021004716463749018,-0.1854905193734543,-0.08898643256185146,-0.08804695837780152,0.04372623574144496,-0.24497991967871502,-0.21774931381518747,inf,0.004643757463181464,-0.0482758620689655,-0.04629629629629628,-0.0037024340075418882
1996-12-31,0.02420814632335566,-0.04520240599579273,-0.056653286335383024,-0.05064100328928256,0.05013557140539682,-0.07604444606893523,-0.11035575760103433,-0.11035575760103433,-0.13043478260869568,-0.44067796610169485,2.317775876817793,0.37105497771173845,0.5529465930018416,-24.531331592689295,0.5048736765447315,0.47672064777327927,-0.12483574244415241,-0.11585722644821528,0.041894353369763104,0.4148936170212767,0.5169590643274853,inf,0.02535657686212356,-0.05374396135265691,-0.06796116504854377,0.005746335420824256
1997-03-31,0.03892276730819666,-0.0710439621428377,0.04110186473042732,0.04269098922624881,0.038295112912781315,0.04015269893387652,0.11124654259059574,0.11124654259059574,0.09999999999999987,-0.44067796610169485,-0.5423361729337266,0.21473469741633422,-0.7352505188259709,-1.214664817383264,-0.07201841408106413,0.28923920493488686,-0.12112112112112117,-0.10986101919258773,0.03321678321678334,0.23684210526315774,0.3947571318427139,inf,-0.0006439979392065531,-0.03318442884492667,-0.07291666666666663,-0.10910397208252087
1997-06-30,0.7040728562512368,0.9388872230626504,0.860707613925842,0.9065541817840244,0.6588347431994532,2.538504446599603,0.534930813364833,0.534930813364833,-0.5454545454545454,-0.44067796610169485,0.4820849107625744,-0.14608425673143832,19.92721164613662,-4.217780840799449,0.8668141977495938,0.17809675704412564,-0.13496583143507968,-0.13680297397769525,0.018612521150592087,0.13981762917933138,0.2824765063571033,inf,-0.026549813120247512,-0.32607260726072607,0.2808988764044942,0.016973886328725207
1997-09-30,0.0741751513243063,0.07424707008198772,0.06608882425599494,0.06924382065028278,0.07679479762234465,-0.4403462322521935,0.366589709762533,0.366589709762533,1.8000000000000003,-0.44067796610169485,-1.0583861697760344,-0.09470076897358748,-0.043182791095890405,-1.7990736774469909,-0.10689229116304055,0.4115523465703972,0.04410796576695186,0.04306632213608963,0.07308970099667778,0.3866666666666667,0.7978448275862069,inf,0.0025155567324242067,0.08814887365328117,-0.04385964912280682,0.004682425798655743
1997-12-31,0.02890750665131847,-0.004545060939969314,-0.013067288402103805,-0.013186920786319445,0.042370461223032674,0.04462262339158829,0.04698121555850521,0.04698121555850521,0.08928571428571419,-0.44067796610169485,-0.5,0.5260594589603915,-1.072646943683239,0.9514524072771133,-0.23356110001684194,-0.14066496163682873,0.0580075662042876,0.056977704376548255,0.049535603715170407,-0.19999999999999996,-0.19443778470390793,inf,0.01307448494453256,0.07560756075607555,-0.01834862385321101,0.008757423137638165
1998-03-31,0.013592346794785826,-0.04102924882103298,-0.04520324545018184,-0.03634517114682523,0.031447435549572855,-0.15993638945829924,-0.443486111644704,-0.443486111644704,-0.44262295081967207,-0.44067796610169485,-22.992708333333333,-0.2777735763442487,-4.279445727482679,-1.0095973903339341,0.0029246650238314853,-0.2433035714285714,-0.098927294398093,-0.09609375000000009,-0.002949852507374673,-0.27884615384615385,-0.3235119047619047,inf,0.017598748533437458,-0.04937238493723839,-0.04672897196261683,-0.004880956816572968
1998-06-30,0.028945289163824217,0.0844093848930978,0.06201602035099407,0.06201602035099407,0.019648673544270023,-0.07580864008403732,-0.884539712125919,-0.884539712125919,-0.8529411764705882,0.0,-0.6734002747122626,-0.6751204188481675,3.4422535211267604,42.43112701252236,0.12665108611731313,-0.17010816125860373,-0.22949735449735442,-0.2247191011235955,0.01479289940828421,-0.16666666666666663,-0.11570611526616803,inf,-0.00909556751217011,0.012323943661971759,-0.23529411764705876,0.021117268234236874
1998-09-30,-0.00494834335122063,-0.058323600360111305,-0.04980281336705805,-0.04980281336705805,0.008184758631860412,-0.19003078380298366,2.0433482810164425,2.0433482810164425,1.4,-0.6666666666666667,2.935320136320789,1.0014181654096563,-1.131843162122173,-0.3468572370046956,0.07342223456961605,-0.20675355450236954,-0.3115879828326181,-0.306577480490524,0.007288629737609353,-0.21999999999999997,-0.12935323383084585,inf,0.01318681318681314,-0.22347826086956524,-0.10256410256410264,-0.00898357289527707
1998-12-31,-0.01049044774085095,-0.05333602785723168,0.01129890942266032,0.01129890942266032,-0.01650328732431927,-0.05778394971495393,-2.7285854616895877,-2.7285854616895877,-2.666666666666667,-2.8181818181818183,-0.8329709610849056,0.482575367173409,0.5735470941883767,-4.418111874881756,-0.23379934175052952,0.2554144884241971,-0.7394014962593516,-0.7379421221864952,-0.02170767004341534,0.24615384615384617,0.7788571428571427,inf,-0.005997192803368523,-0.6987681970884658,-0.12857142857142856,-0.06389906389906397
1999-03-31,0.010967012381179808,0.04666427386758443,0.011816619829486896,0.011816619829486896,0.010725932961656026,0.09085126518454167,-2.180996760811502,-2.180996760811502,-2.2,-2.0999999999999996,2.78742415885273,-1.8031326714605376,1.0741212429954152,-2.2464530174720023,0.3803440937700562,0.6008328375966687,-0.33492822966507174,-0.3312883435582822,0.007396449704141883,0.6378600823045266,4.961773209123033,inf,-0.00025673940949932916,-0.2788104089219331,-0.08196721311475397,0.034426877470356
