,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
42,-0.10832297736446816,-0.10096700333061703,-0.2037790551644456,-0.2037790551644456,-0.021061684724849927,-0.2595159030986042,-0.5658881993374084,-0.5658881993374084,-1.0,-1.0,1.9252320782418701,31.319454958364872,0.7411087640643186,6.331469354720035,292.2795698924731,0.0714285714285714,-0.10567951318458413,-0.11243189697870237,0.0,-0.23299999999999998,-0.3130271790065604,0.09800918836140893,0.014787430683918634,-0.12834224598930488,0.12916620529287992
41,-0.10832297736446816,-0.10096700333061703,-0.2037790551644456,-0.2037790551644456,-0.021061684724849927,-0.2595159030986042,-0.5658881993374084,-0.5658881993374084,-1.0,-1.0,1.9252320782418701,31.319454958364872,0.7411087640643186,6.331469354720035,292.2795698924731,0.0714285714285714,-0.10567951318458413,-0.11243189697870237,0.0,-0.23299999999999998,-0.3130271790065604,0.09800918836140893,0.014787430683918634,-0.12834224598930488,0.12916620529287992
40,-0.12777233056223591,-0.15517261189788678,-0.46972988075817257,-0.46972988075817257,0.1264820968927649,0.0,0.0,0.0,inf,inf,1.9252320782418701,31.319454958364872,0.7411087640643186,6.331469354720035,7.30647112740605,-0.23333333333333328,-0.10567951318458413,-0.11243189697870237,0.3333333333333335,-0.23299999999999998,-0.3130271790065604,0.29131799163179917,0.014787430683918634,-0.12834224598930488,0.5931846040696249
39,-0.13454856482617816,-0.17321652942364207,-0.5472175952680423,-0.5472175952680423,0.009885976345758163,-0.5784849876968968,-1.7151809275053878,-1.7151809275053878,inf,inf,-1.0124152539861007,-0.8999859465030215,-1.0,-0.9525601653921038,0.041728644635613765,0.0,-0.10567951318458413,-0.11243189697870237,0.0,-0.25032594524119944,-0.3130271790065604,0.16700418523018756,0.014787430683918634,-0.12834224598930488,0.8259932908626475
38,0.23831260581219205,0.27570660216619847,0.36132362325913125,0.36132362325913125,0.21900935741067462,0.8322962078232308,-2.6926423842552585,-2.6926423842552585,inf,inf,-1.0744867101703008,2.4,inf,-0.8617516395176645,0.005537830543232758,0.13043478260869557,-0.10567951318458413,-0.11243189697870237,0.25,0.13043478260869557,-0.3130271790065604,-0.015617769551133698,0.014787430683918634,-0.12834224598930488,-0.06288343558282206
37,0.6691693924585169,0.8033900255266135,1.5562192018045296,1.5562192018045296,0.5137201044568112,1.1482132730152728,3.229874137050767,3.229874137050767,1.0,1.0,657.8034188034188,-0.3543187766910043,inf,245.25860749808723,1.3562278779706727,-0.3076923076923077,-0.10567951318458413,-0.11243189697870237,0.40000000000000013,-0.4461538461538461,-0.3130271790065604,-0.09319544012222358,0.014787430683918634,-0.12834224598930488,-0.29450909156310145
36,0.03855379245192392,0.0056107654533934515,-0.2053042357294268,-0.2053042357294268,0.11071940493862642,-0.477008786842267,-0.754036177077495,-0.754036177077495,-1.0,-1.0,3.57568111053451,14.357158096863666,inf,3.2645156279127567,2.4546246289209197,0.33333333333333326,-0.10567951318458413,-0.11243189697870237,0.1428571428571428,-0.047222222222222165,-0.3130271790065604,0.0695956454121307,0.014787430683918634,-0.12834224598930488,0.2654106969866925
35,-0.04295898055765346,-0.06509744228696068,-0.008048281544607572,-0.008048281544607572,-0.05035074856155297,-0.4403801467324613,-1.3901358686375584,-1.3901358686375584,inf,inf,-0.8902566959697301,-0.3838966920907487,inf,-0.9813394804080209,0.013258914035253921,0.3333333333333335,-0.10567951318458413,-0.11243189697870237,-0.12499999999999989,0.16618075801749255,-0.3130271790065604,-0.007754755846358985,0.014787430683918634,-0.12834224598930488,-0.05751757761347376
34,0.14637709212189143,0.15933152537494277,-0.08579815258296275,-0.08579815258296275,0.1977262113702143,1.7695120939732303,-7.369041629295824,-7.369041629295824,inf,inf,-4.917105339645918,-0.33825668316552604,inf,-26.196696989809862,-0.32970925272176443,-0.3125,0.09730097527784087,0.1057477678571428,0.2857142857142856,-0.21499999999999997,-0.3130271790065604,0.044816216876297554,0.1033697632058288,0.006134969325153339,0.2681373177717925
33,0.2386789860525913,0.26865412923342746,0.38627174790024155,0.38627174790024155,0.21376365355585003,0.26176380027907986,0.0662137469603088,0.0662137469603088,0.0,0.0,-0.675260281833202,-0.21812172016629183,inf,-0.8195170779855678,-0.08877772755785607,-0.22727272727272718,-0.2840016535758578,-0.26974514256876103,0.22222222222222232,-0.3980891719745223,-0.22646657571623463,-0.02010285179990645,-0.20470491126702428,-0.08536585365853655,-0.08485318410140585
