Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
1993-12-31,0.06580505130228897,0.07755319611853273,-0.05071842161698481,-0.03522751100859722,-0.05882352941176472,-0.05882352941176472,-0.05102040816326525,0.0439560439560438,2.168539325842697,-1.3149847094801224,0.21004566210045672,-0.17460317460317465,0.8333333333333333,-0.10155815247634947,-0.02444841979725698,0.11290322580645173,-0.06082004555808662,-0.061224489795918435,0.137820512820513,inf,-0.1141498216409037,0.026462395543175532,0.0
1994-03-31,0.06580505130228897,0.07755319611853273,-0.05071842161698481,-0.03522751100859722,-0.05882352941176472,-0.05882352941176472,-0.05102040816326525,0.0439560439560438,2.168539325842697,-1.3149847094801224,0.21004566210045672,-0.17460317460317465,0.8333333333333333,-0.10155815247634947,-0.02444841979725698,0.11290322580645173,-0.06082004555808662,-0.061224489795918435,0.137820512820513,inf,-0.1141498216409037,0.026462395543175532,0.0
1994-06-30,0.06907340553549934,0.07738281526051716,-0.022930080198802716,-0.03522751100859722,-0.05882352941176472,-0.05882352941176472,-0.05102040816326525,0.0439560439560438,2.168539325842697,-1.3149847094801224,0.21004566210045672,-0.17460317460317465,-0.035543403964456544,-0.11690925983276557,-0.02444841979725698,0.11290322580645173,-0.021828765462042155,-0.061224489795918435,0.137820512820513,1.1904761904761907,-0.08724832214765088,0.026462395543175532,0.0
1994-09-30,0.00768884424895222,0.00788058246968637,0.003815028901734019,0.024559878287328862,0.03750000000000009,0.03750000000000009,0.043010752688172005,0.0439560439560438,-1.135933806146572,2.0,-1.2779874213836477,2.9038461538461537,-0.14386959603118354,-0.004383657724004952,-0.02444841979725698,0.11290322580645173,0.016612943218447862,0.021739130434782705,0.137820512820513,0.543478260869565,-0.004411764705882448,0.026462395543175532,0.0
1994-12-31,-0.009305722632754754,-0.009669111836294486,-0.0049522054589428155,-0.07064064488756894,0.006024096385542244,0.006024096385542244,0.010309278350515427,0.0439560439560438,3.1739130434782608,-2.3721682847896437,-0.6606334841628959,-1.0935960591133005,0.01572847682119205,-0.04050722085241287,-0.02444841979725698,0.11290322580645173,-0.007073170731707323,-0.05673758865248213,0.137820512820513,0.352112676056338,0.004431314623338345,0.026462395543175532,0.0
1995-03-31,-0.02266320892998086,-0.03415353129488641,0.11689814814814814,-0.018717187856653772,0.017964071856287456,0.017964071856287456,0.030612244897959107,0.0439560439560438,-7.077083333333333,-1.5047169811320755,-36.74666666666667,0.1578947368421053,0.01792991035044822,0.10517621145374467,-0.02444841979725698,0.11290322580645173,0.13436502087939073,0.11278195488721798,0.137820512820513,0.34375,0.15441176470588225,0.026462395543175532,0.0
1995-06-30,-0.015672145113769465,-0.027060390159504677,0.10549222797927471,-0.029541753896254908,0.1941176470588235,0.1941176470588235,0.20792079207920788,0.0439560439560438,-1.0421666095303395,-1.9906542056074765,-1.0387914957105557,7.772727272727273,0.154523618895116,0.14698555057299445,0.0024449877750611915,0.11290322580645173,0.11606756171502819,0.013513513513513598,0.137820512820513,0.263565891472868,0.13375796178343968,0.09090909090909083,-0.0625
1995-09-30,0.012450639210948689,0.011628720141462878,0.01893513310836137,0.028283796740172562,0.1847290640394088,0.1847290640394088,0.18852459016393452,0.0439560439560438,-1.6422764227642277,-1.25,-1.0576923076923077,-0.8963730569948186,0.01386962552011095,0.17492035910802195,0.03963414634146334,0.11290322580645173,0.029297632906480464,0.046666666666666634,0.0938967136150235,0.2024539877300615,0.00786516853932584,0.13308457711442778,0.0
1995-12-31,0.01937684218025093,0.013193628346549913,0.07727690892364314,-0.10909090909090913,0.26195426195426186,0.26195426195426186,0.2689655172413794,0.0439560439560438,2.949367088607595,6.415094339622642,-81.83333333333333,19.2,0.27633378932968533,0.1579985210746857,0.08387096774193536,0.181159420289855,0.07426955702167781,0.1273885350318471,0.03862660944205998,0.16836734693877564,0.0624303232998884,0.2140504939626784,0.0
1996-03-31,0.03454029264031444,0.04088813513065692,-0.020068317677198966,0.18131868131868134,-0.14332784184514002,-0.14332784184514002,-0.4402173913043478,0.0439560439560438,2.3044871794871793,1.1552162849872776,-2.3051546391752575,-2.1113861386138613,-0.24062165058949625,0.13080034057045564,0.04978354978354993,0.08588957055214741,-0.017020529917529337,0.05084745762711873,-0.045454545454545414,0.24454148471615733,-0.05456453305351516,0.08408679927667273,0.0
