,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
25,0.019094442524762778,0.03148165234198497,0.0071766475127519325,0.014245705623644689,0.061427597229416264,0.043626198219909984,0.614008633631129,0.614008633631129,0.47058823529411753,0.5,-0.40035179579481306,0.31531010757539435,0.27000564261714843,-0.9930391509595973,0.002504558736296403,0.1222299651567944,0.004325130499627239,0.051809794180269764,0.06263498920086397,0.06621704475781742,-0.39037199124726485,0.024643320363164856,0.04174311926605512,0.05025125628140703,0.0,0.0169833646551123
24,-0.030700239184584865,-0.08308819043486282,-0.042304368580678764,-0.2733530062658044,0.010348644262172968,-0.17451431685879482,-0.3406364455614991,-0.3406364455614991,-0.27,-0.29292929292929293,-0.8080837710621461,-0.2904889003226463,-0.23352939691515406,-89.67105263157895,-0.22152703206153712,0.09600099354197722,0.022275022275022316,0.03238866396761142,0.012195121951219523,0.03162737205290411,0.05240488155061018,0.026582278481012578,0.04227212681638037,0.019138755980861344,0.014084507042253502,0.26178906303469973
23,0.08112874366492728,0.188508404927342,0.042572586647631416,0.16284912645751826,0.2042925935986155,0.2289484883799553,0.4606843715518105,0.4606843715518105,0.46575342465753433,0.47142857142857153,3.8744890342302636,0.05284706380021453,-0.5282884639453004,-1.8221298906860564,0.23395031318178616,0.05869688385269134,-0.006682161533991926,0.05816993464052289,0.20281124497991954,0.04570791527313278,0.021487039563437893,0.0295930949445129,0.11406844106463887,0.06103286384976525,-0.00694444444444442,0.022076372315035897
22,0.05505582109521634,0.046992584061751996,0.003780708193287241,0.11679706337724305,0.1985684401090697,0.055217526859796084,-0.20134343412666056,-0.20134343412666056,-0.10280373831775713,-0.13592233009708743,1.0589022416031035,0.7565038958802681,-0.6494672606163858,2.137446603694122,0.5948429265621791,0.027186128652467056,-0.06917227259432579,0.014823965410747375,0.19699499165275447,-0.1460554371002133,-0.05208681135225368,0.031137724550898138,0.13576033371255214,0.015929203539823078,0.0,-0.062516584408003
21,0.013319301881777434,0.023173405742855646,0.004903732149901696,0.025868203763861564,0.00039567955315011893,-0.04316415105817095,0.3569528415961305,0.3569528415961305,0.15625000000000022,0.1910112359550562,-0.6391708031472079,-0.4360218611376614,8.845151780734604,-1.2694568291864423,-0.10050173981768573,0.06085234969261233,-0.07745483110761964,-0.01582471089470472,0.00557880055788007,-0.11360799001248445,-0.006692497358224747,0.028455284552845628,-0.012687813021702743,0.006968641114982521,-0.020979020979021046,-0.0026040192470987433
20,-0.04492243839666843,-0.11126439798599119,-0.048772495646690284,-0.12660918207339156,-0.0374980768859442,-0.15678008433534762,-0.3339749301966376,-0.3339749301966376,-0.29729729729729737,-0.2924528301886793,-1.1561909529488557,1.4156382177414684,-0.009019434879194654,2.9452638508344307,-0.4408078354351871,-0.017188881249386112,-0.06147820163487738,-0.012987012987013102,-0.03328710124826628,-0.022535211267605493,-0.035815602836879346,0.02710333145115751,0.007778153533987142,0.0008650519031141446,-0.014285714285714346,0.01759464214768136
19,0.14109708274051402,0.11971081554631713,0.2047539864707868,0.7376980179380372,-0.0008496913478382995,0.24280292710742235,0.3304612054612055,0.3304612054612055,0.3717948717948718,0.3733333333333333,-7.771437549096622,1.737758296055551,-1.6351509162773985,-0.8071838464920686,-0.15199581941731355,-0.07515490705576655,-0.04318635456360009,-0.048872180451127845,0.0028694404591105283,-0.043227665706051965,-0.08753218094887838,0.029686641011544834,-0.12416107382550323,-0.025929127052722545,-0.021739130434782483,-0.35562496514027553
18,-0.048514227794460685,-0.11274111851509061,-0.046117697408471714,-0.11703757699390438,-0.05757425415524042,0.02469899234187989,-0.0948999065884214,-0.0948999065884214,-0.1121495327102805,-0.09708737864077666,1.0918139590999578,-0.6272031364646874,-3.4610320730821402,0.19553752061090135,-0.21428751089945675,0.06840285282040193,0.04475630570832534,0.007246376811594235,-0.05722460658082984,0.06475903614457845,0.06852075775896838,0.028830752802989856,-0.009578544061302652,0.012422360248447228,-0.007407407407407418,0.004847225828789048
17,0.022727708740857944,-0.06183582274870081,0.07371314646813887,0.12372245559236772,-0.12988931055858788,-0.03593334815900484,0.2085300333813973,0.2085300333813973,0.19999999999999996,0.18279569892473124,-0.4312137856375946,0.4633150417729104,-0.8001624801471203,-0.32347359978089485,-0.184509168903093,0.05846060483463145,0.048647667453258325,-0.023544800523217946,-0.12291350531107736,0.12305516265912297,0.04715201810637493,0.02750389206019732,-0.14932301740812381,-0.01752848378615235,-0.007462686567164201,-0.16513050219657166
16,-0.05351872057514229,-0.04774538577173082,-0.04574812381570048,-0.07211431040903304,-0.09146923736143087,-0.18524873567963673,-1.4083608118102289,-1.4083608118102289,-1.412280701754386,-1.4272727272727272,-0.12424240060529945,-0.6445747094132054,0.8176625142155005,-0.9561766236770575,-0.009915273643233302,-0.09412326803631155,-0.26986325082222606,-0.3275284661754855,-0.09342560553633217,0.032745591939546514,-0.10374639769452454,0.027272727272727337,-0.04001819008640295,-0.3193577163247101,-0.007518796992481258,0.026207181180355033
15,0.03326831004912534,0.10056703863165506,0.11456302471918,0.1075023584531718,-0.2274670313381595,0.24192294902854972,-2.5486236879759057,-2.5486236879759057,-2.5531914893617023,-2.4893617021276597,-0.5238570270679505,-1.069755094663594,-0.4833840334261037,-14.610689541405478,0.1363052147796695,-0.05358649789029535,0.0002370791844474862,-0.10956175298804793,-0.21755725190839703,0.043902439024390505,0.392282958199357,0.02851524090462143,-0.2524869729985789,-0.1205766710353866,0.007575757575757569,-0.006233661773577426
14,-0.05083791838198992,-0.16327664948196963,-0.08449675231288245,-0.007752631595429715,0.1230952056744612,-0.026294141257122816,0.378707897474333,0.378707897474333,0.36986301369863006,0.3857142857142857,4.860600845523589,-24.617975708502023,5.511560894803513,-0.6853638435060843,0.007606574918656683,0.006687472135532779,0.13012562218535195,0.034675615212528044,0.12439024390243913,0.2867990654205608,0.1535796766743649,0.027724665391969383,0.1831432192648923,0.03427719821162434,0.0,-0.15671792796438677
