Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
1997-06-30,0.006569193915126448,0.036973677840001384,-0.004641475751264501,0.24977398940978945,-1.3781158357771262,-1.3335219464877537,0.0,-0.025000000000000022,-0.9604300091491308,-0.05400736987563337,-6.376865671641791,-0.6876486129458388,-0.6904099594144739,0.17024253731343286,-0.04051383399209474,-0.058004640371229765,-0.004748982360922693,0.1705882352941177,0.021181716833890585,3.1568627450980395,-0.011086777990692576,-0.08364779874213846,0.0
1997-09-30,0.006569193915126448,0.036973677840001384,-0.004641475751264501,0.24977398940978945,-1.3781158357771262,-1.3335219464877537,0.0,-0.025000000000000022,-0.9604300091491308,-0.05400736987563337,-6.376865671641791,-0.6876486129458388,-0.6904099594144739,0.17024253731343286,-0.04051383399209474,-0.058004640371229765,-0.004748982360922693,0.1705882352941177,0.021181716833890585,3.1568627450980395,-0.011086777990692576,-0.08364779874213846,0.0
1997-12-31,0.07312416855272019,0.2689793631524886,-0.0021103604950081234,0.0,0.0,0.0,0.0,-0.025000000000000022,-0.9604300091491308,-0.05400736987563337,-6.376865671641791,-0.6876486129458388,-0.6965679776108411,0.16580310880829008,-0.04051383399209474,-0.058004640371229765,-0.002044989775051076,0.1705882352941177,0.021181716833890585,0.7547169811320755,-0.07017301038062296,-0.08364779874213846,0.0
1998-03-31,0.4978346092234378,1.5160724579025473,0.0004373431106479142,0.2086390410251111,0.12336403296170628,0.12336403296170628,0.13888888888888884,-0.025000000000000022,49.1849710982659,6.705538648813147,9.17739417071478,-0.8741805878621273,-0.28883495145631066,0.11863247863247861,-0.04051383399209474,-0.058004640371229765,0.0,0.12060301507537696,0.021181716833890585,0.4301075268817205,-0.33209288478713905,-0.08364779874213846,0.0
1998-06-30,0.13100877888338625,0.07720091833899567,0.19711359961674346,0.2961696306429549,0.019201725997842534,0.019201725997842534,-0.024390243902438935,-0.025000000000000022,-0.7813867772402672,-0.653165036887253,-0.6372725335606222,-1.9159663865546217,0.3720136518771331,-0.037286063569682115,-0.04051383399209474,-0.058004640371229765,0.08674863387978138,-0.0358744394618834,0.021181716833890585,0.3007518796992481,0.058613773122353496,-0.08364779874213846,0.0
1998-09-30,0.13139556708648437,0.24783814725486564,0.002671255490080293,0.04294195250659638,0.08319220999153254,0.08319220999153254,0.02499999999999991,0.025641025641025772,1.8661749209694416,0.22694147119107266,0.12019174283901601,-2.4,-0.37960199004975126,-0.09714285714285709,-0.04051383399209474,-0.058004640371229765,0.0012570710245127792,-0.16744186046511622,0.021181716833890585,0.23121387283236983,-0.11389473684210527,-0.08364779874213846,0.0
1998-12-31,0.11359698950653185,0.19859951189617098,-0.003347635202554433,0.16052115615710583,-0.03713113152237635,-0.03713113152237635,-0.07317073170731703,-0.025000000000000022,0.8608455882352941,-0.5848538283062645,-0.7367427420708172,-1.4023591087811271,0.24619085805934238,0.017580872011251802,-0.04051383399209474,-0.058004640371229765,-0.08725674827369745,0.016759776536312776,0.021181716833890585,0.187793427230047,-0.10501306723687343,-0.08364779874213846,0.0
1999-03-31,0.03693597537978799,-0.02035234640437844,0.13172213907062646,0.06485367049975466,0.07529937081388272,0.07529937081388272,0.07894736842105265,0.025641025641025772,0.3832855872764991,-0.4249306983814719,-1.099203187250996,-1.3387622149837133,-0.06692406692406694,-0.020732550103662817,-0.04051383399209474,-0.058004640371229765,0.1437414030261348,0.0714285714285714,0.021181716833890585,0.15810276679841917,0.09131935226971066,-0.08364779874213846,0.0
1999-06-30,0.02260299009061928,-0.07550339715874,0.16311266216389564,0.07958442090178619,0.09796149490373729,0.05945639864099661,0.0,0.02499999999999991,-0.4863957723344997,0.11359042139636144,-7.862650602409639,-14.586538461538462,0.9744827586206897,0.02117148906139743,-0.028836251287332804,-0.017241379310344862,0.15333734215273598,-0.10769230769230764,0.021181716833890585,0.14675767918088733,0.13743614692288975,-0.03843514070006859,0.0
1999-09-30,0.10272588883040012,0.19109944146022073,0.002121995740797189,0.061676306058594754,0.005501117414474788,-0.12114733654017462,-0.12195121951219512,-0.12195121951219512,-0.10859288097886544,3.0217133282133632,4.949438202247191,-1.2547770700636942,-0.125742228431715,0.042156185210780794,-0.036055143160127257,-0.03007518796992481,-0.1465067778936392,-0.09770114942528729,0.02893013100436681,0.12797619047619047,-0.22433704020530365,-0.08922198429693085,0.0
1999-12-31,0.03715996103703412,0.06724572159368192,-0.0035481447187668547,0.0374637195802634,-0.12993674132330313,0.03162375836205156,-0.16666666666666663,-0.19444444444444442,1.2912182186866326,-0.5652136173463187,-0.7777187598363235,-3.6194444444444445,0.37674790251697954,-0.009283819628647216,-0.057205720572057195,-0.04134366925064592,0.1631032376298105,0.16560509554140124,0.01591511936339507,0.11345646437994716,0.1257237386269643,-0.0489811912225705,0.0714285714285714
