,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
93,0.047974514492461484,0.0638376763016979,0.02702300716201278,-0.02530930258143882,-0.07617555410805765,-0.07617555410805765,-0.07377049180327877,-0.29850746268656714,0.3652986965132883,-0.1761861816724285,9.243841982958946,2.222331772245502,0.11193576867895372,0.04910096818810494,-0.052050473186119994,-0.039874081846799525,-0.19586702605570538,0.2941176470588234,0.14927905004240904,1.3571260205284248,-0.019958226966813597,-0.016210295728368074,-0.04761904761904756
92,0.047974514492461484,0.0638376763016979,0.02702300716201278,-0.02530930258143882,-0.07617555410805765,-0.07617555410805765,-0.07377049180327877,-0.29850746268656714,0.3652986965132883,-0.1761861816724285,9.243841982958946,2.222331772245502,0.11193576867895372,0.04910096818810494,-0.052050473186119994,-0.039874081846799525,-0.19586702605570538,0.2941176470588234,0.14927905004240904,1.3571260205284248,-0.019958226966813597,-0.016210295728368074,-0.04761904761904756
91,0.2215914750590786,0.07707924627380347,0.41929996199226305,0.0,0.0,0.0,0.0,-0.29850746268656714,0.3652986965132883,-0.1761861816724285,9.243841982958946,2.222331772245502,0.32438401032232456,0.039551746868820015,-0.052050473186119994,-0.039874081846799525,0.43798882681564244,0.2941176470588234,0.14927905004240904,0.0,0.1617333649064645,-0.016210295728368074,-0.04761904761904756
90,0.03783853384453084,0.021027604202430883,0.05529216968664308,0.36405428285575026,1.3961620550346825,1.3961620550346825,0.8938053097345136,-0.29850746268656714,-0.5121730427546499,-0.7753078911357763,-0.6300284314318554,2.0696856115658226,0.7518642035447971,0.18896639188332287,-0.052050473186119994,-0.039874081846799525,0.07303807303807308,-0.17045454545454553,0.14927905004240904,0.5454545454545456,0.01691805951895642,-0.016210295728368074,-0.04761904761904756
89,-0.007194185503992201,0.026130733108147952,-0.04066976049762516,-0.19357859934326582,-0.3800828687540261,-0.3800828687540261,-0.3738317757009346,-0.29850746268656714,0.4982192459745738,1.5317814769702713,2.2614453891432307,-1.1475953152255172,-0.0633448836413415,0.09226666666666672,-0.052050473186119994,-0.039874081846799525,-0.0173787110789283,0.013698630136986356,0.14927905004240904,0.3529411764705881,-0.03367408298256169,-0.016210295728368074,-0.04761904761904756
88,0.0386579143956951,0.005334987135651836,0.07446233530277535,0.2543890744230304,0.6682446214832776,0.6682446214832776,0.716417910447761,-0.29850746268656714,-0.6873302714886873,-2.2801575139873846,0.29233719356294174,-2.582812763802127,0.10704376520021475,0.08154296875,-0.052050473186119994,-0.039874081846799525,0.0847457627118644,0.10135135135135132,0.14927905004240904,0.3043478260869563,0.034432690313213055,-0.016210295728368074,-0.04761904761904756
87,0.021662560512242246,-0.02930202785597491,0.07289931714750342,-0.027835618883303104,-0.018548424306741085,-0.018548424306741085,-0.021739130434782483,-0.29850746268656714,-0.3914819280072829,-1.0471570742570813,-0.8839719530999971,0.0005333333333332746,0.09674491521927475,0.27945823927765234,-0.052050473186119994,-0.039874081846799525,0.08763586956521752,0.18404907975460127,0.14927905004240904,0.2333333333333334,0.050130338881090974,-0.016210295728368074,-0.04761904761904756
86,-0.0005216387093111008,-0.0008256546471722137,-0.0002451135731068588,-0.029542933639319147,-0.11604218576152192,-0.11604218576152192,-0.08444444444444443,-0.29850746268656714,1.0908943878376194,-16.867473435655256,6.375710464727516,0.8366737739872068,0.16201474571170627,0.11397318278052215,-0.052050473186119994,-0.039874081846799525,0.0056214865708932304,0.020725388601036343,0.14927905004240904,0.21621621621621623,0.0001909490166125405,-0.016210295728368074,-0.04761904761904756
85,0.39897822277016104,0.7696666715678346,0.06200526092283054,0.5902627243561953,1.0937189760317687,1.0937189760317687,-0.296116504854369,-0.29850746268656714,0.2194848391089108,-4.728770996484309,-3.3572521333136907,3.099024843278384,0.571509501149202,0.1301868862844473,0.2867443150305049,0.21202185792349737,-0.03602484472049705,0.12690355329949243,0.14927905004240904,0.1777777777777778,-0.24093165330278732,0.13738588287686482,0.09999999999999987
84,0.13985321025354747,0.05967803350419043,0.2613013122294956,-0.08283456136568101,-0.2740924197201583,-0.2740924197201583,-0.3310344827586207,-0.3262411347517731,0.15998541118264575,2.0751141153874935,1.8567143083779225,-0.27841343566796006,0.26241876178018564,0.04764573991031407,-0.030603448275862144,-0.06402164111812436,0.16752577319587636,0.0855855855855856,-0.23321033210332098,0.16981132075471694,0.10663983903420515,-0.01546593578700084,-0.045454545454545525
83,0.10252822132574568,0.13678724858480762,0.05892878066971097,0.025911454111136267,-0.7686556283279775,-0.7686556283279775,-0.8865979381443299,-0.9368421052631579,-2.656231630463015,-1.1602911641700004,-1.0251284018928761,-1.7315972290362462,0.29605652303387053,-0.07597645799893005,-0.210760337927968,-0.24951830443159928,0.058498896247240584,-0.20746887966804983,-0.12030798845043311,0.14516129032258052,-0.03954545454545455,-0.20839133028435075,-0.04761904761904756
82,0.005182987848219245,-0.029511380765291806,0.05258287631216896,0.1411774312076426,5.0135377013638545,5.0135377013638545,10.181818181818182,19.166666666666668,-0.41074656431843504,-0.8820832532108049,0.16648807929279408,1.069688841201717,-0.24285363565974427,-0.12767805442964675,0.11098591549295778,0.0808729139922979,0.05213764337851923,-0.17801047120418845,0.06673960612691454,0.12676056338028174,0.04708944628490297,0.08590806330067835,-0.050000000000000044
81,0.004763702407829529,-0.00092492417855361,0.01192942356679505,-0.10213591964104363,-0.4591282767178533,-0.4591282767178533,-0.4552845528455284,-0.4628099173553719,0.07566780126346462,8.845764312076216,-0.284762888965438,-1.3299981855413567,0.10584645571093643,-0.01128443411881841,-0.22210953346855977,-0.20190023752969122,0.01090188305252715,-0.05732484076433131,-0.1579487179487179,0.11250000000000004,0.007231638418079056,-0.14850798056904935,-0.052631578947368474
80,0.08916024297718361,0.16466006378231013,-0.004735585721305391,0.054927314558938845,-0.46424945163115505,-0.46424945163115505,-0.4626865671641791,-0.46153846153846156,-2.925474978188116,-0.9607803823455058,-31.988120083480496,20.14570732856806,2.0239683028967965,0.044981537428667284,-0.19947848761408082,-0.21577380952380953,-0.005392156862745079,0.03378378378378377,0.3215590742996344,0.12359550561797761,-0.08615660758357635,-0.19750067916327085,0.0
79,2.0352461415770478,3.446483613768075,-0.01856821658314034,1.5769740625578743,-0.7859870952808079,-0.7859870952808079,-0.7777777777777778,-0.7714285714285714,-3.4106165842705747,-394.20982440542343,4.327916073047533,-1.1275045875649132,-0.08533993013686714,-0.27722454224221005,-0.06107491856677527,-0.3965844402277039,-0.01872843765401666,-0.27450980392156854,-0.08663594470046077,0.1100000000000001,-0.6766511171126933,-0.3327691266079892,-0.11111111111111105
78,0.026536946010730755,0.00755554965982097,0.15169125929744287,0.09699787615908195,9.277090515784492,9.277090515784492,8.125,8.5,-0.5076857039453935,-1.0510313156602042,-1.0249625396603141,0.9890458849235251,-0.1855826469868711,-0.1764444444444444,-0.21856027753686036,-0.4119496855345912,0.0281265695630335,-0.16216216216216217,-0.18365287588294654,0.09909909909909898,0.12148823082763838,-0.38609842719431764,-0.0625
77,0.004063687386149706,0.00017824639822294763,0.02647621872303718,0.1589404316025842,0.1478928362351919,0.1478928362351919,0.09589041095890427,0.05263157894736836,-0.5212701090146512,2.683961584899808,-0.22327827983795578,-2.5283197117497145,0.3482607737904517,0.01403130059363189,0.08324084350721428,-0.11764705882352944,0.02833414753297525,-0.010752688172043001,0.26205191594561206,0.0901639344262295,0.022342586323629066,-0.1462809917355371,0.06666666666666665
