,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
22,0.016436088447439934,-0.2909379968203497,0.05270270270270272,-0.09842154131847725,-0.04089105889533107,0.0,0.0,0.0,0.0,0.0,-0.9609756097560975,1.4411764705882355,-1.1925465838509317,-1.0,-0.3256302521008403,0.0757639179573042,0.02758044295862927,-0.045735475896168,-0.015511892450879028,0.09311740890688247,0.0235294117647058,inf,-0.05651612903225811,0.0011061946902655162,0.0,-0.2135470173275802
21,0.016436088447439934,-0.2909379968203497,0.05270270270270272,-0.09842154131847725,-0.04089105889533107,0.0,0.0,0.0,0.0,0.0,-0.9609756097560975,1.4411764705882355,-1.1925465838509317,-1.0,-0.3256302521008403,0.0757639179573042,0.02758044295862927,-0.045735475896168,-0.015511892450879028,0.09311740890688247,0.0235294117647058,inf,-0.05651612903225811,0.0011061946902655162,0.0,-0.2135470173275802
20,0.05223359702187058,0.05919282511210766,0.06693563176233264,-0.09835221421215246,0.026726057906458767,0.09696609161213554,-0.4903846153846154,-0.4903846153846154,-0.47540983606557374,-0.4918032786885246,-0.9609756097560975,1.4411764705882355,-1.1925465838509317,-1.0,0.0,0.0757639179573042,0.02758044295862927,-0.045735475896168,0.04306722689075637,0.09311740890688247,0.0235294117647058,inf,-0.024070021881838044,0.0011061946902655162,0.0,0.17469302447095703
19,0.059038142620232215,0.1833192209991532,0.08456514266070814,0.23415191319246142,0.013015184381778733,0.30531453362255956,1.3207547169811322,1.3207547169811322,1.375,1.3870967741935485,30.0,0.1807228915662651,-2.129032258064516,inf,0.25856697819314634,0.1108949416342413,0.02758044295862927,-0.045735475896168,0.03222557905337364,0.06666666666666665,0.0235294117647058,1.0833333333333335,-0.04344170403587444,0.0011061946902655162,0.0,-0.0411446363703758
18,-0.025159202421964677,0.031842576028622505,-0.015055467511885912,-0.17769551133734385,-0.04466197613949219,-0.1109264644786041,0.15447154471544722,0.15447154471544722,0.18421052631578938,0.18918918918918926,0.6008064516129032,-0.18367346938775508,-2.6142857142857143,3.903614457831325,1.0074257425742572,-0.054991243432574444,0.02758044295862927,-0.045735475896168,-0.023414634146341484,-0.08680555555555558,0.0235294117647058,0.52,-0.02021681804863762,0.0011061946902655162,0.0,0.25483222514303394
17,-0.02612979224673373,-0.0686546463245492,-0.0032180209171359664,0.039954980303883,-0.07172590457893047,-0.1154205607476636,-0.602112676056338,-0.602112676056338,-0.5888888888888889,-0.5909090909090909,-0.4735516372795969,0.2250000000000001,-3.0707964601769913,-1.3120393120393121,-0.15659679408138105,-0.06375092661230541,0.02758044295862927,-0.045735475896168,-0.042957042957042946,-0.041825095057034134,0.0235294117647058,0.3421052631578947,-0.046650717703349276,0.0011061946902655162,0.0,-0.1044362292051757
16,0.007697382889817472,-0.045048399106478065,0.004358353510895974,0.09956709956709964,0.01483270093135558,-0.013206550449022747,-0.03539823008849563,-0.03539823008849563,-0.027027027027027084,-0.02777777777777779,-1.6172248803827751,-0.26530612244897955,-0.16239316239316237,2.0551181102362204,-0.5672514619883041,0.07838479809976229,0.02758044295862927,-0.045735475896168,0.024008350730688965,0.12698412698412698,0.0235294117647058,0.3137254901960784,0.006900878293601087,0.0011061946902655162,0.0,-0.1315445476436189
15,0.007638585770405992,0.10136452241715399,0.03985856637737073,0.15600393700787407,-0.060503059143439786,0.1820128479657388,0.8807339449541285,0.8807339449541285,0.8888888888888891,0.9142857142857146,-3.7829457364341086,0.36111111111111116,-0.3571428571428571,-1.324742268041237,0.42567567567567566,0.04221732745961826,-0.013826758845059017,-0.045735475896168,-0.042813455657492394,0.01760563380281699,0.0235294117647058,0.23880597014925353,-0.067601246105919,-0.030939226519337004,-0.011235955056179803,-0.04729462093004844
14,0.0426683993935455,0.0686725663716814,0.04528593508500767,-0.08684546615581101,0.03654124457308239,-0.0625,0.2829268292682927,0.2829268292682927,0.33823529411764697,0.3283582089552237,0.26183844011142066,-0.2755102040816326,-0.9365079365079365,2.0238095238095237,0.9028436018957346,0.025361042620640983,-0.007835051546391636,-0.0362694300518136,0.06283280085197007,0.0726643598615917,0.05747126436781613,0.19277108433734935,-0.005679919812896839,-0.02166476624857472,-0.011363636363636354,0.1703808415100616
13,-0.01225592023265476,-0.08512752567075188,0.007984622209078918,0.20233100233100232,-0.06003490401396161,-0.07439613526570044,-0.6197718631178708,-0.6197718631178708,-0.6153846153846154,-0.6179775280898876,-0.41721854304635764,0.8591549295774648,27.25,-1.2152230971128608,-0.10211706102117057,0.0621779457231193,-0.0008312551953449931,-0.03091397849462363,-0.033066132264529036,0.0,0.05745341614906829,0.16161616161616155,-0.048387096774193394,-0.020979020979020935,-0.011494252873563204,-0.23907637655417413
