,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
68,0.04248587762303013,0.06570487525123392,0.14089743589743597,0.15749519326393946,0.007070520657916024,0.12021452145214528,-0.8737806240226376,-0.8737806240226376,-0.9389312977099237,-0.9389312977099237,0.30205887664800435,0.7549852609675742,-2.604026845637584,0.20407715914072777,0.0916819067907313,-0.07547169811320764,-0.23712948517940724,-0.261904761904762,0.0,-0.34571428571428575,0.17085933115446839,-0.03399510470492251,-0.3096234309623431,0.06857142857142873,-0.07932577849728606
67,0.04248587762303013,0.06570487525123392,0.14089743589743597,0.15749519326393946,0.007070520657916024,0.12021452145214528,-0.8737806240226376,-0.8737806240226376,-0.9389312977099237,-0.9389312977099237,0.30205887664800435,0.7549852609675742,-2.604026845637584,0.20407715914072777,0.0916819067907313,-0.07547169811320764,-0.23712948517940724,-0.261904761904762,0.0,-0.34571428571428575,0.17085933115446839,-0.03399510470492251,-0.3096234309623431,0.06857142857142873,-0.07932577849728606
66,0.06202250482071814,0.057269809923475634,0.1567030003371166,0.157774150127445,0.023422020134920007,0.0,0.0,0.0,0.0,0.0,0.30205887664800435,0.7549852609675742,-2.604026845637584,0.20407715914072777,0.10112111338156504,-0.346938775510204,-0.23712948517940724,-0.261904761904762,0.0,-0.34571428571428575,0.17085933115446839,-0.036317567567567655,-0.3096234309623431,0.06857142857142873,-0.08678113363673978
65,0.039063816747108016,0.05714685967779598,0.08235779861077375,0.08618215999604217,0.01911455302385967,0.3667476860376617,1.6672566371681414,1.6672566371681414,1.5,1.5,-0.11040987585824258,-0.23377136646576424,-0.04435146443514648,0.13125796468232287,0.1038887217039488,0.8124999999999998,-0.23712948517940724,-0.261904761904762,-0.0357142857142857,0.8078602620087334,0.17085933115446839,-0.019281332164767684,-0.3096234309623431,0.06857142857142873,-0.026730094008381333
64,0.10643741382742622,0.056460589783910775,0.1681588690676541,0.1735823274880437,0.07623210050074669,0.135048231511254,-1.7328024773280246,-1.7328024773280246,-1.7000000000000002,-1.5499999999999998,0.8414282373119202,1.5343649258542875,0.08143607705779332,-0.16301898937882198,0.07876961289150053,0.3706896551724139,-0.23712948517940724,-0.261904761904762,0.07407407407407396,0.42270531400966194,0.17085933115446839,-0.027256478999106326,-0.3096234309623431,0.06857142857142873,-0.09980992280538414
63,0.05863459167693996,0.06704018062466033,0.03734224629747018,0.03925716059923934,0.06994469726343278,0.14267175210090688,-0.003018412315122232,-0.003018412315122232,0.0,-0.09090909090909083,-0.06917866215071977,-0.2631525389233744,-0.6461538461538461,0.5268217650451836,0.11148549046034617,0.39622641509433976,-0.23712948517940724,-0.261904761904762,0.034482758620689724,0.30050933786078105,0.17085933115446839,0.010718113612004254,-0.3096234309623431,0.06857142857142873,0.02671722830302503
62,0.10794138382515861,0.08890142787730593,0.17223117234227736,0.17671552609466912,0.07483239717340107,0.12441483615412308,0.33726914925825,0.33726914925825,-0.3571428571428572,-0.5,0.42631674702083133,0.5734014638862035,3.922196796338673,0.3504596398438484,0.1354553492484527,0.5180180180180178,-0.23712948517940724,-0.261904761904762,0.03333333333333344,0.46605744125326365,0.17085933115446839,-0.029995455234055557,-0.3096234309623431,0.06857142857142873,-0.0746243599429195
61,0.08647705838238307,0.0720567702560706,0.22753696448881588,0.22978784176200828,0.007248819959541519,0.2363121266243764,-2.310844464568712,-2.310844464568712,-2.2222222222222223,-3.1999999999999997,0.07784049236263901,0.10655665759677002,-0.20595072059507202,-0.04009697873927642,0.11451264823013774,0.41246290801186936,-0.23712948517940724,-0.261904761904762,0.0,0.36687444345503106,0.17085933115446839,-0.07293456192409797,-0.3096234309623431,0.06857142857142873,-0.12826560232220618
60,0.06777072994723721,0.0655419648491522,0.05892572193339163,0.0568774193548387,0.07382514864567269,0.19877453422337354,-1.4993091537132988,-1.4993091537132988,-1.5454545454545454,-1.3636363636363638,-0.054260355029585816,-1.757634647418101,0.2804449648711944,4.173499125704294,0.5315606659480177,-0.04201680672268915,-0.1288343558282209,-0.1483870967741936,0.06451612903225823,-0.04169381107491854,0.17085933115446839,0.005727762803234393,-0.21818181818181825,0.09625668449197855,0.008220603537981264
59,0.15399156680199622,0.11244888830085498,0.10366157473233928,0.10282267910338438,0.18796449723557496,0.17721760956109067,5.546177793151159,5.546177793151159,5.0,6.249999999999999,0.5412625915034723,-2.8388211275715856,-0.8751714677640603,-0.7301712483100495,0.09364980057871275,-0.2171052631578947,2.8943661971830985,2.8371212121212124,0.21212121212121215,-0.26444595513256286,0.17434762381402158,0.029480737018425573,2.5736434108527133,0.07317073170731736,0.008721230261121038
58,0.06856308644228193,0.06103562913082139,0.05167534712663935,0.05070297796966683,0.07915343184642998,0.01587783457117853,-0.7057331571994716,-0.7057331571994716,-0.6944444444444444,-0.7586206896551724,-0.33959162133636434,-0.22728954934950318,4.241758241758242,-0.5250521920668059,0.03960932937657158,-0.42296918767506997,-0.029535864978902926,-0.03455083909180656,0.04999999999999982,-0.5240295748613678,-0.9358823529411765,0.00992515457207932,-0.07375271149674623,0.040909090909090784,0.009822479152811203
57,0.007105042634227399,-0.07104501830837062,0.06239137263113803,0.061805921399220365,-0.02668236468457863,0.07121263716789561,-2.5826898904650744,-2.5826898904650744,-2.545454545454546,-3.4285714285714284,-0.09509174170943846,0.41355045499760523,-0.8001397624039134,-2.265787545787546,-0.049518230435455446,-0.23786407766990292,-0.19751552795031058,-0.19631901840490795,-0.023809523809523836,-0.27378640776699026,-0.2903950571054109,-0.03351055260190117,-0.22248243559718972,0.03493449781659397,-0.12508232433253974
56,0.059728214147691805,0.048087751959364766,0.026865348037331538,0.02613717551798045,0.08164982611611116,0.06719216296872976,-1.6448831404583617,-1.6448831404583617,-1.6470588235294117,-1.5294117647058822,0.23947967258771174,-0.09672122602168476,10.583916083916083,-1.5961338117837713,0.031057398897613053,0.3566878980891719,0.07043343653250767,0.07633587786259532,0.07317073170731714,0.39037433155080214,0.7105540897097626,0.020670111685280768,0.06626506024096379,0.00843881856540074,0.021366531557614366
