Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
1996-09-30,0.004783913995020317,0.022738725947738958,-0.30414038742480354,0.09021842355175691,1.8041131105398458,0.0,0.0,0.0,0.0,0.1499999999999999,-1.451766953199618,-0.7315288953913679,-1.6314566972680014,-1.8875536480686694,-0.2125912408759124,0.31181102362204727,0.04318181818181799,-0.014189693801344161,1.833333333333333,-0.5374149659863945,-0.09748427672955984,1.7911262798634815,0.15277777777777768,-0.061224489795918546,-0.06187964616470787
1996-12-31,0.004783913995020317,0.022738725947738958,-0.30414038742480354,0.09021842355175691,1.8041131105398458,0.0,0.0,0.0,0.0,0.1499999999999999,-1.451766953199618,-0.7315288953913679,-1.6314566972680014,-1.8875536480686694,-0.2125912408759124,0.31181102362204727,0.04318181818181799,-0.014189693801344161,1.833333333333333,-0.5374149659863945,-0.09748427672955984,1.7911262798634815,0.15277777777777768,-0.061224489795918546,-0.06187964616470787
1997-03-31,0.0032353238885369784,0.008963537426625034,-0.030210004883834518,-0.09475416182733254,0.05157682434910149,0.015302681859837852,0.27018502943650136,0.27018502943650136,-0.05714285714285705,0.1499999999999999,-1.451766953199618,-0.7315288953913679,-1.6314566972680014,-1.8875536480686694,0.23962920046349945,0.31181102362204727,0.04318181818181799,-0.014189693801344161,0.045751633986928164,-0.5374149659863945,-0.09748427672955984,0.048178038640254384,0.15277777777777768,-0.061224489795918546,0.11456903802735852
1997-06-30,0.1611398847559471,0.10570234667617906,0.20665140614780908,0.20159307174168717,0.10047425592384007,0.1232557875495306,0.3813938089720246,0.3813938089720246,0.36363636363636354,0.1499999999999999,-2.678646934460888,53.93188010899183,1.3471711332983007,-0.6605415860735009,0.06561974200785192,0.3421368547418968,0.04318181818181799,-0.014189693801344161,0.08749999999999991,0.2849264705882353,-0.09748427672955984,-0.05226318245450301,0.15277777777777768,-0.061224489795918546,-0.07979505103864637
1997-09-30,0.603016142735769,0.5098992599079013,0.35125232388602523,0.46507985941184327,0.9709896934984275,0.3390830157783551,0.05739964050329549,0.05739964050329549,-0.24444444444444446,0.1499999999999999,-2.6908760145535964,-0.2905753968253968,2.158731343283582,40.26495726495727,3.8649122807017546,0.3989266547406083,0.04318181818181799,-0.014189693801344161,0.4022988505747127,0.28612303290414887,-0.09748427672955984,0.2296898079763663,0.15277777777777768,-0.061224489795918546,0.030602555248618657
1997-12-31,0.13934696106419975,0.17922759750417794,0.16253780555310438,0.2842827036251996,0.1161093247588425,0.38358387524107496,2.110607434270172,2.110607434270172,0.02941176470588225,0.1499999999999999,-1.6906397417859802,-0.13536568312124175,-1.0314692749308951,-1.5458436895885115,-0.28510638297872337,0.15601023017902804,0.04318181818181799,-0.014189693801344161,0.10245901639344268,-0.17575083426028926,-0.09748427672955984,-0.02042042042042036,0.15277777777777768,-0.061224489795918546,-0.08179419525065967
1998-03-31,0.035276849259309406,0.0379056855292732,-0.01615468751617366,0.006223369793957323,0.08895595056322203,-0.17660184455240557,-0.2299256776450015,-0.2299256776450015,0.17142857142857149,0.1499999999999999,-0.24541641701617734,-0.6909267345948569,2.0067567567567566,-1.1806223121679738,0.07203389830508478,-0.19966814159292023,0.04318181818181799,-0.014189693801344161,0.08921933085501865,-0.27395411605937925,-0.09748427672955984,0.05191089311260999,0.15277777777777768,-0.061224489795918546,0.031472359058565935
1998-06-30,0.3738066587124764,0.19142882675805484,0.7080286595052974,0.2118509049380337,0.05864942623764002,-0.02321998860368657,0.12650801911340315,0.12650801911340315,0.12195121951219523,0.1499999999999999,1.1302207400349373,40.60204081632653,-40.360549313358305,2.9936974789915967,0.2683512140033879,0.13545266067726325,0.026506899055918742,-0.014189693801344161,0.030716723549488067,0.04275092936802971,-0.09748427672955984,-0.22945405090343896,0.1376936316695354,-0.13043478260869557,-0.016847970283894953
1998-09-30,-0.004178880362359583,-0.028847982054175825,-0.07546573202006457,-0.18140498111334324,0.10427489262007028,0.039390455259239676,-0.0937381882323296,-0.0937381882323296,-0.13043478260869568,-0.13043478260869568,-1.4660802147010585,-0.9565542788500846,-0.9414992482824682,-1.961599158337717,-0.20345019476905957,-0.4388314059646987,0.06048814998231333,0.02954545454545454,0.10596026490066213,-0.45632798573975053,-0.5344947735191637,0.1089258698940998,0.11951588502269272,-0.07999999999999996,0.18634462285791376
1998-12-31,0.01768143312668502,0.0018284917816657753,-0.042385209038920624,0.0012933607481595555,0.0941907633816681,-0.12267952763356682,-0.8887807590713194,-0.8887807590713194,-0.875,-0.875,-4.8453294945617404,-4.023595830920671,-7.470722186076773,0.8291393143690737,-0.4671883004983466,-0.2809110629067245,-0.3252168112074717,-0.32744665194996325,0.026946107784431295,-0.3475409836065574,-0.38323353293413165,0.07526148249204168,-0.20540540540540542,-0.15760869565217395,0.0005307855626326408
1999-03-31,-0.10445688410536524,-0.16483583470339447,-0.19837890489111532,-0.27013830074142064,0.00024301776356439042,-0.31101572931737964,0.5466666666666666,0.5466666666666666,0.40000000000000013,0.40000000000000013,0.4770184268541242,-1.153396849715134,-0.48165837145777823,-1.134582793340644,0.11800699300699291,-0.1644042232277526,-0.2965892239248641,-0.28665207877461707,0.0,-0.18592964824120595,0.02669902912621369,0.11693804186931711,-0.17006802721088432,-0.13548387096774195,0.14429708222811688
1999-06-30,-0.06615402676684667,-0.09685029904126474,-0.15859638768584494,-0.16860174902921743,0.016433314292951362,-0.1411458586382064,-1.1045258620689655,-1.1045258620689655,-1.1428571428571428,-1.1428571428571428,0.10552254358050073,-8.860486891385769,0.02434450874527183,23.27037037037037,2.5617670054730257,0.09025270758122739,-0.49543218552354185,-0.4493865030674846,-0.014577259475218707,0.08641975308641969,0.45744680851063824,0.08841347974252178,-0.39139344262295084,-0.09701492537313439,0.08629710576859395
1999-09-30,0.08424367076117512,0.03931952641624692,0.20278717610166686,0.09355238637338292,-0.0034252584201091008,0.05750652126088185,3.824742268041237,3.824742268041237,2.0,2.0,-0.7474271448950479,-3.7133214214810404,-1.8764044943820224,-1.9308408362582024,-0.6580177807046428,0.304635761589404,-0.862116991643454,-0.8551532033426184,-0.00591715976331364,0.32386363636363646,1.506082725060827,-0.0808836319359888,-0.835016835016835,-0.13223140495867758,-0.04959761004755514
1999-12-31,0.054729768901076836,0.09405853415330845,0.10699267314448746,0.2564261624134563,0.008080978188758525,0.3827239010009271,-1.0363247863247864,-1.0363247863247864,-1.0,-1.0,-1.0195663136661623,-0.9448159800980463,-0.9734586574474215,-0.8958654382110889,-0.2038641761345401,-0.09517766497461932,-0.6060606060606062,-0.5961538461538461,-0.11309523809523803,-0.0901287553648068,4.768608414239482,-0.0442846328538985,-0.5918367346938775,-0.03809523809523818,-0.12922988100202082
2000-03-31,0.24010655608830755,0.09570505209291436,0.08352787447448073,0.028307133533851614,0.39357843447446683,-0.013966084209168894,42.26470588235294,42.26470588235294,inf,inf,89.79381443298969,1.0175019888623709,35.149253731343286,-1.4467884130982367,0.11440780456341204,0.600280504908836,-0.5641025641025641,-0.5714285714285714,0.3926174496644297,0.8066037735849056,3.2674333800841513,0.12376237623762387,-0.5,-0.01980198019801982,0.06552968911153689
2000-06-30,0.1947010201525745,0.2831869718921167,-2.8599960436692662e-05,0.22522323645956366,0.34310203280975293,0.17838490579198374,-4.216859279401767,-4.216859279401767,-3.4,-3.4,-2.309299420915181,-0.3739484752891693,-2.6321597477666843,-18.91261451726568,0.7430183765012299,0.22348816827344442,-10.411764705882353,-11.111111111111112,0.11325301204819271,-0.12271540469973896,2.6704484204714265,0.12422907488986779,0.0,0.0,0.04732602758668358
2000-09-30,0.04832369603067366,0.045663505770197066,0.07782510147317834,0.05248009080753846,0.03158482640922067,0.059266384269621275,-2.258241758241758,-2.258241758241758,-2.25,-2.25,-0.24100251495967395,8.707747218139827,-1.6912197589918132,-1.0375717995121567,0.03963971442802583,0.1597421203438396,-1.55625,-1.5824175824175823,0.02813852813852802,0.04166666666666674,0.0,-0.015987460815046983,4.4,0.0,-0.006469500924214389
2000-12-31,0.05254693851348957,0.056584109073278155,0.1314973619151656,0.12463889685396246,0.005743125880772082,0.27094735003929094,-0.3491770238495129,-0.3491770238495129,-0.4666666666666667,-0.4666666666666667,-0.7908478062157221,-0.8716856265409403,-0.3497687726652693,17.232460732984293,0.6951730746197149,0.04138357010500293,1.089887640449438,1.150943396226415,0.00210526315789461,0.014285714285714235,-0.8490329512893983,-0.04444090474673468,1.1111111111111112,0.0,-0.06053156146179395
2001-03-31,0.09023421800399412,0.1318821213210013,0.19511108331639604,0.09606822385094871,0.02028659838426705,-0.00998065423848049,1.7713548387096774,1.7713548387096774,2.375,2.25,-9.15651461349358,4.319568515085117,3.3051575931232096,0.2467838272455778,0.5112932476035705,0.0996441281138789,1.231182795698925,1.2017543859649122,0.01680672268907557,0.09577464788732404,-0.45017793594306055,-0.06417736289381559,1.1666666666666665,0.030303030303030276,0.032675578187990606
2001-06-30,0.09365743523245462,0.13748818518496497,0.1727765386150013,0.14419134317268867,0.03184715816906625,0.20638850646178453,0.17790297048142278,0.17790297048142278,0.14814814814814814,0.1923076923076923,1.5091591038478285,-0.5536263109533919,-0.24416448775849775,-2.1272744023216177,-0.38137389352948514,-0.105177993527508,1.053012048192771,0.9561752988047807,0.030991735537190257,-0.1182519280205655,-0.6130312837108953,-0.056465977912362075,0.8623481781376519,0.0490196078431373,-0.005855763303883377
2001-09-30,0.04017955511253346,0.06614287789770956,0.03426610576688449,0.011955406938991109,0.04543029024426182,0.12006589543241586,0.14383967745760695,0.14383967745760695,0.16129032258064502,0.16129032258064502,-0.5120652377011985,-0.5530948324815446,-0.593763758726964,-0.28473357306309255,-0.4409512293430069,-0.4177215189873418,0.22417840375586873,0.17515274949083515,0.04609218436873741,-0.43440233236151604,-0.7307091882247994,0.005097224844251569,0.10217391304347823,0.06542056074766345,0.053563432193173055
2001-12-31,-0.07215778593309963,-0.10927434416080328,-0.18550574582477253,-0.16848376901810502,0.027412591056534152,-0.043279541178113945,-0.020388416614831706,-0.020388416614831706,-0.02777777777777779,-0.05555555555555547,-3.89860225936158,-0.04653748411689962,-4.014515192568221,-2.201325411334552,0.9475486661860131,-0.10144927536231885,0.20805369127516782,0.20623916811091836,0.026819923371647514,-0.14432989690721654,-0.2881987577639751,0.10725018782870022,0.1755424063116371,0.026315789473684292,0.07120904989210741
2002-03-31,-0.007684331546732426,-0.017377934019102592,-0.05078986222101578,-0.12459747069153904,0.02233441685685955,-0.16480548285213092,-0.2526809651474531,-0.2526809651474531,-0.2571428571428571,-0.23529411764705888,-1.1151552326130036,2.018990504747626,-1.200231124807396,-1.6990203538139623,-0.34009717723276256,0.22926267281105983,-0.033333333333333326,-0.012931034482758563,0.02238805970149249,0.1987951807228916,-0.022687609075043635,0.030195080576759903,-0.020134228187919434,0.008547008547008517,0.12248199243071656
2002-06-30,-0.016123123528215433,-0.028210852206093984,-0.0769977906467807,-0.1748703435946234,0.023237826355596347,-0.04266477456772222,-0.1993863582723625,-0.1993863582723625,-0.1923076923076924,-0.1923076923076924,-3.1762681307875114,-0.9617061192959223,-2.3105040400153904,-1.4101639567317505,0.21138809999649388,0.1649484536082475,-0.10591133004926112,-0.06695778748180481,0.021897810218977964,0.14070351758793964,0.16488095238095224,0.0400131730610902,-0.046232876712328785,-0.025423728813559365,0.17771977050874166
2002-09-30,0.014201292975353663,0.026558597311405974,0.0128071186344616,0.024108114584685536,0.015014445867115755,-0.01466473320980688,0.04687223630682147,0.04687223630682147,0.04761904761904767,0.04761904761904767,-0.07425537523063597,6.433717579250721,-0.9092288119005676,1.941781389948582,0.5133429811866859,-0.2662912308930009,-0.13590449954086314,-0.09828393135725444,0.016071428571428736,-0.2819383259911895,-0.20337250894225856,0.0007916402786571908,-0.050269299820466684,-0.05217391304347807,0.0024011266825203492
2002-12-31,0.35094692316877185,0.2519949294490549,0.9132726723298525,0.6877470933775318,0.013257312582505287,0.07279882484077294,-0.033171885559810765,-0.033171885559810765,-0.045454545454545525,-0.09090909090909083,1.6480374211917836,38.028300058150805,-109.71967654986523,2.7241768155164636,1.2632827143021075,0.12390350877193002,-0.14877789585547285,-0.20069204152249132,-0.026362038664323406,0.10429447852760743,0.27645926876202687,-0.24996044929599748,-0.09262759924385633,-0.11926605504587162,-0.2581937950572357
2003-03-31,0.05890295032870041,0.030547015966739144,0.03532340054636185,0.06632275804699961,0.08335761824968602,0.2716561537035014,0.11644434088658473,0.11644434088658473,0.09523809523809534,0.1499999999999999,-1.1685662498847962,-0.7380442718292302,-0.949016982769307,-1.802049900078726,-0.44767530294579927,0.04390243902439028,-0.05992509363295884,-0.11471861471861466,0.08303249097472931,0.07222222222222219,0.20804020100502507,0.023201856148491684,-0.09375000000000011,-0.02083333333333337,-0.03353308287018353
2003-06-30,0.014197777822550162,0.015545673683569294,-0.010681545306871931,0.008570391518454512,0.03938914145734573,-0.0502980566387522,0.062297819054575765,0.062297819054575765,0.04347826086956519,0.04347826086956519,-0.28193912885000916,-0.8845745487638405,0.06905271347986774,-0.9394454197104404,-0.04908125640672567,0.058878504672897236,0.009296148738379806,-0.044009779951100114,0.03166666666666673,-0.020725388601036343,0.09608985024958416,0.02473716759431044,-0.013793103448275779,-0.031914893617021156,0.006907186686799349
2003-09-30,0.019293176345496876,0.03786994620366513,0.014422482014730953,0.10095557310214809,0.023440622038523484,0.04880542198326454,0.1156188605108055,0.1156188605108055,0.12500000000000022,0.12500000000000022,-4.273350253807107,0.5717805519053876,-1.565411208151383,-4.784912718204488,0.19535661995398446,-0.1253309796999117,0.026315789473684292,-0.023017902813299407,0.02100161550888524,-0.15343915343915338,-0.15483870967741942,0.004023335345000989,-0.00932400932400923,-0.01098901098901095,-0.057303299087486326
2003-12-31,0.040708414674834215,0.029072282750489675,0.06645654544192081,0.10314637549642369,0.01375656358308408,0.06367027677496995,-0.35806110768688915,-0.35806110768688915,-0.37037037037037035,-0.40740740740740744,-0.06683724897262933,2.5629637370676144,-2.6333065164923575,-1.006423982869379,-0.0010498687664042272,0.034308779011099855,-0.06794871794871793,-0.0654450261780104,0.009493670886075778,0.012499999999999956,-0.020655590480467056,-0.025846523742736882,-0.09882352941176475,0.03333333333333344,-0.06714952954714681
2004-03-31,-0.0019123962873918154,0.0007942875481385947,-0.02251620901334639,-0.042842453257852964,0.019330006813832012,-0.06437495521791436,-0.2480625471504012,-0.2480625471504012,-0.23529411764705888,-0.1875,-0.5262982966348151,-0.8721182612776441,-2.2615505861491476,82.66666666666667,-0.08793133648624973,0.2858536585365854,-0.12792297111416784,-0.12044817927170881,0.015673981191222763,0.2777777777777777,0.3429619440623568,0.021390374331550666,-0.10443864229765021,-0.021505376344086002,0.045606269501487384
2004-06-30,0.007852319040835054,0.015117966313662912,-0.004651799151730751,-0.014044418158168925,0.02024908525092517,0.07527130923710956,0.9506566946369939,0.9506566946369939,0.9230769230769229,0.9230769230769229,-0.3484476407647781,0.16055045871559637,-0.5935498984850851,-0.2318418633159669,-0.07405711246694535,0.08573596358118363,-0.004731861198738141,-0.0031847133757960666,0.01851851851851838,0.06763285024154597,0.22123591669511788,0.012283527990334386,-0.014577259475218707,0.0219780219780219,0.029563829418092213
2004-09-30,0.04072829012457313,0.03889206537739853,0.03976397178513302,0.5251568790098462,0.041637052099885885,0.1599403997713451,0.3012110160377799,0.3012110160377799,0.28,0.28,7.193700363440572,-1.458300395256917,9.134486071085496,-3.1318571713544783,0.17050639777912502,0.09294199860237606,0.04912836767036444,0.051118210862619806,0.040909090909091006,0.07239819004524883,0.0796757058987978,0.0007957032027052779,0.014792899408283988,0.032258064516129004,-0.3188298338444946
