,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover
88,0.3557071846842472,0.39008774893510867,0.25241526645720436,0.15469120852506668,0.14788887663984118,0.14788887663984118,0.0,-0.3265306122448979,1.3125476075064055,-1.701455292823185,-2.308221317354186,-1.2444780015868546,0.7183803457688809,0.13533834586466154,-0.009908536585366057,-0.035608308605341255,0.09302325581395343,0.09687499999999982,0.07873134328358211,-0.0760913095714858,0.033582089552238736,-0.0714285714285714
87,0.08469716562401697,0.09874173006777687,0.0378637879240058,-0.0005495289152886995,0.11346938775510207,0.11346938775510207,0.10256410256410242,-0.3265306122448979,-0.0744112230689764,-1.377454984550911,-1.0106993956167847,-0.9504815745393634,0.006591140281203334,0.14569536423841067,0.01231716705157826,-0.03692307692307695,0.03191489361702127,0.04843304843304863,0.09927360774818395,-0.04334633723450365,0.054151624548736566,-0.07692307692307698
86,0.17168431688685937,0.18552006638696694,0.12284099915778346,0.2228116933537596,0.23533724340175954,0.23533724340175954,0.2325581395348839,-0.3265306122448979,-0.8048559550961647,1.1472054949190817,57.67768595041322,35.23890063424947,0.23729165513040584,-0.037572254335260125,0.04562737642585546,-0.009584664536741228,0.09278350515463929,-0.06793478260869568,-0.09314033983637515,-0.041685545990031825,0.06392694063926951,-0.08333333333333326
85,-0.03179576135345863,-0.03781655922288918,-0.00935450533308202,-0.06010825802066999,-0.05219060918135798,-0.05219060918135798,-0.037735849056603765,-0.3265306122448979,5.864472811671088,-0.6124610182365271,-1.2534859154929578,-1.364331135873053,-0.06987256229231231,0.22222222222222232,0.009454545454545382,-0.01935483870967747,-0.009433962264150941,0.11953352769679282,0.09576682859125607,0.023167848699763738,0.027896995708154515,-0.030303030303030276
84,0.11640744066942621,0.13569996016394037,0.04656463607148531,0.1365487220126429,0.05598526703499074,0.05598526703499074,-0.33333333333333326,-0.3265306122448979,-1.0191878086773816,0.23588941446959266,-2.38113626892624,1.7950360288230582,-0.2099672809507771,0.13267813267813278,0.029538904899135465,-0.003289473684210509,0.028571428571428692,0.14322916666666652,0.07093096896770112,-0.06238447319778195,0.008350730688935437,-0.03125
83,0.04236169394876921,0.04392506392074247,0.036219945231861894,-0.005388471177944831,0.00708057202650858,0.00708057202650858,0.02941176470588225,0.030303030303030276,-64.81560730018879,1.7700670936261056,1.0594399967815908,-2.267545116012604,0.3368759230780942,0.058568329718004186,0.005598320503848786,-0.01320132013201325,0.03703703703703698,0.029612756264236983,0.0014784151389708455,-0.005914243469689495,-0.010351966873705987,0.0
82,-0.03389970743670179,-0.06061540869792792,0.07183418821414,0.09541485350985157,0.02452117895611816,0.02452117895611816,0.05714285714285716,0.11764705882352944,-0.33740619113832926,-0.8579276784780443,-1.5628278132111775,-1.7341920903954802,-0.18500717523518828,0.040983606557376984,-0.02783576896311768,-0.013377926421404673,0.0714285714285714,0.004424778761062065,0.0,0.10956866633614282,-0.03138075313807531,0.032258064516129004
81,0.12319589686378474,0.13896901619864477,0.06848408834078246,-0.005747940002005403,0.129644028261384,0.129644028261384,0.10810810810810811,0.026315789473684292,-0.450936909315513,6.068735712348405,-3.697903651256421,-1.6105639005171142,0.13860085525028643,0.1082677165354331,-0.0014316392269146938,-0.006779661016949157,0.06666666666666665,0.03303964757709266,0.08680248007085933,-0.048704200178731005,0.003239740820734305,0.0
80,0.19963274762938,0.21712293282896078,0.1349629144390676,0.01816218717464224,0.027591572899209993,0.027591572899209993,-0.31707317073170727,-0.3076923076923077,0.8772058225583477,-0.29053865169894266,-0.7353535223588741,-2.919439403105465,-0.23365162747312096,0.056838365896980436,-0.030824372759856833,-0.03412969283276457,0.1328125,-0.008528784648187626,0.010323281716924537,-0.054015969938938535,0.02260495156081821,-0.0625
79,-0.05067296590603565,-0.05090017108216094,-0.04977206229397402,0.027417174553971968,0.025016017240375055,0.025016017240375055,0.03571428571428559,0.03703703703703698,-0.305969502685843,0.7671441374621424,3.718323894708699,-1.707254294269055,0.21563445923221058,-0.1394957983193278,-0.0014792899408282434,-0.0035335689045936647,-0.04137931034482767,-0.24086021505376354,-0.1820381823070717,0.0009930486593843213,0.01684210526315799,-0.033333333333333326
78,0.04827358196365328,0.043076470202631834,0.06885646771140719,0.0619231390874575,-0.007955223456544647,-0.007955223456544647,-0.0344827586206895,0.0714285714285714,-0.5083328131826976,-1.110381462454913,-1.2278262571731762,-0.6545603089720737,0.0612755754054517,0.041015625,-0.011111111111111072,-0.028368794326241065,0.06474820143884896,0.08498583569405116,-0.011176857330703616,0.01984126984126977,0.013457556935817738,-0.0344827586206895
77,0.1792138229104454,0.21135633745299032,0.05498544475974687,0.058480484698305135,0.2359882005899705,0.2359882005899705,0.24999999999999978,0.13333333333333353,-7.312047733908849,-1.8888976908147503,-4.746647975218758,-2.2683293915287033,-0.07323037962112366,-0.018761726078799223,0.019475655430711614,-0.018248175182481785,0.05405405405405417,-0.07832898172323766,-0.060172872340425454,-0.10554474708171202,0.02757916241062297,-0.0357142857142857
76,-0.04233250917689535,-0.053154523397884734,0.005693280486808838,0.050534558352379744,0.04333016660101485,0.04333016660101485,0.05714285714285716,0.0588235294117645,-2.690144810941271,-7.39310221905356,-3.4001858747276756,-0.6368876080691643,-0.028691983122362874,0.3403441682600381,0.0521675238795003,0.040892193308550207,0.0064102564102563875,0.2719546742209633,0.2500884329678106,0.050027188689505175,0.021868787276342116,0.0
75,0.01785678237575139,0.007037658097638566,0.06306028461616209,-0.024601737610281615,-0.006329535611966142,-0.006329535611966142,-0.027027027027027084,-0.02777777777777779,-0.330576512681375,-1.066018930259141,-0.6533297462020828,-10.99719887955182,0.29531256464358124,0.269614835948645,0.012569832402234526,0.014285714285714235,0.0573248407643312,0.26280623608017817,0.18053197509903773,0.04453650958052813,0.024319066147859836,0.0
74,-0.08436024115383012,-0.11009235907915638,0.017485606088309735,0.0698984955279438,-0.014460685709177024,-0.014460685709177024,0.0,0.0,0.8532676001256199,17.009396114864863,-0.0045547843367639285,-0.7698234799663771,0.052476923568303135,-0.006741573033707926,0.0193103448275862,0.04225352112676051,0.012048192771084265,-0.059964726631393295,-0.05824544582933844,0.1110560237977194,0.017094017094017033,0.03703703703703698
73,0.009089883859141556,-0.00290269500037843,0.05060411861298708,0.0444819262692111,0.15126431568205012,0.15126431568205012,0.13888888888888884,0.14285714285714302,-0.7780140233979083,0.21614444411876788,-1.8839190085173663,-4.390139987827146,-0.16903374605486765,-0.044117647058823595,0.008119079837618504,0.07094594594594583,0.04761904761904767,-0.05628517823639767,-0.07839144820565025,0.041499330655957234,0.007469654528478031,0.03571428571428559
72,-0.12172360286736139,-0.17278540896371697,0.04603278618735129,0.04127231710111201,0.024111100167438115,0.024111100167438115,0.024390243902439046,0.02499999999999991,0.6948825418773135,-1.375298858553139,-2.6462243543773747,-0.749670855774985,-0.050921529958853795,0.07928994082840246,-0.00604026845637573,0.0851735015772872,0.045454545454545414,0.029821073558647937,0.035073184203258556,0.1906598114824336,0.004633920296570837,0.10344827586206917
71,0.056009263712218926,0.06613862139456095,0.029692184144449296,-0.01157949078168441,0.012310296408855725,0.012310296408855725,-0.33333333333333326,-0.3414634146341463,-0.1430647381749579,-4.527678594364099,-1.9443807425581454,-4.535261773846521,0.18967971986711651,0.026315789473684292,0.005401755570560329,0.08430232558139528,0.02717391304347827,-0.01737451737451734,-0.00773745997865527,-0.0248290752069088,0.0064575645756457245,0.0625
70,0.017981806076206697,-0.024655584789583185,0.13267896680008562,0.06328062623482089,0.0038951908643523048,0.0038951908643523048,0.0,0.03703703703703698,0.5291008439195153,-1.008133751793139,-1.599606589363067,1.9305517987557481,0.46724024538818987,0.019230769230769162,-0.0208193418401611,0.05630026809651478,0.11640211640211628,-0.007858546168958758,-0.016402258671685876,0.11254612546125453,0.00916590284142993,0.0588235294117645
69,0.030858611840649086,0.021441506680984768,0.052672376943045496,0.2721606648199446,0.23240716205473744,0.23240716205473744,0.2142857142857142,0.1785714285714286,-0.6980277963331669,3.090420769919427,-0.5305243611283048,-0.9398435516994715,0.01915672212098052,0.13312368972746347,0.003429355281207025,0.07614213197969555,0.04739336492891,0.013861386138613874,0.08447238928376177,0.02122719734660028,-0.02270663033605813,0.08333333333333348
68,0.016457185017932252,0.00685466338593721,0.03804053142144115,0.000788064463040028,0.023528327676500815,0.023528327676500815,0.02941176470588225,0.030303030303030276,2.3195739014647137,-30.630444298533597,-4.1234060987324135,18.03874184886843,0.357864378672627,-0.06105457909343204,0.0034176349965824304,0.03537735849056611,0.03167420814479627,-0.103515625,-0.11267960675573474,0.021435531016563703,-0.010223048327137607,0.0512820512820511
67,0.01596981479067372,0.01919228406097484,0.008944355105439117,0.005132616306097404,-0.007412409032935718,-0.007412409032935718,-0.02857142857142847,0.0,-0.41253574524798464,-0.35175781033597653,-0.3103943171059693,-0.40282870612886323,0.15738415220173207,-0.17142857142857149,0.002043596730245234,0.036446469248291535,0.013157894736842257,-0.196078431372549,-0.21676136363636367,-0.0069952305246422375,-0.017840375586854473,0.04878048780487809
66,0.13640964582247506,0.18337103358222162,0.032986963807822844,0.05221088863439016,0.03139786246617593,0.03139786246617593,0.0588235294117645,0.0588235294117645,2.1374639325124996,1.361753646308113,0.2147554171986219,-0.687246963562753,0.04252898347930212,-0.1426872770511296,0.027872195785180187,0.008791208791208982,0.030303030303030276,-0.1544715447154471,-0.1889735219441422,-0.09093820044828704,-0.009560229445506718,0.023255813953488413
65,0.00863170466732055,-0.010469013904901181,0.056821010806661354,0.05776536530011467,0.08735416544527164,0.08735416544527164,0.08333333333333348,0.05555555555555558,-0.5013759793322288,-0.37834923468464665,-0.4920276136110051,-5.862783171521036,-0.19837263849955333,0.09986130374479885,0.0,-0.008714596949891185,0.050420168067226934,0.06730769230769229,0.03533094812164572,0.04755195491370201,0.004826254826254761,0.0
64,0.02007458253275729,0.008806944388739968,0.04669174882566529,0.04398174977173075,0.057286892758936725,0.057286892758936725,0.0512820512820511,0.05263157894736836,-0.7235026609973813,-1.4173677511486402,-1.5362780942663605,-3.41776476329917,0.5983058942364172,0.036569987389659664,0.005952380952380931,0.0,0.04400000000000004,-0.012012012012012074,0.0,0.02622730329522538,0.0019212295869357465,0.0
63,0.08242923552814552,0.10122840866948946,0.039627937804971536,0.07776311068689368,0.025166373441444234,0.025166373441444234,0.024390243902439046,0.02499999999999991,4.657916847009701,-5.554577235621176,-5.708664746452448,-1.8207050317466145,-0.30722070142779123,0.15815085158150843,0.005259697567389754,-0.00879120879120876,0.03831417624521083,0.10942249240121571,0.11144708423326133,-0.039646133682830875,-0.007670182166826578,0.0
62,0.006060481817927066,-0.010757569301086511,0.046620049947164954,-0.0057119384160834175,0.01942496144854,0.01942496144854,-0.023809523809523836,0.024390243902439046,-0.4845517626200354,-0.8955095608363971,-1.3495931309276614,-1.0119176719174483,0.005285024441998631,-0.031512605042016695,-0.0019620667102681066,0.015521064301551979,0.04428044280442811,-0.06849315068493156,-0.07539836766420527,0.04025929716820187,0.0028985507246377384,0.0
61,0.09906150044876916,0.12029474507948867,0.05066123952635859,0.1844271356466478,0.13204186693341802,0.13204186693341802,0.1707317073170731,0.11904761904761907,0.12762558273532032,7.141894267963897,-5.706135422352072,4.232645403377111,0.027509271679949432,0.026030368763557465,0.013106159895150515,0.0065502183406114245,0.0459363957597172,-0.01764705882352946,-0.01218999579655311,-0.04394883568383079,-0.015414258188824692,0.022727272727272707
60,0.009876877044282306,-0.004874706478905755,0.04573103853191318,0.009109527669923567,0.024095346882475832,0.024095346882475832,0.02083333333333326,0.02127659574468077,0.4541168273139009,-1.043032890143035,-1.618660544950949,3.371817855862316,0.11704568362243584,-0.007399577167019111,0.0032341526520052177,0.002169197396963085,0.04391891891891886,-0.050898203592814384,-0.06000000000000005,0.035334476843911,-0.012720156555772966,0.022222222222222143
59,0.0302691325010922,0.025516507950989142,0.04126152434329389,0.012762943700978857,-0.028168865879579896,-0.028168865879579896,-0.04081632653061229,-0.02083333333333337,-0.39688320262377474,2.446414631426341,-1.2329174224922672,7.9120807020421555,0.933820875513466,-0.051118210862619806,-0.010960670535138495,-0.0021645021645020357,0.04207119741100329,-0.09148264984227128,-0.09370755998189229,0.010934393638170947,-0.01189296333002976,0.0
58,0.016224734993126155,0.015018768227263779,0.018971850170621973,-0.07300118777489473,0.05517719284948619,0.05517719284948619,0.06382978723404253,0.042553191489361764,0.0,0.0,0.0,-0.5310633598674827,0.1467908865889589,0.04264870931537579,0.003911342894393766,0.006507592190889255,0.03105590062111796,0.003472222222222321,0.00899100899100902,0.0026220911176664252,0.01604814443330005,0.0
57,-0.2259957208032255,-0.32874961311595763,0.007163017631263591,0.09566155342779159,0.42659538444173095,0.42659538444173095,0.43999999999999995,0.44897959183673475,0.1845636398947721,-6.279543101216671,8.367815547770098,0.9977726318268343,0.3944784907590573,0.034445640473627526,0.09220779220779218,0.17456896551724155,0.01807228915662651,0.0,-0.0034653465346534684,0.3010787839163125,0.11154985192497535,0.04347826086956519
56,-0.08206960726476042,-0.13175260249920828,-0.006933971815760498,0.02395608325437726,-0.18003107332441415,-0.18003107332441415,-0.16666666666666663,-0.16901408450704225,-0.13927041025449938,-1.9789530458019478,-2.4860891406854098,-1.7522016100117388,-0.21278733076940182,0.08116545265348618,0.029726516052318797,0.11743119266055047,0.00887573964497057,0.0622837370242213,-0.039741679085941395,0.08190954773869352,0.031083481349911013,0.08333333333333348
55,0.026306118025546166,0.06601732591010556,-0.026200815476111528,0.015273587802807187,-0.009280945989806777,-0.009280945989806777,0.0,0.016949152542372836,0.21470687550325973,-2.6437376741274066,-0.9867895717705952,1.5632945693409686,-0.6928707205879499,0.07025986525505279,0.04849884526558901,0.12972085385878485,-0.008797653958944385,0.061889250814332275,0.018106570098292973,-0.051091500232233966,0.031869078380706295,0.09615384615384603
54,-0.012005423281635008,-0.011464849757580775,-0.012787867140706566,0.06588081787583588,0.33236525912218107,0.33236525912218107,0.3666666666666667,0.3333333333333335,0.43154780997184505,-1.125798907619998,32.452439181361825,-1.0178390385311005,0.24625746352284028,-0.011690647482014316,0.125,0.2209302325581397,0.020710059171597628,-0.0030674846625766694,-0.06554878048780488,-0.0007342143906020615,0.06176961602671116,0.1578947368421053
53,0.008219036094945453,0.03700371819610404,-0.033500693503775714,0.017040822856125404,-0.22771073127940666,-0.22771073127940666,-0.20731707317073167,-0.20000000000000007,-0.05164335612107207,-2.239947922974446,-0.6604089390977791,1.8993288590604025,-0.055748968252138376,-0.02456778889899902,-0.02496328928046998,-0.02857142857142858,-0.017391304347826098,-0.043076923076923124,-0.1364872213159326,-0.04139113397011995,-0.07232704402515733,0.045454545454545414
52,0.06274318850480887,0.09975367098765542,0.005188121869670992,-0.0031650417446300594,0.012546144512997959,0.012546144512997959,0.030769230769230882,0.03125,-0.5116319362409236,4.550435865504359,-4.498872610671109,-3.6002758077226162,-0.25782444146013916,0.013059701492537101,0.025100401606425793,-0.013480392156862808,0.014749262536873031,0.02893890675241173,0.04030226700251882,-0.05416453755748607,-0.015254237288135575,0.0
51,-0.04731172294260977,-0.0878316110967714,0.021628887497390892,0.05794746966923614,-0.06442648446064814,-0.06442648446064814,-0.059701492537313494,-0.045454545454545525,0.8178309574490958,-1.721730962970784,-2.5488406735751292,-1.3583226001969846,0.1244777238960646,0.03959484346224684,-0.0004897159647403448,-0.007453416149068359,0.026162790697674465,0.02499999999999991,0.012711864406779627,0.07239330091842255,-0.03872633390705682,0.02898550724637694
50,0.006955181503976338,0.017367846848562518,-0.008862784965709358,0.03561988508877745,-0.03762444589782721,-0.03762444589782721,-0.015873015873015928,-0.04761904761904767,0.07862630181381625,-1.160547257161492,-0.7589748307483869,-0.23718152024526906,0.08444267599782318,0.11337466784765282,-0.08623223909848121,-0.09637046307884856,0.0056657223796034994,0.08536585365853666,0.1010161386730426,-0.01586901763224191,-0.11369740376007154,0.028169014084507005
49,0.02499757165158134,0.03993865110153849,0.0016997702032715,0.01809907150210277,0.07189511638004276,0.07189511638004276,0.08064516129032273,0.10000000000000009,-0.06543813669908871,2.671963095848283,-1.3334894776106456,0.07178989675005187,0.08345743762410418,0.04773269689737458,-0.01072386058981234,-0.016620498614958512,0.016901408450704203,0.042134831460674205,0.13029315960912036,-0.022779626311748236,-0.03232323232323242,0.013698630136986356
48,0.014178610257317814,0.03253375421172877,-0.015535375111380034,-0.0322145218337585,-0.046907883729735866,-0.046907883729735866,-0.02985074626865669,-0.030303030303030276,-0.2359505077705616,-0.9411253799863515,-2.2144157735927585,3.665287386047715,0.3593615378868995,0.059225512528473745,-0.021138211382113803,-0.021126760563380143,0.0027700831024930483,0.040431266846361114,0.050912584053794285,-0.029072812991094765,-0.03862212943632559,0.013513513513513598
47,-0.027177768487133602,-0.04069851043796513,-0.004221157375549622,-0.005413782818251445,0.11677260800473044,0.11677260800473044,0.12307692307692308,0.140625,0.4315956785146622,-9.07086406743941,6.967549853278214,-2.297555364616536,-0.34302242510615377,-0.08172043010752683,0.032115171650055396,0.020143884892086295,0.0,-0.08290155440414504,-0.07449725776965266,0.023469112489884036,0.02062975027144409,0.0
46,0.8869249924218761,1.407317382427995,0.03572734551100143,-0.7029189424978296,-0.2030941054808687,-0.2030941054808687,-0.1917808219178082,-0.21917808219178092,-0.056672083930036865,-47.14349751389931,-12.68130630327893,-3.9905691612641383,1.4871182886841696,0.03044496487119419,-0.025751072961373356,-0.1988716502115656,0.035911602209944826,0.031073446327683607,-0.008395061728395103,-0.45097522403795465,0.19042553191489353,-0.31999999999999995
45,-0.11193651865608645,-0.16536944237125495,0.09120389136603158,2.7568325599802694,2.4154849158067395,2.4154849158067395,2.3898305084745766,2.491228070175439,0.09168443496801704,-1.1695316893396634,-1.1500498018053844,-0.1678690304424223,0.5224215246636772,-0.020454545454545392,0.45099118942731264,0.31338028169014076,0.09600000000000009,-0.05479452054794509,-0.009462151394422191,0.22851656265002407,0.4575513851653261,-0.0980392156862745
44,-0.03973384030418248,-0.07332652018395502,0.05794947994056465,-0.011450381679389277,-0.6990881458966565,-0.6990881458966565,-0.6950000000000001,-0.6984924623115578,-0.9635416666666666,-1.0027816411682893,-0.5383435582822086,-2.2703862660944205,-0.43593519882179677,-0.036349574632637216,-0.05730550284629987,-0.10723860589812328,0.055961070559610526,-0.12173913043478268,-0.36249371543489195,0.10160218835482593,-0.041692213366033126,-0.0652173913043479
43,-0.05088101366066122,-0.06079404466501237,-0.0256320224719101,-0.16602316602316602,-0.21212121212121215,-0.21212121212121215,-0.21311475409836067,-0.19999999999999996,14.142857142857142,-238.5,0.3156146179401993,-1.625,0.48302872062663194,-0.0200642054574639,-0.10024154589371981,-0.13963963963963977,-0.0023041474654377225,-0.07260726072607249,-0.009463722397476282,0.026605179141539592,-0.044785668586052485,-0.11627906976744184
42,-0.026804338756779345,-0.011155144576544873,-0.06522522522522523,-0.024074074074074026,-0.1923076923076923,-0.1923076923076923,-0.16666666666666663,-0.16666666666666663,0.4056603773584906,-1.3263157894736843,-0.19191919191919193,-2.762162162162162,-0.528169014084507,-0.23587223587223594,-0.06666666666666665,0.005235602094240788,-0.03926096997690531,-0.23487544483985767,-0.18391719745222934,-0.03939184519695915,-0.19557937039517748,0.26315789473684204
41,0.0005358482477761939,-0.016179308297461725,0.04394757131842719,-0.009487666034155628,0.6349206349206349,0.6349206349206349,0.6499999999999999,0.6499999999999999,0.5570469798657718,-0.7354838709677419,-0.64375,-1.2361963190184049,0.2873134328358209,-0.082529474812433,-0.39789069990412285,-0.3784722222222222,0.04567307692307687,-0.041860465116279055,-0.03707317073170735,0.04352517985611515,-0.36136552872606154,-0.02083333333333337
40,-0.015638389031705224,-0.04133977066988537,0.04726735598227472,-0.011494252873563204,0.35922330097087385,0.35922330097087385,0.36363636363636354,0.36363636363636354,-0.31034482758620685,-22.390243902439025,0.9298245614035088,9.61038961038961,2.3681159420289855,0.20210280373831768,0.12022292993630579,0.14525139664804487,0.05517241379310356,0.15048543689320382,0.9483282674772038,0.06377111340916919,0.1890482398956974,-0.04255319148936165
39,-0.010228509249183948,-0.027069562480327325,0.027503526093088926,-0.03875968992248058,-0.1785714285714286,-0.1785714285714286,-0.16666666666666674,-0.1777777777777778,0.4750000000000001,-1.1368301026225769,-0.050000000000000044,-1.1138310893512853,-0.08003442340791733,0.14285714285714302,0.08315565031982963,0.11219512195121961,0.030501089324618924,0.08016877637130793,0.0026001040041601087,0.03823720025923527,0.11951754385964897,0.0
38,-0.07893579595426559,-0.1342607570365577,0.038435140700068704,0.017137096774193505,0.026086956521739202,0.026086956521739202,0.026666666666666616,0.027027027027026973,-0.0847457627118644,-0.6416666666666666,3.205741626794258,6.591397849462366,-0.6604303086997194,0.010204081632653184,0.0879265091863517,0.16008771929824572,0.05073995771670181,-0.01953125000000011,-0.08713692946058094,0.12734082397003754,0.14397649363369247,0.0
37,-0.00823585581284314,-0.03008221225710017,0.030403172504956943,-0.0009910802775024985,0.025423728813559254,0.025423728813559254,0.025974025974025983,0.03947368421052633,0.18981481481481488,-0.2325581395348837,-0.8054607508532423,-1.075070821529745,0.1460055096418733,0.013468013468013407,0.001809408926417344,0.06805293005671076,0.028169014084507227,-0.03585657370517925,-0.10568181818181821,0.039036544850498345,0.046232876712328785,0.022222222222222143
36,-0.015284631122878811,-0.025043344249662924,0.0009621552277101486,0.01388888888888884,0.04958677685950419,0.04958677685950419,0.06329113924050622,0.05063291139240489,-0.35019455252918286,0.303030303030303,0.18128654970760238,-2.4716981132075473,-0.1875,0.04069767441860472,-0.048765803732691126,0.001769911504424737,0.017612524461839474,0.012396694214876103,-0.001905972045743276,0.016253663735678048,-0.023731587561374834,0.021739130434782483
35,0.052798826692740164,0.0642165579924916,0.03428388337071442,0.0029354207436398383,0.03937007874015741,0.03937007874015741,0.04761904761904767,0.048192771084337505,0.5029940119760479,0.4883720930232558,-2.0792079207920793,-6.1923076923076925,1.198224852071006,-0.0031923383878690315,0.008860759493670711,0.051236749116607694,0.044230769230769074,-0.020408163265306256,0.01909611712285164,-0.017566858940744723,0.026823134953897654,0.042553191489361764
34,-0.038657998606918986,-0.06201262532491647,0.0003097893432466581,0.05170731707317078,-0.12121212121212122,-0.12121212121212122,-0.10227272727272718,-0.10344827586206895,0.1832669322709164,-1.609375,-3.36697247706422,-1.4444444444444444,-0.2422611036339165,0.13851080864691756,-0.019447929736511882,-0.001680672268907446,0.018416206261510304,0.09166666666666679,0.0930668332292317,0.04056578596210314,-0.020408163265306145,0.020408163265306145
33,-0.002898200700398479,0.013262074425969939,-0.028182099721275944,-0.0278293135435993,-0.03448275862068961,-0.03448275862068961,-0.025316455696202556,-0.02564102564102566,-0.047138047138047146,-3.8461538461538463,-0.5775193798449613,-0.7444444444444445,-0.08170515097690945,0.06962025316455689,-0.019833653230966086,-0.01683501683501687,-0.012658227848101333,0.04961832061068705,0.06342857142857139,-0.02539112592972559,-0.02749999999999997,0.0
