Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
1996-03-31,0.0016121483176452234,-0.058290711398834016,-0.15414154141541414,-0.16359338061465722,0.03876817817473954,0.24332531949892444,0.21012720156555775,0.21012720156555775,0.20512820512820507,0.29629629629629606,-1.8037755915979794,-1.7057952622673436,-0.638477801268499,-32.23809523809524,0.2332859174964439,0.17661691542288582,0.0185185185185186,-0.03351955307262566,0.041916167664670656,-0.08127208480565373,0.012638230647709525,0.037032449838989345,0.006849315068493178,-0.006756756756756799,0.12589356632247806
1996-06-30,0.0016121483176452234,-0.058290711398834016,-0.15414154141541414,-0.16359338061465722,0.03876817817473954,0.24332531949892444,0.21012720156555775,0.21012720156555775,0.20512820512820507,0.29629629629629606,-1.8037755915979794,-1.7057952622673436,-0.638477801268499,-32.23809523809524,0.2332859174964439,0.17661691542288582,0.0185185185185186,-0.03351955307262566,0.041916167664670656,-0.08127208480565373,0.012638230647709525,0.037032449838989345,0.006849315068493178,-0.006756756756756799,0.12589356632247806
1996-09-30,0.041358024691358075,0.002601669246180549,0.05270438020925705,0.062257395892217904,0.03915394949877715,0.02398883428804055,0.09601778855872256,0.09601778855872256,0.1063829787234043,0.29629629629629606,-3.123056566324843,-2.8924183398261913,-0.6637426900584795,-0.6676829268292683,0.06286043829296428,-0.04228329809725162,0.0185185185185186,-0.03351955307262566,0.034482758620689724,-0.08127208480565373,0.012638230647709525,-0.002030335602531963,0.006849315068493178,-0.006756756756756799,-0.056160241874527506
1996-12-31,0.017251217390822582,-0.05151007188112622,-0.061992520467639256,-0.08649377372547629,0.03284536027793239,-0.081269877328487,-0.16746587974917004,-0.16746587974917004,-0.15384615384615385,0.29629629629629606,-1.355095045185416,-0.4438638163103721,27.8,-12.371559633027523,-0.6725447639717852,-0.06181015452538641,0.0185185185185186,-0.03351955307262566,0.03333333333333344,-0.09230769230769242,0.012638230647709525,0.015318334131163347,0.006849315068493178,-0.006756756756756799,0.038279811003443465
1997-03-31,0.08562108232628818,0.08330337886412642,0.3439531626019181,0.3685191657928464,0.03945256833267008,0.058169005378005734,0.10921577315019948,0.10921577315019948,0.09090909090909083,0.29629629629629606,-5.168494953927161,1.569476082004556,-0.3653381642512077,-2.039935457845906,2.135874067937034,0.016470588235294237,0.0185185185185186,-0.03351955307262566,0.037634408602150504,-0.016949152542372947,0.012638230647709525,-0.04255068363979253,0.006849315068493178,-0.006756756756756799,-0.20840725028924023
1997-06-30,0.08004213800195648,0.0973777593437486,0.24598444557286792,0.25889664566660997,0.041697544587717905,0.2041126299801379,0.2146994208108648,0.2146994208108648,-0.39583333333333337,0.29629629629629606,-1.1863157894736842,-0.19714095744680848,2.4433872502378686,-1.6892940263770364,-0.4694848084544254,0.0625,0.0185185185185186,-0.03351955307262566,0.0362694300518136,0.02586206896551735,0.012638230647709525,-0.03545488120152662,0.006849315068493178,-0.006756756756756799,-0.12829257202247557
1997-09-30,0.06697600104040391,0.06123803124475047,0.15518757641406222,-0.14830594441063094,0.04259544700023721,0.061481176013972405,0.08862216376192045,0.08862216376192045,0.06896551724137945,0.29629629629629606,-4.669491525423728,0.2841959972394754,-0.6648245371649627,-0.7844682048396173,-0.19073705179282874,0.22222222222222232,0.01666666666666683,-0.03351955307262566,0.040000000000000036,0.18067226890756305,0.15548621944877783,-0.022846202935545623,-0.0027210884353739972,-0.006802721088435382,0.24602257908267822
1997-12-31,0.07790319561555115,0.061645732918615526,0.217654486036839,0.06868350007940283,0.035106473715634134,-0.109178788121165,-0.17942908926144086,-0.17942908926144086,-0.16129032258064513,0.29629629629629606,-0.438337182448037,0.29879621668099743,2.7493816982687553,-2.7232375979112273,0.4061538461538461,0.09269162210338666,0.0022354694485842153,-0.03351955307262566,0.033653846153846034,0.04982206405693956,0.04095409540954087,-0.03970741901776387,-0.0027285129604366354,-0.0273972602739726,-0.00657855391423956
1998-03-31,0.6324444605984241,0.8793350231101833,2.2732928726097166,1.077296480669688,0.041342789182537754,0.5170082860880942,0.071047303515553,0.071047303515553,0.0769230769230771,0.29629629629629606,0.021381578947368363,4.349139357828534,5.651934916446789,-1.6166666666666667,-0.1781181619256017,0.12398042414355626,-0.005204460966542812,-0.1579961464354528,0.04186046511627928,0.0847457627118644,0.08300907911802868,-0.3620783460282916,-0.10533515731874143,-0.05633802816901401,-0.09529829630967435
1998-06-30,0.04285774366002748,0.0188977127579395,0.04293846899224807,-0.04085842026825637,0.042766333447630034,0.39717085626833737,0.31843959443203307,0.31843959443203307,0.2857142857142856,0.29629629629629606,-2.886741814278046,-0.9541762712913257,-0.8424949591776022,0.1351351351351351,-0.2460063897763578,0.13207547169811318,0.024663677130044803,-0.10297482837528615,0.0401785714285714,0.08749999999999991,0.10219560878243517,-0.0002132196162046851,-0.1299694189602446,0.02985074626865658,0.06228373702422152
1998-09-30,0.07714716103856056,0.07885290705370274,0.10479602274503841,0.047185759745425715,0.04583350196284752,0.045642149090424855,0.08980709071949944,0.08980709071949944,0.08333333333333348,0.08571428571428585,0.9052631578947368,4.6914247130317355,2.19202518363064,-1.3636363636363638,0.11864406779661008,0.0923076923076922,0.025528811086797942,-0.08801020408163274,0.0429184549356223,0.051724137931034475,0.037305324157913766,-0.02900405203668155,-0.10193321616871709,0.01449275362318847,0.03025557504384868
