,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
101,0.044906485040949295,0.04834870770407429,0.013956544755294953,-0.011879761053526505,0.047138477261113865,0.047138477261113865,0.04494382022471921,-0.5217391304347827,-0.24758600583090384,-0.6284516483858582,-0.7431651728981339,-1.0520355562771442,-0.042409146618560434,0.056842105263157805,-0.004264392324093813,0.0,0.01298701298701288,0.04048582995951411,0.022019741837509654,inf,-0.029970029970029843,0.011694058154235076,0.0
100,0.044906485040949295,0.04834870770407429,0.013956544755294953,-0.011879761053526505,0.047138477261113865,0.047138477261113865,0.04494382022471921,-0.5217391304347827,-0.24758600583090384,-0.6284516483858582,-0.7431651728981339,-1.0520355562771442,-0.042409146618560434,0.056842105263157805,-0.004264392324093813,0.0,0.01298701298701288,0.04048582995951411,0.022019741837509654,inf,-0.029970029970029843,0.011694058154235076,0.0
99,0.01974598649594017,0.019644272871178092,0.020691540653891227,-0.011879761053526505,0.047138477261113865,0.047138477261113865,0.04494382022471921,-0.5217391304347827,-0.24758600583090384,-0.6284516483858582,-0.7431651728981339,-1.0520355562771442,0.0023045160965595723,0.056842105263157805,-0.004264392324093813,0.0,0.01538461538461533,0.04048582995951411,0.022019741837509654,1.1999999999999997,0.001029866117404632,0.011694058154235076,0.0
98,0.11923781525087906,0.12156180212000023,0.0976556449114474,0.10940553722728397,0.09524390456438758,0.09524390456438758,0.053763440860215006,-0.5217391304347827,-0.735025844899604,0.2081433159774173,1.3194143784892334,11.78783151326053,0.054431553442459535,0.013944223107569709,-0.004264392324093813,0.0,0.05050505050505061,0.0,0.022019741837509654,0.6363636363636362,-0.019547325102880597,0.011694058154235076,0.0
97,0.04810297120230733,0.050210061609500034,0.028108878077750532,0.15478367162462003,0.10495830946470619,0.10495830946470619,0.010204081632652962,-0.5217391304347827,2.1277784277023866,1.147118753777208,1.2816687426536375,5.531535927778456,0.1821268142009862,-0.03929273084479379,-0.004264392324093813,0.0,0.019230769230769162,-0.08560311284046684,0.022019741837509654,0.33333333333333326,-0.018887722980062915,0.011694058154235076,0.0
96,0.04324200112469012,0.04180890801789472,0.05713288923014015,-0.09231412420332585,-0.04783986175115207,-0.04783986175115207,0.030303030303030276,-0.5217391304347827,-0.08529618027958297,-0.04133174601709744,-0.3327869079344966,-1.8552550477222212,-0.1317666389931641,0.008179959100204526,-0.004264392324093813,0.0,0.05660377358490565,-0.008510638297872353,0.022019741837509654,0.29166666666666674,0.013903743315508033,0.011694058154235076,0.0
95,0.03591713033636723,0.0355997023735779,0.03894934029444985,0.019972070460837488,0.03623824072113502,0.03623824072113502,0.02941176470588247,-0.5217391304347827,0.42385737505494614,0.7812081850590904,1.0230939430257213,0.01692527762915086,-0.002568649221947883,0.05679513184584173,-0.010171306209850073,0.0,0.0379464285714286,0.0,0.022019741837509654,0.22580645161290325,0.0021097046413502962,0.002499218994064467,-0.16666666666666663
94,0.061162605836358575,0.060128224488767756,0.07101160983255705,0.07208843155057854,0.09742534372537004,0.09742534372537004,0.07619047619047614,-0.5217391304347827,-0.7524374308975776,-1.1474821990731359,-1.1674360318075143,-1.5502475061473868,-0.06701501960523693,0.06813819577735125,-0.0027041644131963194,0.0,0.04516129032258065,0.025751072961373467,0.03640416047548278,0.1578947368421053,0.0094736842105263,0.011530071673418352,0.0
93,-0.005829112319344354,-0.011554609317522724,0.048133012596497604,0.04735019066439028,0.035577012594927515,0.035577012594927515,-0.3185840707964601,-0.5217391304347827,4.473609419407227,-0.630278378345365,0.2402838635930653,0.3072749980485521,0.11929587121245855,0.17340521114106022,-0.022776572668112838,-0.005714285714285894,0.047325102880658276,0.12552301255230125,0.13118279569892466,0.18181818181818188,0.054223149113659996,0.019716574245224994,0.0
92,0.10655042903889034,0.11408956552804139,0.039541336271255334,0.04946648754567162,0.01638754751875071,0.01638754751875071,0.025974025974025983,-0.5217391304347827,-0.7774675348758351,-28.07390643583983,-8.892757026008438,-3.361516644275265,-0.2516932231299769,0.16768759571209801,-0.0033296337402884957,0.0,0.01964636542239706,0.11524163568773238,0.12357414448669202,0.15384615384615374,-0.060336300692383715,-0.002114803625377748,0.0
91,0.05223261945296409,0.04846628597769609,0.08810905153876658,0.07331550453329849,0.05192064695476373,0.05192064695476373,0.012658227848101333,-0.5217391304347827,-3.0618794790600226,-0.4423153660950391,-0.3013073181038779,-1.0292418361799769,0.00983550092805796,0.05245901639344264,-0.012249443207126953,-0.005747126436781547,0.052023121387283044,0.030000000000000027,0.01410039481105474,0.13333333333333353,0.03368421052631576,-0.01089918256130784,0.0
90,0.011658735530078346,0.008452439383199062,0.04108777962666199,0.034826040717107265,-0.05037898353133374,-0.05037898353133374,-0.0625,-0.5217391304347827,-4.139109248161107,0.8936253781393084,0.5011121700048347,9.814742758322526,0.4384067811597956,0.0,-0.04002254791431792,-0.028901734104046284,0.04029304029304015,-0.04854368932038833,-0.032258064516129115,0.11764705882352944,0.029531568228105876,-0.03673094582185499,0.0
