,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
63,0.02295315634949535,0.010876309781654214,0.02475399325397931,0.004861821903787034,0.02069999825610802,0.03118841150965701,0.10829103214890012,0.10829103214890012,0.109375,0.10399999999999987,1.2830578512396693,-0.9460458240946046,-62.904761904761905,15.183333333333334,0.4080689220424458,0.00899918189255522,0.01076095311299019,0.015789473684210575,0.023210831721470093,-0.032432432432432434,-0.03688524590163944,-0.002251238180999593,-0.008695652173912993,0.024193548387096753,0.005984407598550678
62,0.017674855360009678,0.026707124988418318,0.011765185930741717,0.012541380188439089,0.025098240218691226,0.007262649911605967,0.0625954198473282,0.0625954198473282,0.07042253521126773,0.05797101449275366,0.2600301659125188,77.0,-0.5853846153846154,-2.05870236869207,-0.30681987763020446,-0.035675675675675644,0.02129277566539911,0.02763385146804831,0.026465028355387554,-0.05586592178770955,-0.052482269503546064,0.007445848375451369,0.030701754385964897,0.0,0.013971511215412402
61,0.03655886773919903,0.05851099830795259,0.01824243483404353,0.026951692339935107,0.05926765446090765,0.0596983065319483,0.41570881226053635,0.41570881226053635,0.4078947368421053,0.4246575342465755,-0.26382571223366047,-0.7964524060414471,-1.5602968460111317,-2.078793774319066,0.4775026910656619,0.15358744394618817,0.09233060312732677,0.10420168067226876,0.05524861878453047,0.12426035502958577,0.13023952095808378,0.02172452407614789,0.10425531914893615,0.0,0.030733623984068092
60,-0.019483269800931846,-0.025661519443289982,-0.06323933248838187,-0.10254892757290668,0.032664621194241183,0.014413930481881776,-0.19519621109607577,-0.19519621109607577,-0.19626168224299068,-0.20192307692307698,-1.111869918699187,-4.6755823986194995,-0.5860927152317881,0.8219116321009918,0.5888095585021127,0.08989310009718188,0.0334014996591685,0.05327245053272445,0.02530541012216392,0.03157894736842115,-0.03708609271523178,0.05326611135466908,0.038535645472061786,0.007874015748031482,0.08569190600522192
59,0.034996522312113365,0.05291537695917059,0.03388110606872052,0.09459705293796605,0.03620240435160205,0.043377534585089306,0.017654476670870167,0.017654476670870167,0.01744186046511631,0.024096385542168752,-12.906976744186046,-2.7072769953051643,-5.968,-1.9398663697104677,-0.34831254585473226,-0.043245653143111906,0.009894459102902431,0.031791907514451045,0.042553191489361764,-0.0663265306122448,-0.10247592847317732,0.001248699271592102,0.018552875695732718,0.015625,-0.03809340580058673
58,1.8110494110989284,1.0108136744678862,1.764442869216718,1.4037310952301811,1.8613230990927403,0.4235445875362136,-0.2379182156133829,-0.2379182156133829,-0.5371428571428571,-0.45882352941176463,0.514892578125,1.6903616114395712,-34.53945249597424,-2.965771458662454,1.050661412890515,0.10624417520969232,-0.3598954931417374,-0.3403361344537815,0.30204081632653046,0.060109289617486183,0.05440613026819907,0.01787570151735607,-0.14571948998178508,-0.23076923076923084,-0.1634581729086454
57,0.018860849958730164,0.057993025958930744,0.010246851484758013,0.024441256287487167,0.02783801839765654,0.6284203333432365,2.3154471544715447,2.3154471544715447,0.24691358024691357,0.06521739130434767,0.14504431909750193,-0.5652884959370368,-0.9165546379873247,-0.9548620412536833,0.0231265440570958,0.2485256950294863,-0.014285714285714235,0.00424628450106157,0.023510971786833812,-0.04123711340206182,0.35465116279069764,0.008780886256891884,0.008528784648187626,0.0,0.03275552898983869
56,0.029722460290605435,0.04769019682521081,0.03184427349759855,0.07834039178632302,0.027549035783747566,0.030742004342193985,-0.08549942782409681,-0.08549942782409681,-0.08910891089108908,-0.08163265306122447,-0.07938071780436318,-0.8003762050317423,-1.126006904487917,12.72106824925816,0.3101482326111744,0.09176788124156543,-0.009316770186335477,-0.00634249471458781,0.025727411944869827,0.06451612903225801,0.3202789699570814,-0.002226720647773295,0.0021141649048626032,-0.010000000000000009,-0.028417640930663235
55,0.003940870157562948,0.0053875694418552555,-0.024536888115196165,-0.03912533249882644,0.033233260508862994,0.00047790994052676616,0.1453342867357883,0.1453342867357883,0.14130434782608692,0.1333333333333333,0.4192019568873262,2.44640753828033,5.077625570776256,-0.5458477508650519,0.10751036707111039,0.10058714462299134,0.027168234064785857,0.0382978723404257,0.028963869811884146,0.07575757575757569,0.07192198293376673,0.02921485088253184,0.044303797468354444,-0.010101010101010055,0.04628581640555174
54,0.22815585011324657,0.2026849122026293,0.2808412823882567,0.20968254097493055,0.17699331754157122,0.02347716858623916,0.017636959575464406,0.017636959575464406,0.01904761904761898,0.019607843137254832,0.03824194764623501,3.809637730690362,-19.239669421487605,1.7471428571428573,0.2666759118014146,0.057560016846834205,0.15564598168870813,0.15163934426229497,0.10388856645385958,0.028169014084507005,-0.004927975739196344,-0.041592745909718065,0.10303030303030303,0.05102040816326525,-0.005750398542473278
53,-0.0007684047528265792,-0.5755681292590422,0.03183010817011911,0.044079638155237966,-0.035217720090745086,0.19444252376836646,0.12239263803680989,0.12239263803680989,0.04672897196261694,0.04807692307692313,0.8651172442415438,-0.7823136502522561,-1.7353050212134944,-2.040388282197955,-0.21903510692650174,0.008894198858356628,0.0008802816901407606,-0.01245551601423489,-0.0055205047318612754,-0.08675799086757985,-0.16076190476190477,-0.03455368161250527,-0.014652014652014711,0.0,-0.5934833648284945
52,-0.02480059650700761,-0.038749341615358035,-0.01463335877414429,-0.07538631133115437,-0.03629177743033807,0.02403814844027008,0.026509975403115504,0.026509975403115504,0.0714285714285714,0.07339449541284382,-0.8881842456608812,-2.5325607964746206,-0.2462046944148787,-0.6574475174941686,-0.09607476635514023,-0.05789473684210533,0.04309586631486373,0.027027027027026973,-0.008987575997885133,-0.05500000000000005,-0.1974580118020881,-0.011717085641244185,0.014869888475836479,0.009708737864077666,0.03958303986476963
51,0.027796964772677457,0.09937553731188187,0.01812765323601706,0.04238393050123057,0.03897098692647316,0.019361357838876714,0.07933972310969106,0.07933972310969106,0.09166666666666679,0.10256410256410264,2.0582089552238805,-1.5197018104366347,-1.1251486325802615,-2.4353112840466924,0.15255376344086025,0.06187150837988842,0.0295109612141653,0.012280701754386003,0.038676980528140614,0.07407407407407396,-0.004524886877827927,0.010778184953653902,0.0,0.019230769230769162,0.05474254742547435
