,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
98,0.06541847512868082,0.07130562912435146,0.10840115756154667,0.1626151224462442,0.010441541414992761,0.18873782405446704,4.050228310502283,4.050228310502283,4.125,0.8999999999999999,0.8560496499410981,-0.21990917853274639,1.0128426278477818,-128.52878703186138,-0.010249916923535274,-0.06976744186046513,0.07358351729212664,-0.055718475073313734,0.005847953216374213,0.1800947867298579,-0.04312203536006898,inf,-0.051731996353691856,0.05974842767295585,0.03333333333333344,-0.07845413833139825
97,0.06541847512868082,0.07130562912435146,0.10840115756154667,0.1626151224462442,0.010441541414992761,0.18873782405446704,4.050228310502283,4.050228310502283,4.125,0.8999999999999999,0.8560496499410981,-0.21990917853274639,1.0128426278477818,-128.52878703186138,-0.010249916923535274,-0.06976744186046513,0.07358351729212664,-0.055718475073313734,0.005847953216374213,0.1800947867298579,-0.04312203536006898,inf,-0.051731996353691856,0.05974842767295585,0.03333333333333344,-0.07845413833139825
96,0.06142660698089464,0.6810927458559606,0.07043855972739776,0.13510068363090189,0.048782397494487206,0.18873782405446704,4.050228310502283,4.050228310502283,4.125,0.8999999999999999,0.8560496499410981,-0.21990917853274639,1.0128426278477818,-128.52878703186138,1.320696501861082,0.19166666666666665,0.07358351729212664,-0.055718475073313734,0.04651162790697683,0.1800947867298579,-0.04312203536006898,inf,-0.011776015380918103,0.05974842767295585,0.03333333333333344,0.48092152627789786
95,0.017465892019691065,-0.005621385244745425,-0.007277331219644578,-0.061614956937576904,0.05289868652195717,0.036263639503931744,0.1338322952247002,0.1338322952247002,0.09756097560975618,0.8999999999999999,-0.7434362615587846,0.3620296537844241,-0.3259409831268387,-1.154026535290534,-0.08765571292448449,0.2331002331002332,0.07358351729212664,-0.055718475073313734,0.05555555555555558,0.18072289156626486,-0.04312203536006898,inf,0.034776264591439565,0.05974842767295585,0.03333333333333344,0.05967428293631505
94,0.0024179039414236048,-0.1610052275806303,-0.02000182195238276,-0.05588428563697789,0.03268848696729276,-0.021442530801660142,-0.3597028811081412,-0.3597028811081412,-0.4444444444444444,0.8999999999999999,1.1826025744167339,-0.2681863879731594,-1.0031861947067306,0.3771378162260608,-0.1323118901347069,-0.14366729678638934,0.07358351729212664,-0.055718475073313734,0.026315789473684292,-0.19047619047619047,-0.04312203536006898,0.0,0.030082256169212673,0.05974842767295585,0.03333333333333344,-0.11136598233742401
93,0.03475576160844107,0.06303472997193205,0.04058116670785927,0.11677456228986549,0.02729174577774529,0.032003601523968195,-0.2389123365391268,-0.2389123365391268,-0.12,0.8999999999999999,0.3059003492475971,-0.15429834762495043,3.97323600973236,-1.1511964293094186,0.023055617699605735,0.20309050772626924,0.07358351729212664,-0.055718475073313734,0.025641025641025772,0.17226890756302526,-0.04312203536006898,0.0,-0.00707278120009136,0.05974842767295585,0.03333333333333344,-0.048012390294269514
92,0.060018858566980304,0.3212839987275331,0.06021064424475009,0.11199309015934289,0.05976994718578821,0.178347997292011,1.5853333333333333,1.5853333333333333,1.5454545454545459,0.8999999999999999,0.5677662915005468,0.521623827009384,-65.98140900195695,19.992893262265955,0.4730965874091413,0.06972477064220173,0.07882111034955464,-0.055718475073313734,0.06000000000000005,0.04659498207885293,-0.04312203536006898,0.0,-0.00022977941176471894,0.06528189910979232,0.021505376344086002,0.18817787418655096
91,0.013440526029312005,0.1646234386121197,-0.006501285437507165,-0.04929862573635391,0.03933301199360839,-0.02066992710159643,-0.2866754184443715,-0.2866754184443715,-0.2857142857142857,0.8999999999999999,-0.6307747011378366,-0.19807043938965108,0.4697489873665508,-0.24647635168126036,0.2420000627241079,-0.1475128644939966,-0.06734434561626423,-0.055718475073313734,0.037735849056603765,-0.1986301369863014,-0.23388913925191535,0.0,0.025511376695012578,-0.06685236768802227,0.010526315789473717,0.22501141031492478
90,0.02872318528863671,-0.029671014039594046,0.035262441605919514,0.06171332502906024,0.020607034787567535,-0.06691142489220314,-0.537234217358441,-0.537234217358441,-0.675,0.8999999999999999,1.0638523521022027,0.1280347733478635,-0.9964756806597853,-1.1053090846256857,-0.020519165698702047,-0.07444668008048294,-0.10081743869209814,-0.09782608695652173,0.0181818181818183,-0.10683760683760679,-0.04235294117647048,1.0,-0.007844016136261733,-0.09104477611940298,-0.01041666666666663,-0.08606557377049195
89,0.0359250045454802,0.0960425571578849,0.03961416117353456,-0.0051972553056948145,0.03128048573328357,0.06642375165446279,0.8064126691048539,0.8064126691048539,1.6153846153846154,0.8999999999999999,-0.4476740065208147,-0.3640939505217339,134.04360465116278,-6.789728443678727,0.12128914944117031,-0.006521739130434634,0.046969696969696884,0.04991394148020656,0.03125,-0.023923444976076458,0.08476658476658461,0.0,-0.004517732098486604,0.05090311986863716,0.0,0.10171218915613545
