,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1993-12-31,0.015287992727873734,0.02420091324200913,0.02045122545041389,0.03132137030995108,0.009932659932659904,0.047988708539167264,-0.06712564543889843,-0.06712564543889843,-0.061403508771929675,-0.09890109890109901,-0.3304597701149425,0.3740458015267176,0.30585683297180033,-4.166666666666666,0.04213135068153662,-0.06151742993848264,0.04302814623099338,0.023952095808383426,0.013745704467353905,-0.044491525423728806,0.023432923257176164,inf,-0.005296394377673597,0.0019518542615484247,0.021052631578947437,-0.00690427318529585
1,1994-03-31,0.015287992727873734,0.02420091324200913,0.02045122545041389,0.03132137030995108,0.009932659932659904,0.047988708539167264,-0.06712564543889843,-0.06712564543889843,-0.061403508771929675,-0.09890109890109901,-0.3304597701149425,0.3740458015267176,0.30585683297180033,-4.166666666666666,0.04213135068153662,-0.06151742993848264,0.04302814623099338,0.023952095808383426,0.013745704467353905,-0.044491525423728806,0.023432923257176164,inf,-0.005296394377673597,0.0019518542615484247,0.021052631578947437,-0.00690427318529585
2,1994-06-30,-0.0056975419176298345,-0.01263189181156188,-0.0065213933513599285,0.004428978171464815,-0.004834139023170536,0.047988708539167264,-0.06712564543889843,-0.06712564543889843,-0.061403508771929675,-0.09890109890109901,-0.3304597701149425,0.3740458015267176,0.30585683297180033,-4.166666666666666,-0.12802219579865234,-0.03204661325564462,0.04302814623099338,0.023952095808383426,0.0033898305084745233,-0.044491525423728806,0.023432923257176164,1.0,0.0008191685439278286,0.0019518542615484247,0.021052631578947437,-0.01700488538143552
3,1994-09-30,0.05239030779305831,0.004665863937387105,0.07188600704450843,0.17763779527559054,0.03199329983249588,-0.012794612794612805,0.14575645756457556,0.14575645756457556,0.14018691588785034,-0.09890109890109901,0.03862660944205998,3.783333333333333,-1.0548172757475085,0.10526315789473696,-0.16227272727272726,0.033107599699021995,0.04302814623099338,0.023952095808383426,0.0202702702702704,0.02882483370288247,0.023432923257176164,0.5277777777777779,-0.01943932883159405,0.0019518542615484247,0.021052631578947437,-0.1468985950492211
4,1994-12-31,0.004200373366521459,0.005243445692883819,0.0763256161314414,0.14308638673442098,-0.07417627008602501,0.1077762619372442,-0.8421900161030595,-0.8421900161030595,-0.8442622950819672,-0.09890109890109901,0.3533057851239669,-0.7073170731707317,-19.454545454545453,-0.4369747899159664,-0.10906131307650567,0.06263656227239611,0.04302814623099338,0.023952095808383426,-0.06953642384105962,0.04094827586206895,0.023432923257176164,0.3272727272727272,-0.0780467445742905,0.0019518542615484247,0.021052631578947437,-0.12054671745462685
5,1995-03-31,0.042137877614252466,0.022950819672131084,0.040105467665834116,0.07370145063172663,0.044705469845722316,0.016317733990147687,5.704081632653061,5.704081632653061,5.789473684210527,-0.09890109890109901,0.14961832061068692,0.059523809523809534,-0.40394088669950734,-1.6169154228855718,0.07551766138855065,0.058944482522275576,0.04302814623099338,0.023952095808383426,0.0462633451957295,0.13871635610766053,0.023432923257176164,0.2602739726027399,0.002489814395654211,0.0019518542615484247,0.021052631578947437,-0.047261146496815336
6,1995-06-30,0.009290917199345827,0.003787878787878896,-0.016944629753168794,-0.0414033558509479,0.04228897466017778,0.04362314450166616,-0.07458143074581436,-0.07458143074581436,-0.06976744186046513,-0.09890109890109901,-0.5524568393094289,-0.8838951310861423,-0.03030303030303028,-1.3790322580645158,-0.026613816534541312,0.06601941747572804,0.024193548387096756,0.023952095808383426,0.04081632653061229,0.01818181818181808,0.023432923257176164,0.19565217391304346,0.03273876721607572,-0.003246753246753276,0.010309278350515427,0.04713196951464105
7,1995-09-30,-0.014507695706605815,-0.04063860667634256,-0.041123778501628634,-0.04273698567856332,0.01706649492835299,-0.00928882438316403,0.13322368421052633,0.13322368421052633,0.13333333333333353,-0.09890109890109901,1.2759643916913943,3.7741935483870965,0.8778409090909092,-0.04255319148936165,-0.02617801047120416,0.07285974499089276,0.027559055118110187,0.023952095808383426,0.022875816993463968,0.03035714285714275,0.037206639954207255,0.17272727272727262,0.03213817227809357,-0.0026058631921822557,0.030612244897959107,0.002170720806997428
8,1995-12-31,0.040875803317889765,0.061724659606656525,0.14748761500353846,0.14129660413203515,-0.07835998100364094,0.057134485789627876,-1.2060957910014514,-1.2060957910014514,-1.2058823529411764,-0.09890109890109901,-0.16297262059973927,0.25,-0.2692889561270801,-0.3555555555555555,-0.01732377538829155,0.12563667232597608,-0.12113174182139685,-0.13320337881741404,-0.0766773162939296,0.10051993067590992,0.08664459161147907,0.0,-0.1145943656005084,-0.14043109079033322,0.0,-0.06969484614894572
9,1996-03-31,-0.007538229592935597,-0.036477628954117984,-0.027013691871222382,-0.009571369121930906,0.01958090003435253,0.01690687361419063,-6.112676056338028,-6.112676056338028,-6.142857142857142,-0.09890109890109901,-0.04205607476635509,0.681081081081081,0.329192546583851,10.724137931034482,-0.20668693009118544,0.07742584213172443,0.03890006706908111,0.030734632683658388,0.02076124567474058,0.16850393700787406,0.2194007110208227,0.13953488372093026,0.027272727272727337,0.011398176291793405,0.01980198019801982,-0.02718619461754424
10,1996-06-30,-0.0053530092592593,-0.004880212954747165,-0.025735294117647082,0.0012605042016806678,0.02173180592991919,0.0073589533932951765,-0.09779614325068876,-0.09779614325068876,-0.09027777777777768,-0.09890109890109901,0.01788617886178856,-0.2604501607717041,-0.10436137071651086,-0.4676470588235294,-0.13869731800766286,-0.018198786747550155,0.031310522918011514,0.021818181818181737,0.023728813559321882,-0.03908355795148244,-0.05789254477301131,0.12925170068027206,0.027247321844434014,0.006761833208114298,0.01941747572815533,-0.006124172884696688
11,1996-09-30,0.018545454545454643,0.030613761331550023,-0.0037735849056603774,0.010281158203944596,0.046826051112943017,0.01325757575757569,0.14961832061068692,0.14961832061068692,0.1450381679389312,-0.09890109890109901,0.1853035143769968,-0.5217391304347826,-0.31999999999999995,-2.348066298342541,0.2170818505338079,0.0755703422053231,0.031611893583724626,0.021352313167259496,0.04966887417218535,0.050490883590462936,0.044650751547303136,0.1144578313253013,0.027658127408750843,0.00970149253731334,0.00952380952380949,0.020114739004178702
12,1996-12-31,0.04855408782577642,0.08550829127613557,0.0599529780564263,0.04880581516095539,0.0348086312805167,0.056074766355140186,-0.049136786188578974,-0.049136786188578974,-0.5266666666666666,-0.09890109890109901,-0.1132075471698113,-0.4,-0.2915601023017903,0.2827868852459017,0.2288011695906433,0.17587273530711456,0.3880461165048543,0.4118466898954705,0.034700315457413256,0.12016021361815765,0.13457469318662718,0.7081081081081082,-0.01301566291639078,0.3983739837398375,0.009433962264151052,0.03499270985211411
13,1997-03-31,0.01191692202928163,0.034803400637619664,-0.001971657424522544,0.01801980198019804,0.029071537290715318,0.022756005056890016,0.13128491620111735,0.13128491620111735,0.14084507042253525,-0.09890109890109901,0.04407294832826758,1.0454545454545454,0.5126353790613718,-0.597444089456869,0.0749553837001784,0.15107102593010135,-0.003497267759562828,0.010858835143139123,0.030487804878048808,0.1132300357568532,-0.1939574785527788,0.06012658227848089,0.016987036209208828,0.0042283298097252064,0.009345794392523477,0.01650231434896376
