,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1993-12-31,0.03052956572162935,0.06053008595988541,0.03789983433159172,0.04343725438826307,0.01876119160019529,0.03017168589924002,0.11233480176211463,0.11233480176211463,0.10588235294117654,0.018867924528301886,0.1988689915174364,-0.43071491615180935,-3.7703081232493,-2.2701754385964907,0.8189655172413792,0.07321848081440874,-0.06319883325230913,0.10843373493975904,0.0183486238532109,-0.01949860724233976,0.1813368630046328,inf,-0.01142560373928858,-0.08115543328748287,0.0181818181818183,0.016290726817042692
1,1994-03-31,0.03052956572162935,0.06053008595988541,0.03789983433159172,0.04343725438826307,0.01876119160019529,0.03017168589924002,0.11233480176211463,0.11233480176211463,0.10588235294117654,0.018867924528301886,0.1988689915174364,-0.43071491615180935,-3.7703081232493,-2.2701754385964907,0.8189655172413792,0.07321848081440874,-0.06319883325230913,0.10843373493975904,0.0183486238532109,-0.01949860724233976,0.1813368630046328,inf,-0.01142560373928858,-0.08115543328748287,0.0181818181818183,0.016290726817042692
2,1994-06-30,0.00494258991711649,0.004840706968366471,-0.017042384951623246,-0.012051822838204274,0.0407062677266008,0.03017168589924002,0.11233480176211463,0.11233480176211463,0.10588235294117654,0.018867924528301886,0.1988689915174364,-0.43071491615180935,-3.7703081232493,-2.2701754385964907,-0.5718799368088467,-0.0021889821233126443,-0.06319883325230913,0.10843373493975904,0.041184041184041176,-0.01949860724233976,0.1813368630046328,1.0476190476190474,0.035460992907801366,-0.08115543328748287,0.0181818181818183,0.01715054366102442
3,1994-09-30,0.024969733656174282,0.004761371274927262,0.01663835315279294,0.02449933922943992,0.03777061262091208,0.0036610021310310437,-0.06402640264026405,-0.06402640264026405,-0.06382978723404252,0.018867924528301886,0.7044025157232705,0.8527131782945736,-0.03640040444893833,-1.0552486187845305,0.07380073800738017,0.028519195612431325,-0.06319883325230913,0.10843373493975904,0.043263288009888656,-0.011363636363636355,0.1813368630046328,0.5348837209302326,0.012683916793505778,-0.08115543328748287,0.0181818181818183,-0.01928587172140173
4,1994-12-31,-0.00846006201092575,0.009031610637230349,0.012409691846463787,0.02143282397301061,-0.03987276224293535,0.0457317073170731,-0.2552891396332864,-0.2552891396332864,-0.25,0.018867924528301886,0.009686346863468698,0.21757322175732208,-0.17418677859391396,-3.65,-0.18213058419243988,-0.05794525417703511,-0.06319883325230913,0.10843373493975904,-0.04028436018957349,-0.09770114942528728,0.1813368630046328,0.3333333333333333,-0.03181362725450898,-0.08115543328748287,0.0181818181818183,-0.012136195078098709
5,1995-03-31,0.054246020519082234,0.12486877728051282,0.07995339692710979,0.0967068195065086,0.013444795438785741,0.0488338192419826,0.02935606060606055,0.02935606060606055,0.03030303030303028,0.018867924528301886,-0.085427135678392,0.12783505154639174,-0.7890724269377383,-4.679245283018868,0.8193277310924371,-0.050566037735849,-0.06319883325230913,0.10843373493975904,0.013580246913580396,-0.009554140127388644,0.1813368630046328,0.23863636363636376,-0.03855109961190173,-0.08115543328748287,0.0181818181818183,0.025708110567626008
6,1995-06-30,0.024802259887005684,0.057959624735989035,0.015440631110511747,0.02617476416138897,0.040635572281142014,0.0682021244912141,0.5022999080036799,0.5022999080036799,0.5,0.018867924528301886,-0.1663336663336663,-0.2273004265691652,2.1265060240963853,-1.6051282051282052,-0.2725173210161663,0.1208267090620032,0.01089776855215363,0.10843373493975904,0.038976857490864665,0.10289389067524124,0.1813368630046328,0.21100917431192667,0.0153390742734123,-0.01946107784431128,0.017857142857142568,0.030941554840856256
7,1995-09-30,0.0012817685649704202,-0.0023213705371651905,-0.0277556440903054,-0.058998705222270124,0.049203682057276536,0.028020446096654217,0.2774035517452542,0.2774035517452542,0.2745098039215685,0.018867924528301886,0.8238466147393648,-0.6514195583596214,4.0192678227360314,-0.9745762711864406,-0.00952380952380949,0.1195035460992908,0.11088295687885008,0.10843373493975904,0.049237983587338885,0.07871720116618075,0.09187675070028,0.1742424242424243,0.04797243572753773,0.0778625954198473,0.02631578947368429,0.06024096385542178
8,1995-12-31,0.5745846467260389,0.7747684862022429,0.7731639575649958,0.7748016328028253,0.2708978867109981,2.349319712516386,-3.144774688398849,-3.144774688398849,-2.592307692307692,0.018867924528301886,-0.14553219448094612,3.9479638009049776,2.704414587332053,3077.666666666666,6.102564102564102,0.18498574596135556,-0.9482439926062848,-0.9516908212560388,-0.2793296089385474,0.12972972972972951,0.048742945100051394,0.14193548387096766,-0.19296914516944866,-0.9660056657223796,0.4273504273504274,0.0
9,1996-03-31,0.0044146443807260285,-0.02553883266033874,-0.03306029170090385,-0.0718420508579698,0.08437431514354587,-0.5561493717694374,-1.7036209208761737,-1.7036209208761737,-1.5362318840579712,0.018867924528301886,-0.40176855055747773,-0.3273891175125743,-0.94860103626943,-0.9555002165439584,-0.18546931407942235,0.049184709970596215,5.464285714285714,5.4,0.09147286821705423,0.4569377990430623,3.129647749510763,0.12994350282485878,0.0795988718270133,5.625000000000001,-0.0359281437125748,0.04981737012987009
