,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1993-12-31,-0.004932200679314325,,0.005450991544096785,,-0.019088375002182408,-0.002322789429999084,0.21821698257733546,0.21821698257733546,0.22340425531914887,-0.2857142857142857,-0.4609310024731207,-0.4127784067031478,-2.9037007521004248,-0.5310767228682522,-0.39199989608014296,-0.010043942247332072,0.04738878143133452,0.009411764705882229,-0.018850141376060225,-0.033557046979865834,0.002958579881656931,inf,-0.014181044670290575,0.049624060150375904,0.0,
1,1994-03-31,-0.004932200679314325,,0.005450991544096785,,-0.019088375002182408,-0.002322789429999084,0.21821698257733546,0.21821698257733546,0.22340425531914887,-0.2857142857142857,-0.4609310024731207,-0.4127784067031478,-2.9037007521004248,-0.5310767228682522,-0.39199989608014296,-0.010043942247332072,0.04738878143133452,0.009411764705882229,-0.018850141376060225,-0.033557046979865834,0.002958579881656931,inf,-0.014181044670290575,0.049624060150375904,0.0,
2,1994-06-30,0.01149351343305116,,0.008755395751180117,,0.015319981936527284,-0.002322789429999084,0.21821698257733546,0.21821698257733546,0.22340425531914887,-0.2857142857142857,-0.4609310024731207,-0.4127784067031478,-2.9037007521004248,-0.5310767228682522,-0.3023261943252452,-0.04819277108433728,0.04738878143133452,0.009411764705882229,0.014409221902017322,-0.033557046979865834,0.002958579881656931,1.0,0.0038360105490289342,0.049624060150375904,0.0,
3,1994-09-30,0.031344629737591,,0.03326633728033124,,0.02867644272908243,0.007670425990167652,-0.195166491381818,-0.195166491381818,-0.2956521739130433,-0.2857142857142857,0.9889550579376044,0.09580073317427873,-2.030492221427672,-3.2947187960620727,0.9943810345424846,0.038640906062624936,0.04738878143133452,0.009411764705882229,0.028409090909090832,0.0277777777777779,0.002958579881656931,0.44444444444444464,-0.0026271793647002486,0.049624060150375904,0.0,
4,1994-12-31,-0.009030085372619956,,0.004262063178639197,,-0.027567861929923217,-0.02480731310221129,-0.03062146018201595,-0.03062146018201595,0.2716049382716048,-0.2857142857142857,0.21010611179735567,0.4830447710361556,0.10776658878105637,-0.6279909812435764,0.1854893295519071,-0.07825529185375246,0.04738878143133452,0.009411764705882229,0.01933701657458564,-0.108108108108108,0.002958579881656931,0.4230769230769229,-0.01867816091954033,0.049624060150375904,0.0,
5,1995-03-31,0.06808578898708761,,0.05771755602254936,,0.08301906036297058,0.11398355010773842,0.37202602876463375,0.37202602876463375,0.13592233009708732,-0.2857142857142857,0.014601474090665256,0.2720359512105126,-0.30507410034771965,-2.999310310298112,-0.31280045177601856,0.027139874739039668,0.04738878143133452,0.009411764705882229,0.030713640469738124,0.007575757575757569,0.002958579881656931,0.2432432432432432,0.013909224011712906,0.049624060150375904,0.0,
6,1995-06-30,0.06139369265361716,,0.052159155169765985,,0.07438338819346257,-0.023306699698681044,-0.12813772445612315,-0.12813772445612315,-0.14529914529914525,-0.2857142857142857,-0.2805988745471574,-0.0885160623478044,-11.823516066095767,-1.6356852904503192,0.2893610148115537,0.07588075880758803,-0.05540166204986141,0.009411764705882229,0.07449605609114808,0.04511278195488711,0.002958579881656931,0.21739130434782614,0.012274368231046884,-0.03510028653295138,0.0,
7,1995-09-30,0.053957519450390734,,0.049451612402030776,,0.06016461178208776,0.028726180707927762,0.06279077949488387,0.06279077949488387,0.08000000000000007,-0.2857142857142857,0.35816288938696417,-0.1542443360781114,-1.4339762668298746,-1.4041765257135617,-0.09070611589770873,-0.02518891687657432,0.003910068426197455,0.009411764705882229,0.06035889070146828,-0.09352517985611508,-0.001474926253687392,0.1785714285714286,0.005943889681407466,0.029695619896065395,-0.03125,
8,1995-12-31,0.08001979543479654,,0.0575723227445879,,0.1106297401174936,0.006300857817402861,-0.1406240817433949,-0.1406240817433949,-0.13888888888888895,-0.2857142857142857,-0.16531317615590224,0.2336692483267257,-1.380307978470971,3.8625298916448823,-0.4850709545679485,0.1246770025839794,-0.059396299902628964,-0.04428904428904423,0.10923076923076924,0.06349206349206349,0.043574593796159584,0.13636363636363624,0.028362089340581376,-0.010093727469358216,-0.03225806451612912,
9,1996-03-31,0.04967393733289805,,0.03644339264288776,,0.06685355897411971,0.07755050025859278,0.18042324080529012,0.18042324080529012,0.118279569892473,-0.2857142857142857,-0.026145893154321698,-0.3183205697313061,-3.2898657713556254,-0.6390825155743767,-0.3399584394824916,0.058587018954623815,-0.08695652173913049,-0.07317073170731714,0.06657420249653256,-0.044776119402985086,0.08351026185421095,0.14666666666666672,0.016318087795909042,-0.03787327021121634,-0.033333333333333326,
