Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
1997-06-30,0.16728035078646775,0.19828898009101925,0.06570970626076722,0.22702016193046526,-0.09838216003498035,-0.09838216003498035,-0.11111111111111105,0.33333333333333326,-0.4401272123893806,-0.48191711842228246,0.3977025945822379,-2.1586326515863266,-0.8098620916706296,0.12092849120179716,-0.15866388308977042,-0.09293680297397766,0.06540084388185652,0.007911392405063333,0.009865005192107867,inf,-0.08711433756805809,-0.05818181818181822,-0.05882352941176472
1997-09-30,0.16728035078646775,0.19828898009101925,0.06570970626076722,0.22702016193046526,-0.09838216003498035,-0.09838216003498035,-0.11111111111111105,0.33333333333333326,-0.4401272123893806,-0.48191711842228246,0.3977025945822379,-2.1586326515863266,-0.8098620916706296,0.12092849120179716,-0.15866388308977042,-0.09293680297397766,0.06540084388185652,0.007911392405063333,0.009865005192107867,inf,-0.08711433756805809,-0.05818181818181822,-0.05882352941176472
1997-12-31,0.29088603452507567,0.3708067506126169,-0.10452678265406867,0.22702016193046526,-0.09838216003498035,-0.09838216003498035,-0.11111111111111105,0.33333333333333326,-0.4401272123893806,-0.48191711842228246,0.3977025945822379,-2.1586326515863266,-0.3243295240293971,0.0751503006012022,-0.15866388308977042,-0.09293680297397766,-0.4376237623762377,0.007911392405063333,0.009865005192107867,2.681818181818182,-0.3061630218687873,-0.05818181818181822,-0.05882352941176472
1998-03-31,0.5042429960520676,0.0011325587738584275,3.915468899958868,0.23693880191486616,0.5867280956999676,0.5867280956999676,0.125,0.33333333333333326,3.8319749732444226,0.7734517265680056,1.1456570034482287,1.9148265968063871,21.289521640091117,0.0621310966138553,-0.15866388308977042,-0.09293680297397766,3.911971830985915,0.8901098901098898,0.009865005192107867,0.0,2.2664756446991405,-0.05818181818181822,-0.05882352941176472
1998-06-30,0.04849400487623012,0.008543219163927196,0.01660075100849223,0.1300900599353576,0.524170954103204,0.524170954103204,0.33333333333333326,0.33333333333333326,-0.0094728592360378,-0.23869076759726093,-1.1605453887149126,-1.7555076449000118,-0.721612451584552,-0.004094764551038299,-0.15866388308977042,-0.09293680297397766,-0.012903225806451646,-0.7973421926910299,0.009865005192107867,0.2530864197530862,-0.03040935672514622,-0.05818181818181822,-0.05882352941176472
1998-09-30,0.3114046377341224,0.4323040969507206,0.11719885175603362,0.29745464642724917,-0.15306975034256876,-0.15306975034256876,-0.1874999999999999,-0.25,-0.47290928480511885,1.7360887248310939,-6.254129656373024,-0.6692489077403503,-0.8573447623942292,-0.14008810572687214,-0.15866388308977042,-0.09293680297397766,0.11692084241103862,-0.12704918032786883,0.009865005192107867,0.20197044334975378,-0.14806996381182158,-0.05818181818181822,-0.05882352941176472
1998-12-31,0.5133230924351868,0.5877505416883448,-0.029432772163349163,0.21294506231407428,-0.28104652539363084,-0.28104652539363084,-0.28205128205128205,-0.16666666666666663,1.2128638558934863,0.4802470530062084,0.691951157983516,-0.9638399451925753,-0.21731857951621203,0.0095628415300546,-0.15880893300248133,-0.09293680297397766,-0.0292587776332901,-0.09859154929577463,0.009865005192107867,0.348360655737705,-0.35858407079646015,-0.12548262548262545,-0.0625
1999-03-31,-0.057196566169769425,-0.020975739639804813,0.08325206303552735,0.1035894299140725,0.4146220978099786,0.36857127174927284,0.3928571428571428,0.30000000000000004,-0.06954623881081246,-0.8841887448797482,-0.9213738436511805,-7.344286560094731,1.7615485780042741,0.09945872801082545,0.03834808259587019,-0.09293680297397766,-0.022772940388479546,0.13541666666666674,0.11413881748071986,0.12765957446808507,0.03697571743929373,-0.10375275938189854,0.0
1999-06-30,0.016851248607581804,-0.019230628372708503,0.1262141780963244,0.02131741632914097,0.12152252357117921,0.09180235822571592,0.07692307692307687,0.0512820512820511,-0.00700530945399791,-0.39431842461363154,-0.9432525755688894,-1.064019411133405,-0.04083697949221654,0.051999999999999824,-0.07291666666666663,-0.13524590163934425,0.06716929403701166,0.07339449541284382,0.0313797877249653,0.1132075471698113,0.12080894092602446,-0.14532019704433485,0.0
1999-09-30,0.06693691557594095,0.1104445257652591,-0.002681653274244189,0.05512940930912125,0.005777547137173489,0.007163060647246811,-0.11904761904761907,-0.12195121951219512,0.6155491357157679,4.43659880943632,70.53366583541147,-14.258017492711371,0.5644685802948022,-0.035682948230476685,0.0020429009193054792,-0.056872037914691975,-0.0032113037893385377,-0.0940170940170939,0.010290827740492059,0.10895883777239712,-0.06552706552706555,-0.06268011527377526,0.0
1999-12-31,0.014939376537763005,0.022047776420341725,0.0030718731667329635,0.014213298385302053,0.2391992294991745,0.25362900284484646,0.5135135135135136,0.5833333333333333,-0.24521087938035346,-0.7094049675704758,-1.0254279240020916,-3.1099505222649806,-0.7612813646732124,-0.11101000909918113,0.13455657492354733,0.16080402010050232,0.002577319587628857,-0.10849056603773599,-0.11071744906997338,0.10043668122270732,-0.011178861788617933,0.11375864719446582,0.0
2000-03-31,0.05180438112215202,0.05841162539060196,0.043641647459665256,0.025234178048459288,-0.09454283017820464,-0.09877225648783894,-0.1785714285714286,-0.21052631578947356,-0.0012172934200709307,-0.03914034516444154,-5.561557444474911,-1.1641479937467432,0.5234732031574574,0.0607301262367792,0.008086253369272267,0.017316017316017396,0.04755784061696655,0.058201058201058364,-0.10507968127490042,0.08928571428571441,-0.004110996916752319,0.02346445824706689,0.0
2000-06-30,-0.031010001719638747,-0.03567677972346395,-0.028065147895589893,0.033316845339446566,0.11965052115266706,0.1259967072343997,0.10869565217391308,0.1333333333333333,0.05441249705134599,-0.2987664362206859,-1.6026689107958645,-2.9073015873015873,-0.6553586037632942,0.13734319716950782,0.05971479500891275,0.0382978723404257,-0.04233128834355837,0.08499999999999996,0.09905397885364509,0.09653916211293256,0.0005159958720328817,0.031018206338503163,0.0
2000-09-30,0.013009983293176042,0.020533011756936226,0.018650510101969386,0.027865358857400713,0.06891547791802433,0.07216169724770638,0.05882352941176472,0.019607843137254832,0.0864053294886773,0.26758443566871937,-1.523738280470776,-1.5085719041278296,0.9670833992720367,0.1428167420814479,0.06812447434819169,0.061475409836065475,-0.18770019218449707,0.19354838709677424,0.08253164556962012,0.08803986710963452,0.0072202166064982976,0.05166775670372781,0.0
2000-12-31,0.10966675619132515,-0.010890285210768513,0.46121734739264064,0.02334839440605796,0.14792520491803285,0.15442415166992007,0.0,0.019230769230769162,0.0924379361629104,2.331793771309681,44.600742715673206,42.94158075601374,21.603137570394207,0.034644889878743035,-0.06377952755905514,0.02316602316602312,0.44873817034700325,0.274131274131274,-0.04583723105706272,0.08091603053435126,0.35483870967741926,0.035447761194029814,0.0
