Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
1993-12-31,0.0913883966840201,0.10420314236882855,0.02027788160095234,0.07950721496606405,0.08717252945899867,0.08717252945899867,0.09433962264150941,-0.2936507936507936,-0.8391666280202198,-0.6592848277773626,-0.021764349108899905,-0.944909793814433,-0.3547856566823935,-0.035142767492939986,0.005204460966542701,0.005208333333333481,0.02274060076887996,0.011111111111111072,0.05167785234899336,inf,-0.06548788474132294,0.35349940688018977,0.0
1994-03-31,0.0913883966840201,0.10420314236882855,0.02027788160095234,0.07950721496606405,0.08717252945899867,0.08717252945899867,0.09433962264150941,-0.2936507936507936,-0.8391666280202198,-0.6592848277773626,-0.021764349108899905,-0.944909793814433,-0.3547856566823935,-0.035142767492939986,0.005204460966542701,0.005208333333333481,0.02274060076887996,0.011111111111111072,0.05167785234899336,inf,-0.06548788474132294,0.35349940688018977,0.0
1994-06-30,0.02267671553600281,0.024247771662411655,0.013241625688307668,0.07950721496606405,0.08717252945899867,0.08717252945899867,0.09433962264150941,-0.2936507936507936,-0.8391666280202198,-0.6592848277773626,-0.021764349108899905,-0.944909793814433,-0.030292592191636603,0.030677506775067753,0.005204460966542701,0.005208333333333481,0.014589704383282331,0.011111111111111072,0.05167785234899336,0.96875,-0.009110021023125414,0.35349940688018977,0.0
1994-09-30,0.016080274272025852,0.014034280928508336,0.028501102641347087,0.07950721496606405,-0.013038163050715479,-0.013038163050715479,-0.017241379310344862,-0.2936507936507936,1.3926654267768148,0.05431959949669363,-0.7075831969448991,1.9525666016894085,-0.0922349311384234,0.019422240919926947,0.005204460966542701,0.005208333333333481,0.029764521193092586,0.005494505494505475,0.05167785234899336,0.5555555555555556,0.012729844413012614,0.35349940688018977,0.0
1994-12-31,-0.001862238274983441,-0.004433491946374768,0.013527780325233163,0.07950721496606405,0.06478755896019917,0.06478755896019917,0.07017543859649122,-0.2936507936507936,0.3952584293584911,1.753787959457489,8.071011258842265,0.453125,-0.14764710486007848,0.018330008941467968,0.005204460966542701,0.005208333333333481,0.014086224769803035,-0.010928961748633892,0.05167785234899336,0.38775510204081653,0.015363128491620248,0.35349940688018977,0.0
1995-03-31,0.09625543296761019,0.10520864910212446,0.04361639910716497,0.07950721496606405,-0.00955552939710147,-0.00955552939710147,-0.010928961748633892,-0.2936507936507936,1.1600707682806664,0.33749025860068893,-0.22368252500368735,-2.938437074057247,0.33578183821503993,0.09273580763905298,0.005204460966542701,0.005208333333333481,0.04341551413108835,0.07734806629834257,0.05167785234899336,0.2647058823529411,-0.04814305364511695,0.35349940688018977,0.0
1995-06-30,0.04133255300618055,0.03796191197456089,0.06231928054300773,0.07950721496606405,0.10771363054831196,0.10771363054831196,-0.26519337016574585,-0.2936507936507936,-0.10110841722658437,-0.13039806856883107,-0.22637258607938204,-2.3996249853509903,-0.35183039396677007,0.08514386376981808,0.0,0.005208333333333481,0.061721991701244594,0.03589743589743599,0.05167785234899336,0.2209302325581397,0.020231213872832443,0.35349940688018977,0.0
1995-09-30,-0.0018838507847931396,-0.007526089699460892,0.032441109748666985,0.07950721496606405,-0.004889670787412093,-0.004889670787412093,0.0,-0.2936507936507936,-0.877835384411215,-0.8153855321146974,-0.6472887122870468,-1.6345139412207987,0.34441801627100155,0.06749829118250172,0.0,0.005208333333333481,0.03267654562231992,0.004950495049504955,0.0306317804722398,0.2047619047619047,0.03399433427762033,0.35349940688018977,0.0
1995-12-31,0.029539307471697196,0.02379053714553181,0.06315850499871689,0.07950721496606405,0.06829071836064227,0.06829071836064227,0.07518796992481191,-0.2936507936507936,2.5811859736854883,1.895652065500919,1.1918615156662211,-1.0162751825459664,-0.0041694369006434195,0.12256549810575734,-0.010355029585798703,0.0,0.0628646517739817,0.08866995073891637,0.08049535603715174,0.16996047430830052,0.03287671232876721,0.35349940688018977,0.0
1996-03-31,0.018381558150980082,0.01957428496067859,0.011664695631401045,0.07950721496606405,-0.0037669423352073572,-0.0037669423352073572,-0.006993006993006978,-0.2936507936507936,0.7899841296336936,0.8023170592856028,0.7819722675636016,90.16486486486487,-0.38169761573366834,0.08237475045156395,-0.001494768310911887,0.015544041450777035,0.013649176598585555,0.018099547511312153,0.03954154727793702,0.1351351351351351,-0.006631299734747964,0.35349940688018977,0.0
1996-06-30,0.04475503637083467,0.04981688836482712,0.016026255328752237,0.07950721496606405,1.079184408046268,1.079184408046268,1.0774647887323945,-0.2936507936507936,-0.5940811809236002,0.06334409488926518,0.9688497732510226,-2.283537398831935,0.7923682284040996,-0.02795221992885688,0.25374251497006006,0.26530612244897966,0.024149875591549907,-0.039999999999999925,-0.06560088202866599,0.23809523809523814,-0.02736982643524699,0.35349940688018977,0.0
1996-09-30,0.013548765141496721,0.010361250021334811,0.03224131874034675,0.07950721496606405,-0.9568503839964001,-0.9568503839964001,-0.9559322033898305,-0.2936507936507936,1.9446105584774522,-0.44865974533126884,-1.0827914326854753,0.20265619586557349,0.5316689641088477,0.022747294946802388,-0.19343283582089554,-0.189516129032258,0.03244092987804881,0.0,-0.2100294985250737,0.024038461538461453,0.01853122855181888,0.35349940688018977,0.0
1996-12-31,0.026144049216310083,0.02271987401886011,0.04579881173204581,0.07950721496606405,11.790547833740181,11.790547833740181,11.615384615384615,-0.2936507936507936,0.6157602692717283,1.0253763968586131,-2.144143223667779,-2.752751157118439,-0.608410442388203,0.13415496068557298,0.007401924500370027,0.004975124378109319,0.04567895538227296,0.0972222222222221,0.3644510828976848,0.11032863849765273,0.018867924528301883,0.35349940688018977,0.0
1997-03-31,0.018314314148468736,0.01906223048263045,0.014116014882047168,0.07950721496606405,0.013893180513973702,0.013893180513973702,0.012195121951219523,-0.2936507936507936,-0.8549102809712519,-0.6713636265075296,1.9658308775620226,-1.2029058555399719,0.31525366019748047,0.08734177215189876,0.010286554004408588,0.014851485148514865,0.013987556810660662,0.03797468354430378,0.04980842911877392,0.10147991543340362,-0.003968253968253843,0.35349940688018977,0.0
1997-06-30,0.03364793064960203,0.034456408344223366,0.0290875459287967,0.07950721496606405,0.05834032281816026,0.05834032281816026,-0.28915662650602414,-0.2936507936507936,2.847026070033652,1.0551286882491624,-0.15954438194478515,-0.4846635705799762,0.12352118874420781,0.12234261663830925,-0.2130909090909091,-0.20975609756097569,0.03363794604003467,0.10975609756097571,0.08029197080291972,0.09404990403071012,-0.004648074369189903,0.35349940688018977,0.0
1997-09-30,0.015212991682883592,0.01154228570726823,0.036026385906909875,0.07950721496606405,0.016724844070441947,0.016724844070441947,0.008474576271186418,-0.2936507936507936,-1.0564340618226402,-1.2174147751438025,-1.5864088104557819,8.056062034999476,0.9956336908560961,0.1399323397057417,0.2809611829944547,0.2901234567901234,0.035658653643750204,0.10256410256410242,0.3986486486486487,0.08771929824561409,0.020680453635757212,0.35349940688018977,0.0
1997-12-31,0.03378432355895211,0.03888816211232071,0.005528793058545478,0.07950721496606405,0.052681246861307374,0.052681246861307374,0.0672268907563025,-0.2936507936507936,-3.290297479632411,-2.554224350796642,-2.4488230489176304,-1.9986577491842354,-0.49823637738637483,0.04479596836284738,0.013708513708513781,0.014354066985646119,0.008495934959349638,0.006644518272425293,-0.20738440303657701,0.09193548387096762,-0.027450980392156876,0.35349940688018977,0.0
1998-03-31,0.033013010429113976,0.031869076609541525,0.0395560827989625,0.07950721496606405,0.0021987662038895905,0.0021987662038895905,0.0,-0.2936507936507936,2.1245460074133717,0.08792174286100485,-0.6107014960104825,-1.6745880935276807,0.6698459449819942,0.09511623233067601,0.004270462633451988,0.0,0.03921963803458417,0.08580858085808596,0.053983456682629605,0.07828655834564269,0.006720430107526987,0.35349940688018977,0.0
1998-06-30,0.03966947191831793,0.041357810421292385,0.03008392223710632,0.07950721496606405,0.06257980535389596,0.06257980535389596,-0.2992125984251969,-0.2936507936507936,-0.9116507567495272,1.2720812456953015,8.869165439745817,-0.6957111695092836,0.12206313990822526,0.16880368023099313,0.005669737774627981,0.004716981132075526,0.029555503839888253,0.12765957446808507,0.13258983890954146,0.07397260273972606,-0.009345794392523255,0.35349940688018977,0.0
1998-09-30,0.04440350355658751,0.05146455551338369,0.0038755873208089486,0.07950721496606405,-0.011614514055568348,-0.011614514055568348,0.0,-0.011235955056179803,4.80203320574516,0.2329882723651655,0.09235117437381035,1.6588959132987129,0.2892468100261585,-0.005192031905873362,0.005637773079633535,-0.014084507042253391,0.003918022905364804,-0.035040431266846306,-0.03574033552151712,0.08163265306122458,-0.03908355795148244,0.35349940688018977,0.0
1998-12-31,0.056954210157531326,0.058182402865533556,0.04957064474692774,0.07950721496606405,0.08089295112075345,0.08089295112075345,0.0786516853932584,0.09090909090909083,10.801915909558547,1.4495880554727112,-0.19941516811869897,0.9734210805646959,0.4431388985468592,-0.06033566580733418,0.002803083391730965,-0.009523809523809601,-0.11006454518162723,-0.06424581005586594,-0.08396369137670201,0.07547169811320731,-0.007012622720897643,0.35349940688018977,0.0
1999-03-31,0.2709492896017449,0.289697783264516,0.15731357378954636,0.07950721496606405,0.19139058831244848,0.19139058831244848,0.01041666666666674,0.0,-0.8294291664622153,0.0907756511690545,2.396879964822677,-1.6131801458723294,-0.18811881188118806,0.3146549310757998,0.020265548567435232,-0.019230769230769162,0.15682057769344282,0.4776119402985075,0.27291494632535085,0.06578947368421062,-0.08898305084745761,0.35349940688018977,0.0
1999-06-30,0.03217306836119316,0.03273112523697996,0.02840374113363886,0.07950721496606405,0.0650542118432027,0.0650542118432027,0.061855670103092786,0.0625,0.24236037934668064,-0.42506615347606447,-0.5176518883415435,0.33333333333333326,-0.3089430894308943,0.11047700170357766,0.021232876712328874,-0.014705882352941235,0.028650579572792934,-0.04040404040404044,0.07427830035679528,0.06584362139917688,-0.003875968992248069,0.35349940688018977,0.0
1999-09-30,0.018692724855795095,0.019522883933552837,0.013061922055726871,0.07950721496606405,-0.007830853563038365,-0.007830853563038365,-0.2038834951456311,-0.23529411764705876,3.939779474130619,-0.15397489539748954,-1.4757446808510637,-2.355263157894737,0.6058823529411765,-0.05783539157781703,0.01609657947686105,-0.00995024875621886,0.01300496102055293,-0.08421052631578951,-0.08997584541062797,0.06370656370656369,-0.005447470817120714,0.35349940688018977,0.0
1999-12-31,0.03253447067971327,0.03286096976490671,0.030305768941105482,0.07950721496606405,0.03551696921862657,0.03551696921862657,0.03658536585365857,0.11538461538461542,-0.5932348901098901,-0.10484668644906037,-1.6618962432915922,-2.3689320388349513,-0.5164835164835164,0.05129040136774399,0.011221122112211157,-0.015075376884422176,0.029314023856997995,0.03908045977011487,0.02587923025879224,0.060798548094373794,-0.0023474178403755097,0.35349940688018977,0.0
2000-03-31,0.04108664693294761,0.04332220973606726,0.025788719628081047,0.07950721496606405,0.02591463414634143,0.02591463414634143,0.0235294117647058,-0.011494252873563204,0.05487547488391731,0.07734806629834257,0.33333333333333326,-1.5602836879432624,0.5984848484848484,0.009292960582358845,0.004569190600522299,0.0,0.031367884451996675,-0.019911504424778736,-0.022639068564036302,0.057313943541488444,-0.014901960784313828,0.35349940688018977,0.0
2000-06-30,0.007000669629268819,0.004046261712862931,0.0275632072513754,0.07950721496606405,0.04531946508172369,0.04531946508172369,-0.29885057471264365,-0.3023255813953488,-0.5142056822729091,0.015897435897435974,0.9263513513513513,0.30379746835443044,0.48815165876777256,0.1503107496355407,0.0006497725795970855,0.0,0.026756293660208375,0.1151241534988714,0.11879549966909342,0.04854368932038855,0.02070063694267521,0.35349940688018977,0.0
2000-09-30,0.050466904208183117,0.050684439803559966,0.048987517337031994,0.07950721496606405,-0.014925373134328401,-0.014925373134328401,-0.016393442622950838,-0.033333333333333326,0.3426688632619439,0.23195355880868251,0.12837600841809893,-1.3300970873786409,-0.10828025477707004,0.16382070437566698,-0.01103896103896107,-0.010204081632652962,0.04823491655969181,0.13360323886639658,0.13516711032238993,0.061728395061728225,-0.0015600624024961762,0.35349940688018977,0.0
2000-12-31,0.03781575188046271,0.03113863115804194,0.08329807488893581,0.07950721496606405,0.08008658008657998,0.08008658008657998,0.06666666666666665,0.13793103448275867,-0.6361963190184049,-0.21450522433927477,0.0,-0.2941176470588235,-0.08571428571428574,0.11084364970197158,-0.012475377544320376,0.0,0.07513088203777984,0.05892857142857144,0.08207399687337147,0.058139534883721034,0.043749999999999956,0.35349940688018977,0.0
2001-03-31,0.046392912710346845,0.04615019709274093,0.04796660645413264,0.07950721496606405,0.023380093520374068,0.023380093520374068,0.03125,-0.015151515151515138,4.055649241146711,0.8964527908189881,0.3273235934100094,-0.875,-0.01171875,-0.11257868125064496,-0.018617021276595702,-0.005154639175257714,0.04892217444542535,-0.17369308600337263,-0.14182518661208765,0.050824175824175866,0.0014970059880239361,0.35349940688018977,0.0
2001-06-30,0.038625311720698274,0.04134682170375248,0.021010458642938712,0.07950721496606405,0.062010443864229714,0.062010443864229714,0.045454545454545414,0.06153846153846132,-1.5063375583722483,-0.03342043735387157,1.0002341920374707,0.6666666666666667,-0.01976284584980237,-0.05412790697674408,-0.01084010840108418,-0.005181347150259197,0.020876883398941226,-0.09795918367346945,-0.08333333333333326,0.05228758169934644,-0.01644245142002998,0.35349940688018977,0.0
2001-09-30,0.4066256291436443,0.4346415167370523,0.22168229416193275,0.07950721496606405,-0.7922556853103873,-0.7922556853103873,-0.9855072463768116,-1.0,-5.144268774703558,1.1254980079681274,0.009015337782461108,4.8,0.9556451612903225,-0.05273833671399608,-0.24520547945205473,-0.27083333333333326,0.090203169875545,-0.07239819004524894,-0.08570554025099486,0.04968944099378869,-0.1314589665653495,0.35349940688018977,0.0
2001-12-31,0.05186323145036531,0.056621499548328735,0.014976657329598408,0.07950721496606405,4.520710059171598,4.520710059171598,82.0,inf,-1.0096963916706405,-0.9056767974293748,-0.8047110698537944,-8.344827586206897,0.43917525773195876,0.05606385049639884,0.0,-0.050000000000000044,0.01419650697629038,-0.03170731707317065,0.36223635754938055,0.047337278106508895,-0.034995625546806686,0.35349940688018977,0.0
2002-03-31,0.02956294550308125,0.0321181861705766,0.00894171327642046,0.07950721496606405,0.06109324758842449,0.06109324758842449,-0.0843373493975903,-0.09638554216867468,-75.24590163934427,7.115684882895671,3.3707664884135475,1.112676056338028,0.6446991404011462,-0.07981566820276498,0.020871143375680523,-0.03007518796992481,0.009548318822454327,-0.09319899244332497,-0.1518800688129761,0.047457627118643986,-0.020852221214868405,0.35349940688018977,0.0
2002-06-30,0.03317466447052153,0.0321811812209809,0.041376417812465816,0.07950721496606405,-0.09040404040404038,-0.09040404040404038,-0.0921052631578948,-0.09333333333333327,-0.5767277544711857,-0.05168342807170967,0.15674279499728105,-1.9288888888888889,-0.3641114982578397,-0.07785790598290587,-0.03200000000000003,-0.06976744186046513,0.04226325193567604,-0.08611111111111114,-0.11851637206606769,0.0431499460625675,0.008333333333333082,0.35349940688018977,0.0
2002-09-30,0.04367136160978191,0.040833577651421926,0.06689197471413322,0.07950721496606405,0.022765130483064944,0.022765130483064944,0.01449275362318847,0.0,1.6249347939488783,0.03375138325341198,-0.2547890468915266,-1.3899521531100478,0.22328767123287663,-0.1382331643736423,0.21028466483011932,0.20833333333333326,0.06775012000274283,-0.17325227963525835,-0.13445101906640378,0.05170630816959676,0.02203856749311295,0.35349940688018977,0.0
2002-12-31,0.025459761189120966,0.02797264622672535,0.00539990480410979,0.07950721496606405,-1.0564603691639523,-1.0564603691639523,-1.0571428571428572,-1.0588235294117647,0.4328298887122417,0.16940231935771632,-0.02680965147453085,0.6687116564417177,0.30459126539753645,0.011175531467944033,-0.2845220030349014,-0.2896551724137931,0.00492368291482026,-0.05147058823529416,-0.2225598176984428,0.04916420845624381,-0.01976639712488759,0.35349940688018977,0.0
2003-03-31,0.0544875621181371,0.05559700223812092,0.04543228418440637,0.07950721496606405,-19.78846153846154,-19.78846153846154,-19.75,-19.5,0.23300970873786397,0.22335799832176373,0.07632474477394258,-2.8566176470588234,-0.4334763948497854,-0.1027920890809374,-0.04241781548250256,-0.03883495145631066,0.04599194768123027,-0.10852713178294582,0.2740595994137762,0.0440487347703844,-0.008249312557286892,0.35349940688018977,0.0
2003-06-30,0.0486694186806893,0.04302063398829037,0.09522322334827216,0.050932530247794094,0.16479017400204699,0.16479017400204699,0.15999999999999992,0.17567567567567566,-0.5251968503937008,-0.38005861445407496,-0.1123155676001204,-1.3465346534653464,0.26515151515151514,0.02621098453274051,0.03100775193798455,0.04040404040404044,0.09502667915767171,-0.017391304347826098,0.031058282208588972,0.044883303411131115,0.0443622920517559,0.35349940688018977,0.0
2003-09-30,0.04357634077330119,0.052363867568917755,-0.025393159102898633,0.020863707204263227,0.026801405975395376,0.026801405975395376,0.034482758620689724,0.0,0.7697228144989339,0.41892979279822984,0.1450135685210312,-0.34857142857142853,0.13652694610778449,0.0851985559566788,0.05263157894736836,0.03883495145631066,-0.025052075583990363,-0.008849557522123686,-0.0063220528077352345,0.05154639175257736,-0.0663716814159293,0.35349940688018977,0.0
