"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-03-31,45520541,45520541,1,15022899000,None,13357011000,None,1621974000,43914000,0,0,2929227000,100368000,-43201000,-43201000,-0.94,-0.94,0,-95128000,112155000,-75602000,-58399000,25094000,0,19.01,21.01,17.01,-0.0964,-0.0099,35.63,0.54,4.66,5.24,None,1.806,0.108,None,0.03,-2.09,None
2018-12-31,45341834,45341834,1,14588711000,None,12955564000,None,1591997000,41150000,0,718931000,2928929000,51951000,-20459000,-20459000,-0.44,-0.44,0,-125320000,338496000,-183461000,29964000,83493000,0,18.2,21.38,15.02,0.1062,0.01,35.11,0.47,4.46,5.24,0,1.8398,0.1091,0.3637,0.03,-2.76,None
2018-09-30,45336278,45336278,1,15093464000,None,13294655000,None,1757659000,41150000,0,0,2937771000,134015000,-103845000,-103845000,-2.27,-2.27,0,-106355000,234009000,-119462000,8079000,53529000,0,21.32,23.34,19.3,0.1101,0.009,38.77,0.54,9.92,5.24,0,1.6714,0.1165,0.2881,0.03,-2.35,None
2018-06-30,45332214,45332214,1,21535223000,None,19471302000,None,1799811000,264110000,0,786208000,0,150638000,4313000,4313000,0.09,0.09,0,-120026000,358355000,-232237000,5831000,45450000,0,18.14,21.11,15.17,0.061,0.0044,39.7,0.45,8.17,5.24,0,0,0.0836,0.154,0.03,-2.65,None
2018-03-31,45332214,45332214,1,22847966000,None,20738801000,None,1845055000,264110000,0,833040000,65196000,174057000,305704000,305704000,6.72,6.7,0,-1191562000,656996000,-50218000,-585062000,39619000,0,15.53,17.09,13.96,0.0639,0.0044,40.7,0.51,None,5.24,0,0.0353,0.0808,0.1531,0.03,-26.29,None
2017-12-31,45278480,45278480,1,23192374000,None,21547116000,None,1381148000,264110000,0,846973000,73993000,189204000,-19479000,-19479000,-0.44,-0.44,0,65963000,454652000,-4326000,516685000,623703000,0,15.48,17.79,13.17,-0.2125,-0.0143,30.5,0.46,None,5.24,None,0.0536,0.0596,None,0.03,1.46,None
2017-09-30,45251166,45251166,1,23292583000,None,21520446000,None,1508027000,264110000,0,877972000,78319000,132966000,-190905000,-190905000,-4.2,-4.2,0,-117728000,178652000,-7737000,52780000,107018000,0,19.38,22.02,16.75,-0.2478,-0.0176,33.33,0.52,None,5.24,None,0.0519,0.0647,None,0.03,-2.6,None
2017-06-30,45251166,45251166,1,23005443000,None,21067230000,None,1674103000,264110000,0,912173000,85981000,172848000,7110000,7110000,0.16,0.16,0,-158357000,127888000,-32407000,-64534000,54238000,0,17.98,20.28,15.67,-0.0645,-0.0048,37,0.5,None,5.24,None,0.0514,0.0728,None,0.03,-3.5,None
2017-03-31,45228945,45228945,1,22763560000,None,20874644000,None,1624806000,264110000,0,931159000,92311000,126228000,-125441000,-125441000,-2.77,-2.77,0,-2646000,167577000,-137647000,27747000,118772000,0,20.47,23.55,17.39,-0.0341,-0.0026,35.92,0.54,12.56,5.24,None,0.0568,0.0714,None,0.03,-0.06,None
2016-12-31,45228945,45228945,1,22635702000,None,20657678000,None,1713914000,264110000,0,962080000,102403000,237487000,-94693000,-94693000,-2.09,-2.09,0,18008000,58571000,-4789000,69807000,91025000,0,22.5,27.25,17.75,0.0418,0.0032,37.89,0.53,1.83,5.24,0,0.0597,0.0757,0.1479,0.02,0.4,None
2016-09-30,45121788,45121788,1,24015629000,None,21839255000,None,1909597000,266777000,0,1022865000,106284000,145028000,101474000,101474000,2.24,2.22,0,-44777000,57018000,-12145000,96000,21218000,0,17.39,19.35,15.42,0.2524,0.0235,42.32,0.44,12.33,5.24,0,0.0557,0.0795,1.2666,0.02,-0.99,None
2016-06-30,45121788,45121788,1,23199111000,None,21136274000,None,1796024000,266813000,0,1075605000,117641000,106732000,58647000,58647000,1.3,1.29,0,42629000,-16274000,-32453000,-6098000,23044000,0,16.09,17.77,14.42,0.031,0.0027,39.8,0.42,2.61,5.24,0,0.0655,0.0774,0.1677,0.02,0.94,None
2016-03-31,45046996,45046996,1,23718591000,None,21706960000,None,1744526000,267105000,0,1149966000,122058000,16902000,9415000,9415000,0.21,0.21,0,827680000,-813958000,-20324000,-6602000,29142000,0,14.62,17.32,11.92,0.1398,0.0119,38.73,0.2,1.39,5.24,0,0.07,0.0736,0.5693,0.02,18.37,None
2015-12-31,45046996,45046996,1,23728070000,None,20084925000,None,3369598000,273547000,0,1212112000,0,170725000,386984000,386984000,8.57,8.57,0,6634000,9306000,-7295000,8645000,35744000,0,15.05,17.39,12.72,0.2448,0.02,74.8,0.5,1.34,5.24,0,0,0.142,0.7654,0.03,0.15,None
2015-09-30,45020521,45020521,1,24266919000,None,22637882000,None,1355008000,274029000,0,1279448000,0,87690000,-390987000,-390987000,-8.66,-8.66,0,42569000,-167253000,117818000,-6866000,27099000,0,16.7,19.17,14.22,0.3678,0.0223,30.1,0.42,0.77,5.24,0,0,0.0558,1.1647,0.02,0.95,None
2015-06-30,45020521,45020521,1,25513636000,None,23466425000,None,1772866000,274345000,0,1853938000,0,230752000,282695000,282695000,6.26,6.05,0,32759000,-11683000,-13752000,7324000,33965000,0,21.18,25.91,16.44,0.7238,0.0403,39.38,0.61,1.93,5.24,0,0,0.0695,1.8843,0.02,0.73,None
2015-03-31,45003680,45003680,1,25386610000,None,23548889000,None,1563257000,274464000,0,1861806000,0,155491000,214711000,214711000,4.75,4.57,0,5580000,-2972000,-49870000,-47262000,26641000,0,25.76,27.53,23.99,0.4444,0.0207,34.74,0.83,2.65,5.24,0,0,0.0616,1.4475,0.01,0.12,None
2014-12-31,45003598,45003598,1,25159864000,None,23486129000,None,1399105000,274630000,0,1925431000,0,6860000,453584000,453584000,10.05,9.26,0,-1229878000,1591867000,-331418000,30571000,73903000,0,22.67,26.74,18.6,0.4528,0.0182,31.09,1.05,11.57,5.24,0,0,0.0556,1.4728,0.01,-27.33,None
2014-09-30,45003473,45003473,1,26590785000,None,25340095000,None,975650000,275040000,0,1989523000,0,155339000,82450000,82450000,1.83,1.77,0,86100000,-331535000,214306000,-31129000,43332000,0,24.7,27.54,21.86,0.1107,0.0037,21.68,1.17,4.78,5.24,0,0,0.0367,0.2028,0.02,1.91,None
2014-06-30,45002575,45002575,1,27723353000,None,26499822000,None,948075000,275456000,0,2063895000,0,57333000,-207905000,-207905000,-4.61,-4.61,0,133744000,99017000,-190000000,42761000,74461000,0,29.29,32.2,26.37,0.308,0.009,21.07,1.38,2.06,5.24,0,0,0.0342,0.4905,0.02,2.97,None
2014-03-31,45002575,45002575,1,27114248000,None,25885437000,None,953219000,275592000,0,2084581000,0,109138000,155942000,155942000,3.46,3.31,0,38525000,-84196000,1000,-45670000,31700000,0,28.8,35.61,22,None,0.024,21.18,1.84,2.44,5.24,0,0,0.0352,0.9579,0.03,0.86,None
2013-12-31,45002575,45002575,1,27106939000,None,26128517000,None,702983000,275439000,0,514511000,0,166611000,68563000,68563000,1.53,1.49,0,102652000,-50960000,-2873000,48819000,77370000,0,20.09,25.16,15.03,None,0.0288,15.62,1.48,1.86,5.24,0,0,0.0259,0.9026,0.03,2.28,None
2013-09-30,45002524,45002524,1,28633638000,None,27746888000,None,611426000,275324000,0,2135463000,0,171652000,230975000,230975000,5.13,4.98,0,44693000,-27846000,-8811000,8036000,28551000,0,21.67,25.7,17.64,None,0.0316,13.59,3.4,3.42,5.24,0,0,0.0214,None,None,0.99,None
2013-06-30,45002456,45002456,1,27475367000,None,26913300000,None,287189000,274878000,0,2136123000,0,242785000,205681000,205681000,4.57,4.42,0,39563000,-168704000,-3295000,-132436000,20515000,0,None,None,None,None,0.0293,6.38,None,None,5.24,0,0,0.0105,None,None,0.88,None
2013-03-31,45000000,45000000,1,26164660000,None,29034730000,None,-3530542000,660472000,0,0,0,291427000,282299000,282299000,0.93,0.93,0,77330000,-63965000,-4067000,9298000,53135000,0,None,None,None,None,-0.0085,-78.46,None,None,5.24,None,None,None,None,None,1.72,None
2012-12-31,302436610,302436610,1,27007164000,None,30254131000,None,-3907527000,660560000,0,0,0,None,143576000,143576000,0.47,0.47,0,-208298000,221613000,-59543000,-46228000,43837000,0,None,None,None,None,-0.0095,-12.92,None,None,5.24,None,None,None,None,None,-0.69,None
2012-09-30,302436107,302436107,1,26947892000,None,30435405000,None,-4148519000,661006000,0,0,0,197162000,157544000,157544000,0.52,0.52,0,-441029000,515067000,-32985000,41053000,90065000,0,None,None,None,None,-0.0505,-13.72,None,None,5.24,None,None,None,None,None,-1.46,None
2012-06-30,302436107,302436107,1,26611791000,None,30367170000,None,-4416439000,661060000,0,0,0,None,-811118000,-811118000,-2.68,-2.68,0,-4921000,310018000,-296016000,9081000,49012000,0,None,None,None,None,-0.0587,-14.6,None,None,5.24,None,None,None,None,None,-0.02,None
2012-03-31,302431515,302431515,1,27372884000,None,30286526000,None,-3577117000,663475000,0,0,0,324136000,253320000,253320000,0.84,0.84,0,40350000,-8718000,-7700000,23932000,39931000,0,None,None,None,None,-0.0323,-11.83,None,None,5.24,None,None,None,None,None,0.13,None
2011-12-31,302431515,302431515,1,27113695000,None,30263228000,None,-3812975000,663442000,0,0,0,None,-963213000,-963213000,-3.18,-3.18,0,-195341000,198121000,-8097000,-5317000,15999000,0,None,None,None,None,-0.0712,-12.61,None,None,5.24,None,None,None,None,None,-0.65,None
2011-09-30,302428811,302428811,1,27626582000,None,29807158000,None,-2834802000,654226000,0,0,0,25717000,-75507000,-75507000,-0.25,-0.25,0,-8665000,13998000,-1396000,3937000,21316000,0,None,None,None,None,-0.0385,-9.37,None,None,5.24,None,None,None,None,None,-0.03,None
2011-06-30,302428811,302428811,1,27940429000,None,30014410000,None,-2728213000,654232000,0,0,0,148195000,-102432000,-102432000,-0.34,-0.34,0,124748000,8504000,-123499000,9753000,17379000,0,None,None,None,None,-0.032,-9.02,None,None,5.24,None,None,None,None,None,0.41,None
