"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,86090077,86090077,1,1724237000,712298000,1552688000,618909000,171246000,303000,0,253146000,700552000,620103000,125706000,125706000,1.46,1.43,0,137102000,-34085000,-109488000,-5771000,110845000,33781000,246.43,278.61,214.25,None,0.2511,1.99,410.72,55.75,0,0,4.0909,0.0993,0.144,1.74,1.2,1.1509
2019-03-31,86006332,86006332,1,1680968000,697646000,1629098000,689619000,51562000,308000,0,254016000,699334000,576056000,102681000,102681000,1.19,1.17,0,34378000,-38206000,-2781000,-7178000,116616000,38206000,201.13,226.15,176.11,None,0.2484,0.6,None,47.21,0,0,13.563,0.0307,0.1733,1.43,-0.04,1.0116
2018-12-31,86006526,86006526,1,1537349000,654172000,1546582000,770444000,-9513000,280000,0,256314000,601777000,1087042000,85638000,85638000,1,0.97,0,135648000,-39844000,-117806000,-23083000,123794000,39844000,214.42,252.69,176.15,None,0.2484,-0.11,None,57.64,0,0,None,None,0.1704,1.46,1.11,0.8491
2018-09-30,86233649,86233649,1,1544530000,704197000,1545893000,759537000,-1604000,241000,0,258466000,602416000,545448000,93251000,93251000,1.07,1.05,0,110708000,-54215000,-84294000,-27682000,146877000,31715000,235.75,256.22,215.28,None,0.211,-0.02,None,68.14,0,0,None,None,0.202,1.04,0.92,0.9271
2018-06-30,86590964,86590964,1,1520685000,739832000,1561534000,774316000,-41127000,278000,0,235010000,603130000,43096000,108691000,108691000,1.25,1.23,0,118830000,-27651000,-70708000,15330000,174559000,27651000,206.44,229.01,183.86,None,0.1926,-0.47,None,64.92,0,0,None,None,0.1944,0.99,1.05,0.9555
2018-03-31,86863215,86863215,1,1469492000,701707000,1518474000,728838000,-49272000,290000,0,242915000,609005000,537656000,89451000,89451000,1.02,1.01,0,34898000,260312000,-324991000,-28446000,159229000,23726000,182.33,207.14,157.53,None,0.1748,-0.57,None,62.02,0,0,None,None,0.1387,1.26,0.13,0.9628
2017-12-31,87122794,87122794,1,1713416000,971985000,1767258000,1004567000,-54106000,264000,0,243719000,606567000,506121000,38257000,38257000,0.44,0.43,0,121126000,-24487000,-78058000,18656000,187675000,22014000,157.38,168.66,146.09,None,0.1597,-0.62,None,51.1,0,0,None,None,0.1336,1.19,1.14,0.9676
2017-09-30,87218713,87218713,1,1669334000,942722000,1717725000,996543000,-48622000,231000,0,244772000,604149000,491976000,70511000,70511000,0.81,0.79,0,110684000,-41487000,-67871000,3044000,169019000,16124000,160.09,171.37,148.8,None,0.173,-0.56,None,55.01,0,0,None,None,0.1455,1.19,1.08,0.946
2017-06-30,87275817,87275817,1,1637137000,918658000,1723244000,1001493000,-86335000,228000,0,242759000,600891000,508940000,85357000,85357000,0.97,0.95,0,110192000,-43702000,-63400000,5567000,165975000,14919000,163.13,173.01,153.24,None,0.1687,-0.99,None,60.42,0,0,None,None,0.1413,1.19,1.09,0.9173
2017-03-31,88123451,88123451,1,1572091000,878588000,1646003000,936077000,-74090000,178000,0,226287000,594868000,462021000,69019000,69019000,0.78,0.77,0,31274000,-29012000,1313000,5507000,160408000,23647000,134.78,155.65,113.92,None,0.1609,-0.84,None,55.24,0,0,None,None,0.1346,1.19,0.09,0.9386
2016-12-31,88005221,88005221,1,1530704000,845584000,1638917000,934568000,-108352000,139000,0,224383000,593664000,442996000,52369000,52369000,0.58,0.57,0,100115000,-14278000,-76612000,4829000,154901000,14831000,112.11,121.77,102.45,None,0.1481,-1.23,183.79,47.71,0,0,None,None,0.1251,1.18,0.97,0.9048
2016-09-30,89658209,89658209,1,1500370000,828100000,1445384000,760208000,54850000,136000,0,228518000,599137000,448308000,56455000,56455000,0.63,0.62,0,100315000,-22946000,-69247000,8933000,150072000,12088000,103.79,115.06,92.52,None,0.144,0.61,None,46.96,0,0,10.9232,0.0366,0.1236,1.17,0.98,1.0893
2016-06-30,89540618,89540618,1,1489241000,821110000,1497739000,822776000,-8638000,140000,0,230386000,597958000,466569000,67202000,67202000,0.75,0.74,0,110915000,-29763000,-73167000,8186000,141139000,15962000,84.71,92.87,76.55,None,0.1363,-0.1,None,40.92,0,0,None,None,0.1194,1.14,1.06,0.998
2016-03-31,89531171,89531171,1,1478647000,809006000,1552434000,878668000,-73922000,135000,0,235198000,600021000,417550000,46019000,46019000,0.51,0.51,0,23226000,-23799000,1202000,3959000,132953000,21906000,71.25,79.03,63.48,None,0.1297,-0.83,None,34.76,0,0,None,None,0.117,1.11,0.01,0.9207
2015-12-31,89638022,89638022,1,1474993000,821634000,1558988000,856761000,-84125000,130000,0,234843000,597085000,399685000,44349000,44349000,0.48,0.48,0,73896000,-26013000,-59158000,-12156000,128994000,15404000,71.15,77.27,65.03,None,0.1311,-0.94,None,38.67,0,0,None,None,0.1199,1.09,0.65,0.959
2015-09-30,90963542,90963542,1,1477210000,833396000,1516013000,824766000,-38892000,89000,0,239042000,599556000,406387000,44223000,44223000,0.48,0.48,0,76946000,-54806000,-39663000,-22002000,141150000,20644000,70.6,79.62,61.58,None,0.1204,-0.43,784.44,37.65,0,0,None,None,0.1118,1.08,0.62,1.0105
2015-06-30,92005024,92005024,1,1477370000,833034000,1468819000,775428000,8468000,83000,0,237222000,598925000,413343000,56912000,56912000,0.61,0.6,0,80166000,-66967000,-33532000,-19008000,163152000,23856000,71.8,82.24,61.37,None,0.1301,0.09,199.44,39.34,0,0,70.728,0.0057,0.1186,1.1,0.61,1.0743
2015-03-31,46795634,93591268,2,1431014000,808909000,1396935000,803445000,34022000,57000,0,236843000,500000000,382477000,46594000,46594000,0.99,0.98,0,-14644000,-160620000,36801000,-140376000,182160000,23017000,78.32,84.26,72.38,0.8727,0.135,0.36,62.66,44,0,0,14.6964,0.0238,0.1206,1.12,-0.4,1.0068
2014-12-31,47125601,94251202,2,1384211000,759398000,1266622000,820906000,117516000,73000,0,249572000,350000000,351959000,25961000,25961000,0.54,0.54,0,27303000,-35618000,42339000,29801000,322536000,18019000,67.25,76.94,57.56,0.5546,0.1394,1.25,27.9,35.03,0,0,2.9783,0.0849,0.1224,1.14,0.1,0.9251
2014-09-30,47682364,95364728,2,1290632000,702621000,1061161000,630264000,229388000,83000,0,235747000,350000000,383523000,52142000,52142000,1.05,1.03,0,93263000,-23449000,-76268000,-12313000,292735000,17094000,63.37,70,56.74,0.4652,0.1573,2.41,14.08,34.53,0,0,1.5258,0.1777,0.1339,1.17,0.8,1.1148
2014-06-30,50270039,100540078,2,1283193000,701707000,830263000,600352000,452868000,62000,0,237169000,150000000,390122000,57218000,57218000,1.12,1.1,0,81762000,-8712000,-54549000,18845000,305048000,14112000,62.99,68.06,57.92,0.382,0.1551,4.5,12.62,35.39,0,0,0.3312,0.3529,0.1336,1.16,0.67,1.1688
2014-03-31,51304867,102609734,2,1262324000,683166000,750072000,517173000,512216000,36000,0,237747000,150090000,360203000,46585000,46585000,0.9,0.89,0,33518000,-12634000,-14960000,7145000,286203000,11473000,58.48,64.64,52.32,0.3585,0.1562,4.99,11.65,33.61,0,0,0.293,0.4058,0.1349,1.16,0.21,1.321
2013-12-31,51599863,103199726,2,1230516000,652706000,712302000,478353000,518186000,28000,0,239365000,151394000,354072000,43257000,43257000,0.83,0.82,0,66267000,-17827000,-33055000,14247000,279058000,17005000,53.05,56.55,49.56,0.3363,0.1591,5.02,10.3,30.84,0,0,0.2922,0.4211,0.1364,1.17,0.48,1.3645
2013-09-30,51894238,103788476,2,1195238000,625223000,660343000,592952000,534846000,49000,0,242375000,624000,338297000,45688000,45688000,0.87,0.86,0,79727000,-27374000,-40331000,13798000,264811000,17273000,47.09,50.19,43.99,0.3196,0.1635,5.15,9,28.2,0,0,0.0012,0.4475,0.14,1.17,0.6,1.0544
