"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2017-04-01,128604671,128604671,1,1092105000,738636000,655788000,201905000,436317000,0,0,138054000,388878000,271225000,1359000,1359000,0.01,0.01,0,-40290000,-11578000,-5843000,-56204000,422332000,9903000,20.81,24.24,17.39,0.3775,0.1349,3.39,6.21,17.49,3.42,0,0.8913,0.3995,0.104,1.3,-0.39,3.6583
2016-12-31,128291120,128291120,1,1110319000,757508000,680388000,224449000,429931000,0,0,136748000,389742000,470837000,85547000,85547000,0.67,0.66,0,184418000,-10685000,-1307000,170435000,478536000,10640000,16.34,18.67,14.02,0.4551,0.1495,3.35,6.07,16.18,3.42,0,0.9065,0.3872,0.1112,1.34,1.35,3.375
2016-10-01,128131236,128131236,1,1050951000,677046000,705820000,243732000,345131000,0,0,143505000,390604000,316528000,29626000,29626000,0.23,0.23,0,11246000,-12445000,1883000,1565000,308101000,12502000,19.16,21.84,16.47,0.4446,0.1301,2.69,7.98,23.95,3.42,0,1.1318,0.3284,0.0967,1.35,-0.01,2.7778
2016-07-02,128026593,128026593,1,997089000,624586000,689917000,227292000,307172000,0,0,142396000,390463000,319691000,26773000,26773000,0.21,0.21,0,62554000,-13627000,-1360000,45889000,306536000,13525000,22.5,26.14,18.85,0.4114,0.1061,2.4,10.77,34.09,3.42,0,1.2712,0.3081,0.0786,1.35,0.38,2.7479
2016-04-02,127979386,127979386,1,951901000,583732000,684360000,222204000,267541000,0,0,139600000,391317000,274422000,11636000,11636000,0.09,0.09,0,-13332000,-22487000,-2373000,-37204000,260647000,13682000,20.64,25.78,15.5,0.3949,0.0901,2.09,10.81,147.43,3.42,0,1.4626,0.2811,0.0665,1.35,-0.21,2.627
2016-01-02,128107176,128107176,1,980361000,621714000,735140000,267176000,245221000,0,0,135018000,397043000,428958000,61464000,61464000,0.48,0.48,0,97103000,-16932000,-398000,78192000,297851000,14574000,19.49,21.82,17.16,0.0932,0.0188,1.91,14.33,29.98,3.42,0,1.6191,0.2501,0.0137,1.37,0.64,2.327
2015-10-03,127694546,127694546,1,922288000,563373000,748872000,283658000,173416000,0,0,135994000,397114000,277328000,2303000,2303000,0.02,0.02,0,8792000,-20077000,-1405000,-11778000,219659000,15376000,20.2,23.37,17.04,0.4776,0.0917,1.36,15.78,36.07,3.42,0,2.29,0.188,0.0678,1.35,-0.05,1.9861
2015-07-04,127679045,127679045,1,871930000,522243000,707916000,241075000,164014000,0,0,135078000,398182000,281118000,8541000,8541000,0.07,0.07,0,43003000,-13335000,-9518000,18788000,231437000,15104000,27.93,34.38,21.47,0.4837,0.0793,1.28,23.67,60.72,3.42,0,2.4277,0.1881,0.0597,1.33,0.22,2.1663
2015-04-04,127655535,127655535,1,861880000,508374000,710869000,239657000,151011000,0,0,136928000,399245000,255316000,-55221000,-55221000,-0.43,-0.43,0,-43322000,69612000,2853000,28605000,212649000,14337000,30.86,35.3,26.42,0.4637,0.0639,1.18,19.66,24.49,3.42,0,2.6438,0.1752,0.0494,1.29,-0.45,2.1213
2015-01-03,127416971,127416971,1,926338000,474500000,726727000,252795000,199611000,0,0,155125000,400284000,398574000,126524000,126524000,0.99,0.99,0,89935000,-30617000,2350000,60710000,184044000,28101000,28.43,32.21,24.64,None,0.1725,1.57,51.69,17.55,3.42,0,2.0053,0.2155,0.128,1.35,0.49,1.877
2014-10-04,127111444,127111444,1,905646000,446780000,835480000,271158000,70166000,0,0,161560000,401351000,250417000,-9130000,-9130000,-0.07,-0.07,0,-29323000,-22333000,66000,-53798000,123334000,23850000,33.2,40.45,25.95,None,0.2328,0.55,54.43,21.42,3.42,0,5.72,0.0775,0.2354,0.99,-0.42,1.6477
2014-07-05,126896708,126896708,1,922109000,467034000,844578000,275382000,77531000,0,0,166936000,402415000,265998000,-4404000,-4404000,-0.03,-0.03,0,52342000,-13693000,7005000,45071000,177132000,11548000,35.45,39.2,31.69,None,0.2215,0.61,68.17,29.06,3.42,0,5.1904,0.0841,0.1901,1.17,0.32,1.6959
2014-04-05,126546550,126546550,1,936638000,491014000,870329000,306384000,66309000,0,0,166184000,390273000,328091000,46170000,46170000,0.37,0.37,0,-98590000,69798000,31164000,1839000,132061000,36454000,33.85,40.15,27.56,None,0.1844,0.52,None,82.56,3.42,0,5.8857,0.0708,0.1403,1.31,-1.07,1.6026
2013-12-28,123398368,123398368,1,977511000,651713000,1009993000,445240000,-32482000,0,0,139789000,390794000,80568000,185172000,185172000,1.51,1.35,0,98143000,157751000,-132039000,123553000,130385000,4742000,28.96,33.59,24.32,None,0.0809,-0.26,None,None,3.42,0,None,None,0.0577,1.4,0.76,1.4637
2013-09-28,122743809,122743809,1,957012000,498955000,1177727000,565890000,-220715000,0,0,175281000,391279000,430604000,-16866000,-16866000,-0.14,-0.14,0,-37855000,-9681000,47231000,-2323000,6832000,7377000,24.3,26.01,22.58,None,-0.0624,-1.8,None,None,3.42,None,None,None,None,1.89,-0.37,0.8817
2013-06-29,122662911,122662911,1,846184000,392565000,1059862000,457165000,-213678000,0,0,179146000,391746000,381961000,-43137000,-43137000,-0.36,-0.36,0,-18234000,-27404000,48029000,1751000,9155000,27588000,20.64,22.84,18.44,None,-0.0668,-1.74,None,None,3.42,None,None,None,None,1.88,-0.37,0.8587
2013-03-30,119954311,119954311,1,826281000,382187000,996463000,399912000,-170182000,0,0,183046000,383312000,371802000,-52174000,-52174000,-0.44,-0.44,0,-66085000,-26550000,42874000,-51998000,7404000,21037000,15.84,19.23,12.45,None,-0.0761,-1.42,None,None,3.42,None,None,None,None,1.8,-0.73,0.9557
2012-12-29,119822091,119822091,1,902523000,452256000,1029453000,415849000,-126930000,0,0,191573000,383662000,486533000,57034000,57034000,0.51,0.51,0,98639000,-69384000,-2065000,28181000,59402000,28886000,11.41,12.78,10.05,None,-0.0866,-1.06,None,None,3.42,None,None,None,None,1.75,0.58,1.0875
