"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,355673567,355673567,1,15588000000,2026000000,12600000000,1889000000,2789000000,199000000,0,11998000000,8645000000,1628000000,123000000,123000000,0.35,0.34,0.35,226000000,-110000000,-126000000,-9000000,393000000,108000000,24.59,27.28,21.89,-0.2218,-0.0437,7.84,3.13,None,7.39,None,3.0997,0.1789,None,0.41,0.33,1.0725
2019-03-31,355494014,355494014,1,15742000000,2047000000,12753000000,1917000000,2790000000,199000000,0,12029000000,8242000000,1563000000,43000000,43000000,0.12,0.12,0.35,-43000000,-180000000,104000000,-122000000,402000000,122000000,25.2,27.57,22.83,-0.2163,-0.0461,7.85,3.15,None,7.04,None,2.9541,0.1772,None,0.4,-0.46,1.0678
2018-12-31,355447173,355447173,1,15179000000,2003000000,12136000000,1657000000,2847000000,196000000,0,12011000000,8280000000,1658000000,-952000000,-952000000,-2.67,-2.67,0.35,546000000,-103000000,-363000000,78000000,524000000,149000000,25.27,28.5,22.04,-0.1877,-0.0435,8.01,2.23,28.39,6.69,None,2.9083,0.1876,None,0.4,1.12,1.2088
2018-09-30,354983320,354983320,1,16635000000,2047000000,12420000000,1794000000,4017000000,198000000,0,13507000000,8304000000,1600000000,96000000,96000000,0.27,0.27,0.35,387000000,-127000000,-205000000,52000000,446000000,121000000,26.3,32.06,20.53,0.0775,0.0191,11.32,2.31,25.53,6.34,1.5294,2.0672,0.2415,0.0485,0.39,0.75,1.141
2018-06-30,355207609,355207609,1,16698000000,2120000000,12453000000,1789000000,4049000000,196000000,0,13509000000,8321000000,1647000000,72000000,72000000,0.2,0.2,0.35,242000000,-144000000,-148000000,-68000000,394000000,118000000,32.19,34.86,29.51,0.0883,0.0221,11.4,2.69,26.82,5.99,1.3148,2.0551,0.2425,0.0557,0.4,0.35,1.185
2018-03-31,356225426,356225426,1,16923000000,2264000000,12465000000,1839000000,4258000000,200000000,0,13606000000,8286000000,1610000000,72000000,72000000,0.2,0.2,0.34,-117000000,-132000000,40000000,-194000000,462000000,128000000,35.36,39.25,31.47,0.1015,0.0257,11.95,2.97,29.47,5.64,1.1272,1.946,0.2516,0.0646,0.4,-0.69,1.2311
2017-12-31,356644122,356644122,1,16866000000,2282000000,12423000000,1697000000,4245000000,198000000,0,13572000000,8357000000,1761000000,81000000,81000000,0.22,0.22,0.34,506000000,-348000000,-167000000,-6000000,656000000,156000000,38.19,42.16,34.22,0.102,0.0259,11.9,3.19,26.71,5.3,1.1057,1.9687,0.2517,0.0653,0.4,0.98,1.3447
2017-09-30,356168000,356168000,1,16585000000,2272000000,12125000000,1608000000,4259000000,201000000,0,13394000000,8377000000,1641000000,146000000,146000000,0.41,0.41,0.34,538000000,-128000000,-271000000,152000000,662000000,113000000,40.3,43.61,36.98,0.1216,0.0311,11.96,3.43,29.2,4.96,0.9151,1.9669,0.2568,0.0784,0.4,1.19,1.4129
2017-06-30,356577411,356577411,1,16494000000,2217000000,12103000000,1575000000,4191000000,200000000,0,13349000000,8360000000,1644000000,131000000,131000000,0.37,0.37,0.34,226000000,-74000000,-106000000,59000000,510000000,64000000,39.61,42.25,36.96,0.1179,0.0306,11.75,3.43,30.01,4.62,0.9239,1.9948,0.2541,0.0768,0.4,0.45,1.4076
2017-03-31,357302215,357302215,1,16332000000,2101000000,12015000000,1635000000,4123000000,194000000,0,13298000000,8180000000,1526000000,71000000,71000000,0.2,0.2,0.31,40000000,-686000000,329000000,-303000000,451000000,114000000,43,45.73,40.28,0.113,0.0298,11.54,3.75,30.94,4.28,0.937,1.984,0.2524,0.0745,0.4,-0.21,1.285
2016-12-31,357539949,357539949,1,15730000000,2222000000,11437000000,1594000000,4102000000,191000000,0,12581000000,7738000000,1656000000,159000000,159000000,0.45,0.45,0.31,543000000,-51000000,-158000000,308000000,754000000,67000000,48,54.99,41,0.1172,0.032,11.47,4.04,29.45,3.97,0.8636,1.8864,0.2608,0.0796,0.4,1.33,1.394
2016-09-30,357429908,357429908,1,15700000000,2051000000,11265000000,2011000000,4246000000,189000000,0,12797000000,7379000000,1570000000,130000000,130000000,0.36,0.36,0.31,456000000,-119000000,-241000000,100000000,446000000,103000000,53.52,55.94,51.1,0.136,0.0381,11.88,4.47,32.44,3.66,0.7138,1.7379,0.2704,0.0946,0.4,0.99,1.0199
2016-06-30,357345758,357345758,1,15718000000,2035000000,11250000000,2415000000,4275000000,193000000,0,12834000000,6933000000,1596000000,113000000,113000000,0.31,0.31,0.31,210000000,-316000000,21000000,-86000000,346000000,112000000,52.41,55.06,49.76,0.1373,0.0392,11.96,4.19,31.76,3.35,0.6851,1.6218,0.272,0.0971,0.4,0.27,0.8427
2016-03-31,361110603,361110603,1,15588000000,2054000000,10876000000,1504000000,4516000000,196000000,0,12686000000,7471000000,1487000000,100000000,100000000,0.28,0.27,0.28,87000000,-156000000,130000000,75000000,432000000,109000000,47.99,53.08,42.9,0.1345,0.0394,12.51,3.92,30.96,3.04,0.6707,1.6543,0.2897,0.0979,0.4,-0.06,1.3657
2015-12-31,361878969,361878969,1,15303000000,1908000000,10676000000,1687000000,4433000000,194000000,0,12555000000,7028000000,1624000000,251000000,251000000,0.69,0.69,0.28,401000000,-77000000,-318000000,-1000000,357000000,95000000,46.45,48.78,44.13,0.1246,0.0371,12.25,3.82,36.29,2.76,0.699,1.5854,0.2897,0.0924,0.4,0.85,1.131
2015-09-30,364057942,364057942,1,15277000000,2106000000,10779000000,1755000000,4426000000,72000000,0,12243000000,7114000000,1531000000,142000000,142000000,0.39,0.38,0.28,452000000,-111000000,-299000000,27000000,358000000,107000000,46.06,49.37,42.76,0.1014,0.0312,12.16,3.61,40.4,2.48,0.8124,1.6073,0.2897,0.0777,0.4,0.95,1.2
2015-06-30,366859970,366859970,1,15465000000,2114000000,10713000000,1633000000,4677000000,75000000,0,12392000000,7142000000,1559000000,114000000,114000000,0.31,0.31,0.28,251000000,-102000000,-159000000,-12000000,331000000,97000000,45.48,46.85,44.11,0.0853,0.0279,12.75,3.53,44.59,2.2,0.8934,1.527,0.3024,0.0689,0.4,0.42,1.2945
2015-03-31,369888767,369888767,1,15388000000,2065000000,10545000000,1438000000,4768000000,75000000,0,12377000000,7159000000,1458000000,63000000,63000000,0.17,0.17,0.25,75000000,-291000000,314000000,70000000,343000000,102000000,44.31,46.71,41.92,0.0734,0.0252,12.89,3.25,44.31,1.92,0.9656,1.5015,0.3099,0.0622,0.41,-0.07,1.436
2014-12-31,371263447,371263447,1,15376000000,2019000000,10243000000,1798000000,5056000000,77000000,0,12386000000,6465000000,1633000000,161000000,161000000,0.43,0.42,0.25,401000000,-255000000,-209000000,-96000000,273000000,138000000,43.23,45.89,40.56,0.0693,0.0249,13.62,2.93,45.51,1.67,0.9347,1.2787,0.3288,0.0611,0.41,0.71,1.1229
2014-09-30,381074001,381074001,1,15361000000,1982000000,9661000000,1542000000,5615000000,85000000,0,12431000000,6508000000,1572000000,91000000,91000000,0.24,0.24,0.25,392000000,-114000000,-202000000,59000000,369000000,103000000,46.66,49.44,43.89,0.0645,0.0238,14.73,3.08,44.02,1.42,0.9291,1.159,0.3655,0.0593,0.4,0.76,1.2853
2014-06-30,380295447,380295447,1,15556000000,1987000000,9712000000,1503000000,5762000000,82000000,0,12606000000,6556000000,1594000000,74000000,74000000,0.19,0.19,0.25,210000000,-102000000,-99000000,9000000,310000000,94000000,45.61,48.67,42.54,0.0719,0.0264,15.15,3.02,22.92,1.17,0.7839,1.1378,0.3704,0.0682,0.39,0.31,1.322
2014-03-31,378915290,378915290,1,15473000000,1933000000,9676000000,1531000000,5716000000,81000000,0,12629000000,6461000000,1489000000,58000000,58000000,0.15,0.15,0.2,90000000,-261000000,-75000000,-263000000,301000000,77000000,44.17,47.45,40.88,0.1348,0.0498,15.09,2.92,22.89,0.92,0.3767,1.1303,0.3694,0.1312,0.38,0.03,1.2626
2013-12-31,378866227,378866227,1,15530000000,2134000000,9723000000,1535000000,5729000000,78000000,0,12465000000,6492000000,1554000000,145000000,145000000,0.38,0.37,0.2,320000000,-164000000,-327000000,-173000000,564000000,119000000,41.03,46.2,35.86,0.1338,0.0492,15.12,2.74,24.57,0.72,0.3671,1.1332,0.3689,0.1298,0.38,0.53,1.3902
