"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-05-25,798798567,798798567,1,44319000000,10162000000,35787000000,13575000000,8581000000,-49000000,0,4210000000,11256000000,37251000000,772000000,763000000,0.96,0.95,0.14,2268000000,-464000000,-1824000000,-20000000,409000000,784000000,26.7,29.97,23.43,0.2329,0.0471,10.74,2.7,7.28,4.05,0.2393,1.3117,0.1936,0.0152,3.07,1.86,0.7486
2019-02-02,798327065,798327065,1,38118000000,10803000000,30283000000,14274000000,7886000000,-51000000,0,6987000000,12072000000,28091000000,259000000,256000000,0.33,0.29,0.13,431000000,-556000000,125000000,0,429000000,701000000,29.2,31.98,26.43,0.4118,0.0831,9.88,3.04,6.74,3.91,0.1387,1.5308,0.2069,0.0254,3.24,-0.34,0.7568
2018-11-10,797743035,797743035,1,38141000000,10753000000,30531000000,14796000000,7652000000,-42000000,0,4288000000,11647000000,27672000000,317000000,313000000,0.39,0.39,0.14,473000000,-758000000,353000000,68000000,429000000,761000000,29.69,32.74,26.63,0.508,0.0996,9.59,3.21,6.78,3.78,0.1185,1.5221,0.2006,0.0296,3.33,-0.36,0.7268
2018-08-18,797418728,797418728,1,36957000000,9746000000,29619000000,13349000000,7374000000,-36000000,0,4305000000,12121000000,27869000000,508000000,502000000,0.63,0.62,0.14,892000000,-1221000000,-1000000,-330000000,361000000,753000000,27.97,31.7,24.24,0.5458,0.1025,9.25,3.2,6.74,3.64,0.1156,1.6437,0.1995,0.0302,3.36,0.17,0.7301
2018-05-26,796675676,796675676,1,36561000000,10286000000,29620000000,13476000000,6970000000,-29000000,0,4025000000,12059000000,37530000000,2026000000,2005000000,2.39,2.37,0.125,2368000000,1349000000,-3373000000,344000000,691000000,711000000,26.2,29.54,22.85,0.5484,0.0985,8.75,3.27,12.48,3.5,0.1203,1.7301,0.1906,0.0291,3.36,2.08,0.7633
2018-02-03,865976354,865976354,1,37197000000,11117000000,30292000000,14197000000,6931000000,-26000000,0,4025000000,12029000000,31031000000,854000000,854000000,0.96,0.95,0.13,359000000,-672000000,308000000,-5000000,347000000,654000000,26.3,31.45,21.15,0.2989,0.052,8,3.72,15.56,3.38,0.2321,1.7355,0.1863,0.0155,3.35,-0.34,0.7831
2017-11-04,881361794,881361794,1,37028000000,10925000000,30817000000,12890000000,6235000000,-24000000,0,4148000000,13118000000,27749000000,397000000,393000000,0.44,0.44,0.125,-271000000,-585000000,389000000,-467000000,352000000,589000000,22.12,24.54,19.69,0.2488,0.0431,7.07,3.2,13.33,3.25,0.2795,2.1039,0.1684,0.0132,3.27,-0.98,0.8476
2017-08-12,889522175,889522175,1,36600000000,10147000000,30456000000,11618000000,6159000000,-15000000,0,4183000000,13100000000,27597000000,353000000,353000000,0.39,0.39,0.125,1016000000,-706000000,153000000,463000000,819000000,694000000,25.7,30.93,20.46,0.2449,0.0431,6.92,3.75,15.39,3.12,0.2813,2.127,0.1683,0.0133,3.25,0.36,0.8734
2017-05-20,897346365,897346365,1,35799000000,9538000000,29664000000,12515000000,6145000000,-10000000,0,4172000000,11590000000,36285000000,303000000,303000000,0.33,0.32,0.12,2309000000,-744000000,-1531000000,34000000,356000000,734000000,31.52,34.75,28.29,0.2456,0.0446,6.85,4.3,15.38,3,0.2774,1.8861,0.1717,0.0137,3.26,1.76,0.7621
2017-01-28,914240326,914240326,1,36505000000,10340000000,29795000000,12860000000,6698000000,12000000,0,4184000000,11825000000,27611000000,521000000,521000000,0.56,0.54,0.12,816000000,-602000000,-266000000,-52000000,322000000,656000000,33.44,36.44,30.44,0.3005,0.0558,7.33,4.74,16.15,2.88,0.2204,1.7655,0.1835,0.0171,3.26,0.18,0.804
