"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-03-31,298059831,298059831,1,40809000000,25582000000,34577000000,23919000000,6230000000,2000000,0,11860000000,7629000000,35228000000,296000000,296000000,0.99,0.99,0.4763,1480000000,-84000000,-142000000,1256000000,3438000000,76000000,50.35,56.88,43.82,0.0003,0,20.9,2.48,None,25.14,283.941,1.2246,0.1527,0,3.56,4.71,1.0695
2018-12-31,298016653,298016653,1,40462000000,25091000000,34419000000,23824000000,6043000000,0,0,11973000000,7599000000,37740000000,280000000,280000000,0.94,0.93,0.4763,371000000,-84000000,-144000000,137000000,2182000000,798000000,50.24,58.31,42.17,-0.0061,-0.001,20.28,2.53,21.94,24.66,None,1.2575,0.1494,None,3.52,-1.43,1.0532
2018-09-30,297941326,297941326,1,40011000000,24445000000,34098000000,23057000000,5913000000,0,0,12093000000,7999000000,35213000000,593000000,593000000,1.95,1.94,0.4763,365000000,679000000,-764000000,282000000,2045000000,-682000000,51.81,55.48,48.14,0.1083,0.0179,19.85,2.64,72.97,24.19,0.7809,1.3528,0.1478,0.0053,3.4,3.51,1.0602
2018-06-30,308828810,308828810,1,39951000000,24553000000,33880000000,22893000000,6059000000,12000000,0,12229000000,8012000000,35349000000,-1167000000,-1167000000,-3.79,-3.79,0.46,554000000,-140000000,-809000000,-408000000,1763000000,138000000,57.32,65.82,48.83,0.0367,0.0062,19.62,2.36,10.69,23.71,2.2528,1.3223,0.1517,0.0019,3.3,1.35,1.0725
2018-03-31,310685049,310685049,1,41031000000,23513000000,33481000000,21427000000,7537000000,13000000,0,14299000000,9027000000,33633000000,255000000,255000000,0.81,0.81,0.4624,754000000,781000000,-637000000,908000000,2175000000,78000000,68.25,75.75,60.76,0.2372,0.0409,24.26,2.83,11.87,23.25,0.34,1.1977,0.1837,0.0126,3.24,2.18,1.0974
2017-12-31,314706914,314706914,1,42905000000,25188000000,35273000000,23125000000,7599000000,33000000,0,14366000000,9057000000,35186000000,1053000000,1053000000,3.35,3.33,0.4624,279000000,-105000000,-86000000,86000000,1249000000,102000000,62,69.34,54.66,0.263,0.0458,24.15,2.92,18.02,22.79,0.3155,1.1919,0.1771,0.0137,3.33,0.56,1.0892
2017-09-30,314603641,314603641,1,41940000000,23725000000,35233000000,22407000000,6678000000,29000000,0,14926000000,9068000000,32641000000,115000000,115000000,0.36,0.36,0.4624,1181000000,-6144000000,-744000000,-5698000000,1181000000,66000000,71.47,78.89,64.06,0.1654,0.0289,21.23,3.32,17.69,22.33,0.5222,1.3579,0.1592,0.0084,3.45,3.54,1.0588
2017-06-30,316453664,316453664,1,40112000000,28345000000,33166000000,21221000000,6808000000,138000000,0,9207000000,9068000000,32966000000,274000000,274000000,0.86,0.86,0.45,724000000,24000000,4760000000,5511000000,6879000000,94000000,76.94,82.71,71.18,0.196,0.0358,21.51,3.66,18.32,21.86,0.4421,1.332,0.1697,0.0099,3.62,1.99,1.3357
2017-03-31,315882555,315882555,1,34174000000,22283000000,27392000000,19796000000,6646000000,136000000,0,9287000000,4854000000,31821000000,381000000,381000000,1.21,1.2,0.4489,-198000000,-192000000,-128000000,-513000000,1368000000,80000000,78.13,83.8,72.47,0.2068,0.0391,21.04,3.9,18.74,21.41,0.4096,0.7304,0.1945,0.0105,3.73,-0.88,1.1256
2016-12-31,315454756,315454756,1,35021000000,23153000000,28565000000,21014000000,6323000000,133000000,0,9276000000,4859000000,33150000000,324000000,324000000,1.02,1.02,0.4489,554000000,-127000000,-536000000,-120000000,1881000000,113000000,70.94,76.71,65.17,0.207,0.0393,20.04,3.49,17.18,20.96,0.3965,0.7685,0.1805,0.0106,3.7,1.4,1.1018
