"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,247096324,247096324,1,6662600000,925900000,4057800000,1184700000,2604800000,0,0,4883300000,2108000000,1079400000,138500000,138500000,0.56,0.55,0.23,213300000,-490000000,276600000,0,97900000,11900000,74.81,79.22,70.4,0.2435,0.0979,10.54,7.37,31.97,6.51,0.3635,0.8093,0.391,0.1424,0.69,0.82,0.7815
2019-03-31,246219083,246219083,1,5960600000,913700000,3461300000,1133300000,2499300000,0,0,4249200000,1807100000,1044700000,175700000,175700000,0.71,0.7,0.23,137900000,-12400000,-344300000,-218800000,97900000,11700000,65.91,72.19,59.64,0.2462,0.0982,10.15,6.6,29.04,6.28,0.369,0.723,0.4193,0.1402,0.7,0.51,0.8062
2018-12-31,245901066,245901066,1,6069200000,1078200000,3615400000,1326300000,2453800000,0,0,4266900000,1508800000,1074400000,142800000,142800000,0.58,0.57,0.21,195600000,-29800000,-34900000,128400000,316700000,30000000,61.97,69.49,54.46,0.248,0.0952,9.98,6.48,18.84,6.05,0.3757,0.6149,0.4043,0.1371,0.69,0.67,0.8129
2018-09-30,246232714,246232714,1,5967300000,960300000,3613900000,1027400000,2353400000,0,0,4287100000,1803500000,1037600000,146300000,146300000,0.6,0.58,0.22,245300000,-11100000,-134600000,99000000,188300000,10800000,56.55,60.39,52.7,0.3722,0.1396,9.56,6.25,17.51,5.84,0.2506,0.7663,0.3944,0.2026,0.69,0.95,0.9347
2018-06-30,245407957,245407957,1,5899400000,870400000,3678300000,1100800000,2221100000,0,0,4304800000,1802600000,1027900000,121700000,121700000,0.5,0.49,0.22,167200000,-11200000,-183900000,-30500000,89300000,9700000,49.24,53.62,44.87,0.3836,0.1375,9.05,5.62,16.25,5.62,0.2464,0.8116,0.3765,0.2029,0.68,0.64,0.7907
2018-03-31,244702059,244702059,1,5942900000,891400000,3799600000,1230700000,2143300000,0,0,4322600000,1802100000,1006000000,157800000,157800000,0.64,0.63,0.22,155500000,-60000000,-255600000,-159100000,119800000,9900000,48.61,51.08,46.13,0.3772,0.1364,8.76,5.35,16.7,5.4,0.2534,0.8408,0.3606,0.1971,0.69,0.6,0.7243
2017-12-31,243942435,243942435,1,6014800000,1000200000,3796800000,935000000,2218000000,0,0,4279400000,2103400000,1033100000,405600000,405600000,1.64,1.59,0.19,257400000,-25100000,-189700000,42400000,278900000,24100000,46.9,50.59,43.21,0.3738,0.1408,9.09,6.01,26.95,5.18,0.2537,0.9483,0.3688,0.1969,0.72,0.96,1.0697
2017-09-30,249925342,249925342,1,5952800000,1003200000,3999700000,952600000,1953100000,0,0,4224500000,2104100000,967900000,133400000,133400000,0.53,0.52,0.19,174800000,-1036000000,855400000,-1100000,236500000,10500000,50.84,54,47.68,0.2324,0.0921,7.81,6.86,30.08,4.99,0.4196,1.0773,0.3281,0.1232,0.75,0.66,1.0531
2017-06-30,249509049,249509049,1,4667000000,877200000,2818700000,1211700000,1848300000,0,0,3096500000,894100000,898000000,72900000,72900000,0.29,0.29,0.19,117800000,-83000000,57600000,98100000,237600000,7600000,51.3,54.18,48.42,0.2227,0.0987,7.41,6.6,28.11,4.8,0.4247,0.4837,0.396,0.1239,0.8,0.44,0.7239
2017-03-31,249254900,249254900,1,4487800000,754500000,2552100000,1166800000,1935700000,0,0,3019400000,692900000,877200000,131500000,131500000,0.52,0.51,0.19,131500000,-159300000,-24400000,-48300000,139500000,2800000,46.99,50.73,43.26,0.2374,0.1096,7.77,6.05,26.93,4.61,0.3868,0.358,0.4313,0.1356,0.81,0.52,0.6466
