"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-05-31,485438762,485438762,1,19665909000,5342645000,9734216000,7687097000,9931693000,0,0,10697874000,987938000,2744280000,632593000,632593000,1.3,1.29,0,1109328000,10073000,-772101000,344064000,2082910000,145492000,270.4,291.7,249.1,0.2789,0.1446,20.46,13.37,50.17,0.25,0,0.0995,0.505,0.2625,0.55,1.99,0.695
2019-03-01,487950943,487950943,1,19505536000,5133715000,9634051000,5313736000,9871485000,0,0,10707715000,3236833000,2600946000,674241000,674241000,1.38,1.36,0,1013448000,-131918000,-783912000,96071000,1738846000,65268000,235.59,266.24,204.95,0.2915,0.1559,20.23,12.27,45.31,0.25,0,0.3279,0.5061,0.2808,0.56,1.94,0.9661
2018-11-30,487725915,487725915,1,18768682000,4857039000,9406568000,4301126000,9362114000,0,0,12689149000,4124800000,2464625000,678240000,678240000,1.39,1.36,0,1107993000,-3138878000,1924731000,-104369000,1642775000,62563000,242.31,277.61,207.02,0.2914,0.1612,19.2,13.35,50.17,0.25,0,0.4406,0.4988,0.2869,0.56,2.14,1.1292
2018-08-31,488133527,488133527,1,15395620000,6300913000,6533695000,3792027000,8861925000,0,0,7806329000,1874654000,2291076000,666291000,666291000,1.36,1.34,0,955304000,-1520334000,-671661000,-1240842000,1747144000,63558000,252.91,269.96,235.87,0.2786,0.1608,18.15,14.22,58.41,0.25,0,0.2115,0.5756,0.2816,0.57,1.83,1.6616
2018-06-01,489662656,489662656,1,15163404000,7741444000,6457821000,3728956000,8705583000,0,0,6144270000,1874057000,2195360000,663167000,663167000,1.35,1.33,0,976406000,67679000,-717365000,321005000,2987986000,45316000,229.38,251.83,206.92,0.2552,0.148,17.78,13.08,61.17,0.25,0,0.2153,0.5741,0.2669,0.55,1.9,2.076
2018-03-02,492470335,492470335,1,14973485000,7480814000,6339457000,3536469000,8634028000,0,0,6197639000,1874794000,2078947000,583076000,583076000,1.18,1.17,0,989601000,-93762000,-541273000,360909000,2666981000,95142000,189.56,213.44,165.68,0.2272,0.1323,17.53,11.01,56.08,0.25,0,0.2171,0.5766,0.244,0.54,1.82,2.1153
2017-12-01,491578529,491578529,1,14535556000,7247813000,6075687000,3527457000,8459869000,0,0,6207219000,1881421000,2006595000,501549000,501549000,1.01,0.99,0,833220000,20366000,-319509000,531522000,2306072000,37684000,165.11,186.27,143.95,0.2116,0.1235,17.21,9.96,51.76,0.25,0,0.2224,0.582,0.232,0.53,1.62,2.0547
2017-09-01,492943014,492943014,1,13906815000,6581057000,5736381000,3216144000,8170434000,0,0,6241323000,1889218000,1841074000,419569000,419569000,0.85,0.84,0,704436000,-36814000,-218299000,457600000,1774550000,54238000,143.63,156.06,131.2,0.2055,0.1201,16.57,9.08,49.7,0.25,0,0.2312,0.5875,0.2306,0.52,1.32,2.0463
2017-06-02,493405675,493405675,1,13364900000,6052197000,5560902000,3047896000,7803998000,0,0,6242537000,1888398000,1772190000,374390000,374390000,0.76,0.75,0,644827000,-87547000,-314432000,248054000,1316950000,55297000,131.34,143.57,119.11,0.1918,0.1121,15.82,8.56,50.13,0.25,0,0.242,0.5839,0.2211,0.51,1.19,1.9857
2017-03-03,494697996,494697996,1,13044783000,5755562000,5456093000,2954069000,7588690000,0,0,6242777000,1884074000,1681646000,398446000,398446000,0.81,0.8,0,730370000,-338882000,-331495000,57581000,1068896000,30903000,110.36,120.57,100.16,0.1778,0.1043,15.34,7.34,47.57,0.25,0,0.2483,0.5817,0.2134,0.49,1.41,1.9484
