"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,105394760,105394760,1,7137807000,3412246000,2002683000,843319000,5135124000,0,0,0,492247000,584956000,-18548000,-18548000,-0.18,-0.18,0,13570000,121885000,-7119000,126943000,1333568000,178668000,59.61,66.05,53.18,0.0046,0.0033,48.72,1.22,None,0,0,0.0959,0.7194,0.0095,0.35,-1.57,4.0462
2019-03-31,105353185,105353185,1,7256926000,3662826000,2127765000,836516000,5129161000,0,0,86103000,558356000,531978000,-67599000,-67599000,-0.64,-0.64,0,-303440000,-139771000,87838000,-355998000,1206625000,149168000,48.72,56.04,41.41,-0.0012,-0.0009,48.69,0.98,36.09,0,None,0.1089,0.7068,None,0.31,-4.3,4.3787
2018-12-31,104894572,104894572,1,7121362000,3859523000,1908959000,845457000,5212403000,0,0,88624000,461221000,691241000,52116000,52116000,0.5,0.49,0,-185499000,113009000,112045000,38451000,1562623000,129218000,43.28,50.06,36.51,0.028,0.0206,49.69,0.88,None,0,0,0.0885,0.7319,0.0643,0.32,-3,4.565
2018-09-30,104814977,104814977,1,7094555000,3886089000,1923598000,868184000,5170957000,0,0,89047000,463485000,676220000,57750000,57750000,0.55,0.54,0,-225166000,-422902000,73192000,-574253000,1524172000,237997000,51.55,55.75,47.34,-0.0663,-0.0489,49.33,1.06,None,0,None,0.0896,0.7289,None,0.27,-4.42,4.4761
2018-06-30,104802050,104802050,1,7025692000,3986040000,1914864000,815412000,5110828000,0,0,91557000,448554000,309318000,-48491000,-48491000,-0.46,-0.46,0,129142000,1868000,27835000,150842000,2098425000,194898000,65.97,81.72,50.23,-0.0368,-0.0277,48.77,1.34,None,0,None,0.0878,0.7274,None,0.33,-0.63,4.8884
2018-03-31,104763203,104763203,1,6840189000,3770299000,1680818000,553738000,5159371000,0,0,94069000,431817000,567265000,82951000,82951000,0.79,0.78,0,-45286000,-374689000,42156000,-382893000,1947583000,177725000,67.7,76.61,58.8,-0.0174,-0.0134,49.25,1.39,None,0,None,0.0837,0.7543,None,0.38,-2.13,6.8088
2017-12-31,104474656,104474656,1,6864501000,3832772000,1765804000,650276000,5098697000,0,0,94689000,380465000,339181000,-432454000,-432454000,-4.15,-4.15,0,433958000,-222843000,40439000,251000000,2330476000,199228000,58.77,70.63,46.91,-0.0314,-0.0244,48.8,1.11,None,0,None,0.0746,0.7428,None,0.43,2.25,5.8941
2017-09-30,104432988,104432988,1,7054693000,3966494000,1542297000,579017000,5512396000,0,0,96227000,330209000,1087026000,205747000,205747000,1.97,1.95,0,581379000,-77517000,14688000,524898000,2079476000,97627000,45.04,51.41,38.67,-0.0808,-0.0631,52.78,0.89,None,0,None,0.0599,0.7814,None,0.45,4.63,6.8504
2017-06-30,104417403,104417403,1,6680286000,3436912000,1388977000,503848000,5291309000,0,0,98296000,307459000,623326000,51963000,51963000,0.5,0.5,0,-167804000,-33252000,34754000,-155923000,1554578000,104509000,33.41,40.49,26.33,-0.0887,-0.0681,50.67,0.67,None,0,None,0.0581,0.7921,None,0.38,-2.61,6.8213
2017-03-31,104290092,104290092,1,6604503000,3330238000,1376697000,527051000,5227806000,0,0,100364000,265823000,891791000,9129000,9129000,0.09,0.09,0,493144000,-293190000,102164000,294811000,1710501000,112993000,32.5,37.9,27.1,-0.0936,-0.0714,50.13,0.65,None,0,None,0.0508,0.7916,None,0.41,3.65,6.3186
