"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2018-06-30,91084516,91084516,1,2204700000,705900000,796000000,317600000,1350300000,58400000,0,1205800000,121200000,649400000,13900000,13900000,0.15,0.14,0.1,58600000,-11700000,-181700000,-134800000,51500000,11700000,24.15,26.72,21.58,0.0638,0.0372,14.82,1.61,21.18,1.89,0.4195,0.0898,0.6125,0.0324,1.15,0.51,2.2226
2018-03-31,91499038,91499038,1,2386300000,856500000,952900000,359900000,1374400000,59000000,0,1225600000,281600000,674200000,29800000,29800000,0.33,0.3,0.1,12700000,-5900000,-14200000,-7400000,186300000,5900000,23.02,24.91,21.13,0.0825,0.0472,15.02,1.53,18.87,1.79,0.3173,0.2049,0.576,0.0414,1.14,0.07,2.3798
2017-12-31,91618405,91618405,1,2414700000,857700000,977500000,323000000,1377700000,59500000,0,1225200000,269900000,689400000,8900000,8900000,0.1,0.09,0.1,76900000,-13600000,-37400000,25900000,193700000,13600000,24.7,26.66,22.73,0.089,0.0505,15.04,1.65,18.71,1.69,0.2905,0.1959,0.5705,0.0435,1.16,0.69,2.6554
2017-09-30,92412178,92412178,1,2387400000,819000000,947600000,315000000,1379900000,59900000,0,1228900000,281500000,688300000,34800000,34800000,0.38,0.35,0.1,63700000,-17000000,-41600000,5100000,167800000,17000000,24.49,26.08,22.91,0.0965,0.0544,14.93,1.68,17.13,1.59,0.266,0.204,0.578,0.0455,1.2,0.51,2.6
2017-06-30,93280090,93280090,1,2405200000,820200000,981200000,330100000,1363600000,60400000,0,1228500000,291300000,686800000,39800000,39800000,0.42,0.4,0.09,89500000,-18300000,-85600000,-14400000,162700000,19000000,22.8,25,20.6,0.1068,0.0598,14.62,1.61,16.89,1.49,0.2374,0.2136,0.5669,0.0491,1.22,0.76,2.4847
2017-03-31,94126586,94126586,1,2401100000,824100000,1004600000,307200000,1335600000,60900000,0,1220200000,346000000,727600000,37900000,37900000,0.4,0.38,0.09,32900000,-8900000,14300000,38300000,177100000,8900000,23.38,26.6,20.15,0.1027,0.0573,14.19,1.68,16.7,1.4,0.2436,0.2591,0.5562,0.0467,1.23,0.25,2.6826
2016-12-31,94461542,94461542,1,2371800000,784800000,994600000,347600000,1315900000,61300000,0,1224500000,300200000,757900000,17600000,17600000,0.18,0.19,0.09,68600000,-31400000,-27500000,9700000,138800000,23400000,27.15,30.42,23.87,0.1079,0.0602,13.93,1.93,16.86,1.31,0.2271,0.2281,0.5548,0.0491,1.23,0.48,2.2578
2016-09-30,95369989,95369989,1,2391600000,770900000,988700000,343500000,1341200000,61700000,0,1251100000,301300000,741200000,47700000,47700000,0.5,0.46,0.09,80500000,-159200000,-34900000,-113600000,129100000,29300000,27.85,30.92,24.78,0.1276,0.0708,14.06,2.02,16.29,1.22,0.1946,0.2246,0.5608,0.0577,1.23,0.54,2.2443
2016-06-30,95908672,95908672,1,2357600000,861900000,976200000,324400000,1319300000,62100000,0,1135700000,311000000,692300000,33200000,33200000,0.35,0.32,0.08,79700000,-23300000,-35200000,21200000,242700000,23300000,26.42,28.54,24.3,0.1379,0.0743,13.76,1.92,15.82,1.13,0.1788,0.2357,0.5596,0.0613,1.21,0.59,2.6569
2016-03-31,96482570,96482570,1,2378700000,852600000,991100000,326900000,1325100000,62500000,0,1149800000,320400000,722200000,44500000,44500000,0.46,0.43,0.08,76600000,-11800000,-48000000,16800000,221500000,11000000,25.18,27.83,22.53,0.1367,0.0715,13.73,1.91,15.64,1.05,0.1786,0.2418,0.5571,0.0594,1.2,0.68,2.6081
