"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2011-12-31,201878759,201878759,1,19412600000,4818500000,12011800000,3287800000,7093900000,306900000,190000000,584700000,6166000000,3307100000,-53400000,-583600000,-2.91,-2.91,0.24,-98800000,-184400000,76700000,-206500000,964500000,255400000,38,40.97,35.03,-0.0444,0.0069,34.2,0.98,18.91,16.36,None,0.8931,0.3556,None,0.7,-1.75,1.4656
2011-09-30,201564349,201564349,1,20083000000,4840300000,11802700000,3092000000,7969400000,310900000,190000000,283300000,6005700000,3521100000,1600000,73700000,0.37,0.36,0.24,376700000,-495700000,335200000,216200000,1171000000,285100000,36.98,40.13,33.84,0.0511,0.018,38.6,0.93,None,16.12,0.4784,0.772,0.3874,0.0289,0.7,0.45,1.5654
2011-06-30,201321543,201321543,1,19713400000,4742100000,11408900000,2895600000,8204500000,100000000,190000000,180800000,5803700000,3359800000,108100000,99200000,0.5,0.49,0.24,289200000,-421800000,-70100000,-202700000,954800000,334500000,34.51,38.09,30.92,-0.1372,-0.052,39.81,0.87,None,15.88,None,0.7241,0.4066,None,0.73,-0.23,1.6377
2011-03-31,200702529,200702529,1,19543600000,4852500000,11301800000,2698100000,8147300000,94500000,190000000,79900000,4047500000,3570200000,79400000,70400000,0.35,0.35,0.24,687300000,-1278300000,-280000000,-871000000,1157500000,231800000,31.45,33.19,29.7,-0.1363,-0.0519,39.65,0.8,None,15.64,None,0.5087,0.4072,None,0.71,2.27,1.7985
2010-12-31,199850572,199850572,1,20018500000,6452600000,11910500000,3277200000,8019200000,88800000,190000000,292500000,4054200000,3474600000,168100000,159800000,0.79,0.81,0.24,531900000,-177700000,379100000,733300000,2028500000,286100000,30.41,33.18,27.64,-0.1184,-0.0449,39.18,0.81,1.87,15.4,None,0.5178,0.3911,None,0.69,1.23,1.9689
2010-09-30,202176662,202176662,1,19165600000,5514700000,11295200000,2813500000,7783400000,87000000,190000000,25500000,3772200000,3968900000,-1375000000,-1406500000,-6.99,-6.99,0.24,186000000,-452600000,-41400000,-308000000,1295200000,284500000,31.66,35.1,28.21,0.3849,0.1538,37.56,0.71,1.32,15.16,0.0591,0.4968,0.3962,0.2298,0.66,-0.49,1.9601
2010-06-30,201961349,201961349,1,21709400000,5569700000,12439800000,2818200000,9210900000,58700000,190000000,25500000,3765400000,3309900000,83800000,72600000,0.36,0.36,0.24,356800000,-580800000,-110600000,-334600000,1603200000,234100000,35.41,38.73,32.09,0.6322,0.2237,44.67,0.82,1.5,14.92,0.0401,0.4174,0.4155,0.3366,0.66,0.61,1.9763
2010-03-31,201681394,201681394,1,22137100000,6122100000,13131100000,3228500000,8951700000,54300000,190000000,25500000,3765800000,3586600000,191300000,191500000,0.96,0.95,0.24,-563400000,-234100000,-704700000,-1502200000,1937800000,190900000,34.03,36.99,31.08,0.7606,0.2255,43.44,0.79,1.55,14.68,0.0406,0.4298,0.3958,0.3197,0.7,-3.74,1.8963
2009-12-31,201091187,201091187,1,23544400000,7460700000,14582000000,4040700000,8887100000,75300000,190000000,25500000,4814000000,3403600000,4427400000,4421200000,22.11,21.9,0.24,415200000,3066800000,-784600000,2697400000,3440000000,286500000,33.39,36.55,30.24,0.9159,0.2144,43.25,1.66,None,14.44,0.0433,0.5535,0.3694,0.2849,0.74,0.64,1.8464
2009-09-30,200899295,200899295,1,19706000000,4820100000,15410500000,5204900000,4223000000,72500000,190000000,25400000,4839600000,4027700000,167400000,137600000,0.69,0.69,0.24,1011200000,-493200000,-737000000,-219000000,742600000,434100000,29.56,33.37,25.76,-0.3984,-0.0643,20.07,1.68,None,14.2,None,1.2,0.2047,None,0.81,2.87,0.9261
