"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2019-06-30,263406773,263406773,1,37172000000,1914000000,21861000000,2451000000,15311000000,0,0,0,11076000000,2925000000,722000000,720000000,2.72,2.7,0.86,1071000000,-502000000,-708000000,-139000000,360000000,594000000,199.73,211.46,188,0.1819,0.0764,58.13,3.47,19.78,32.32,0.3173,0.7234,0.4119,0.2409,0.32,1.81,0.7809
2019-03-31,265967039,265967039,1,37062000000,1922000000,21731000000,2885000000,15331000000,0,0,0,10569000000,2840000000,677000000,676000000,2.53,2.51,0.86,881000000,-350000000,-478000000,53000000,499000000,385000000,166.05,188.49,143.6,0.1776,0.0768,57.64,2.89,17.44,31.46,0.3096,0.6894,0.4137,0.2405,0.32,1.86,0.6662
2018-12-31,267455326,267455326,1,36239000000,1862000000,20877000000,2591000000,15362000000,0,0,0,10560000000,2896000000,702000000,700000000,2.59,2.57,0.8,842000000,-517000000,-696000000,-371000000,446000000,514000000,162.08,185.51,138.65,0.1667,0.0738,57.44,2.85,7.82,30.6,0.3146,0.6874,0.4239,0.2322,0.32,1.23,0.7186
2018-09-30,272346940,272346940,1,36322000000,2109000000,20842000000,2441000000,15480000000,0,0,0,10635000000,2947000000,702000000,700000000,2.54,2.52,0.8,1058000000,-355000000,-316000000,387000000,817000000,445000000,168.4,186.91,149.89,0.3658,0.1648,56.84,2.85,8.44,29.8,0.1343,0.687,0.4262,0.5277,0.31,2.25,0.864
2018-06-30,280029764,280029764,1,35788000000,1904000000,19229000000,2352000000,16559000000,0,0,0,9146000000,2898000000,710000000,709000000,2.52,2.5,0.72,1010000000,-415000000,-1237000000,-642000000,430000000,418000000,143.19,158.58,127.79,0.3694,0.1607,59.13,2.46,7.47,29,0.1313,0.5523,0.4627,0.5233,0.31,2.11,0.8095
2018-03-31,282541886,282541886,1,36162000000,2479000000,19744000000,2388000000,16418000000,0,0,0,9637000000,2717000000,552000000,551000000,1.94,1.93,0.72,816000000,-371000000,-63000000,382000000,1072000000,370000000,144.48,157.15,131.81,0.3795,0.1556,58.11,2.51,7.72,28.28,0.1317,0.587,0.454,0.5161,0.3,1.58,1.0381
2017-12-31,283997242,283997242,1,35711000000,2149000000,19352000000,2545000000,16359000000,0,0,0,9136000000,2669000000,3968000000,3967000000,13.91,13.78,0.61,788000000,-307000000,-515000000,-34000000,690000000,343000000,135.96,146.33,125.59,0.398,0.1534,57.6,3.06,21.38,27.56,0.1297,0.5585,0.4581,0.5118,0.3,1.57,0.8444
2017-09-30,286148766,286148766,1,35153000000,1999000000,22426000000,2413000000,12727000000,0,0,0,9280000000,2670000000,506000000,505000000,1.76,1.75,0.61,889000000,-350000000,-457000000,82000000,724000000,355000000,122.63,133.81,111.44,0.147,0.0529,44.48,2.79,19.91,26.95,0.3778,0.7292,0.362,0.1783,0.3,1.87,0.8284
2017-06-30,288181852,288181852,1,34922000000,1936000000,22260000000,2343000000,12662000000,0,0,0,9273000000,2637000000,497000000,496000000,1.72,1.71,0.61,730000000,-420000000,-623000000,-313000000,642000000,420000000,118.19,125.31,111.07,0.1441,0.0518,43.94,2.73,20.34,26.34,0.3866,0.7323,0.3626,0.1761,0.29,1.08,0.8263
2017-03-31,289782660,289782660,1,35145000000,2327000000,22618000000,2443000000,12527000000,0,0,0,9569000000,2575000000,433000000,432000000,1.49,1.48,0.61,846000000,-404000000,-443000000,-1000000,955000000,403000000,115.44,125,105.89,0.1378,0.0493,43.23,2.7,20.54,25.73,0.4059,0.7639,0.3564,0.1702,0.29,1.53,0.9525
2016-12-31,290553713,290553713,1,34892000000,2291000000,22483000000,2339000000,12409000000,0,0,0,9562000000,2490000000,416000000,416000000,1.43,1.42,0.59,722000000,-502000000,-248000000,-28000000,956000000,540000000,100.64,110.52,90.77,0.1349,0.0485,42.71,2.37,18.64,25.12,0.4157,0.7706,0.3556,0.1682,0.29,0.63,0.9795
2016-09-30,291942235,291942235,1,34632000000,2317000000,22236000000,2232000000,12396000000,0,0,0,9555000000,2524000000,460000000,457000000,1.56,1.55,0.59,880000000,-418000000,-344000000,118000000,984000000,325000000,90.25,97.28,83.23,0.131,0.0471,42.46,2.16,16.9,24.53,0.433,0.7708,0.3579,0.1621,0.29,1.9,1.0381
