"Quarter end","Shares","Shares split adjusted","Split factor","Assets","Current Assets","Liabilities","Current Liabilities","Shareholders equity","Non-controlling interest","Preferred equity","Goodwill & intangibles","Long-term debt","Revenue","Earnings","Earnings available for common stockholders","EPS basic","EPS diluted","Dividend per share","Cash from operating activities","Cash from investing activities","Cash from financing activities","Cash change during period","Cash at end of period","Capital expenditures","Price","Price high","Price low","ROE","ROA","Book value of equity per share","P/B ratio","P/E ratio","Cumulative dividends per share","Dividend payout ratio","Long-term debt to equity ratio","Equity to assets ratio","Net margin","Asset turnover","Free cash flow per share","Current ratio"
2008-09-30,723043267,723043267,1,17859700000,2487700000,13240400000,3031100000,4619300000,0,0,0,7688600000,4916600000,666100000,666100000,0.92,0.9,0,1226900000,-244200000,-921200000,61500000,314300000,215400000,None,None,None,0.5539,0.1184,6.39,None,None,0,0,1.6645,0.2586,0.1193,0.99,1.4,0.8207
2008-06-30,719042325,719042325,1,17712700000,2498300000,13608700000,2616900000,4104000000,0,0,0,8483200000,4721400000,689200000,689200000,0.96,0.95,0,1005200000,-217200000,-753000000,35000000,252800000,206700000,None,None,None,0.6085,0.1223,5.71,None,None,0,0,2.0671,0.2317,0.1238,0.99,1.11,0.9547
2008-03-31,713074864,713074864,1,17551200000,2259700000,14402600000,2542000000,3148600000,0,0,0,9281000000,4099200000,510900000,510900000,0.71,0.71,0,610700000,-151800000,-524300000,-65400000,217800000,150300000,None,None,None,0.6136,0.1231,4.42,None,None,0,0,2.9477,0.1794,0.1246,0.99,0.65,0.8889
2007-12-31,715144414,715144414,1,17155000000,2024500000,14003400000,2303800000,3151600000,0,0,0,9140300000,3694200000,214100000,214100000,0.27,0.26,0,487100000,-376200000,-129200000,-18300000,283200000,305200000,51.16,53.58,48.74,0.5869,0.1246,4.41,10.61,18.6,0,0,2.9002,0.1837,0.1268,0.98,0.25,0.8788
2007-09-30,733837351,733837351,1,16921700000,2219400000,13383800000,2440600000,3537900000,0,0,0,8344200000,4617700000,706700000,706700000,0.96,0.95,0,839400000,-193300000,-647700000,-1600000,301500000,218600000,49.63,52.31,46.95,0.5504,0.1247,4.82,9.53,18.94,0,0,2.3585,0.2091,0.1274,0.98,0.85,0.9094
2007-06-30,749568124,749568124,1,16866100000,2253000000,12957500000,2425200000,3908600000,0,0,0,7953900000,4515400000,677000000,677000000,0.9,0.88,0,1297100000,-176700000,-1091400000,29000000,303100000,191800000,51.8,54.41,49.19,0.5054,0.1206,5.21,10.3,20.23,0,0,2.035,0.2317,0.1258,0.96,1.47,0.929
2007-03-31,759797680,759797680,1,16961800000,2233200000,13143800000,2282200000,3818000000,0,0,0,8276200000,3858400000,517500000,517500000,0.68,0.67,0,316000000,-237900000,-23200000,54900000,274100000,154400000,49.86,51.75,47.97,0.4983,0.1184,5.03,9.66,19.71,0,0,2.1677,0.2251,0.1254,0.94,0.21,0.9785
2006-12-31,762886140,762886140,1,16377200000,1829500000,12438500000,2246100000,3938700000,0,0,0,7653500000,3424800000,190700000,190700000,0.25,0.25,0,483900000,-344700000,-111200000,28000000,219200000,326000000,47.76,49.38,46.14,0.4941,0.1171,5.16,8.45,18.8,0,0,1.9432,0.2405,0.125,0.94,0.21,0.8145
2006-09-30,768819921,768819921,1,16877800000,1948000000,12533600000,2245400000,4344200000,0,0,0,7392500000,4280700000,637500000,637500000,0.83,0.82,0,846000000,-168400000,-708900000,-31300000,191200000,168400000,47.55,49.91,45.19,0.5161,0.1174,5.65,9.57,19.98,0,0,1.7017,0.2574,0.1262,0.93,0.88,0.8676
2006-06-30,768714803,768714803,1,16782500000,2059600000,12961400000,2224800000,3821100000,0,0,0,7836500000,4256000000,637800000,637800000,0.83,0.82,0,932500000,-241300000,-681200000,10000000,222500000,159000000,44.43,46.96,41.9,0.5211,0.1111,4.97,9.03,18.99,0,0,2.0508,0.2277,0.12,0.93,1.01,0.9257
