Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
1996-03-31,0.056609365737996464,0.039097783846234746,0.039086821169145525,-0.0012323702587977436,0.059963364304473465,-0.004421962413319491,0.02448579823702257,0.02448579823702257,0.023255813953488413,0.0,0.9218452154022112,-0.6127751714182605,-0.23851851851851846,7.504743833017077,0.03079530181733192,-0.01098901098901095,0.042455536431440066,0.04270696452036793,0.06481481481481466,-0.09609609609609615,0.19225634178905193,,0.0032169665197188113,-0.0071428571428571175,0.02970297029702973,0.040385057912096345
1996-06-30,0.056609365737996464,0.039097783846234746,0.039086821169145525,-0.0012323702587977436,0.059963364304473465,-0.004421962413319491,0.02448579823702257,0.02448579823702257,0.023255813953488413,0.0,0.9218452154022112,-0.6127751714182605,-0.23851851851851846,7.504743833017077,0.03079530181733192,-0.01098901098901095,0.042455536431440066,0.04270696452036793,0.06481481481481466,-0.09609609609609615,0.19225634178905193,,0.0032169665197188113,-0.0071428571428571175,0.02970297029702973,0.040385057912096345
1996-09-30,0.08711430575035073,0.11939959062997496,0.2622059476253884,0.16465588154647648,0.0542600149912551,-0.004421962413319491,0.02448579823702257,0.02448579823702257,0.023255813953488413,0.0,0.9218452154022112,-0.6127751714182605,-0.23851851851851846,7.504743833017077,0.2540816326530613,-0.03888888888888897,0.042455536431440066,0.04270696452036793,0.04347826086956519,-0.09609609609609615,0.19225634178905193,,-0.030166270783848037,-0.0071428571428571175,0.02970297029702973,-0.03885427802558339
1996-12-31,0.01804576754987175,0.012709377398528066,0.08914285714285719,0.18045909358446144,0.002073705415333471,0.024294222551229927,0.040630975143403525,0.040630975143403525,0.045454545454545414,0.0,-0.11862725649672679,0.3196644920782852,-5.031128404669261,-0.786925479696564,0.043169695325919966,-0.10982658959537572,0.042455536431440066,0.04270696452036793,0.025000000000000133,-0.14617940199335544,0.19225634178905193,,-0.015797207935341673,-0.0071428571428571175,0.02970297029702973,-0.1421010240478655
1997-03-31,-0.06817893803066788,-0.11216869886984238,0.028089434175478267,0.12016354208216984,-0.09168489721910167,0.04112874084294216,0.012861736334405238,0.012861736334405238,0.06521739130434767,0.0,-1.0036011703803736,-0.6193502824858756,2.3093629343629343,-8.761256544502618,-0.3211855960480132,-0.012987012987012991,0.042455536431440066,0.04270696452036793,-0.016260162601625994,-0.03891050583657574,0.19225634178905193,,-0.02513375637675752,-0.0071428571428571175,0.02970297029702973,-0.2074168454935622
1997-06-30,-0.021929824561403466,-0.06927113409827013,-0.027086441077176726,-0.035075224784118175,-0.02050469763707774,0.07354936421291769,0.031746031746031855,0.031746031746031855,0.061224489795918435,0.0,-128.8125,2.823747680890538,-0.530406883476739,-0.5634106853750674,-0.20657516757101824,-0.00328947368421062,0.042455536431440066,0.04270696452036793,-0.016528925619834767,0.012145748987854255,0.19225634178905193,,0.0014039566049777186,-0.0071428571428571175,0.02970297029702973,-0.0354231886510421
1997-09-30,0.009072896026697252,0.00258969517129759,0.027275661717236943,0.022788080081188378,0.004076026760001739,0.01936868093110755,0.046593406593406606,0.046593406593406606,0.05769230769230771,0.0,0.31540342298288504,-0.16593886462882101,-0.3177018633540373,-0.6211372064276885,-0.09864027677206533,0.250825082508251,0.06219042377545403,0.04270696452036793,0.008403361344537785,0.272,0.19225634178905193,,-0.00497068569971959,-0.0057553956834534015,0.05769230769230771,-0.019765503932633544
1997-12-31,0.013831473060493371,-0.01081633751278055,0.08554595443833457,0.11491971856395455,-0.00630984423950931,0.02522849811146677,0.0058798824023520435,0.0058798824023520435,0.05454545454545445,0.0,0.6594795539033458,0.10878417684700414,0.22030040964952202,-0.899673735725938,-0.01097920199946445,0.1503957783641161,0.0564766839378239,0.04270696452036793,0.008333333333333304,0.141509433962264,0.0879059350503919,,-0.019853977199948747,-0.01447178002894356,0.05909090909090908,-0.11278150633855333
1998-03-31,0.027727280449888703,0.011179414644761243,0.06520008683696354,0.007200647249191006,0.0162300177619894,0.053040103492884905,0.004592901878914368,0.004592901878914368,0.06896551724137945,0.0,-0.5376344086021505,0.5944386149003147,-0.3752331219694144,20.54471544715447,-0.23916967509025266,-0.05733944954128445,0.023540951446787695,0.01449275362318847,0.024793388429751984,-0.0633608815426997,-0.10190427174472472,,-0.011108207004704607,-0.0205580029368575,0.03433476394849788,0.0039671866594943594
1998-06-30,0.011009902299515595,-0.013880295897780726,0.0050271739130434145,-0.08217527512249978,0.012933953813550003,0.05629740412349116,0.03948462177888601,0.03948462177888601,-0.032258064516129115,0.0714285714285714,-0.32703488372093026,-0.5057584731819678,0.13970149253731345,-0.23698113207547167,-0.23985765124555158,-0.014598540145985495,0.016770483948251202,0.008695652173912993,0.016129032258064502,-0.038235294117647034,-0.07163323782234954,,0.0018501387604070718,-0.013493253373313308,0.024896265560165887,0.0744089478266694
