Unnamed: 0,Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
0,1996-03-31,-0.0364098706693492,-0.027186824035953183,-0.05067933539558178,0.3603009347566235,1.5697740112994352,1.5697740112994352,1.7307692307692304,1.7307692307692304,0.9216305545354389,8.406501675386515,0.12206631069166772,-1.0018691588785047,0.0012396950350213045,-0.10052910052910048,-0.0414767547857795,-0.1755485893416927,0.019073569482289,-0.07526881720430112,0.004629629629629539,0.3333333333333335,-0.014773306164034716,-0.01909959072305589,-0.016129032258064502
1,1996-06-30,-0.0364098706693492,-0.027186824035953183,-0.05067933539558178,0.3603009347566235,1.5697740112994352,1.5697740112994352,1.7307692307692304,1.7307692307692304,0.9216305545354389,8.406501675386515,0.12206631069166772,-1.0018691588785047,0.0012396950350213045,-0.10052910052910048,-0.0414767547857795,-0.1755485893416927,0.019073569482289,-0.07526881720430112,0.004629629629629539,0.3333333333333335,-0.014773306164034716,-0.01909959072305589,-0.016129032258064502
2,1996-09-30,0.05265193668629453,0.003630424383484153,0.1303725988901785,0.06257435974138104,6.0150049466857185,6.0150049466857185,6.450704225352112,6.450704225352112,0.9851316745021594,-0.9202132313422576,-0.8888151099306478,-257.1636363636364,-0.317171592105041,-0.05294117647058817,-0.0414767547857795,-0.1755485893416927,0.16310160427807466,-0.07526881720430112,0.004629629629629539,1.0,0.07368148914167527,-0.01909959072305589,-0.016129032258064502
3,1996-12-31,0.01877125924526979,0.014586789554531519,0.02466162700756436,0.18085262935640128,-0.7905054414679821,-0.7905054414679821,-0.7826086956521741,0.0,-1.529295107534128,0.3934362027101119,-2.6885202388852023,-2.2576300660089434,0.5841651075193486,0.10869565217391286,-0.0414767547857795,-0.1755485893416927,0.02298850574712663,-0.046511627906976834,0.004629629629629539,0.5,0.005778954972309291,-0.01909959072305589,-0.016129032258064502
4,1997-03-31,-0.05373673708819672,-0.09543131222596356,0.004378533968910192,-0.4152276507783419,-0.9163363003964397,-0.9163363003964397,-0.9217391304347826,-0.9829867674858224,-3.673008366678793,-0.8821810005621136,-3.1995205533286173,-2.8013121693121694,-0.6642386655705976,0.1204481792717087,-0.0414767547857795,-0.1755485893416927,0.11685393258426945,0.09756097560975616,0.004629629629629539,0.3333333333333335,0.061527412018194776,-0.01909959072305589,-0.016129032258064502
5,1997-06-30,0.050145703994642465,0.14933786805564853,-0.0743723166175213,0.3349895760945101,5.201609298167189,5.201609298167189,6.1111111111111125,6.1111111111111125,-0.5443039697336727,-0.056297709923664126,-1.9108971037538638,-1.1540949963969045,0.30484705736510986,-0.01749999999999996,-0.0414767547857795,-0.1755485893416927,-0.08249496981891348,-0.12222222222222225,0.004629629629629539,0.0,-0.11862877762742452,-0.01909959072305589,-0.016129032258064502
6,1997-09-30,0.02187651920272237,0.0160139268904822,0.031014619454471593,0.16236953749251715,0.4207453326605637,0.4207453326605637,0.4375,0.4375,-1.1589965656263999,0.004044489383215444,-1.6407751755521556,-2.2953286229858185,-0.3026232973505766,0.1959287531806615,-0.6314788397527342,-0.1755485893416927,0.026315789473684292,0.30379746835443044,0.20737327188940105,0.25,0.0089559877175025,-0.639777468706537,0.008196721311475308
7,1997-12-31,0.0669440395908758,0.09581079620098487,0.02260369620189473,0.26301890904639696,-0.14048706240487066,-0.14048706240487066,-0.08695652173913049,-0.11956521739130432,11.484598046581516,-0.038771399798590116,-4.685288355577324,-8.400384570105562,3.2113616238675844,0.021276595744680767,-0.1522580645161291,-0.1755485893416927,0.01923076923076916,0.0,1.6164122137404582,0.2,-0.04159269591681458,-0.1930501930501931,0.024390243902439046
8,1998-03-31,-0.03514377442444894,-0.06493847202540047,0.013898235439577578,-0.38472966664105857,-0.33528127029101,-0.33528127029101,-0.36904761904761896,-0.3580246913580247,0.6595504603719082,-0.0785751702462022,-1.4509722487561365,-0.5658274296865058,0.3310770375402332,0.1395833333333334,0.17503805175038067,0.14448669201520906,0.012578616352201257,0.11650485436893199,0.2975929978118161,0.16666666666666674,0.05080709182323373,0.12918660287081352,0.007936507936507908
9,1998-06-30,0.0601856514546455,0.07375673936589022,0.03958458211892735,0.3056758828286632,1.1173963235947073,1.1173963235947073,0.03773584905660377,0.03846153846153855,-1.2383438947664247,-24.61114269471291,-1.8250603208516751,-1.3018148953320794,-0.0750700212038179,0.2431444241316272,0.13082901554404147,0.12956810631229246,0.02898550724637672,0.2260869565217392,0.05789769533445765,0.1428571428571428,-0.01939058171745145,0.1186440677966103,0.015748031496062964
