Unnamed: 0,Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover
0,1994-12-31,0.010215860556389345,-0.02603467711632401,0.04339335282124357,0.0,0.0,0.0,0.0,0.0,-0.1154784614702098,-0.15183333333333338,0.03018951079770815,-2.333333333333333,0.032608695652173836,0.0837988826815641,0.014743589743589691,-0.007856341189674487,0.04838709677419351,0.07692307692307687,-0.02701181767023076,-1.0,0.03294388048266605,0.006920415224913601,0.0
1,1995-03-31,0.010215860556389345,-0.02603467711632401,0.04339335282124357,0.0,0.0,0.0,0.0,0.0,-0.1154784614702098,-0.15183333333333338,0.03018951079770815,-2.333333333333333,0.032608695652173836,0.0837988826815641,0.014743589743589691,-0.007856341189674487,0.04838709677419351,0.07692307692307687,-0.02701181767023076,-1.0,0.03294388048266605,0.006920415224913601,0.0
2,1995-06-30,-0.0010410913684638645,-0.020585317460317443,0.015656084095537537,0.04643343773778552,0.15384615384615374,0.15384615384615374,0.13793103448275867,0.13793103448275867,-0.1154784614702098,-0.15183333333333338,0.03018951079770815,-2.333333333333333,-0.04210526315789477,0.12371134020618554,0.014743589743589691,-0.007856341189674487,0.007692307692307666,0.07692307692307687,-0.02701181767023076,inf,0.016688299647691363,0.006920415224913601,0.0
3,1995-09-30,-0.010320087949517998,-0.0671196646127008,0.03647384708104906,-0.0020799864716326555,-0.033182503770739065,-0.033182503770739065,-0.03030303030303028,-0.03030303030303028,-0.32821747416992675,-0.2352132049518569,-0.6335828877005347,-2.25,0.05494505494505497,0.1697247706422016,0.014743589743589691,-0.007856341189674487,0.03816793893129766,0.1607142857142858,-0.02701181767023076,inf,0.047236914098121474,0.006920415224913601,0.0
4,1995-12-31,0.018659423779528558,0.018699763236868616,0.018629512009661342,0.01804717684538737,0.04836193447737913,0.04836193447737913,0.0,0.0,0.6266238614304913,0.6376327509421034,0.5551663747810858,-0.6,0.02083333333333326,0.04313725490196085,0.014743589743589691,-0.007856341189674487,0.03676470588235281,0.00512820512820511,-0.02701181767023076,inf,0.0,0.006920415224913601,0.0
5,1996-03-31,0.025906899051341137,0.030569495640331068,0.02244933804641369,0.07683472876475195,0.2377976190476189,0.2377976190476189,0.3125,0.3125,0.08381144719328049,0.19873437581716447,-0.7398648648648649,-1.5,-0.010204081632653073,0.07894736842105265,0.014743589743589691,-0.007856341189674487,0.028368794326241176,0.04081632653061229,-0.02701181767023076,inf,-0.003308951584813702,0.006920415224913601,0.0
6,1996-06-30,0.10747442474885573,0.20821362905079305,0.03217771288074811,0.04508988607731902,-0.05890839144025006,-0.05890839144025006,-0.5238095238095237,-0.5238095238095237,0.03841104476347778,0.3441385628899263,-10.073593073593074,0.0,-0.010309278350515427,0.2752613240418118,0.014743589743589691,-0.007856341189674487,0.034482758620689724,0.2352941176470589,-0.02701181767023076,inf,-0.06797134370085622,0.006920415224913601,0.0
7,1996-09-30,0.038702447197456864,0.03747428992640667,0.03977698260797213,0.05345363111965695,-0.032447623914154344,-0.032447623914154344,-0.05000000000000005,-0.05000000000000005,-0.5022022838499185,-0.3050407348502061,0.4643765903307888,-4.0,0.03125,0.021857923497267784,0.01137081490840175,-0.007856341189674487,0.03333333333333344,-0.011904761904761862,-0.02701181767023076,inf,0.0009373828271466156,-0.008591065292096191,0.0
8,1996-12-31,0.05811251822692731,0.04016593516152312,0.07377951180472198,-0.007104346849376664,-0.06707156060205965,-0.06707156060205965,-0.26315789473684204,-0.26315789473684204,1.3911191217434051,0.5474288916911867,-0.5730886185925282,-6.0,-0.1515151515151515,0.0053475935828875,-0.029981261711430337,-0.04411764705882349,0.04516129032258065,-0.02409638554216864,-0.034123770965876266,inf,0.014796778422925485,-0.02772963604852696,-0.013071895424836666
9,1997-03-31,-0.01394729004608719,-0.06354662436100833,0.027996459682303014,0.08147854860148751,0.220492499292386,0.220492499292386,0.5714285714285714,0.5714285714285714,-0.20550949085177828,-0.5634431969093323,-3.217501907911473,-1.4666666666666668,0.08333333333333326,-0.0957446808510638,-0.03219575016097875,-0.03313609467455636,0.3395061728395061,-0.13580246913580252,-0.07125748502994013,inf,0.04263565891472877,-0.03030303030303028,-0.006622516556291425
