Unnamed: 0,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Cumulative dividends per share,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1994-12-31,-0.005041830572330874,-0.014859388431781915,-0.015297166262643103,-0.010470275066548409,0.01511666118961541,-0.006732813607370658,-1.3868613138686132,-1.4963503649635037,-1.5538461538461537,0.0,-0.6075268817204301,-0.4440298507462687,3.3181818181818183,1.1111111111111112,-0.19718309859154928,0.09785932721712533,0.17979610750695094,-0.1077199281867145,0.014550264550264647,0.08092485549132955,-0.135566809505259,inf,0.02033492822966521,0.2294520547945207,-0.02362204724409456,-0.00442875925541486
1,1995-03-31,-0.005041830572330874,-0.014859388431781915,-0.015297166262643103,-0.010470275066548409,0.01511666118961541,-0.006732813607370658,-1.3868613138686132,-1.4963503649635037,-1.5538461538461537,0.0,-0.6075268817204301,-0.4440298507462687,3.3181818181818183,1.1111111111111112,-0.19718309859154928,0.09785932721712533,0.17979610750695094,-0.1077199281867145,0.014550264550264647,0.08092485549132955,-0.135566809505259,inf,0.02033492822966521,0.2294520547945207,-0.02362204724409456,-0.00442875925541486
2,1995-06-30,0.017652299810669403,-0.02006980802792324,0.03701188455008486,0.07657819225251082,-0.019261897054062786,-0.006732813607370658,-1.3868613138686132,-1.4963503649635037,-1.5538461538461537,0.0,-0.6075268817204301,-0.4440298507462687,3.3181818181818183,1.1111111111111112,-0.5185185185185186,0.09785932721712533,0.17979610750695094,-0.1077199281867145,-0.022164276401564487,0.08092485549132955,-0.135566809505259,1.0588235294117645,-0.03634232121922632,0.2294520547945207,-0.02362204724409456,-0.08980329464099535
3,1995-09-30,0.004979480164158723,0.019335962345757636,-0.008595284872298659,-0.005663834749291996,0.032348572371678534,-0.009810916874776976,-6.415094339622643,-5.220588235294118,-4.972222222222221,1.0806451612903225,3.9315068493150687,0.26174496644295303,0.5631578947368421,-0.5300751879699248,-0.5060728744939271,0.11002785515320346,0.17979610750695094,-0.1077199281867145,0.03866666666666664,0.1390374331550801,-0.135566809505259,0.4857142857142858,0.027676399026763887,0.2294520547945207,-0.02362204724409456,0.025124093165330263
4,1995-12-31,-0.03909397800283132,0.020466741544989286,-0.07398233011312028,-0.11358686547160325,0.02845723421262991,0.09025400828679507,0.08362369337979092,0.08362369337979092,0.013986013986013957,0.0,0.8694444444444445,-0.5,-0.8383838383838383,-5.247999999999998,4.352459016393444,0.11762860727728985,0.17979610750695094,-0.1077199281867145,0.03080872913992283,0.07511737089201875,-0.135566809505259,0.0,0.07043503995264877,0.2294520547945207,-0.02362204724409456,0.15129618593563765
5,1996-03-31,0.001926563916591073,-0.019200195670783904,-0.016852429781542555,-0.011718011718011678,0.03466500854966581,-0.15581625908790486,-0.12540192926045013,-0.12540192926045013,-0.06896551724137923,-0.05426356589147297,-1.2065378900445765,0.6595744680851063,3.208333333333333,-1.935969868173258,-0.7611026033690659,0.08055009823182703,0.17979610750695094,-0.1077199281867145,0.03300124533001258,0.0480349344978166,-0.135566809505259,0.3846153846153846,0.03290019353055018,0.2294520547945207,-0.02362204724409456,-0.00757036557748303
6,1996-06-30,0.7151905892998529,0.2765586034912719,1.1237076002176671,0.5909351692484222,0.03846153846153855,0.3850068506557056,0.09926470588235303,0.09926470588235303,0.11111111111111094,0.0901639344262295,-4.928057553956835,47.31410256410256,-36.76732673267328,-1.4708249496981889,1.5,0.037402597402597326,0.4100549882168108,-0.1077199281867145,0.033755274261603414,0.004166666666666874,-0.135566809505259,0.2777777777777779,-0.39427194860813697,0.3676880222841224,-0.08870967741935487,-0.19761376972225853
7,1996-09-30,-0.0019453969928778796,-0.004395389724555554,-0.014349162965493713,-0.033056857795408116,0.0400752314814814,-0.006783493499152082,0.04013377926421402,0.04013377926421402,0.03333333333333344,0.03759398496240585,0.6501831501831501,-0.9746583521294944,-1.1075432525951556,-1.2863247863247862,-0.17179487179487174,0.051827741612418654,-0.01504178272980494,-0.1077199281867145,0.07988338192419843,0.016597510373443924,-0.2843623253717891,0.21739130434782614,0.04242156429518329,-0.03869653767820769,-0.07079646017699104,0.029657918257902205
8,1996-12-31,-0.0334335458720143,-0.02482095555773567,-0.02941941074523402,0.08204873197414231,-0.04632076783975514,0.09021058622652256,0.495176848874598,0.495176848874598,0.5612903225806452,0.5362318840579712,-0.6359600443951166,-0.2408376963350785,-0.3487773487773488,3.82089552238806,-1.0,0.08236134253749118,0.11142533936651587,0.008048289738430636,-0.04751619870410362,0.0040816326530610505,0.06423173803526439,0.1785714285714286,-0.013988978380669814,0.061440677966101635,-0.04761904761904767,-0.09880050505050496
9,1997-03-31,0.0037597839833203306,0.0115694164989939,-0.005624748895138643,0.05020680147058832,0.03442240373395555,-0.1289480553380319,-0.3763440860215054,-0.3763440860215054,-0.38429752066115697,-0.3679245283018868,-0.6737804878048781,-2.4,-0.3873517786561265,-1.0,inf,-0.03848691444908736,-0.0020356234096692294,-0.08582834331337319,0.033446712018140534,0.008130081300812941,-0.1449704142011834,0.15151515151515138,0.030954428202923486,-0.041916167664670656,-0.05000000000000005,-0.03677758318739055
