Unnamed: 0,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1997-12-31,-0.01891732827269776,-0.009464893088336871,-0.0315673304505355,-0.0018514092335241148,0.3357218788141265,0.05931232756022343,0.6667154138637028,0.6667154138637028,0.6666666666666667,0.6470588235294119,-0.20409505797220628,-4.102143182854538,-0.4240364188163884,1.9911621741051695,-0.09602817618603077,0.18647166361974388,-0.11574840387798535,0.254826254826255,0.3333333333333333,-0.22440677966101694,0.05065738592420743,0.3598820058997052,0.009345794392523477,0.01739130434782621,-0.007655014034192331
1,1998-03-31,-0.01891732827269776,-0.009464893088336871,-0.0315673304505355,-0.0018514092335241148,0.3357218788141265,0.05931232756022343,0.6667154138637028,0.6667154138637028,0.6666666666666667,0.6470588235294119,-0.20409505797220628,-4.102143182854538,-0.4240364188163884,1.9911621741051695,-0.09602817618603077,0.18647166361974388,-0.11574840387798535,0.254826254826255,0.3333333333333333,-0.22440677966101694,0.05065738592420743,0.3598820058997052,0.009345794392523477,0.01739130434782621,-0.007655014034192331
2,1998-06-30,-0.0044807913616219395,-0.0019449485093614442,-0.023730514244759027,-0.01940363746935514,0.3933561280433886,0.05931232756022343,0.6667154138637028,0.6667154138637028,0.6666666666666667,0.6470588235294119,-0.20409505797220628,-4.102143182854538,-0.4240364188163884,1.9911621741051695,-0.3177486738956954,0.033898305084745665,-0.11574840387798535,0.254826254826255,0.3977272727272727,-0.22440677966101694,0.05065738592420743,0.40130151843817785,0.009345794392523477,0.01739130434782621,0.017828062055369687
3,1998-09-30,0.04424030257814504,0.04851608607092506,0.05396655263041983,0.04390092639249588,-0.09238222165809906,-0.012256725878325714,-0.7780117574800386,-0.7780117574800386,-0.8,-0.6785714285714286,0.7253848538072114,0.8565338821108335,-0.6463273263779112,-1.15807357068991,0.07362047612494838,-0.03278688524590168,-0.11574840387798535,0.254826254826255,-0.08943089430894302,-0.3081293706293706,0.05065738592420743,-0.13157894736842113,0.009345794392523477,0.01739130434782621,0.004378947368421039
4,1998-12-31,0.0735651074754553,0.11523434459785498,0.06215581792219549,0.0895342274502815,0.25477810926720124,-0.07524175035232172,5.664031620553359,5.664031620553359,6.333333333333334,3.2222222222222223,1.006107784431138,0.4808392715756136,1.8322407628128723,4.2214953271028035,0.3580492181491925,0.17308680020544442,-0.11574840387798535,0.254826254826255,0.2499999999999997,0.2880606443461782,0.05065738592420743,0.1693404634581106,0.009345794392523477,0.01739130434782621,0.023559989938794386
5,1999-03-31,-0.06706637040323438,-0.07707059710242026,-0.08538879022928958,-0.10325836914551734,0.1847125475991456,0.12961738263653275,-0.5216488730723606,-0.5216488730723606,-0.5227272727272727,-0.4736842105263158,-0.8897976240224464,-1.1908784686948617,0.232088374539716,-1.8766780025058167,-0.2311358595630221,0.04159369527145351,-0.11574840387798535,0.254826254826255,0.18571428571428567,-0.1667484060814125,0.05065738592420743,0.2698170731707317,0.009345794392523477,0.01739130434782621,0.029243119266054936
6,1999-06-30,0.05418614951065881,0.11180173068256404,0.03660348353309306,0.11900201421350665,0.24845168472381185,0.09227244765924958,0.6698078115313082,0.6698078115313082,0.6666666666666665,0.5999999999999999,4.2697724810400866,-7.8316526610644255,-1.1741098112885322,-0.4099632503062475,-0.17737678757748732,0.08490962589323248,-0.0886482150020057,0.254826254826255,0.2469879518072289,-0.08475573866980568,0.05065738592420743,0.18487394957983194,0.02083333333333326,0.008547008547008517,-0.006446478312773562
7,1999-09-30,0.004843275184287288,0.0036182107539752813,-0.01001019556956162,0.017799709960841348,0.1952653061224489,0.04094148719243385,0.014182817256998659,0.014182817256998659,0.0,0.03125,0.4378083881578947,-0.8026569355037108,-11.675821481118195,-1.5183391003460207,0.11176602253226896,0.05114296784192174,0.04460093896713602,0.254826254826255,0.1932367149758456,-0.1569131832797428,0.00846521899153463,0.18946301925025333,0.217687074829932,0.025423728813559254,-0.013937840435757852
8,1999-12-31,0.012546867291563846,0.05158369814184849,-0.009319100592906636,0.12176492572176036,0.17696195349521404,0.1353738349141438,-0.05469322009078925,-0.05469322009078925,-0.02857142857142847,-0.06060606060606066,0.4376921427039393,1.4668605859131518,0.18159683939728044,0.5206942590120159,0.1528756459298033,0.23700700331736105,-0.2292134831460675,-0.07692307692307697,0.17004048582995954,0.03661327231121292,-0.004379562043795525,0.16183986371379874,-0.16014897579143386,0.09917355371900838,-0.06255077173030033
9,2000-03-31,-0.03278426939741018,-0.05781231875652481,-0.04468247766440325,-0.09681862125381124,0.04252109092532241,-0.14844866852675276,-0.08961350786151345,-0.08961350786151345,-0.11764705882352955,-0.096774193548387,-0.9061614202595852,0.1711446138296977,-1.4526651374363362,-0.4736611062335382,0.06979451656091751,0.1370679380214539,-0.06468658892128276,0.06833333333333336,0.04498269896193774,-0.028697571743929395,0.2060117302052784,0.07844574780058666,0.055432372505543226,0.015037593984962516,0.043154246100519884
10,2000-06-30,0.010132761082943588,0.029180585307933663,-0.0123597330498465,0.028189192660731832,0.14058298652143386,0.03643927816113246,0.5255232261357836,0.5255232261357836,0.5666666666666667,0.5357142857142856,5.507684154742979,-0.1300970873786408,-2.2706347161384524,-2.9407839866555463,-0.126618783327892,-0.007337526205450584,-0.04110656536138702,0.08736349453978143,0.13907284768211925,-0.05000000000000005,-0.0714285714285714,0.1291638341264445,0.07352941176470584,0.007407407407407306,0.0009968433294567092
11,2000-09-30,-0.004485702602156305,0.01614108027210159,-0.0239031019167032,-0.0143119806781854,0.09302901760576596,0.0053805881783450795,-0.04444816240031235,-0.04444816240031235,-0.06382978723404252,-0.06976744186046502,-0.6130700325732898,-0.185598544973545,-1.0065567121806138,-0.8418564675547916,-0.02292692044109401,0.14255543822597685,-0.043681430312880964,0.06599713055954104,0.09302325581395343,0.0031897926634769647,0.04942716857610474,0.09753160746538224,0.0606653620352251,0.007352941176470562,0.03087136929460565
12,2000-12-31,0.11155332583599864,0.10747799243960188,0.08549592599399625,0.13465250651570604,0.2284148201063289,0.10320996433372964,0.3598692657873235,0.3598692657873235,0.34090909090909083,0.375,3.932863306324319,0.8638716881534869,-236.57731958762886,-17.418478260869566,0.3852579225913408,0.10328096118299436,0.0373911196090928,0.15074024226110372,0.19946808510638306,0.009538950715421324,0.048970679975046894,0.10532089961601776,0.1808118081180812,-0.021897810218978075,-0.023909193366607684
13,2001-03-31,-0.03226068126663228,-0.02764923619132653,-0.06019962130084011,-0.08130246625404912,0.07846119436367703,-0.10818813576392383,-0.3777682403433477,-0.3777682403433477,-0.3728813559322034,-0.3818181818181817,-0.9534099878405188,-0.7108545286204455,-1.2199028488906394,-0.791459781529295,0.05799769850402759,-0.053193717277486896,-0.08253123080073721,0.018713450292397567,0.07760532150776056,-0.21102362204724406,-0.19030627415997625,0.11414392059553348,0.03281250000000013,-0.0149253731343284,0.05839175257731965
14,2001-06-30,-0.004265683137978038,-0.0008332645019605289,-0.018630006185480386,0.04084909248486435,0.045340951511883436,0.05040204183041963,-0.5391088425989792,-0.5391088425989792,-0.5675675675675675,-0.5294117647058824,11.586080586080588,0.6715012243360332,-4.668059701492537,-0.8198412698412698,0.009876006090928868,-0.0028754700287547674,-0.23482142857142865,-0.1676234213547647,0.034979423868312765,-0.0738522954091817,-0.037458685273595305,0.04988864142538962,-0.1618759455370652,-0.007575757575757569,-0.04005298838930893
15,2001-09-30,0.056853629905388114,0.04988925116280196,0.02769146981567072,0.03468725757707358,0.15140092353323387,0.021613930968738426,2.0505836575875485,2.0505836575875485,2.1875,2.0,-0.006621071012805624,0.41739914356547225,-0.2977973090277778,5.590308370044053,0.06444942271239018,-0.04392191659272393,-0.06038506417736289,0.02068965517241384,0.14910536779324055,-0.07650862068965503,0.13391835177413206,0.08952057700466676,0.03790613718411562,-0.01526717557251911,0.014692751034986571
16,2001-12-31,0.31585224192674044,-0.00012042333433681662,0.19271534220147424,0.006186134028079326,0.6721834049848799,0.11652471024050735,0.5060832025117739,0.5060832025117739,0.4117647058823528,0.4375,0.6331209258038526,12.3900461122595,-10.779494707563934,1.0140374331550803,0.12194430953537315,0.06682134570765652,-0.1158025457932319,0.025675675675675743,0.5207612456747404,-0.0711785297549592,0.011103633916554669,0.2710280373831777,0.09391304347826067,-0.06201550387596898,-0.006240000000000022
17,2002-03-31,0.011968098522631363,-0.01840151195808759,-0.005995796452445522,-0.03290399238176345,0.04904632854522607,-0.1424024682591798,-0.3917263843648209,-0.3917263843648209,-0.4166666666666666,-0.4057971014492754,-0.7395613759698614,-0.8469421683885524,-0.9166350650992288,-2.413873216063724,-0.15367410988059593,0.029360591561548462,-0.1264044943820225,-0.03030303030303028,0.048919226393629334,-0.3241206030150754,-0.0569051580698835,0.03645833333333326,0.05246422893481717,-0.0826446280991735,0.014973434229592632
18,2002-06-30,0.04545518744282995,0.06164983141149528,0.013531736863781065,0.04242153800386728,0.10788928916097572,0.0860831559549673,0.4714576416407841,0.4714576416407841,0.4761904761904763,0.4878048780487805,1.8297744101945923,-0.5714562805493055,-2.979529946929492,-1.0971830985915494,0.01764630663654576,-0.1400802873441791,0.057073954983922974,0.16032608695652173,0.10737527114967473,-0.1802973977695167,-0.1746647847565278,0.059710316287318925,0.2522658610271904,-0.07207207207207211,0.01840101522842641
19,2002-09-30,-0.00825360648272866,-0.02320748720387789,-0.043001681117838086,-0.033463656859107904,0.053916809632102325,0.03554008379040252,-0.16380377028895846,-0.16380377028895846,-0.16129032258064513,-0.18032786885245894,0.05699071961052792,-0.18520865393319447,0.020490233626962784,9.644927536231883,0.18458638743455505,-0.2417690417690418,-0.1182509505703423,-0.04566744730679162,0.04995102840352583,-0.3151927437641724,-0.3976058144506199,0.06276150627615062,0.008443908323281013,-0.04854368932038844,0.010669781931464284
20,2002-12-31,0.0444080120323116,0.08243022168423586,0.036915688228973835,0.08556648675461488,0.05658036144299582,0.09875240235838302,0.3618836227531879,0.3618836227531879,0.3653846153846152,0.3799999999999999,0.0418849674707813,-0.26219308965670485,0.21974103959467065,-0.28636260494667576,0.11120147090021916,0.011989630589760214,-0.0564898663216904,-0.01717791411042946,0.055970149253731234,-0.03642384105960261,0.002838892831795725,0.011548556430446277,-0.010765550239234423,-0.010204081632653073,-0.0029282576866764827
21,2003-03-31,0.0007933140656732893,0.009026185186041593,-0.015621586328209312,-0.027060033073676,0.026965321485869387,-0.13488642360349354,-0.5866355618049341,-0.5866355618049341,-0.5915492957746479,-0.5797101449275363,-0.7604232862708258,-0.2713446770064749,-0.8752692307692308,-0.8111287758346581,0.018900945047252368,0.008965738072366447,-0.11014625228519193,-0.07490636704119857,0.026501766784452263,-0.04467353951890042,0.009200283085633254,0.02620653866113121,-0.0713422007255139,-0.010309278350515427,0.03709714815673548
