Unnamed: 0,Quarter end,Assets,Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover
14,2001-09-30,0.023179833826221685,0.043931531193754265,-0.012568412254648886,0.06458438908139641,0.054922660608692775,0.05911967779056384,0.06060606060606055,0.03030303030303028,-0.03564788890133275,-0.33792303424622994,8.24231057764441,1.9699511981137248,0.8018149384534534,0.0275380189066996,-0.023943661971830843,-0.06291390728476831,0.002850356294536782,0.034782608695652195,0.027932960893854768,-0.034828496042216384,-0.08304647160068845,0.0
15,2001-12-31,-0.014639177220744037,0.03132944370023648,-0.008513127847422308,-0.00597592903503863,0.013490831934636072,-0.13493141382588614,-0.1142857142857142,-0.11764705882352955,-0.5747848606965752,1.6899520073131713,-2.6402110389610387,-2.5726233775824827,-0.6998237664679761,-0.009599999999999942,0.015873015873015817,0.028268551236749095,-0.012316437707247664,-0.01680672268907568,0.024154589371980784,0.006287588846364045,-0.023463162834350126,0.08333333333333348
16,2002-03-31,0.0042492028281249095,0.011755885967554391,-0.0020743667617394435,0.02998809277283088,-0.047120582445395735,0.11350969463851167,0.06451612903225823,0.10000000000000007,0.31763806194351885,-0.7984952753155297,-0.8699486326791175,-1.0807602902157831,0.1882826292236317,0.06744749596122768,-0.10511363636363646,-0.1065292096219932,0.001918465227817689,0.08547008547008561,0.060141509433962126,-0.0062483020918228105,-0.13214800576645847,0.0
17,2002-06-30,0.032661155130290435,0.028616241366257626,-0.0015428542345858887,-0.00841281210339151,-0.053943269388424316,-0.05798378568910824,-0.03030303030303028,-0.06060606060606066,0.5717602188873228,5.717605171929168,-7.840943683409437,0.6226195667974996,0.2571030416105218,0.10594021944759736,-0.004761904761904634,-0.019230769230769273,0.0019147917663953073,0.10236220472440928,0.2502780867630701,-0.03335155822854019,-0.02823920265780744,0.0
18,2002-09-30,0.0010752884179143773,0.009450547500535532,-0.004327583649339717,0.04534826989729002,-0.06155979202772965,-0.050963517305893324,-0.0625,-0.03225806451612912,0.1655193332278313,-0.2655899131065456,-1.1794192902436311,-2.4808726034760795,-0.302868450706806,-0.02189531303455361,-0.03189792663476887,-0.04313725490196063,0.005255613951266058,-0.02142857142857124,-0.006227758007117501,-0.005373303167420795,-0.051851851851851816,0.0
19,2002-12-31,0.01009693502737119,0.011661570850676872,-0.031236392355732383,-0.18851982058431327,0.396838295043215,0.4073650593384064,0.4666666666666668,0.43333333333333335,-0.1361069937428575,-0.5402051087266166,-0.08909970238095233,-1.400435584863426,0.17396903829474075,-0.057362714235746785,0.10708401976935744,0.03688524590163933,-0.01093155893536124,-0.06569343065693434,-0.02730528200537153,-0.04094398635200458,0.13341346153846145,0.0
20,2003-03-31,-0.017460611870540044,-0.041159218345133364,0.0017522192203782705,0.21771314181568305,0.5700988947062247,0.6040061633281972,0.6136363636363635,0.6046511627906976,0.005959397511460463,-3.8327378616715886,10.470151793615141,2.434129022510953,0.5088993865580083,0.01595547309833023,0.2589285714285714,0.2252964426877471,0.0014416146083613413,0.03125,-0.08007363092498854,0.019567150904239442,0.24072110286320256,0.0
21,2003-06-30,0.01446225140775681,-0.04552440636660815,0.020985702693555368,-0.05114552982671372,-0.6947354238943717,-0.7217535586411667,-0.7183098591549295,-0.7246376811594203,-0.3704055725538702,-2.251691405908256,-1.3380076910295058,-2.4600206770638566,-0.4924142945108425,0.023739956172388776,-0.07092198581560273,-0.0741935483870968,0.011996161228406963,0.02272727272727271,-0.18959479739869933,0.006397208490840356,-0.06965811965811974,-0.07692307692307697
22,2003-09-30,0.01382824544678507,0.08168085765239574,-0.06290950510477178,-0.029220296469645187,0.4869800286880723,0.3691544786893479,0.3500000000000001,0.368421052631579,0.004073951526180729,-1.2468328994041482,-1.5574556244184208,-1.89161418627776,0.8763501366579458,0.031038173385658174,-0.008905852417302906,-0.003484320557491261,-0.06353722143195828,0.014814814814814838,0.10802469135802473,-0.07570066454781854,-0.002296738631143769,0.0
23,2003-12-31,0.07224508169052712,0.1540398784672159,0.026635170096348304,-0.020037691370274446,-0.08466589989982565,-0.004309554373739255,-0.03703703703703709,0.03846153846153855,1.0147467715692131,-9.397234414082778,-9.041447513464142,-1.0118283203785063,-0.005452647649908826,0.09757785467128023,-0.1026957637997432,-0.111888111888112,0.025316455696202445,0.17518248175182485,0.1253481894150419,-0.04251328540168808,-0.12615101289134445,0.0
24,2004-03-31,0.0363961276695568,0.07269735984401837,-0.003578460923870485,0.12967694586770673,-0.32787483279964336,-0.3185836633207477,-0.3076923076923077,-0.3703703703703704,-0.3124348306107011,-0.5879676724985811,-0.7111395716814715,4.615714285714286,-0.030788389542442673,0.10308953341740246,-0.3605150214592275,-0.35433070866141725,-0.012839506172839577,0.07453416149068315,0.2287128712871287,-0.03852432255958227,-0.3672286617492097,0.0
25,2004-06-30,0.05889024883143445,0.1044527606305672,-0.008919535830456127,-0.0036994483911910736,0.1401519720178508,0.15703763767822146,0.16666666666666674,0.17647058823529416,-0.15493837255980614,0.7262676896845695,1.5346901143004352,0.7781734927499364,-0.05648621784770536,-0.0648756787653616,0.029082774049217,-0.03658536585365857,-0.009504752376187977,-0.052023121387283267,0.4810636583400483,-0.06383701188455004,-0.0016652789342214151,-0.08333333333333326
26,2004-09-30,0.048013757344046885,0.07423091712838238,0.0017036576699120953,0.06582903650393046,0.695176134560457,0.7675640950767972,0.7619047619047619,0.7499999999999998,0.9051690770259332,0.07080999075515383,-0.1368934583638688,-0.9457796852646638,-0.003246058052193912,0.1002444987775062,0.10869565217391307,0.006329113924050668,-0.0020202020202019213,0.10975609756097572,0.08813928182807396,-0.04425099746100825,0.06755629691409504,0.0
27,2004-12-31,0.02656738967958661,0.0014617253879818384,0.01944344636962736,-0.10896793161463557,0.8076695060688321,0.8552831560166523,0.8378378378378379,0.8857142857142859,-0.42748831797277576,-0.7872799654659696,-1.0764735048032228,17.432717678100268,-0.06002852772860845,0.07222222222222219,0.4058823529411766,0.30817610062893075,0.007591093117408798,0.0714285714285714,-0.02525,-0.007210626185958358,0.3890625000000001,0.0
28,2005-03-31,0.02632573987273723,0.0255177118645753,0.013592517682539995,0.09587839255402343,-0.1927538233161874,-0.19888873058840287,-0.2058823529411765,-0.21212121212121213,-0.2321477538511171,0.2576879715549389,-7.897479536429207,-9.358001717721155,0.5337593242650285,0.00984455958549213,0.24825662482566235,0.1923076923076923,0.012054244098443023,0.00512820512820511,-0.2754552449345986,-0.012232415902140636,0.2435320584926884,0.0
29,2005-06-30,0.010569963710610027,0.010962278965978234,0.004225863488905413,-0.0005627298780558343,-0.12782517587187547,-0.13289169482482666,-0.12962962962962976,-0.13461538461538458,-0.28764993802911576,1.2559714254192411,0.21104949005968887,-1.4935689941598589,-0.1717655753631222,0.03104155977424328,0.13631284916201114,0.1088709677419355,-0.008436724565756726,0.015306122448979663,-0.17769911504424776,-0.006191950464396467,0.1361374943464495,0.0
30,2005-09-30,0.03198281014152138,0.04534549496663609,0.013259157925306964,0.018255483900927016,-0.28735688543479865,-0.3004922319643132,-0.3191489361702127,-0.3111111111111111,2.325715128280743,0.3102973989057676,-0.06718734840399733,-0.7540858461431694,-0.05099955383486132,0.09878079124160233,-0.03048180924287125,-0.040000000000000036,0.009509509509509684,0.11055276381909553,-0.04003443822643138,-0.01830218068535816,-0.015923566878980774,-0.09090909090909084
31,2005-12-31,-0.004900064172731256,-0.03906498447557105,0.11182158860084934,-0.11028263273705696,3.856990505022705,4.099651823346162,4.125,4.0,-0.09973841720239418,-2.8196598940959667,-5.016631130063966,-15.252292930718214,0.7659222748815167,0.03238224637681175,0.44421906693711977,0.4583333333333333,0.08527516113039169,0.02262443438914019,0.05381165919282505,0.11741372471241585,0.4983818770226538,0.0
32,2006-03-31,0.035401034789075414,0.06827235386959618,0.012056051795674929,0.16297829262666896,-0.8046719505889519,-0.8319438854711666,-0.8353658536585366,-0.832258064516129,-0.4868458636618831,-1.792382734882767,-1.4287053413054567,-1.8951250420767085,-0.3882369106968795,0.15617459969291514,-0.1172752808988764,-0.09090909090909084,0.006852444038373706,0.06637168141592943,-0.2072340425531916,-0.022719204827831074,-0.0985421166306696,0.0
33,2006-06-30,0.04157029616970842,0.05428747576326565,0.019976776346523284,-0.0068314666167161855,1.7324582079268955,2.0933544303797467,2.074074074074073,2.0769230769230766,1.0700589262749771,0.0812503842333292,0.6834806139275296,-1.6622609580480685,0.4202838532161608,-0.04667046101309047,0.10421638822593482,0.1142857142857141,0.015426497277676974,-0.05394190871369309,0.04938271604938271,-0.020704685797312,0.1323749625636419,0.0
34,2006-09-30,0.032985677104986344,0.03688056686487684,0.04164356000192093,0.04117089081559633,-0.5569254044298171,-0.5857745213243934,-0.5903614457831325,-0.5875,-0.4331188339143981,-0.1572532378923176,-0.3621193203019605,-1.8017769761344091,-0.2372581482122118,0.08159203980099505,-0.033141210374639685,-0.01025641025641022,0.030831099195710587,0.06578947368421062,-0.048081841432225166,0.00853115727002951,-0.007405448294102056,0.0
35,2006-12-31,-0.11412085014160712,-0.1334143702065903,0.05150879243220885,-0.03878632888462663,1.6284182466229369,1.7947134799586155,1.7647058823529411,1.7272727272727268,0.8772756268707984,-1.157247912960418,-1.7786539921815676,-1.4254707548741876,0.1323467477014586,0.08114075436982504,-0.23397913561847994,-0.18911917098445602,0.03294321629822261,0.049382716049382484,0.0741536808167651,0.18683339463037885,-0.2355448974154011,0.0
36,2007-03-31,0.039244884048766034,-0.04189637114330347,0.21079063275820764,-0.06877476928193328,-0.7073443108654778,-0.7405001313621056,-0.7446808510638299,-0.7444444444444445,-0.5124203849404466,-4.6619094932707075,-2.379533781685003,3.164055615392148,0.4866876856085098,0.0330156569094624,-0.08463035019455256,-0.006389776357827559,0.10490977759127153,0.0,0.32616308154077056,0.16516888751162084,0.010805158591843831,0.0
37,2007-06-30,-0.03120532184183333,-0.0645698275888752,0.033817977500678616,0.02038605534293203,3.6051319990654935,4.126092959042798,3.708333333333333,3.782608695652174,0.3513223731236597,-0.44483362521891423,-1.071790253072424,-1.4214919757803774,-0.13798120222617372,-0.05799011532125209,0.09670563230605732,0.21543408360128624,0.03114318268135219,-0.14901960784313714,-0.045643153526971014,0.06702127659574475,0.2027586206896552,0.0
38,2007-09-30,0.044962587642678235,0.10209766229547146,-0.004062925756383007,-0.029912735078631788,-0.3818329401618344,-0.3791633001167071,-0.38053097345132747,-0.3727272727272728,0.12873578418407838,1.0553938774603455,-12.242815463165572,-3.0315481171548115,0.32518484783540513,-0.054739419377404785,0.08624031007751952,0.17195767195767184,0.004419889502762509,-0.08294930875576034,-0.16561264822134392,-0.046859421734795625,0.19495412844036708,0.0
39,2007-12-31,0.028206141767912474,0.037449881681191455,0.02328191906454702,-0.014287088705022157,0.3294898098755301,0.3484057551876221,0.32857142857142874,0.318840579710145,-0.7234139769199226,0.05383613538474852,-0.4250449269814908,-2.0514066812209086,-0.2580028908453196,0.1206290471785385,-0.02408563782337203,0.011286681715575677,0.035203520352035333,0.11557788944723635,-0.017527238275698798,-0.004707112970711358,0.05878119001919393,0.0
40,2008-03-31,0.05877544939326551,0.13341401300696654,-0.026454149710269936,0.0766068029866771,-0.5583082130474593,-0.5819794314148141,-0.5698924731182795,-0.5714285714285714,1.6450355811589288,0.2888131073562217,1.4769867867257935,-1.4752987267384916,0.16526809067131645,-0.14413075780089146,0.05210237659963424,0.029017857142857206,-0.027275947573503385,-0.1711711711711712,-0.1470588235294117,-0.08066211245402001,0.04509404033537279,-0.10000000000000007
41,2008-06-30,0.030892203586979864,0.04539370941415255,0.008087083781459503,0.18592409596228587,0.7939765210099692,0.8744740892765521,0.875,0.8717948717948716,0.043366856703606516,-0.4204317119267881,-0.24832132216948044,1.2841795801736455,0.32396149949341435,0.06172839506172824,-0.12250217202432655,-0.15835140997830802,0.008011653313911179,0.08695652173913038,0.006783493499151971,-0.022006287510717315,-0.16890719861231573,0.11111111111111116
42,2008-09-30,-0.07682477350231975,-0.07425913939936257,-0.006011955341656218,-0.223622664226776,-0.634492787493995,-0.6688108174688985,-0.6666666666666667,-0.6712328767123288,0.7257336689587426,0.6708499244816697,-0.5730787178725751,-1.6474168521080168,-0.15841709467116005,-0.11518895348837199,-0.1633663366336634,-0.16237113402061853,-0.010838150289017356,-0.12,0.0050533408197641645,0.07685563997662181,-0.1594051656665797,-0.10000000000000007
43,2008-12-31,-0.002209675069809069,0.03985610920656901,-0.06719611079977761,0.02627773162251157,-8.012610564455969,-9.321087648249927,-9.24,-9.583333333333334,-0.4575621470182773,-0.008090362237854198,0.7999148271701326,0.1518495810341305,-0.2168207825636864,-0.4568788501026695,-1.2899408284023668,-1.2,-0.06683710737764781,-0.4488636363636364,-0.34916201117318424,-0.06512890094979651,0.0,0.0
44,2009-03-31,-0.05323633787879123,-0.16787715398930306,0.1470923503453332,-0.007411627139987442,-0.3768159990274147,-0.3923878388176518,-0.3980582524271845,-0.3980582524271845,0.013707389857187335,-1.0631506128654098,-1.3598880082022162,-1.6301535582940834,0.1744560945984568,-0.3357277882797731,2.420408163265306,3.4923076923076923,-0.227788649706458,-0.2886597938144331,0.0,0.2113207547169813,0.0,0.11111111111111116
45,2009-06-30,-0.004005100583182153,-0.003960226431704904,-0.004768704983605154,-0.1097028315280102,-1.236002731174405,-1.1402697180220678,-1.0967741935483872,-1.0967741935483872,-0.04079255964415685,-2.2379796654640867,0.5708055750350631,-2.973455857885172,-0.29314114287669724,-0.013659647125782716,0.22911694510739844,0.27054794520547953,-0.005068423720223092,0.2753623188405798,0.0,-0.0007189072609632419,0.0,-0.10000000000000007
46,2009-09-30,-0.0017402423267832696,-0.019549805403615284,0.01871659616438804,0.06897604668521408,1.633601983880967,2.6586644913180284,2.583333333333333,2.583333333333333,0.4689138829401549,-6.393949027711545,1.3979687216618537,-0.8540150719223835,-0.06054134885372176,0.20830929024812472,-0.15436893203883495,-0.1725067385444744,0.018339276617422184,0.21590909090909105,0.0,0.02062350119904055,0.0,0.0
47,2009-12-31,-0.0045550397729405825,0.007820416532551278,0.005118899106782314,0.03728060431015323,-1.136456371625863,-1.1222965440356745,-1.1162790697674418,-1.1162790697674418,-0.6092686342712172,-1.2263555992141453,-1.0037583486537431,-2.11221679253665,0.0716743677390912,0.14947468958930266,-0.8025258323765787,-0.8664495114006514,-0.014507253626813375,0.12149532710280365,0.0,0.009633458646616688,0.0,0.0
48,2010-03-31,0.009867496994281357,0.030343279151521463,-0.013743462620611544,-0.033388818172916834,-0.9405788767490896,-0.4208881364761037,-0.4,-0.4,1.058495167024121,6.952610337195678,103.30340557275541,-3.69851413963892,-0.18047860489717849,0.0677191524719567,-2.3546511627906983,-4.341463414634147,-0.12487309644670053,0.08333333333333348,0.0,-0.023272050267628568,-0.6638733705772812,0.0
49,2010-06-30,0.021784735763418,-0.08684017170460334,0.15578922682705598,0.0042164708265801645,-12.598387096774195,-1.651450416010794,-1.6666666666666667,-1.6666666666666667,-0.3622636123599515,-0.1889856590923974,0.8032947462154942,-2.8102427471876847,0.3986596170520702,0.01789883268482484,-0.22746781115879844,-0.2335766423357664,0.07830626450116007,0.1692307692307693,3.7776824034334773,0.05551584465094095,-0.2243767313019389,0.0
50,2010-09-30,0.009027488982990441,0.02515204979103069,-0.005984177065995744,0.0004917474687613499,0.5195383117786121,1.2903003106662063,1.0,1.0,1.1504375265761029,-0.7292356345041044,-1.412728589534673,-1.6231071136549469,-0.17760407198691142,-0.06307339449541283,-1.05,-0.9047619047619048,-0.006993006993006978,-0.13157894736842102,0.1900826446280992,-0.015124153498871197,0.0,0.0
51,2010-12-31,0.034977341913487336,0.07185023419521719,-0.003169949836144159,-0.002911226495941888,-0.11952045392147892,-0.2642049736247174,-0.25,-0.25,-0.5636916160186496,4.330757187942647,-4.808590400606193,-1.577067422512663,0.124623092792854,0.18971848225214186,-4.666666666666667,2.8,-0.009750812567713927,0.19696969696969704,0.0,-0.03713041485216606,-0.8130952380952381,0.0
52,2011-03-31,0.006492429364584718,0.013593049747287587,-0.005417796064290825,0.04761302880543994,0.26057582371894816,0.6020073740270382,0.6666666666666667,0.6666666666666667,0.4723547371434023,-0.7860988742046011,-0.9600779069828322,-0.7634164089503366,0.02621658670322136,0.16975308641975295,1.1818181818181817,0.4473684210526314,-0.006564551422319487,0.18354430379746844,7.582427536231885,-0.012139966674601266,1.2101910828025475,0.0
53,2011-06-30,2.9260795689068635,2.7800345099135373,3.3459596479520584,1.0263319820471986,-12.859251319261212,-20.36721646848229,-10.8,-10.8,-2.279083707291785,12.090225563909776,114.11724590163936,40.91791618608227,0.2812361879131349,0.014365288771621243,-4.180555555555555,-2.5818181818181816,0.6519823788546255,0.021390374331550662,-0.5652770448548813,0.13903614457831326,0.0,-0.33333333333333337
54,2011-09-30,-0.018816244902178925,-0.005682701707540816,-0.02931053942093732,0.4926808791876178,-1.4578005826363252,-1.365984247809812,-1.2448979591836735,-1.2448979591836735,-2.5474073511158397,-0.7469503616945117,-1.0129589903493972,-1.2024424806357972,-0.16920346655525442,-0.11271676300578035,-0.5633187772925764,-0.6436781609195402,-0.029000000000000026,-0.4659685863874346,0.0,-0.012058387983922114,0.0,0.0
55,2011-12-31,-0.0301680133255422,-0.05119298460892463,-0.01946417203109485,0.057511772202643474,-2.3297592831650094,-2.802005916732809,-2.583333333333333,-2.583333333333333,-0.16416749881316806,-4.720289750185863,61.47920879120879,-0.07853841971728892,-0.18766868589935826,-0.14820846905537466,0.7399999999999998,1.1290322580645158,-0.02162718846549949,-0.11764705882352945,0.0,0.01027837259100628,0.0,0.16666666666666674
56,2012-03-31,0.041265496730764406,0.07904886769640851,0.004100240095642915,-0.05689051334423434,-3.4324333584595355,-3.0262272763674223,-3.3157894736842106,-3.3157894736842106,-0.30045927710371434,-0.6877557661223291,-0.88712834229866,-5.121837893649974,0.9522468081239492,0.2271510516252393,-1.0287356321839078,-1.2575757575757576,0.001052631578947416,0.2555555555555553,0.0,-0.03560830860534125,-0.8991354466858791,0.0
57,2012-06-30,-0.015671010687872466,-0.0049797821417777435,-0.0182745520280252,0.04136270557368649,-0.9909427690053948,-1.0401161986443492,-1.0454545454545454,-1.0454545454545454,0.2412682858542732,-0.9248701581889546,0.9839686853324692,-1.29884173108121,-0.14576593664905624,0.038641321283888974,21.8,3.0,-0.01962846126883988,0.03539823008849563,0.0,-0.0035164835164834822,19.85714285714285,0.0
58,2012-09-30,0.005660947136609584,0.010943776763660429,0.0010973514385677063,-0.016597279298240175,-19.77708657335407,4.729802955665025,4.0,4.0,1.4049058306078717,-18.9195627591406,-0.3307571473452717,1.7031833150384197,-0.4612694163763363,0.029102910291028964,-0.6754385964912281,-0.5294117647058822,0.0007150518412584184,0.05128205128205132,-0.6034636238569232,-0.004411116012351114,-0.6821917808219178,0.0
59,2012-12-31,-0.04431195060039361,-0.060067903535790175,-0.03061412877513148,-0.07627537321447753,5.029844565307418,3.9157890211924515,4.0,4.0,-0.5772710006893544,-3.429468706747496,5.8128156980565215,-0.5763679186078277,-0.3627203074822364,0.007288629737609353,-2.7027027027027017,-1.4375,-0.03608431582708105,0.0,1.7119387755102042,0.012848914488258643,0.0,0.0
60,2013-03-31,-0.11844851061757455,-0.19739090652752805,-0.04347090527160535,0.037146650205900585,-2.3041202891848704,-2.1604813039980413,-2.16,-2.14,0.4325967341143061,3.873802580814973,2.1170922491121544,-12.930513437205901,6.790487054855668,0.1296671490593344,-0.7777777777777778,-1.8571428571428568,-0.07746478873239437,0.17886178861788626,0.0,0.12664041994750666,0.0,0.0
61,2013-06-30,-0.001567207950356142,-0.10581912210534494,0.10387504254695368,-0.14500546252058633,-0.99192849042759,-1.0057155559574404,-1.0,-1.0,-0.4236642403593,-1.1409552111112768,-0.9894281931061314,-1.5842313698508068,-0.5092384501864753,0.03279528567768386,-0.3571428571428572,0.08333333333333348,0.10405785456006432,0.11724137931034485,0.0,0.10638710929916506,0.0,0.0
62,2013-09-30,0.03128332283864998,0.0834739568418783,-0.003357603424954059,0.02553435969809814,-3.3484123531970416,3.9663810151615033,-inf,-inf,0.7289192239479765,0.8934388627025938,-15.915816326530615,-0.34056534186805354,-0.6842620075553156,-0.06747705284048623,-3.333333333333333,0.9230769230769232,-0.0036390101892286313,-0.15432098765432098,0.0,-0.033514651693279496,-0.3448275862068965,0.0
63,2013-12-31,-0.008763211165288555,-0.012366211315747888,-0.0030491322933684506,-0.04643118658251677,-12.333950731616964,-8.838731085744623,-7.0,-6.0,0.186983214174697,-1.888269718204861,-2.2238642767623578,-2.4008061244222327,3.035803209716253,0.02021814312317094,10.23809523809524,4.64,-0.0051132213294375894,0.02189781021897796,1.8859540203935727,0.005628177196804529,10.855263157894735,0.0
64,2014-03-31,0.003371315521981666,-0.02250406748690393,-0.010219632798338374,0.05965466552579035,-0.8888580206562949,-0.9209915844015104,-0.9166666666666666,-0.9,-0.5270228687778657,-1.7750077182002657,-1.3028187083058431,-1.8181200532703905,-0.6154045067589167,0.02268578878748362,-0.8305084745762712,-0.8156028368794326,-0.01027900146842864,0.02857142857142869,-0.9213298565840938,-0.01354035024372624,-0.820754716981132,0.0
65,2014-06-30,-0.021236376273222942,-0.030229863396676108,5.224362032807406e-05,0.05844962524328135,10.936479929422145,14.58401200171453,14.0,12.0,2.2338496463325166,-1.63333185078327,-4.654587544634752,-1.2598604434180445,0.4158116535899961,0.050229474757776726,1.375,1.2692307692307692,0.001112759643916883,0.0625,6.584852502485912,0.023426061493411414,1.3003095975232195,0.0
