Unnamed: 0,Quarter end,Assets,Current Assets,Liabilities,Current Liabilities,Shareholders equity,Revenue,Earnings,Earnings available for common stockholders,EPS basic,EPS diluted,Cash from operating activities,Cash from investing activities,Cash from financing activities,Cash change during period,Cash at end of period,Price,ROE,ROA,Book value of equity per share,P/B ratio,P/E ratio,Equity to assets ratio,Net margin,Asset turnover,Current ratio
0,1996-11-02,-0.09285441345051584,-0.12817247865721315,-0.28299932680855466,-0.01395812562313059,0.05298276272936686,0.0,0.0,0.0,0.0,-0.2500000000000001,-0.9099651400408704,0.125,-1.0,-1.1126262626262626,6.85121107266436,-0.2271604938271605,-0.01721265963353702,-0.012411347517730431,0.04938271604938271,-0.015544041450777256,0.18211595152309207,0.16080579607704548,0.00957854406130254,-0.013824884792626668,-0.1158159947984394
1,1997-02-01,-0.09285441345051584,-0.12817247865721315,-0.28299932680855466,-0.01395812562313059,0.05298276272936686,0.0,0.0,0.0,0.0,-0.2500000000000001,-0.9099651400408704,0.125,-1.0,-1.1126262626262626,6.85121107266436,-0.2271604938271605,-0.01721265963353702,-0.012411347517730431,0.04938271604938271,-0.015544041450777256,0.18211595152309207,0.16080579607704548,0.00957854406130254,-0.013824884792626668,-0.1158159947984394
2,1997-05-03,0.14376331830120415,0.17665803624775944,0.31619240213780153,0.31619240213780153,0.053711526855763525,0.2690367639926279,-3.2639109697933213,-3.2639109697933213,-2.642857142857143,-0.2500000000000001,-0.9099651400408704,0.125,-1.0,-1.1126262626262626,-0.09828118113706474,0.03194888178913735,-0.01721265963353702,-0.012411347517730431,0.058823529411764726,-0.015544041450777256,0.18211595152309207,-0.07870299893438892,0.00957854406130254,-0.013824884792626668,-0.1060299659895212
3,1997-08-02,0.08305892547660321,0.10420898217106744,0.10870280948200173,0.07007243195785784,0.06633018327605966,0.008713930823619266,-0.3075842696629213,-0.3075842696629213,-0.3043478260869565,-0.2500000000000001,-2.841121495327103,-0.2767489711934157,inf,3.36322869955157,-0.4755620723362659,0.17647058823529416,-0.01721265963353702,-0.012411347517730431,0.05555555555555558,0.11052631578947356,0.18211595152309207,-0.01536682088565755,0.00957854406130254,-0.013824884792626668,0.03192637910647278
4,1997-11-01,0.1884226107132856,0.21478207551990192,0.16288047512991846,0.20486128916465812,0.2057470878512202,0.05319592316144428,0.3691683569979716,0.3691683569979716,0.3125,-0.2500000000000001,-0.2233502538071066,1.2460881934566146,2.674481514878269,-2.464542651593012,1.3280521901211555,0.41052631578947385,-0.01721265963353702,-0.012411347517730431,0.16842105263157905,0.3364928909952607,0.18211595152309207,0.014431951669743315,0.00957854406130254,-0.013824884792626668,0.008220406536468605
5,1998-01-31,-0.1017941899215673,-0.14067593429935432,-0.3526132107592782,-0.3526132107592782,0.06228075059858563,0.1946612943842861,0.6096296296296295,0.6096296296296295,0.7142857142857142,-0.2500000000000001,-4.002801120448178,-0.1893603546548448,-0.9842944785276072,0.4035087719298245,0.8006405124099278,-0.1697761194029851,-0.01721265963353702,-0.012411347517730431,0.06306306306306286,-0.2890070921985816,0.18211595152309207,0.18279569892473105,0.00957854406130254,-0.013824884792626668,0.3273706577061819
6,1998-05-02,0.17880298317280666,0.20190895741556525,0.5036486753007692,0.5036486753007692,0.04929891233128037,0.0034027945073475947,-0.14496088357109982,-0.14496088357109982,-0.2222222222222221,-0.2500000000000001,0.07649253731343286,0.4632812500000001,-0.640625,-0.19399999999999995,0.3583815028901733,0.30112359550561796,-0.01721265963353702,-0.012411347517730431,0.05084745762711873,0.22443890274314213,0.18211595152309207,-0.10993006993006993,0.00957854406130254,-0.013824884792626668,-0.2006552006552006
7,1998-08-01,0.04923062249634391,0.035125229077580984,0.07458901713885968,0.028856243441762963,0.03474373064242186,-0.023918849974490564,-0.2723358449946178,-0.2723358449946178,-0.2500000000000001,-0.2500000000000001,-2.3861929520508376,0.09610250934329943,46.17391304347826,-4.577543424317618,-0.9438625204582652,0.2435233160621761,-0.021468926553672274,-0.012411347517730431,0.032258064516129004,0.18329938900203646,0.18211595152309207,-0.01382778126964157,0.0075901328273244575,-0.01869158878504673,0.006054396423248898
8,1998-10-31,0.1067797894098932,0.1254253958886593,0.21502970135893884,-0.06149073601903787,0.042556786636734456,0.10650596482597474,0.28624260355029585,0.28624260355029585,0.2857142857142858,0.2857142857142858,-0.0948114190456345,-0.31855820750121777,5.226728110599078,-1.1756545864400902,2.9533527696793005,-0.2902777777777777,0.010392609699769071,0.0017953321364452266,0.0390625,-0.3132530120481927,-0.3236353560543087,-0.05799872530274075,-0.007532956685499138,0.00952380952380949,0.19919451902601604
9,1999-01-30,-0.061612801664544976,-0.0837601160615965,-0.22003817432943773,0.05465247905818438,0.04792776105579999,0.15363454484828276,0.058654399079931085,0.058654399079931085,0.11111111111111094,0.03703703703703698,-2.916666666666667,-0.2852037169406719,-2.145204262877442,-1.405725567620928,-0.3030973451327433,0.015655577299412915,-0.08685714285714285,-0.10035842293906816,0.04511278195488711,-0.022556390977443663,-0.03891847603441212,0.11671177266576473,-0.10056925996204936,0.0,-0.13124879366917575
10,1999-05-01,0.07843680709534362,0.0977317384917682,0.13124678001030388,-0.014983685385540069,0.05125939019001336,0.03099934966399309,0.229223248234655,0.229223248234655,0.16666666666666674,0.2499999999999997,-1.3187605092481385,0.09400000000000007,-1.447589504976089,-0.3065693430656934,-0.3015873015873016,-0.13102119460500972,0.015018773466833668,0.017928286852589626,0.05035971223021597,-0.16923076923076918,-0.06436487638533682,-0.02514389578915488,-0.006329113924050557,0.023584905660377187,0.11441901799600075
11,1999-07-31,0.14083783089180169,0.15988321573806966,0.32968993130669105,0.3527437562655276,0.036254728877679776,-0.08088029156153631,-0.27618205921343353,-0.27618205921343353,-0.2857142857142857,-0.2857142857142857,-3.0614167294649586,0.9506398537477148,-0.8033496967946867,-15.09824561403509,6.087878787878788,0.09312638580931254,-0.004315659679408168,-0.02348336594911937,0.03424657534246589,0.04320987654320985,0.02414578587699312,-0.09167184586699806,-0.004246284501061681,-0.01843317972350233,-0.14254385964912275
12,1999-10-30,0.05097165079854405,0.03801204638758193,0.06150816303230955,-0.05944709369764145,0.04348443362742116,0.07322962737024041,0.2948717948717949,0.2948717948717949,0.3200000000000001,0.3200000000000001,-1.990678121001645,0.2628865979381443,4.907488986784141,-2.0184171229467402,-0.8747327917913639,-0.28194726166328604,0.006191950464396356,-0.0010020040080160886,0.04635761589403975,-0.3076923076923077,-0.3069395017793595,-0.007184399589462821,0.010660980810234477,-0.014084507042253391,0.1036038130667285
13,2000-01-29,-0.06049187725631766,-0.0976053349499848,-0.2181710628915597,-0.15432838888698575,0.05348986374856657,0.18283873718115728,0.2437529467232437,0.2437529467232437,0.2727272727272727,0.15151515151515138,-2.150738007380074,-0.11651205936920228,-1.8903803131991053,-1.0669599217986314,0.4675767918088738,-0.10451977401129944,0.05230769230769239,0.052156469408224604,0.05063291139240489,-0.14102564102564108,-0.1489088575096278,0.12129565816678145,0.04852320675105504,0.004761904761904745,0.06707959381451989
14,2000-04-29,0.07495376930281705,0.09375049986403704,0.11851291398700005,0.26468443652272544,0.05158576410029325,0.01159321626654397,0.046626231993934786,0.046626231993934786,0.023809523809523725,0.10526315789473673,-0.4019560686227353,-0.4502309953800924,-0.14768285873813514,-3.3065693430656933,-0.7348837209302326,0.17981072555205047,0.010526315789473715,0.009532888465205058,0.054216867469879526,0.11940298507462699,0.08974358974358965,-0.021665642286416764,0.01207243460764573,0.0,-0.13516288252714714
15,2000-07-29,0.09340929401251108,0.1125215712656118,0.18854349229775846,-0.08215887251761689,0.039124866221029286,-0.07711492023276989,-0.2683810213690692,-0.2683810213690692,-0.2790697674418604,-0.26190476190476186,-2.4613941018766754,0.3980137509549275,-3.9174582377988862,-3.5727848101265822,7.13157894736842,0.1871657754010696,-0.004629629629629761,0.0028328611898018607,0.03428571428571425,0.12888888888888886,0.12733564013840826,-0.04963090937647252,0.001988071570576677,0.0,0.2121267464158525
16,2000-10-28,0.1022659937475736,0.11410242927752655,0.1885655154572501,0.21950793927761286,0.04594188461343651,0.1168661261956847,0.3064356435643565,0.3064356435643565,0.32258064516129026,0.2903225806451615,-1.1309851403412219,0.3972677595628416,-0.8786347816324239,-1.4686346863468636,-0.4110032362459547,0.09459459459459453,0.00639534883720949,0.0009416195856875034,0.0441988950276242,0.05905511811023612,0.04910988336402712,-0.051065939514129736,0.001984126984126977,-0.004739336492890933,-0.08644718999547985
17,2001-02-03,-0.061543024505987476,-0.09709505380404004,-0.2471922340240293,-0.2891973100586636,0.07614450829728159,0.15992318771003355,0.28533535430087165,0.28533535430087165,0.2682926829268293,0.25,3.976190476190476,0.1087211576065703,-0.93154486586494,-2.0393700787401574,0.7252747252747254,0.2304526748971194,0.02021952628538415,0.026340545625587845,0.06878306878306882,0.17472118959107807,0.17320070216500882,0.14663880181121547,0.0217821782178218,0.004761904761904745,0.27027584216385603
18,2001-05-05,0.09745980326314553,0.1271251780510434,0.1613322924798335,0.4313378155320262,0.06432160804020093,-0.0009602172077546324,0.007959905660377409,0.007959905660377409,0.0,0.02000000000000001,0.6577540106951871,-0.4850088183421517,-58.635135135135144,-0.7916666666666666,0.08757961783439483,-0.03344481605351168,0.003963759909399789,0.005499541704858002,0.0544554455445545,-0.09493670886075957,-0.10473815461346636,-0.030224787363305024,0.013565891472868241,-0.004739336492890933,-0.2125421968319916
19,2001-08-04,0.07428005759539236,0.08659609743655139,0.1457664251748949,-0.04430005906674539,0.0338111143996731,-0.07808434833043333,-0.40157940918397206,-0.40157940918397206,-0.40384615384615385,-0.4117647058823529,-1.6606112054329372,0.5554794520547945,-2.825087924970692,8.830303030303028,0.7916056612981943,0.0726643598615917,-0.0496333897349126,-0.046490428441203324,0.03286384976525825,0.0174825174825175,0.01671309192200554,-0.03758809710258404,-0.03824091778202676,-0.00952380952380949,0.1369744435284419
20,2001-11-03,0.03930504129877521,0.04574263764404618,0.046434314023727774,0.0054446995114485475,0.03483204275275376,0.0378192799237862,0.2331378299120235,0.2331378299120235,0.22580645161290325,0.26666666666666683,-0.2384991004883064,-0.16556583003082348,-0.7452466598150052,-2.7725030826140564,-0.7831653500408609,-0.1645161290322581,-0.058160237388724015,-0.04493307839388139,0.031818181818181746,-0.1924398625429553,-0.15945205479452051,-0.004393816110659143,-0.03379721669980118,-0.014423076923077094,0.04006090708044785
21,2002-02-02,-0.07053503780245995,-0.1053394145316151,-0.2680080566456945,-0.0823698152972514,0.05475120871592876,0.16762214870880032,0.41300039635354735,0.41300039635354735,-0.05263157894736848,-0.02631578947368418,-5.640904488693893,0.621108179419525,-5.792233988905697,-1.4090434782608696,1.4773869346733668,0.13127413127413146,-0.03024574669187141,-0.0160160160160161,0.039647577092510884,0.09787234042553196,0.14406779661016955,0.13484798953906507,-0.014403292181069947,0.0,-0.025027886224205258
22,2002-05-04,0.057858908207952135,0.08035765199639623,0.017247248383070568,0.012249194551660292,0.07574035447085414,0.05006304234962555,0.18288920056100988,0.18288920056100988,0.16666666666666674,0.10810810810810813,-1.0932295833030323,-0.580078125,-1.1616331684731138,-1.880952380952381,-0.5253549695740365,0.2201365187713311,0.01754385964912264,0.04577822990844349,0.07627118644067797,0.17441860465116266,0.1817663817663817,0.016851505113063325,0.025052192066805867,0.01951219512195124,0.06728637826242401
23,2002-08-03,0.09249346241812664,0.11976269146723804,0.23332403792526504,0.22232376390508304,0.0338569786478109,-0.06880915383528753,-0.3689826891154849,-0.3689826891154849,-0.3809523809523809,-0.36585365853658536,-3.2535101404056164,0.3147286821705426,-0.017578125,-3.608108108108108,2.8867521367521367,-0.047552447552447696,0.0,0.020428015564202262,0.03149606299212593,-0.11551155115511536,-0.10125361620057848,-0.053682719546742086,0.008146639511201759,0.014354066985646119,-0.08391397561302416
24,2002-11-02,0.008929241389660003,0.013735693949507022,-0.04897460827096567,0.029571001340620736,0.03768965555967352,0.01645959435064248,0.2243517474633596,0.2243517474633596,0.23076923076923084,0.23076923076923084,-0.5714780200761509,-0.1981132075471697,-3.1391650099403576,-2.2398223538119906,-0.9208356239692138,-0.11600587371512484,0.0063856960408683605,0.034318398474737936,0.03816793893129766,-0.14179104477611948,-0.15718884120171672,0.02858853465050148,0.02020202020202011,0.014150943396226356,-0.015358174571251102
25,2003-02-01,-0.03629332143388364,-0.040360454194604316,-0.2337319607237109,-0.1929385251032929,0.0535828309830193,0.12641036356038438,0.40976058931860027,0.40976058931860027,0.4687499999999998,0.40625,11.405492730210016,0.2955882352941177,-0.4213135068153655,-4.50089552238806,40.72222222222222,0.18106312292358812,0.024111675126903487,0.04608294930875578,0.044117647058823366,0.13478260869565228,0.12285168682367907,0.09327706635622812,0.04554455445544536,0.0,0.1890295985442123
26,2003-05-03,0.08516746411483256,0.11223847040924118,0.1332299100217189,0.1332299100217189,0.0692552645095017,0.054575085459893424,0.1441323753537993,0.1441323753537993,0.1063829787234043,0.1333333333333333,-0.3401484568303165,-0.32236095346197496,-1.5556745182012848,-0.14921555252387453,0.8303928095872171,-0.002812939521800395,0.02044609665427521,0.032599118942731264,0.06338028169014097,-0.04214559386973171,-0.05782312925170064,-0.014641288433382194,0.0359848484848484,-0.00465116279069755,-0.018521410500671576
